SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,4,4,100,3.0,6.8,44.4,48.8,-4.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,TOR,G,31,31,100,2.9,6.7,43.3,45.7,-2.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,DAL,G,37,37,100,2.7,6.7,39.9,45.5,-5.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,GSW,G,21,21,100,3.1,6.6,46.8,46.4,0.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,LAL,G,18,18,100,3.5,6.6,52.9,45.8,7.1
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nolan Traore,1642849,BKN,G,17,17,100,2.8,6.6,42.9,45.0,-2.2
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Cole Anthony,1630175,MIL,G,26,26,100,3.3,6.6,50.3,45.7,4.6
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,LAL,F,28,28,100,3.3,6.6,50.0,47.2,2.8
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Miles Kelly,1642939,DAL,G,2,2,100,4.0,6.5,61.5,45.9,15.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,DeAndre Jordan,201599,NOP,C,2,2,100,2.5,6.5,38.5,56.5,-18.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Mac McClung,1630644,IND,G,2,2,100,3.0,6.5,46.2,46.0,0.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Josh Okogie,1629006,HOU,G,36,36,100,3.3,6.4,50.9,46.3,4.5
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Dylan Harper,1642844,SAS,G,30,30,100,2.8,6.4,43.5,45.1,-1.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ethan Thompson,1630679,IND,G,15,15,100,3.1,6.4,47.9,44.0,4.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,PHI,F,26,26,100,3.5,6.3,54.5,46.3,8.2
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,29,29,100,2.9,6.3,46.2,47.5,-1.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,IND,C,4,4,100,3.3,6.3,52.0,50.5,1.5
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,SAS,F,23,23,100,3.3,6.2,53.1,47.7,5.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,HOU,G,28,28,100,2.9,6.2,47.1,46.1,1.0
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,UTA,F,24,24,100,3.0,6.2,48.3,46.8,1.6
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Bones Hyland,1630538,MIN,G,30,30,100,3.0,6.2,47.8,45.8,2.1
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Moussa Cisse,1630619,DAL,C,20,20,100,2.9,6.2,46.0,49.2,-3.2
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,MIN,G,37,37,100,2.6,6.2,41.9,46.3,-4.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Daniss Jenkins,1642450,DET,G,28,28,100,3.2,6.2,51.4,46.3,5.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Paul Reed,1630194,DET,F,28,28,100,2.6,6.2,41.6,48.5,-6.9
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bradley Beal,203078,LAC,G,6,6,100,3.2,6.2,51.4,46.7,4.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,DEN,G,21,21,100,2.6,6.1,41.9,45.0,-3.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Chris Boucher,1628449,BOS,F,8,8,100,2.5,6.1,40.8,47.4,-6.6
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,OKC,F,18,18,100,2.7,6.1,44.5,43.9,0.6
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Hugo González,1642864,BOS,G,34,34,100,2.8,6.1,45.4,46.0,-0.6
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Harris,203914,MIL,G,29,29,100,2.9,6.0,47.7,45.8,1.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,DET,G,23,23,100,3.0,6.0,50.0,46.0,4.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,PHI,F,4,4,100,3.8,6.0,62.5,51.2,11.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Wendell Moore Jr.,1631111,DET,G,3,3,100,1.7,6.0,27.8,47.1,-19.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Seth Curry,203552,GSW,G,2,2,100,4.0,6.0,66.7,46.6,20.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Yang Hansen,1642905,POR,C,23,23,100,2.7,6.0,45.3,49.0,-3.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,NOP,G,31,31,100,3.0,5.9,50.0,45.1,4.9
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Caleb Love,1631126,POR,G,31,31,100,2.7,5.9,45.1,45.5,-0.4
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Thomas Bryant,1628418,CLE,C-F,25,25,100,3.3,5.9,56.1,48.9,7.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jamaree Bouyea,1631123,PHX,G,19,19,100,2.5,5.9,42.9,45.9,-3.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Larry Nance Jr.,1626204,CLE,F-C,15,15,100,3.1,5.9,53.4,47.4,6.0
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,GSW,F,29,29,100,2.5,5.8,43.8,46.5,-2.7
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,MEM,G,38,38,100,3.1,5.8,53.6,46.4,7.3
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Mason Plumlee,203486,CHA,F-C,14,14,100,3.3,5.7,57.5,50.3,7.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Clint Capela,203991,HOU,C,33,33,100,2.5,5.7,43.6,48.2,-4.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Nae'Qwan Tomlin,1641772,CLE,F,29,29,100,2.5,5.7,43.6,46.5,-2.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,TOR,G-F,40,40,100,2.9,5.7,50.7,45.2,5.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,BOS,F,11,11,100,2.4,5.6,41.9,47.4,-5.4
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,21,21,100,2.4,5.6,42.4,45.3,-2.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Monte Morris,1628420,IND,G,5,5,100,2.2,5.6,39.3,44.0,-4.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Ariel Hukporti,1630574,NYK,C,23,23,100,2.2,5.5,39.4,48.5,-9.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,GSW,G,36,36,100,2.6,5.5,47.5,47.6,-0.1
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,NYK,G,31,31,100,2.4,5.5,43.2,44.3,-1.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Asa Newell,1642854,ATL,F,28,28,100,2.5,5.4,46.1,46.4,-0.3
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Dalen Terry,1631207,CHI,F,19,19,100,2.4,5.4,44.7,45.1,-0.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Baylor Scheierman,1631248,BOS,G,31,31,100,2.3,5.4,42.9,46.4,-3.5
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Javon Small,1642914,MEM,G,12,12,100,2.3,5.4,43.1,43.9,-0.8
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,MIL,C,26,26,100,2.2,5.4,40.4,46.8,-6.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Cam Whitmore,1641715,WAS,F,21,21,100,2.6,5.4,48.7,47.3,1.3
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Maxi Kleber,1628467,LAL,F,19,19,100,2.6,5.3,48.5,46.6,1.9
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,ATL,G,32,32,100,2.6,5.3,48.2,44.8,3.4
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tyus Jones,1626145,ORL,G,40,40,100,2.8,5.3,53.1,45.2,7.9
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Drake Powell,1642962,BKN,G-F,26,26,100,2.5,5.3,46.7,46.7,0.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Nick Smith Jr.,1641733,LAL,G,20,20,100,2.6,5.3,50.5,44.9,5.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Cody Martin,1628998,IND,F,4,4,100,1.8,5.3,33.3,44.8,-11.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,LAL,F,30,30,100,2.5,5.2,48.4,45.7,2.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,PHX,C,27,27,100,2.7,5.2,52.5,48.1,4.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Tony Bradley,1628396,IND,C-F,27,27,100,2.4,5.2,45.4,48.3,-2.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Dorian Finney-Smith,1627827,HOU,F,9,9,100,2.4,5.2,46.8,45.7,1.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Garrison Mathews,1629726,IND,G,14,14,100,2.5,5.2,47.9,44.8,3.1
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,UTA,G,6,6,100,2.8,5.2,54.8,45.4,9.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,BKN,F,24,24,100,2.8,5.1,54.5,46.0,8.4
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Chris Paul,101108,LAC,G,16,16,100,2.6,5.1,51.9,44.9,6.9
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Micah Peavy,1642877,NOP,G-F,35,35,100,2.2,5.0,43.8,46.2,-2.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Mo Bamba,1628964,TOR,C,2,2,100,2.5,5.0,50.0,45.4,4.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Devin Carter,1642269,SAC,G,11,11,100,2.7,5.0,54.5,47.1,7.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,CHA,G,16,16,100,1.9,4.9,39.2,46.6,-7.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,LAC,F,22,22,100,2.4,4.9,48.1,46.0,2.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,IND,G,28,28,100,2.5,4.9,51.8,45.7,6.1
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Will Riley,1642860,WAS,F,27,27,100,2.2,4.8,45.0,45.8,-0.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,CHI,G,18,18,100,2.3,4.8,47.1,44.1,3.0
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dario Šarić,203967,SAC,F-C,5,5,100,2.6,4.8,54.2,45.9,8.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Duop Reath,1641871,POR,C,25,25,100,1.9,4.8,39.5,47.5,-8.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Alexander,1641725,NOP,G,4,4,100,2.3,4.8,47.4,48.0,-0.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Pat Connaughton,1626192,CHA,G,13,13,100,2.1,4.7,44.3,46.0,-1.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jamal Cain,1631288,ORL,F,13,13,100,2.3,4.7,49.2,44.8,4.4
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,RayJ Dennis,1642484,ATL,G,12,12,100,2.7,4.7,57.1,43.6,13.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Doug McDermott,203926,SAC,F,6,6,100,1.5,4.7,32.1,41.8,-9.7
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Caleb Martin,1628997,DAL,F,32,32,100,2.3,4.5,51.4,46.8,4.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Charles Bassey,1629646,MEM,C-F,2,2,100,2.5,4.5,55.6,52.9,2.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Blake Wesley,1631104,POR,G,6,6,100,2.3,4.5,51.9,46.1,5.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Amari Williams,1642873,BOS,F-C,4,4,100,1.8,4.5,38.9,51.3,-12.5
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Yanic Konan Niederhäuser,1642949,LAC,C,17,17,100,2.4,4.5,52.6,47.6,5.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Liam McNeeley,1642862,CHA,F,25,25,100,2.2,4.4,50.0,46.0,4.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,OKC,G-F,20,20,100,2.4,4.3,54.0,46.2,7.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jabari Walker,1631133,PHI,F,36,36,100,2.0,4.3,46.2,47.8,-1.7
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,MIA,F,13,13,100,1.7,4.3,39.3,47.4,-8.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Rayan Rupert,1641712,POR,G-F,30,30,100,1.8,4.3,42.6,45.9,-3.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jase Richardson,1642859,ORL,G,23,23,100,2.0,4.3,48.0,46.1,1.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Kevin McCullar Jr.,1641755,NYK,G,8,8,100,2.3,4.3,52.9,46.7,6.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Orlando Robinson,1631115,ORL,C,4,4,100,3.3,4.3,76.5,46.9,29.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Jaden Hardy,1630702,DAL,G,24,24,100,1.9,4.1,46.5,45.6,0.9
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Brooks Barnhizer,1642964,OKC,G,17,17,100,2.0,4.1,49.3,45.0,4.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Isaiah Livers,1630587,PHX,F,19,19,100,1.9,4.0,47.4,46.3,1.1
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Cam Christie,1642353,LAC,G,21,21,100,1.6,4.0,40.5,45.2,-4.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,PHI,G,3,3,100,1.0,4.0,25.0,44.2,-19.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jalen Green,1630224,PHX,G,2,2,100,0.5,4.0,12.5,43.5,-31.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rob Dillingham,1642265,MIN,G,29,29,100,2.0,4.0,49.6,46.1,3.5
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,CHI,F,25,25,100,1.6,4.0,39.4,45.4,-6.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Tyrese Proctor,1642878,CLE,G,25,25,100,1.5,3.9,38.8,45.5,-6.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Andre Jackson Jr.,1641748,MIL,G,11,11,100,2.1,3.9,53.5,47.0,6.5
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Leonard Miller,1631159,MIN,F,10,10,100,2.0,3.9,51.3,42.6,8.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,ORL,F,29,29,100,1.5,3.9,38.9,47.2,-8.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,HOU,F,19,19,100,1.9,3.9,50.0,46.1,3.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,David Jones Garcia,1642357,SAS,G,8,8,100,1.8,3.9,45.2,44.9,0.3
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Guerschon Yabusele,1627824,NYK,F,31,31,100,1.8,3.9,45.8,47.5,-1.6
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Marcus Sasser,1631204,DET,G,7,7,100,2.0,3.9,51.9,46.8,5.1
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Malaki Branham,1631103,WAS,F,20,20,100,1.6,3.9,42.9,46.2,-3.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,PHI,G,6,6,100,1.3,3.8,34.8,42.1,-7.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Terrence Shannon Jr.,1630545,MIN,G-F,22,22,100,1.9,3.8,48.8,47.2,1.6
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Bobi Klintman,1641752,DET,F,6,6,100,1.7,3.7,45.5,44.5,0.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Trey Jemison III,1641998,NYK,C,5,5,100,2.0,3.6,55.6,46.3,9.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,2,2,100,1.5,3.5,42.9,49.5,-6.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,ORL,G,24,24,100,1.8,3.4,51.2,45.3,6.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,DEN,G,16,16,100,1.7,3.4,50.0,44.2,5.8
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,JD Davison,1631120,HOU,G,14,14,100,1.5,3.4,44.7,45.1,-0.4
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,TOR,F,23,23,100,1.4,3.4,41.6,46.5,-5.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Drew Peterson,1641809,CHA,F,6,6,100,1.3,3.3,40.0,45.8,-5.8
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Carter Bryant,1642868,SAS,F,27,27,100,1.5,3.3,44.4,44.9,-0.4
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Bismack Biyombo,202687,SAS,C,9,9,100,1.9,3.3,56.7,47.3,9.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joan Beringer,1642866,MIN,F,13,13,100,1.4,3.3,41.9,47.9,-6.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Amir Coffey,1629599,MIL,G-F,18,18,100,1.3,3.3,40.7,46.9,-6.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Chaz Lanier,1642404,DET,G,10,10,100,0.8,3.2,25.0,46.6,-21.6
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,A.J. Lawson,1630639,TOR,G,6,6,100,1.2,3.2,36.8,43.6,-6.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Khaman Maluach,1642863,PHX,C,16,16,100,1.3,3.1,42.0,48.3,-6.3
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Bronny James,1642355,LAL,G,17,17,100,1.6,3.1,51.9,46.6,5.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Rasheer Fleming,1642853,PHX,F,20,20,100,1.4,3.0,46.7,43.9,2.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Chucky Hepburn,1642935,TOR,G,2,2,100,2.0,3.0,66.7,44.8,21.9
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Luke Travers,1631247,CLE,F,11,11,100,1.4,3.0,48.5,45.5,3.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,TOR,F,12,12,100,1.3,3.0,44.4,49.5,-5.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Chris Livingston,1641753,CLE,F,1,1,100,2.0,3.0,66.7,44.2,22.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Hunter Sallis,1642282,PHI,G,4,4,100,1.3,3.0,41.7,45.8,-4.1
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Koby Brea,1642886,PHX,G,1,1,100,1.0,3.0,33.3,56.9,-23.6
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Myron Gardner,1642066,MIA,F,9,9,100,1.3,3.0,44.4,48.5,-4.0
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nigel Hayes-Davis,1628502,PHX,F,17,17,100,1.4,3.0,47.1,46.8,0.3
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Daeqwon Plowden,1631342,SAC,G-F,1,1,100,0.0,3.0,0.0,46.7,-46.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,SAS,G,12,12,100,1.8,2.9,60.0,45.1,14.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Taelon Peter,1643007,IND,G,18,18,100,1.5,2.9,51.9,44.9,7.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Lachlan Olbrich,1642950,CHI,C,7,7,100,1.6,2.9,55.0,50.0,5.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Javonte Cooke,1631451,POR,G,6,6,100,1.3,2.8,47.1,45.1,2.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chris Youngblood,1642959,OKC,G,17,17,100,1.2,2.7,45.7,43.1,2.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,DEN,F,15,15,100,0.9,2.7,32.5,47.5,-15.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,N'Faly Dante,1642368,ATL,C,3,3,100,0.3,2.7,12.5,45.1,-32.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Antonio Reeves,1641810,CHA,G,6,6,100,1.2,2.7,43.8,45.5,-1.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Lindy Waters III,1630322,SAS,F,20,20,100,1.3,2.6,50.0,45.5,4.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mohamed Diawara,1642885,NYK,F,24,24,100,1.3,2.6,48.4,43.4,5.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Adou Thiero,1642876,LAL,G,13,13,100,1.9,2.5,72.7,46.1,26.6
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Anthony Gill,1630264,WAS,F,10,10,100,1.0,2.5,40.0,46.4,-6.4
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,HOU,F,11,11,100,1.2,2.5,48.1,43.9,4.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,AJ Johnson,1642358,WAS,G,18,18,100,1.3,2.4,54.5,42.9,11.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,BKN,G,5,5,100,0.6,2.4,25.0,34.2,-9.2
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jahmyl Telfort,1643141,LAC,G,3,3,100,0.7,2.3,28.6,43.5,-14.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaac Jones,1642403,DET,F,3,3,100,1.3,2.3,57.1,44.8,12.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Kam Jones,1642880,IND,G,8,8,100,1.0,2.3,44.4,43.3,1.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,POR,G-F,4,4,100,0.8,2.3,33.3,45.6,-12.2
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jahmir Young,1642443,MIA,G,4,4,100,1.0,2.3,44.4,44.5,-0.1
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Emanuel Miller,1641801,CHI,F,5,5,100,1.4,2.2,63.6,44.5,19.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,MIL,F,5,5,100,0.6,2.2,27.3,44.2,-16.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jahmai Mashack,1642942,MEM,G,5,5,100,1.4,2.2,63.6,41.8,21.9
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Mark Sears,1641813,MIL,G,5,5,100,0.8,2.0,40.0,42.0,-2.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Curtis Jones,1642938,DEN,G,4,4,100,0.8,2.0,37.5,40.0,-2.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tosan Evbuomwan,1641787,NYK,F,2,2,100,0.5,2.0,25.0,49.0,-24.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Johnny Juzang,1630548,MIN,G,12,12,100,0.8,1.9,39.1,43.6,-4.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Pacôme Dadiet,1642359,NYK,F,9,9,100,0.9,1.9,47.1,46.9,0.2
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Caleb Houstan,1631216,ATL,G,4,4,100,1.5,1.8,85.7,49.2,36.5
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,MIN,F-G,7,7,100,1.0,1.7,58.3,45.6,12.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Riley Minix,1642434,SAS,F,3,3,100,0.7,1.7,40.0,37.9,2.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Thanasis Antetokounmpo,203648,MIL,F,6,6,100,0.7,1.7,40.0,50.9,-10.9
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Drew Timme,1631166,LAL,F,3,3,100,1.0,1.7,60.0,50.9,9.1
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Garrett Temple,202066,TOR,G-F,5,5,100,0.4,1.6,25.0,39.2,-14.2
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Ingram,1631127,SAS,F,2,2,100,0.5,1.5,33.3,38.5,-5.2
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Chris Mañon,1643024,LAL,G,3,3,100,0.7,1.3,50.0,43.7,6.3
