SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2023-24,playoffs,-,06/12/2024,L,48,70.9,29.1,58.6,6.1,27.3,12.1,14.1,12.1,52.5,34.5,65.5,55.6,44.4,39.5,60.5,0
2023-24,playoffs,-,06/12/2024,W,48,43.9,56.1,39.6,5.7,48.1,11.3,12.3,12.3,34.0,61.9,38.1,76.5,23.5,68.4,31.6,0
2023-24,playoffs,-,06/09/2024,L,48,67.5,32.5,65.3,10.2,18.4,7.1,16.3,12.2,55.1,53.1,46.9,66.7,33.3,55.3,44.7,0
2023-24,playoffs,-,06/09/2024,W,48,53.6,46.4,53.3,9.5,28.6,14.3,18.1,20.0,43.8,75.0,25.0,80.0,20.0,76.3,23.7,0
2023-24,playoffs,-,06/06/2024,L,48,67.9,32.1,62.9,11.2,23.6,6.7,13.5,14.6,51.7,21.4,78.6,42.9,57.1,25.7,74.3,0
2023-24,playoffs,-,06/06/2024,W,48,48.8,51.2,43.0,7.5,44.9,9.3,12.1,16.8,35.5,39.1,60.9,87.5,12.5,59.0,41.0,0
2023-24,playoffs,-,05/30/2024,W,48,59.5,40.5,50.0,11.3,36.3,6.5,13.7,11.3,38.7,35.5,64.5,53.3,46.7,41.3,58.7,0
2023-24,playoffs,-,05/30/2024,L,48,64.0,36.0,54.4,9.7,29.1,9.7,16.5,7.8,44.7,42.9,57.1,50.0,50.0,44.7,55.3,0
2023-24,playoffs,-,05/28/2024,W,48,67.6,32.4,53.3,9.5,31.4,12.4,15.2,14.3,43.8,50.0,50.0,81.8,18.2,59.0,41.0,0
2023-24,playoffs,-,05/28/2024,L,48,50.6,49.4,40.0,4.0,42.0,14.0,18.0,30.0,36.0,60.0,40.0,78.6,21.4,67.6,32.4,0
2023-24,playoffs,-,05/27/2024,W,48,50.6,49.4,49.5,3.8,40.0,13.3,10.5,8.6,45.7,46.2,53.8,71.4,28.6,55.0,45.0,0
2023-24,playoffs,-,05/27/2024,L,48,66.7,33.3,58.8,13.7,29.4,14.7,11.8,10.8,45.1,50.0,50.0,90.0,10.0,60.0,40.0,0
2023-24,playoffs,-,05/26/2024,W,48,58.8,41.2,41.4,6.9,36.2,9.5,22.4,12.9,34.5,41.7,58.3,64.3,35.7,50.0,50.0,0
2023-24,playoffs,-,05/26/2024,L,48,64.7,35.3,63.6,16.8,25.2,3.7,11.2,9.3,46.7,52.9,47.1,88.9,11.1,60.5,39.5,0
2023-24,playoffs,-,05/25/2024,W,48,44.6,55.4,40.4,5.3,42.1,14.9,17.5,17.5,35.1,47.8,52.2,81.3,18.8,61.5,38.5,0
2023-24,playoffs,-,05/25/2024,L,48,75.8,24.2,73.9,12.6,13.5,13.5,12.6,11.7,61.3,65.9,34.1,100,0.0,69.6,30.4,0
2023-24,playoffs,-,05/24/2024,W,48,63.1,36.9,53.2,3.7,33.0,12.8,13.8,11.9,49.5,65.5,34.5,41.7,58.3,58.5,41.5,0
2023-24,playoffs,-,05/24/2024,L,48,63.5,36.5,42.6,3.7,33.3,10.2,24.1,8.3,38.9,73.9,26.1,75.0,25.0,74.3,25.7,0
2023-24,playoffs,-,05/23/2024,L,48,65.5,34.5,60.0,27.3,30.0,6.4,10.0,10.9,32.7,48.5,51.5,63.6,36.4,52.3,47.7,0
2023-24,playoffs,-,05/23/2024,W,48,58.0,42.0,50.8,7.9,35.7,7.9,13.5,9.5,42.9,56.3,43.8,66.7,33.3,59.6,40.4,0
2023-24,playoffs,-,05/22/2024,W,48,71.3,28.7,68.5,11.1,16.7,8.3,14.8,13.0,57.4,45.9,54.1,66.7,33.3,48.8,51.2,0
2023-24,playoffs,-,05/22/2024,L,48,44.9,55.1,38.1,1.9,51.4,11.4,10.5,8.6,36.2,45.0,55.0,77.8,22.2,60.5,39.5,0
2023-24,playoffs,-,05/21/2024,W,53,54.5,45.5,48.1,4.5,33.8,12.0,18.0,24.1,43.6,53.1,46.9,86.7,13.3,63.8,36.2,0
2023-24,playoffs,-,05/21/2024,L,53,64.6,35.4,62.5,18.8,30.5,10.9,7.0,16.4,43.8,70.0,30.0,76.9,23.1,71.7,28.3,0
2023-24,playoffs,-,05/19/2024,L,48,60.2,39.8,57.8,11.1,26.7,7.8,15.6,13.3,46.7,46.2,53.8,75.0,25.0,52.9,47.1,0
2023-24,playoffs,-,05/19/2024,W,48,57.0,43.0,42.9,8.2,30.6,13.3,26.5,15.3,34.7,47.6,52.4,80.0,20.0,58.1,41.9,0
2023-24,playoffs,-,05/19/2024,L,48,58.8,41.2,42.2,7.3,35.8,15.6,22.0,11.0,34.9,56.5,43.5,69.2,30.8,61.1,38.9,0
2023-24,playoffs,-,05/19/2024,W,48,69.6,30.4,61.5,21.5,30.0,8.5,8.5,11.5,40.0,55.0,45.0,84.6,15.4,62.3,37.7,0
2023-24,playoffs,-,05/18/2024,L,48,55.4,44.6,50.0,10.3,38.8,12.9,11.2,23.3,39.7,44.8,55.2,80.0,20.0,56.8,43.2,0
2023-24,playoffs,-,05/18/2024,W,48,58.5,41.5,44.4,10.3,41.0,8.5,14.5,16.2,34.2,46.2,53.8,81.3,18.8,59.5,40.5,0
2023-24,playoffs,-,05/17/2024,L,48,58.5,41.5,44.7,7.8,37.9,8.7,17.5,5.8,36.9,43.5,56.5,76.9,23.1,55.6,44.4,0
2023-24,playoffs,-,05/17/2024,W,48,71.4,28.6,69.0,15.5,23.3,6.9,7.8,10.3,53.4,70.0,30.0,77.8,22.2,71.4,28.6,0
2023-24,playoffs,-,05/16/2024,W,48,53.5,46.5,43.5,3.5,39.1,15.7,17.4,16.5,40.0,60.0,40.0,73.3,26.7,65.0,35.0,0
2023-24,playoffs,-,05/16/2024,L,48,58.1,41.9,54.3,2.9,30.0,12.9,15.7,4.3,51.4,63.2,36.8,85.7,14.3,69.2,30.8,0
2023-24,playoffs,-,05/15/2024,L,48,54.0,46.0,58.7,10.9,32.6,8.7,8.7,18.5,47.8,40.7,59.3,90.0,10.0,54.1,45.9,0
2023-24,playoffs,-,05/15/2024,L,48,60.8,39.2,51.0,8.2,39.8,0.0,9.2,21.4,42.9,56.0,44.0,84.6,15.4,65.8,34.2,0
2023-24,playoffs,-,05/15/2024,W,48,53.9,46.1,50.0,3.8,40.4,9.6,9.6,8.7,46.2,61.5,38.5,78.6,21.4,67.5,32.5,0
2023-24,playoffs,-,05/15/2024,W,48,46.3,53.8,40.7,5.3,50.4,5.3,8.8,9.7,35.4,69.6,30.4,84.2,15.8,76.2,23.8,0
2023-24,playoffs,-,05/14/2024,W,48,65.3,34.7,57.9,6.6,29.8,10.7,12.4,19.8,51.2,42.9,57.1,91.7,8.3,55.3,44.7,0
2023-24,playoffs,-,05/14/2024,W,48,76.3,23.8,62.5,7.1,24.1,14.3,13.4,16.1,55.4,62.9,37.1,88.9,11.1,68.2,31.8,0
2023-24,playoffs,-,05/14/2024,L,48,62.5,37.5,41.8,2.2,39.6,15.4,18.7,19.8,39.6,68.4,31.6,91.7,8.3,77.4,22.6,0
2023-24,playoffs,-,05/14/2024,L,48,66.7,33.3,61.9,12.4,24.7,4.1,13.4,12.4,49.5,76.7,23.3,87.5,12.5,78.9,21.1,0
2023-24,playoffs,-,05/13/2024,W,48,59.0,41.0,47.7,12.8,33.0,20.2,19.3,12.8,34.9,34.6,65.4,50.0,50.0,39.5,60.5,0
2023-24,playoffs,-,05/13/2024,W,48,70.7,29.3,56.0,28.0,21.0,14.0,23.0,19.0,28.0,39.3,60.7,100,0.0,51.4,48.6,0
2023-24,playoffs,-,05/13/2024,L,48,48.9,51.1,51.0,7.8,44.1,14.7,4.9,25.5,43.1,50.0,50.0,86.7,13.3,63.4,36.6,0
2023-24,playoffs,-,05/13/2024,L,48,60.2,39.8,50.0,8.3,37.5,11.5,12.5,10.4,41.7,66.7,33.3,83.3,16.7,72.2,27.8,0
2023-24,all-star,-,02/18/2024,W,48,33.6,66.4,38.9,3.8,59.7,22.7,1.4,9.0,35.1,58.5,41.5,52.4,47.6,55.4,44.6,0
2023-24,all-star,-,02/18/2024,L,48,50.3,49.7,59.1,5.4,40.3,23.1,0.5,15.1,53.8,69.1,30.9,88.0,12.0,75.0,25.0,0
2023-24,all-star,-,02/16/2024,L,48,74.7,25.3,87.9,2.2,3.3,19.8,8.8,15.4,85.7,27.5,72.5,100,0.0,29.3,70.7,0
2023-24,all-star,-,02/16/2024,W,48,82.0,18.0,88.0,26.0,6.0,13.0,6.0,15.0,62.0,43.2,56.8,50.0,50.0,43.5,56.5,0
2023-24,all-star,-,02/16/2024,W,14,60.0,40.0,73.2,14.6,22.0,19.5,4.9,19.5,58.5,53.3,46.7,66.7,33.3,55.6,44.4,0
2023-24,all-star,-,02/16/2024,L,14,59.4,40.6,72.2,5.6,25.0,19.4,2.8,19.4,66.7,61.5,38.5,66.7,33.3,62.5,37.5,0
2023-24,all-star,-,02/16/2024,W,13.3,77.8,22.2,70.0,10.0,22.5,32.5,7.5,5.0,60.0,50.0,50.0,0.0,100,41.2,58.8,0
2023-24,all-star,-,02/16/2024,L,13.3,52.9,47.1,68.6,5.7,25.7,37.1,5.7,31.4,62.9,50.0,50.0,66.7,33.3,53.3,46.7,0
2023-24,all-star,-,02/16/2024,W,7.1,73.3,26.7,61.5,7.7,23.1,11.5,15.4,34.6,53.8,87.5,12.5,50.0,50.0,80.0,20.0,0
2023-24,all-star,-,02/16/2024,L,7.1,53.3,46.7,76.9,0.0,23.1,0.0,0.0,15.4,76.9,80.0,20.0,100,0.0,83.3,16.7,0
2023-24,play-in,-,04/19/2024,L,48,53.4,46.6,51.0,6.1,33.7,16.3,15.3,17.3,44.9,44.0,56.0,90.9,9.1,58.3,41.7,0
2023-24,play-in,-,04/19/2024,W,48,77.6,22.4,70.5,15.2,20.0,13.3,9.5,17.1,55.2,62.2,37.8,85.7,14.3,65.9,34.1,0
2023-24,play-in,-,04/19/2024,W,48,59.8,40.2,42.9,10.7,37.5,17.9,19.6,15.2,32.1,62.5,37.5,78.6,21.4,68.4,31.6,0
2023-24,play-in,-,04/19/2024,L,48,53.3,46.7,48.4,8.8,42.9,7.7,8.8,12.1,39.6,63.6,36.4,100,0.0,77.1,22.9,0
2023-24,play-in,-,04/17/2024,W,48,72.6,27.4,65.6,10.7,25.2,14.5,9.2,8.4,55.0,37.2,62.8,100,0.0,50.0,50.0,0
2023-24,play-in,-,04/17/2024,L,48,56.7,43.3,46.2,1.9,40.4,12.5,13.5,21.2,44.2,41.7,58.3,92.9,7.1,60.5,39.5,0
2023-24,play-in,-,04/17/2024,W,48,59.3,40.7,45.7,5.7,34.3,10.5,20.0,15.2,40.0,45.8,54.2,100,0.0,63.9,36.1,0
2023-24,play-in,-,04/17/2024,L,48,59.3,40.7,51.7,13.8,28.4,12.1,19.8,12.1,37.9,80.0,20.0,54.5,45.5,73.2,26.8,0
2023-24,play-in,-,04/16/2024,L,48,60.0,40.0,48.9,6.4,31.9,6.4,19.1,12.8,42.6,52.2,47.8,70.0,30.0,57.6,42.4,0
2023-24,play-in,-,04/16/2024,W,48,60.2,39.8,42.4,8.5,45.8,10.2,11.9,16.9,33.9,44.0,56.0,94.4,5.6,65.1,34.9,0
2023-24,play-in,-,04/16/2024,W,48,58.3,41.7,38.2,5.5,38.2,17.3,23.6,10.9,32.7,57.1,42.9,85.7,14.3,68.6,31.4,0
2023-24,play-in,-,04/16/2024,L,48,67.7,32.3,64.2,7.5,25.5,21.7,10.4,4.7,56.6,64.7,35.3,88.9,11.1,69.8,30.2,0
2023-24,ist,-,12/09/2023,W,48,85.2,14.8,73.2,3.3,4.9,17.1,22.0,6.5,69.9,51.1,48.9,100,0.0,53.2,46.8,0
2023-24,ist,-,12/09/2023,L,48,56.8,43.2,45.9,5.5,27.5,16.5,26.6,19.3,40.4,72.0,28.0,90.0,10.0,77.1,22.9,0
2023-24,ist,-,12/07/2023,L,48,65.6,34.4,52.1,1.7,30.3,5.9,17.6,13.4,50.4,35.5,64.5,66.7,33.3,44.2,55.8,0
2023-24,ist,-,12/07/2023,W,48,67.6,32.4,67.2,9.4,16.4,8.6,16.4,15.6,57.8,60.5,39.5,57.1,42.9,60.0,40.0,0
2023-24,ist,-,12/07/2023,L,48,67.4,32.6,60.7,9.0,23.6,13.5,15.7,15.7,51.7,59.3,40.7,85.7,14.3,64.7,35.3,0
2023-24,ist,-,12/07/2023,W,48,59.3,40.7,45.1,6.0,38.3,17.3,16.5,14.3,39.1,60.0,40.0,76.5,23.5,66.0,34.0,0
2023-24,ist,-,12/05/2023,W,48,58.2,41.8,43.8,9.6,47.3,7.5,8.9,18.5,34.2,46.9,53.1,73.9,26.1,58.2,41.8,0
2023-24,ist,-,12/05/2023,L,48,73.6,26.4,59.0,9.8,17.2,9.0,23.8,13.9,49.2,55.6,44.4,100,0.0,62.8,37.2,0
2023-24,ist,-,12/05/2023,W,48,70.6,29.4,54.7,3.8,25.5,18.9,19.8,23.6,50.9,55.2,44.8,88.9,11.1,63.2,36.8,0
2023-24,ist,-,12/05/2023,L,48,66.7,33.3,48.5,7.8,35.0,26.2,16.5,17.5,40.8,68.0,32.0,66.7,33.3,67.6,32.4,0
2023-24,ist,-,12/04/2023,L,48,57.7,42.3,60.7,10.7,32.1,8.9,7.1,8.9,50.0,47.1,52.9,91.7,8.3,58.7,41.3,0
2023-24,ist,-,12/04/2023,W,48,64.4,35.6,52.0,11.0,33.1,11.0,15.0,11.8,40.9,51.5,48.5,85.7,14.3,61.7,38.3,0
2023-24,ist,-,12/04/2023,W,48,57.4,42.6,39.3,3.3,46.7,11.5,13.9,13.9,36.1,70.8,29.2,57.9,42.1,65.1,34.9,0
2023-24,ist,-,12/04/2023,L,48,51.8,48.2,41.0,8.5,35.9,12.8,23.1,10.3,32.5,75.0,25.0,78.6,21.4,76.3,23.7,0
2023-24,ist,-,11/28/2023,W,48,56.8,43.2,45.2,3.5,39.1,11.3,15.7,20.0,41.7,26.9,73.1,93.3,6.7,51.2,48.8,0
2023-24,ist,-,11/28/2023,W,48,61.3,38.7,57.8,7.8,30.5,14.8,11.7,9.4,50.0,51.4,48.6,61.5,38.5,54.0,46.0,0
2023-24,ist,-,11/28/2023,W,48,57.7,42.3,35.8,5.7,39.6,4.7,24.5,11.3,30.2,42.1,57.9,71.4,28.6,54.5,45.5,0
2023-24,ist,-,11/28/2023,W,48,60.2,39.8,51.9,10.7,29.8,12.2,18.3,6.9,41.2,52.9,47.1,61.5,38.5,55.3,44.7,0
2023-24,ist,-,11/28/2023,L,48,65.2,34.8,52.7,6.6,42.9,15.4,4.4,22.0,46.2,41.7,58.3,84.6,15.4,56.8,43.2,0
2023-24,ist,-,11/28/2023,L,48,66.7,33.3,50.5,15.5,32.0,8.7,17.5,20.4,35.0,42.3,57.7,100,0.0,59.5,40.5,0
2023-24,ist,-,11/28/2023,W,48,61.8,38.2,49.6,8.3,29.8,8.3,20.7,13.2,41.3,46.7,53.3,91.7,8.3,59.5,40.5,0
2023-24,ist,-,11/28/2023,L,48,56.4,43.6,41.9,11.4,37.1,11.4,21.0,13.3,30.5,54.5,45.5,69.2,30.8,60.0,40.0,0
2023-24,ist,-,11/28/2023,W,48,51.6,48.4,41.9,1.6,36.3,8.1,21.8,21.0,40.3,46.2,53.8,86.7,13.3,61.0,39.0,0
2023-24,ist,-,11/28/2023,L,48,50.6,49.4,37.4,6.5,41.5,7.3,21.1,10.6,30.9,52.2,47.8,76.5,23.5,62.5,37.5,0
2023-24,ist,-,11/28/2023,L,48,68.9,31.1,61.9,18.6,27.8,13.4,10.3,16.5,43.3,56.7,43.3,88.9,11.1,64.1,35.9,0
2023-24,ist,-,11/28/2023,W,48,57.3,42.7,47.0,3.5,33.9,12.2,19.1,7.0,43.5,59.3,40.7,76.9,23.1,65.0,35.0,0
2023-24,ist,-,11/28/2023,L,48,68.1,31.9,54.8,4.8,33.9,7.3,11.3,8.1,50.0,52.9,47.1,100,0.0,66.7,33.3,0
2023-24,ist,-,11/28/2023,L,48,64.4,35.6,50.5,17.5,37.9,11.7,11.7,19.4,33.0,53.8,46.2,100,0.0,69.2,30.8,0
2023-24,ist,-,11/28/2023,W,48,45.6,54.4,41.9,4.8,50.8,12.9,7.3,10.5,37.1,61.5,38.5,95.2,4.8,76.6,23.4,0
2023-24,ist,-,11/28/2023,L,48,65.9,34.1,59.1,10.4,20.9,8.7,20.0,9.6,48.7,73.5,26.5,100,0.0,78.6,21.4,0
2023-24,ist,-,11/24/2023,L,48,67.1,32.9,55.6,13.0,33.3,8.3,11.1,18.5,42.6,40.0,60.0,66.7,33.3,47.6,52.4,0
2023-24,ist,-,11/24/2023,W,48,62.7,37.3,48.5,4.4,35.3,9.6,16.2,10.3,44.1,36.4,63.6,75.0,25.0,49.0,51.0,0
2023-24,ist,-,11/24/2023,W,48,65.0,35.0,51.6,4.8,41.1,8.1,7.3,17.7,46.8,34.4,65.6,82.4,17.6,51.0,49.0,0
2023-24,ist,-,11/24/2023,L,48,80.0,20.0,63.7,8.8,18.6,17.7,17.7,11.5,54.9,44.4,55.6,85.7,14.3,51.2,48.8,0
2023-24,ist,-,11/24/2023,L,48,68.1,31.9,58.1,16.3,24.4,7.0,17.4,24.4,41.9,48.0,52.0,71.4,28.6,53.1,46.9,0
2023-24,ist,-,11/24/2023,W,48,67.1,32.9,56.6,3.5,29.2,8.8,14.2,12.4,53.1,43.8,56.3,81.8,18.2,53.5,46.5,0
2023-24,ist,-,11/24/2023,W,48,64.2,35.8,58.0,4.0,30.0,16.0,12.0,14.0,54.0,37.9,62.1,100,0.0,53.8,46.2,0
2023-24,ist,-,11/24/2023,L,48,61.8,38.2,50.0,8.3,21.9,15.6,28.1,26.0,41.7,50.0,50.0,71.4,28.6,54.8,45.2,0
2023-24,ist,-,11/24/2023,W,48,59.2,40.8,50.9,12.7,30.0,9.1,19.1,21.8,38.2,50.0,50.0,72.7,27.3,56.4,43.6,0
2023-24,ist,-,11/24/2023,W,48,66.3,33.7,59.5,3.1,20.6,5.3,19.8,3.1,56.5,53.8,46.2,77.8,22.2,58.3,41.7,0
2023-24,ist,-,11/24/2023,L,48,57.5,42.5,49.0,8.2,30.6,18.4,20.4,25.5,40.8,41.7,58.3,100,0.0,58.8,41.2,0
2023-24,ist,-,11/24/2023,L,48,58.8,41.3,62.9,9.0,30.3,10.1,6.7,10.1,53.9,50.0,50.0,88.9,11.1,59.5,40.5,0
2023-24,ist,-,11/24/2023,L,48,63.0,37.0,51.6,6.3,35.2,10.2,13.3,6.3,45.3,45.5,54.5,93.3,6.7,60.4,39.6,0
2023-24,ist,-,11/24/2023,W,48,72.7,27.3,56.9,12.1,25.9,10.3,17.2,10.3,44.8,51.5,48.5,90.0,10.0,60.5,39.5,0
2023-24,ist,-,11/24/2023,L,48,53.0,47.0,58.9,16.1,32.1,11.6,8.9,30.4,42.9,54.5,45.5,83.3,16.7,62.2,37.8,0
2023-24,ist,-,11/24/2023,W,48,64.6,35.4,53.3,11.4,34.3,13.3,12.4,11.4,41.9,60.7,39.3,66.7,33.3,62.5,37.5,0
2023-24,ist,-,11/24/2023,L,48,59.8,40.2,58.5,13.2,31.1,22.6,10.4,17.9,45.3,58.1,41.9,81.8,18.2,64.3,35.7,0
2023-24,ist,-,11/24/2023,L,48,59.8,40.2,43.2,5.4,32.4,8.1,24.3,11.7,37.8,58.3,41.7,91.7,8.3,69.4,30.6,0
2023-24,ist,-,11/24/2023,W,48,53.0,47.0,51.2,9.9,32.2,9.1,16.5,12.4,41.3,61.3,38.7,100,0.0,72.7,27.3,0
2023-24,ist,-,11/24/2023,W,48,48.1,51.9,35.6,10.2,48.3,9.3,16.1,16.9,25.4,85.7,14.3,89.5,10.5,87.5,12.5,0
2024-25,pre-season,-,10/18/2024,W,53,51.3,48.7,48.9,7.2,41.0,13.7,10.1,13.7,41.7,47.1,52.9,94.7,5.3,64.2,35.8,0
2024-25,pre-season,-,10/18/2024,L,53,50.0,50.0,42.3,4.4,37.2,21.9,20.4,16.1,38.0,62.1,37.9,88.2,11.8,71.7,28.3,0
2024-25,pre-season,-,10/18/2024,L,48,64.6,35.4,56.8,8.1,28.4,10.8,14.9,24.3,48.6,42.9,57.1,85.7,14.3,53.6,46.4,0
2024-25,pre-season,-,10/18/2024,L,48,62.8,37.2,48.5,0.0,24.2,16.2,27.3,25.3,48.5,45.8,54.2,87.5,12.5,56.3,43.8,0
2024-25,pre-season,-,10/18/2024,L,48,56.6,43.4,53.0,8.5,20.5,3.4,26.5,6.8,44.4,48.4,51.6,87.5,12.5,56.4,43.6,0
2024-25,pre-season,-,10/18/2024,L,48,48.1,51.9,44.2,7.0,31.4,11.6,24.4,15.1,37.2,52.6,47.4,66.7,33.3,57.1,42.9,0
2024-25,pre-season,-,10/18/2024,W,48,56.8,43.2,52.5,6.8,38.1,11.0,9.3,17.8,45.8,61.3,38.7,86.7,13.3,69.6,30.4,0
2024-25,pre-season,-,10/18/2024,W,48,59.6,40.4,43.9,3.5,42.1,21.1,14.0,25.4,40.4,64.0,36.0,81.3,18.8,70.7,29.3,0
2024-25,pre-season,-,10/18/2024,W,48,63.0,37.0,56.5,1.6,29.0,21.8,14.5,26.6,54.8,65.7,34.3,91.7,8.3,72.3,27.7,0
2024-25,pre-season,-,10/18/2024,L,48,57.0,43.0,45.9,3.7,35.8,10.1,18.3,20.2,42.2,64.0,36.0,92.3,7.7,73.7,26.3,0
2024-25,pre-season,-,10/18/2024,W,48,59.6,40.4,57.6,6.1,29.5,27.3,12.9,27.3,51.5,71.1,28.9,84.6,15.4,74.5,25.5,0
2024-25,pre-season,-,10/18/2024,W,48,57.0,43.0,52.6,5.3,31.6,9.6,15.8,21.1,47.4,66.7,33.3,100,0.0,76.2,23.8,0
2024-25,pre-season,-,10/18/2024,W,48,60.0,40.0,56.9,1.7,28.4,19.0,14.7,17.2,55.2,69.7,30.3,100,0.0,77.3,22.7,0
2024-25,pre-season,-,10/18/2024,L,48,53.8,46.2,44.6,7.1,34.8,8.9,20.5,26.8,37.5,68.0,32.0,100,0.0,78.9,21.1,0
2024-25,pre-season,-,10/17/2024,W,53,63.1,36.9,57.9,5.0,29.8,14.0,12.4,29.8,52.9,51.4,48.6,58.3,41.7,53.2,46.8,0
2024-25,pre-season,-,10/17/2024,W,53,55.3,44.7,45.3,4.7,37.5,10.2,17.2,10.2,40.6,44.8,55.2,75.0,25.0,55.6,44.4,0
2024-25,pre-season,-,10/17/2024,L,53,52.8,47.2,43.1,5.2,44.0,18.1,12.9,21.6,37.9,64.0,36.0,70.6,29.4,66.7,33.3,0
2024-25,pre-season,-,10/17/2024,L,53,64.0,36.0,57.4,9.8,29.5,18.0,13.1,13.1,47.5,62.9,37.1,91.7,8.3,70.2,29.8,0
2024-25,pre-season,-,10/17/2024,W,48,59.5,40.5,51.3,1.8,29.2,16.8,19.5,26.5,49.6,44.8,55.2,63.6,36.4,50.0,50.0,0
2024-25,pre-season,-,10/17/2024,W,48,53.3,46.7,51.2,3.1,34.9,10.9,14.0,12.4,48.1,45.5,54.5,66.7,33.3,52.1,47.9,0
2024-25,pre-season,-,10/17/2024,L,48,63.2,36.8,54.0,1.6,31.0,16.7,15.1,19.8,52.4,47.1,52.9,76.9,23.1,55.3,44.7,0
2024-25,pre-season,-,10/17/2024,W,48,65.0,35.0,58.7,5.5,22.0,27.5,19.3,17.4,53.2,53.1,46.9,75.0,25.0,57.5,42.5,0
2024-25,pre-season,-,10/17/2024,L,48,46.5,53.5,46.5,4.0,48.5,4.0,5.1,14.1,42.4,43.5,56.5,93.8,6.3,64.1,35.9,0
2024-25,pre-season,-,10/17/2024,L,48,46.5,53.5,39.6,4.4,39.6,9.9,20.9,27.5,35.2,44.4,55.6,100,0.0,66.7,33.3,0
2024-25,pre-season,-,10/17/2024,W,48,54.9,45.1,42.3,7.7,40.4,16.3,17.3,26.9,34.6,68.2,31.8,85.7,14.3,75.0,25.0,0
2024-25,pre-season,-,10/17/2024,W,48,64.4,35.6,37.9,6.1,34.1,13.6,28.0,12.9,31.8,68.0,32.0,93.3,6.7,77.5,22.5,0
2024-25,pre-season,-,10/17/2024,L,48,64.2,35.8,59.8,5.6,25.2,7.5,15.0,16.8,54.2,78.1,21.9,77.8,22.2,78.0,22.0,0
2024-25,pre-season,-,10/17/2024,L,48,62.8,37.2,57.1,19.0,39.3,10.7,3.6,21.4,38.1,70.8,29.2,100,0.0,80.0,20.0,0
2024-25,pre-season,-,10/16/2024,W,48,53.5,46.5,44.4,3.4,35.9,23.9,19.7,26.5,41.0,42.3,57.7,57.1,42.9,47.5,52.5,0
2024-25,pre-season,-,10/16/2024,W,48,71.4,28.6,70.3,0.0,13.5,25.2,16.2,21.6,70.3,46.2,53.8,100,0.0,52.3,47.7,0
2024-25,pre-season,-,10/16/2024,L,48,44.6,55.4,28.0,10.0,60.0,14.0,12.0,29.0,18.0,35.7,64.3,85.0,15.0,64.7,35.3,0
2024-25,pre-season,-,10/16/2024,L,48,49.5,50.5,45.5,1.6,41.5,14.6,13.0,10.6,43.9,60.7,39.3,82.4,17.6,68.9,31.1,0
2024-25,pre-season,-,10/16/2024,L,48,57.1,42.9,43.5,0.0,29.3,20.7,27.2,27.2,43.5,60.0,40.0,88.9,11.1,69.0,31.0,0
2024-25,pre-season,-,10/16/2024,L,48,45.2,54.8,37.9,2.1,47.4,11.6,14.7,7.4,35.8,44.4,55.6,100,0.0,69.7,30.3,0
2024-25,pre-season,-,10/16/2024,W,48,54.9,45.1,41.6,8.0,43.2,13.6,15.2,17.6,33.6,61.5,38.5,88.9,11.1,72.7,27.3,0
2024-25,pre-season,-,10/16/2024,W,48,53.3,46.7,55.0,3.3,32.5,30.0,12.5,23.3,51.7,63.6,36.4,100,0.0,73.9,26.1,0
2024-25,pre-season,-,10/16/2024,L,48,48.3,51.7,36.0,3.6,45.9,10.8,18.0,23.4,32.4,65.0,35.0,88.2,11.8,75.7,24.3,0
2024-25,pre-season,-,10/16/2024,W,48,57.3,42.7,44.4,5.6,44.4,22.2,11.1,23.1,38.9,83.3,16.7,87.5,12.5,85.0,15.0,0
2024-25,pre-season,-,10/15/2024,L,48,40.2,59.8,33.9,6.8,45.8,15.3,20.3,22.0,27.1,40.0,60.0,61.1,38.9,50.0,50.0,0
2024-25,pre-season,-,10/15/2024,W,48,50.7,49.3,41.0,3.4,35.9,6.8,23.1,12.0,37.6,37.5,62.5,85.7,14.3,55.3,44.7,0
2024-25,pre-season,-,10/15/2024,L,48,57.9,42.1,47.4,6.2,34.0,14.4,18.6,11.3,41.2,43.5,56.5,90.9,9.1,58.8,41.2,0
2024-25,pre-season,-,10/15/2024,L,48,49.5,50.5,36.2,3.8,51.4,11.4,12.4,15.2,32.4,36.8,63.2,83.3,16.7,59.5,40.5,0
2024-25,pre-season,-,10/15/2024,L,48,62.0,38.0,59.8,5.1,23.1,17.1,17.1,10.3,54.7,68.6,31.4,44.4,55.6,63.6,36.4,0
2024-25,pre-season,-,10/15/2024,W,48,61.9,38.1,57.6,6.8,30.5,15.3,11.9,10.2,50.8,55.9,44.1,91.7,8.3,65.2,34.8,0
2024-25,pre-season,-,10/15/2024,W,48,51.1,48.9,48.4,8.1,41.1,22.6,10.5,30.6,40.3,56.7,43.3,82.4,17.6,66.0,34.0,0
