SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Brandon Ingram,1627742,TOR,F,39,39,57.0,3.2,6.1,52.7,54.5,-1.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,CHI,G,18,17,58.3,3.7,6.1,60.6,53.8,6.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kevin Love,201567,UTA,F-C,22,22,73.9,4.0,6.0,65.4,57.7,7.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,IND,F,3,3,58.1,3.7,6.0,61.1,57.8,3.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,LAC,G,15,15,62.1,3.5,6.0,57.8,54.9,2.9
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Terance Mann,1629611,BKN,G-F,33,33,62.1,3.3,6.0,55.3,53.3,2.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,MIL,F,26,26,59.8,2.8,6.0,46.5,55.5,-9.1
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,PHX,G,23,23,56.4,3.2,6.0,53.3,53.1,0.2
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,LAL,F,21,21,56.8,3.3,6.0,56.0,54.4,1.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,MEM,G,18,17,55.4,3.3,5.9,55.1,54.4,0.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Russell Westbrook,201566,SAC,G,40,40,61.7,3.8,5.9,64.1,56.0,8.2
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,MIL,F,38,38,62.8,2.9,5.9,48.9,55.4,-6.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,WAS,G,24,24,67.9,3.1,5.9,52.1,56.0,-3.9
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,CHI,F-C,10,10,70.2,2.8,5.9,47.5,54.9,-7.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Danny Wolf,1642874,BKN,F,22,21,65.5,2.7,5.9,46.5,53.7,-7.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Collin Murray-Boyles,1642867,TOR,F,34,34,61.8,3.2,5.8,55.3,55.7,-0.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,29,29,65.8,2.9,5.8,49.1,55.6,-6.5
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,OKC,G,28,28,60.4,2.8,5.8,48.1,54.0,-5.8
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,BOS,G,39,39,56.4,2.9,5.8,49.8,54.0,-4.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,CHI,F-C,31,31,69.3,3.0,5.7,52.8,55.4,-2.6
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,26,25,59.4,3.0,5.7,53.0,55.4,-2.4
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,BKN,F,29,29,58.9,3.4,5.7,59.0,53.0,6.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,OKC,G,31,31,54.5,2.8,5.7,49.7,53.9,-4.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,DET,G-F,34,34,56.9,2.9,5.7,51.0,54.9,-3.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Trae Young,1629027,WAS,G,10,10,57.0,3.9,5.7,68.4,53.5,14.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,GSW,F,36,35,56.6,3.5,5.7,62.0,54.4,7.5
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,CLE,F-G,36,36,57.8,3.1,5.7,55.4,55.4,0.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,CHA,G,12,12,70.1,2.8,5.7,48.5,55.0,-6.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,BKN,G,15,15,73.0,3.5,5.6,61.9,55.2,6.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,BOS,G,32,31,65.6,2.7,5.6,48.6,54.4,-5.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,NOP,C,34,33,60.9,2.8,5.6,49.5,56.6,-7.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Luka Garza,1630568,BOS,C,30,30,63.3,3.1,5.6,55.7,56.0,-0.3
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,NOP,G,23,23,52.9,3.2,5.6,57.0,54.3,2.7
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,GSW,F,28,28,75.0,2.6,5.6,46.8,54.8,-8.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Marcus Smart,203935,LAL,G,29,29,53.8,3.1,5.5,55.3,53.6,1.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,LAL,C-F,32,32,66.8,2.9,5.5,52.5,55.3,-2.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jonas Valančiūnas,202685,DEN,C,33,33,75.2,2.8,5.5,50.5,54.5,-3.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,33,32,65.7,2.7,5.5,48.9,54.1,-5.2
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,SAS,F,40,39,56.0,3.3,5.5,60.0,56.3,3.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,22,21,62.7,2.7,5.5,49.6,54.2,-4.6
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,WAS,G,38,38,58.9,3.2,5.5,58.9,54.4,4.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Miles Kelly,1642939,DAL,G,2,2,84.6,3.5,5.5,63.6,53.8,9.8
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,LAC,G,39,39,56.0,3.0,5.5,53.7,54.7,-0.9
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,30,30,64.3,3.0,5.5,55.5,53.5,1.9
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,CLE,G,35,34,65.6,2.8,5.5,51.3,52.7,-1.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,NOP,F,26,26,52.4,3.1,5.5,56.3,56.2,0.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,35,35,63.3,3.1,5.4,56.3,53.9,2.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,D'Angelo Russell,1626156,DAL,G,26,26,62.1,2.9,5.4,53.2,53.0,0.2
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,24,24,76.9,3.2,5.4,58.5,55.4,3.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,POR,C-F,28,26,66.5,2.7,5.4,49.7,55.1,-5.5
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,MEM,G,25,25,56.1,2.7,5.4,50.0,54.9,-4.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,34,29,65.2,3.1,5.3,58.2,55.2,3.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Josh Minott,1631169,BOS,F,28,28,62.6,2.6,5.3,49.7,55.5,-5.9
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,UTA,G-F,35,34,56.4,2.9,5.3,55.4,55.1,0.3
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,36,36,72.3,3.0,5.3,56.0,54.0,2.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Tim Hardaway Jr.,203501,DEN,G-F,39,38,55.2,3.3,5.3,62.3,53.7,8.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,DEN,F,33,28,62.5,2.7,5.3,50.3,54.3,-4.1
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,23,23,59.5,3.1,5.3,58.2,55.5,2.7
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,DAL,G,34,33,62.9,3.0,5.3,56.1,52.5,3.6
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,WAS,F,26,26,56.8,2.8,5.3,53.3,55.5,-2.2
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Norman Powell,1626181,MIA,G,34,34,61.7,3.0,5.3,57.0,55.1,1.9
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,17,17,58.2,2.2,5.2,42.7,55.1,-12.4
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Drew Eubanks,1629234,SAC,F-C,30,29,70.0,3.2,5.2,60.9,58.1,2.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tre Johnson,1642848,WAS,G,31,31,61.5,3.0,5.2,57.1,54.0,3.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,IND,G,21,20,68.6,2.9,5.2,56.0,53.5,2.5
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,POR,F,34,34,69.0,2.5,5.2,48.3,53.6,-5.3
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,MIA,G,31,31,57.8,2.5,5.2,49.4,54.1,-4.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Nique Clifford,1642363,SAC,G,36,35,62.1,2.7,5.1,53.0,54.4,-1.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,21,21,59.8,2.8,5.1,55.1,54.9,0.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,IND,G,29,29,60.7,2.7,5.1,53.7,53.8,-0.1
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,NYK,G,14,14,53.8,2.8,5.1,54.9,53.3,1.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,38,36,61.6,2.8,5.0,55.5,55.2,0.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,SAS,F-G,40,40,64.4,2.6,5.0,52.7,55.3,-2.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Will Richard,1642954,GSW,G,34,34,62.9,2.9,5.0,57.9,53.4,4.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Anfernee Simons,1629014,BOS,G,39,39,60.2,2.5,5.0,50.8,53.7,-2.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,TOR,G,37,37,65.8,2.7,5.0,54.6,55.2,-0.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,GSW,G,35,34,65.3,2.7,5.0,54.3,53.6,0.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bryce McGowens,1631121,NOP,G,24,23,62.2,3.1,5.0,62.5,55.5,7.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Mac McClung,1630644,IND,G,2,2,76.9,2.5,5.0,50.0,52.9,-2.9
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Lonzo Ball,1628366,CLE,G,27,26,55.0,2.3,4.9,47.4,54.1,-6.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,WAS,F,28,26,69.7,2.7,4.9,54.3,56.9,-2.6
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,38,38,57.9,2.7,4.9,54.5,54.5,0.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,IND,F,40,38,67.4,2.8,4.9,57.7,54.4,3.3
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,DaRon Holmes II,1641747,DEN,F,9,8,62.0,2.3,4.9,47.7,55.2,-7.5
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,CLE,G,37,37,55.2,3.0,4.9,60.8,55.3,5.5
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,33,32,57.7,2.5,4.9,52.2,54.1,-1.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,GSW,G,21,21,73.4,2.4,4.9,50.0,54.4,-4.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Ryan Nembhard,1642948,DAL,G,27,27,61.2,2.5,4.8,51.1,53.7,-2.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,CHA,F,25,23,64.4,2.4,4.8,50.4,53.6,-3.2
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,18,17,54.7,2.9,4.8,60.9,54.7,6.2
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Ace Bailey,1642846,UTA,F,32,32,55.0,2.6,4.8,53.2,55.8,-2.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,NOP,G-F,35,35,56.2,2.9,4.8,59.5,56.5,3.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Olivier-Maxence Prosper,1641765,MEM,F,15,14,68.6,2.5,4.8,51.4,55.1,-3.8
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Caris LeVert,1627747,DET,G,28,28,59.3,2.5,4.8,53.0,53.2,-0.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,IND,C,4,4,76.0,3.0,4.8,63.2,55.0,8.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cam Spencer,1642285,MEM,G,38,37,61.0,2.9,4.7,60.6,54.5,6.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kevon Looney,1626172,NOP,F,16,15,58.1,2.9,4.7,62.7,58.8,3.9
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,OKC,G,39,39,58.5,1.9,4.7,41.8,52.7,-11.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,35,34,62.7,2.5,4.7,53.4,53.7,-0.4
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,UTA,F,25,24,58.3,2.4,4.6,51.7,56.2,-4.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Jamir Watkins,1642364,WAS,F,11,10,66.2,2.4,4.6,51.0,56.2,-5.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,DET,F,36,34,61.6,2.1,4.6,46.1,54.0,-7.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,SAS,F,23,20,74.1,2.6,4.6,56.6,55.2,1.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,MIA,G,40,40,60.5,2.3,4.6,50.0,53.1,-3.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Luke Kennard,1628379,ATL,G,36,34,64.7,2.6,4.6,57.0,53.3,3.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jordan Clarkson,203903,NYK,G,39,38,65.1,2.4,4.5,52.5,53.9,-1.4
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Javonte Green,1629750,DET,G,37,37,61.5,2.4,4.5,53.0,55.7,-2.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,CHI,F,37,37,64.6,2.6,4.5,56.5,55.1,1.5
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Noah Penda,1642869,ORL,G-F,24,22,64.9,2.4,4.5,53.2,54.0,-0.8
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,23,21,65.4,2.1,4.5,46.2,55.8,-9.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Thomas Bryant,1628418,CLE,C-F,25,24,76.4,2.6,4.5,57.5,55.8,1.7
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,PJ Hall,1641790,CHA,C,12,11,57.4,2.2,4.5,48.1,55.2,-7.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,DeAndre Jordan,201599,NOP,C,2,2,69.2,2.0,4.5,44.4,62.5,-18.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,PHI,F,4,4,75.0,3.3,4.5,72.2,55.0,17.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,LAC,G-F,37,37,62.4,2.4,4.5,53.6,54.3,-0.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,IND,G,15,15,55.8,2.3,4.5,50.7,53.9,-3.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,TOR,G,31,31,66.3,2.2,4.5,50.0,52.7,-2.7
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,UTA,G,31,31,52.9,2.7,4.5,60.9,55.9,4.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Kasparas Jakučionis,1642857,MIA,G,11,11,60.5,2.7,4.5,61.2,55.7,5.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jeremiah Robinson-Earl,1630526,IND,F,16,16,55.9,3.1,4.4,70.4,54.9,15.5
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Corey Kispert,1630557,ATL,F,21,21,63.7,2.2,4.4,49.5,55.6,-6.1
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Alijah Martin,1642918,TOR,G,5,4,61.1,2.2,4.4,50.0,53.6,-3.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Sanders,1642920,LAC,G,31,29,62.4,2.5,4.4,55.9,53.6,2.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,PHI,G,29,25,60.8,2.5,4.4,58.3,53.6,4.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Sidy Cissoko,1631321,POR,G,34,31,61.4,2.5,4.3,57.4,54.5,2.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jordan Goodwin,1630692,PHX,G,37,35,58.5,2.4,4.3,55.9,54.1,1.8
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,DAL,G,37,37,64.5,1.9,4.3,44.4,53.5,-9.1
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,CHA,G,26,26,62.2,2.6,4.3,61.6,55.2,6.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,NOP,G,35,33,54.1,2.7,4.3,61.6,55.1,6.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,SAC,G,32,32,61.2,2.7,4.3,62.0,53.8,8.3
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Mouhamed Gueye,1631243,ATL,F,40,38,62.0,2.1,4.3,50.3,56.5,-6.2
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Moussa Cisse,1630619,DAL,C,20,19,68.5,2.1,4.3,50.6,55.8,-5.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Chris Boucher,1628449,BOS,F,8,8,69.4,2.0,4.3,47.1,55.0,-8.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,MIL,F,8,8,58.6,2.5,4.3,58.8,52.9,5.9
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Trendon Watford,1630570,PHI,G-F,17,16,53.7,2.5,4.2,59.7,55.6,4.1
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,LAC,G,17,16,59.5,2.2,4.2,52.8,52.3,0.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Collin Sexton,1629012,CHA,G,31,31,57.3,2.2,4.2,51.5,54.5,-2.9
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,LAL,F,28,28,63.6,2.4,4.2,58.1,54.8,3.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Clint Capela,203991,HOU,C,33,29,73.4,2.1,4.2,50.0,55.0,-5.0
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Paul Reed,1630194,DET,F,28,26,67.6,2.1,4.2,51.3,54.9,-3.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ben Saraf,1642879,BKN,G,12,12,60.2,2.8,4.2,68.0,53.3,14.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Josh Okogie,1629006,HOU,G,36,35,64.7,2.3,4.2,56.0,54.2,1.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,29,28,65.2,2.1,4.1,50.0,55.7,-5.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nolan Traore,1642849,BKN,G,17,16,62.5,1.7,4.1,41.4,51.9,-10.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walter Clayton Jr.,1642383,UTA,G,34,34,53.6,2.3,4.1,55.7,53.7,2.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Branden Carlson,1642382,OKC,C,27,23,59.7,2.1,4.1,50.5,54.1,-3.6
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Brice Sensabaugh,1641729,UTA,F,37,35,56.3,2.4,4.1,57.9,55.4,2.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,BKN,F,31,31,57.7,2.0,4.1,48.8,52.8,-3.9
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Bones Hyland,1630538,MIN,G,30,28,66.1,2.2,4.1,53.7,53.0,0.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,PHI,F,26,25,63.6,2.4,4.0,60.0,53.9,6.1
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,MIN,G,37,37,64.6,2.0,4.0,51.4,53.3,-1.9
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,MIL,G,37,34,56.3,2.3,4.0,57.4,52.9,4.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,4,4,59.3,2.3,4.0,56.3,55.5,0.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Charles Bassey,1629646,MEM,C-F,2,2,88.9,2.0,4.0,50.0,57.3,-7.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,UTA,F-C,1,1,50.0,1.0,4.0,25.0,58.3,-33.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,GSW,F,29,29,68.0,2.1,4.0,52.2,53.3,-1.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,OKC,F,18,18,64.5,2.1,3.9,52.1,52.1,0.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,OKC,G,29,28,55.3,2.0,3.9,50.9,54.2,-3.3
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Mason Plumlee,203486,CHA,F-C,14,14,68.8,2.5,3.9,63.6,56.4,7.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,MEM,F,15,15,57.8,2.1,3.9,54.2,53.0,1.2
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Anderson,203937,UTA,F-G,12,12,55.3,2.9,3.9,74.5,55.1,19.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,21,21,69.5,2.0,3.9,52.4,53.2,-0.8
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,OKC,G,32,31,51.5,2.3,3.8,61.0,54.3,6.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Yang Hansen,1642905,POR,C,23,22,64.2,1.9,3.8,50.0,55.6,-5.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ethan Thompson,1630679,IND,G,15,14,59.4,2.1,3.8,56.1,50.2,6.0
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Dylan Harper,1642844,SAS,G,30,28,59.1,1.9,3.8,50.9,54.1,-3.3
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Larry Nance Jr.,1626204,CLE,F-C,15,13,64.8,2.4,3.8,63.2,54.7,8.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Hugo González,1642864,BOS,G,34,31,62.3,1.9,3.8,50.4,53.3,-3.0
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Daniss Jenkins,1642450,DET,G,28,24,61.3,2.3,3.8,59.4,54.5,4.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,PHX,C,27,24,72.3,2.3,3.8,61.8,54.9,6.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Ariel Hukporti,1630574,NYK,C,23,23,68.5,1.6,3.8,41.4,55.9,-14.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,TOR,G,41,40,53.1,2.2,3.8,57.4,53.1,4.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,HOU,G,28,27,60.3,2.3,3.8,61.9,54.2,7.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jamaree Bouyea,1631123,PHX,G,19,18,63.4,1.7,3.7,46.5,53.8,-7.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,UTA,F,24,22,59.7,1.9,3.7,51.7,54.9,-3.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Dorian Finney-Smith,1627827,HOU,F,9,9,70.2,2.0,3.7,54.5,53.6,0.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,DET,G,23,21,60.1,2.0,3.6,56.6,53.6,3.0
