SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2025-26,Regular+Season,K. Thompson - D. Gafford - N. Marshall - J. Hardy - C. Flagg,DAL,3,8,53.3,80.0,-26.7,66.7,0.67,10.0,27.3,66.7,47.8,0.2,28.6,28.6,90.57,21.1,0,0
2025-26,Regular+Season,K. Thompson - D. Russell - C. Martin - N. Marshall - C. Flagg,DAL,3,8,38.1,131.6,-93.5,100,0.33,8.3,8.3,80.0,29.4,0.3,21.4,26.9,116.36,-22.0,0,0
2025-26,Regular+Season,K. Thompson - D. Russell - P. Washington - D. Gafford - B. Williams,DAL,2,8,95.2,70.0,25.2,83.3,0.83,17.9,40.0,62.5,57.1,0.3,60.0,74.0,126.53,81.4,0,0
2025-26,Regular+Season,K. Thompson - D. Russell - P. Washington - D. Gafford - N. Marshall,DAL,3,8,100.0,55.6,44.4,60.0,1.00,11.5,33.3,60.0,48.1,0.2,40.6,47.6,109.40,87.9,0,0
2025-26,Regular+Season,K. Thompson - P. Washington - D. Gafford - N. Marshall - R. Nembhard,DAL,2,8,122.2,55.6,66.7,87.5,1.75,24.1,57.1,64.3,61.9,0.2,67.9,67.9,113.24,103.8,0,0
2025-26,Regular+Season,K. Towns - G. Yabusele - M. Bridges - J. Brunson - M. McBride,NYK,4,8,140.0,155.6,-15.6,62.5,5.00,22.7,25.0,40.0,30.8,0.1,65.6,65.6,95.04,34.0,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - T. Kolek,NYK,3,8,150.0,111.1,38.9,50.0,1.25,16.7,62.5,55.6,58.8,0.2,67.6,71.6,114.93,65.9,0,0
2025-26,Regular+Season,K. Williams - J. Williams - O. Dieng - B. Carlson - C. Youngblood,OKC,1,8,115.4,92.9,22.5,66.7,2.00,21.1,28.6,100,64.3,0.2,57.7,57.7,85.08,48.4,0,0
2025-26,Regular+Season,L. Ball - D. Mitchell - J. Allen - C. Porter Jr. - J. Tyson,CLE,3,8,122.2,82.4,39.9,87.5,7.00,23.3,50.0,72.7,61.9,0.1,55.9,56.0,102.02,83.3,0,0
2025-26,Regular+Season,L. Ball - D. Mitchell - T. Bryant - D. Hunter - S. Merrill,CLE,1,8,100.0,152.9,-52.9,100,2.50,20.8,27.3,33.3,29.4,0.1,43.8,50.7,103.92,30.1,0,0
2025-26,Regular+Season,L. Ball - D. Mitchell - T. Bryant - D. Wade - C. Porter Jr.,CLE,2,8,111.8,129.4,-17.6,50.0,0.00,13.0,25.0,60.0,40.9,0.0,44.1,49.5,102.77,37.5,0,0
2025-26,Regular+Season,L. Ball - J. Allen - D. Hunter - D. Garland - D. Wade,CLE,2,8,111.8,157.9,-46.1,12.5,1.00,4.2,54.5,40.0,50.0,0.1,47.4,47.8,108.66,16.3,0,0
2025-26,Regular+Season,L. Dončić - J. Hayes - A. Reaves - J. LaRavia - B. James,LAL,1,8,116.7,82.4,34.3,33.3,1.50,12.5,37.5,81.8,63.2,0.1,61.8,58.7,101.35,74.5,0,0
2025-26,Regular+Season,L. James - D. Ayton - G. Vincent - A. Reaves - D. Knecht,LAL,1,8,117.6,111.8,5.9,62.5,0.83,20.8,50.0,100,80.0,0.4,83.3,83.3,97.14,51.8,0,0
2025-26,Regular+Season,L. James - J. Vanderbilt - J. Hayes - J. LaRavia - N. Smith Jr.,LAL,3,8,76.5,94.1,-17.6,60.0,1.50,13.6,18.2,50.0,31.6,0.1,42.9,42.4,106.25,21.1,0,0
2025-26,Regular+Season,L. James - J. Vanderbilt - J. Hayes - N. Smith Jr. - D. Knecht,LAL,3,8,78.9,90.5,-11.5,83.3,1.25,19.2,28.6,80.0,58.8,0.2,57.7,57.7,122.29,52.1,0,0
2025-26,Regular+Season,L. Kennard - N. Alexander-Walker - O. Okongwu - D. Daniels - M. Gueye,ATL,3,8,122.2,64.7,57.5,50.0,4.00,16.7,22.2,75.0,47.1,0.1,50.0,57.3,100.00,78.5,0,0
2025-26,Regular+Season,L. Kennard - N. Alexander-Walker - O. Okongwu - K. Wallace - A. Newell,ATL,2,8,136.8,100.0,36.8,66.7,2.00,23.1,16.7,100,58.3,0.2,73.3,75.6,113.06,59.6,0,0
2025-26,Regular+Season,L. Kennard - V. Krejčí - J. Johnson - K. Wallace - M. Gueye,ATL,4,8,100.0,141.2,-41.2,71.4,1.25,19.2,25.0,57.1,45.5,0.2,81.8,84.2,109.40,45.6,0,0
2025-26,Regular+Season,L. Markkanen - S. Mykhailiuk - K. George - B. Sensabaugh - W. Clayton Jr.,UTA,2,8,82.4,82.4,0.0,60.0,1.50,13.6,20.0,58.3,40.9,0.1,39.3,45.7,102.64,47.2,0,0
2025-26,Regular+Season,L. Markkanen - T. Hendricks - B. Sensabaugh - I. Collier - K. Filipowski,UTA,3,8,111.1,100.0,11.1,75.0,6.00,21.4,30.8,42.9,35.0,0.1,45.0,46.0,108.00,55.1,0,0
2025-26,Regular+Season,L. Markkanen - T. Hendricks - C. Williams - K. Filipowski - W. Clayton Jr.,UTA,1,8,140.0,75.0,65.0,70.0,2.33,23.3,33.3,88.9,61.1,0.1,67.6,68.2,114.29,81.3,0,0
2025-26,Regular+Season,L. Markkanen - W. Kessler - K. George - B. Sensabaugh - A. Bailey,UTA,4,8,100.0,106.3,-6.3,100,6.00,25.0,14.3,61.5,45.0,0.1,58.3,63.8,102.63,84.0,0,0
2025-26,Regular+Season,L. Markkanen - W. Kessler - K. George - E. Harkless - C. Williams,UTA,2,8,168.8,50.0,118.8,75.0,2.00,26.1,50.0,50.0,50.0,0.2,85.0,93.8,105.31,139.6,0,0
2025-26,Regular+Season,L. Nance Jr. - L. Ball - D. Mitchell - D. Wade - C. Porter Jr.,CLE,1,8,75.0,88.9,-13.9,50.0,0.67,10.5,11.1,87.5,47.1,0.2,38.5,43.2,103.25,30.2,0,0
2025-26,Regular+Season,M. Bagley III - J. Champagnie - B. Coulibaly - B. Carrington - A. Johnson,WAS,2,8,150.0,137.5,12.5,100,2.33,25.9,57.1,50.0,53.8,0.2,73.1,72.6,102.17,59.3,0,0
2025-26,Regular+Season,M. Branham - T. Vukcevic - A. Johnson - T. Johnson - W. Riley,WAS,2,8,141.2,129.4,11.8,71.4,2.50,20.8,40.0,71.4,58.3,0.1,63.6,75.8,101.79,60.5,0,0
2025-26,Regular+Season,M. Bridges - C. Sexton - L. Ball - B. Miller - R. Kalkbrenner,CHA,3,8,100.0,144.4,-44.4,83.3,2.50,19.2,22.2,66.7,44.4,0.1,46.7,51.3,115.32,31.6,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - M. Diabaté - K. Knueppel - L. McNeeley,CHA,3,8,93.8,93.8,0.0,60.0,3.00,13.0,36.4,88.9,60.0,0.1,31.3,40.2,95.80,51.0,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - T. Mann - M. Diabaté - S. James,CHA,4,8,94.1,94.4,-0.3,66.7,1.00,17.4,28.6,100,64.3,0.2,53.8,57.6,110.04,63.0,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - T. Salaün - K. Knueppel - S. James,CHA,4,8,75.0,155.6,-80.6,20.0,1.00,5.3,30.0,44.4,36.8,0.1,36.7,37.8,104.44,9.1,0,0
2025-26,Regular+Season,M. Conley - R. Gobert - N. Reid - T. Shannon Jr. - J. Clark,MIN,3,8,100.0,57.9,42.1,66.7,1.33,13.3,42.9,80.0,58.3,0.1,38.9,47.4,115.79,72.5,0,0
2025-26,Regular+Season,M. Porter Jr. - N. Claxton - T. Martin - N. Clowney - D. Powell,BKN,4,8,117.6,76.5,41.2,71.4,0.00,21.7,14.3,66.7,47.4,0.0,53.6,60.1,98.31,80.3,0,0
2025-26,Regular+Season,M. Porter Jr. - N. Claxton - Z. Williams - N. Clowney - D. Wolf,BKN,1,8,128.6,100.0,28.6,83.3,1.25,23.8,50.0,66.7,61.5,0.3,75.0,79.5,91.98,67.2,0,0
2025-26,Regular+Season,M. Porter Jr. - Z. Williams - D. Sharpe - T. Martin - D. Wolf,BKN,3,8,94.1,147.1,-52.9,66.7,4.00,17.4,22.2,83.3,46.7,0.1,50.0,53.8,103.95,35.4,0,0
2025-26,Regular+Season,M. Porter Jr. - Z. Williams - D. Sharpe - T. Martin - N. Clowney,BKN,3,8,175.0,135.7,39.3,50.0,4.00,18.2,50.0,62.5,58.3,0.1,86.4,86.0,93.24,73.5,0,0
2025-26,Regular+Season,M. Turner - B. Portis - K. Kuzma - A. Coffey - C. Anthony,MIL,3,8,52.4,115.8,-63.4,33.3,0.20,4.3,10.0,75.0,38.9,0.2,27.3,40.3,118.28,6.9,0,0
2025-26,Regular+Season,M. Turner - B. Portis - K. Kuzma - C. Anthony - A. Green,MIL,3,8,105.3,93.8,11.5,71.4,2.50,16.7,54.5,62.5,57.9,0.1,52.9,52.1,108.86,53.3,0,0
2025-26,Regular+Season,M. Turner - B. Portis - K. Kuzma - G. Trent Jr. - K. Porter Jr.,MIL,4,8,116.7,118.8,-2.1,62.5,5.00,19.2,37.5,70.0,55.6,0.1,59.4,59.1,97.16,52.9,0,0
2025-26,Regular+Season,M. Turner - G. Trent Jr. - K. Porter Jr. - J. Sims - A. Green,MIL,2,8,93.8,137.5,-43.8,75.0,3.00,13.6,25.0,80.0,41.2,0.1,33.3,42.5,97.63,26.3,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - V. Krejčí - D. Daniels - M. Gueye,ATL,3,8,61.1,89.5,-28.4,20.0,0.50,4.2,35.7,58.8,48.4,0.1,28.9,28.9,106.39,21.6,0,0
2025-26,Regular+Season,N. Alexander-Walker - V. Krejčí - J. Johnson - D. Daniels - A. Newell,ATL,5,8,115.0,84.2,30.8,77.8,1.75,23.3,37.5,63.6,52.6,0.2,64.7,65.9,117.49,63.6,0,0
2025-26,Regular+Season,N. Alexander-Walker - V. Krejčí - J. Johnson - M. Gueye - Z. Risacher,ATL,5,8,100.0,50.0,50.0,85.7,3.00,21.4,36.4,100,66.7,0.1,47.2,46.6,112.16,84.0,0,0
2025-26,Regular+Season,N. Batum - J. Harden - J. Miller - C. Christie - Y. Niederhäuser,LAC,1,8,135.3,100.0,35.3,66.7,1.50,24.0,40.0,69.2,61.1,0.2,75.0,77.3,104.73,62.5,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Leonard - B. Bogdanović - I. Zubac,LAC,3,8,145.5,122.2,23.2,58.3,3.50,21.9,37.5,44.4,41.2,0.1,75.0,75.9,114.72,66.0,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Leonard - K. Dunn - J. Collins,LAC,7,8,141.2,85.0,56.2,42.9,1.50,14.3,25.0,57.1,50.0,0.1,86.4,88.0,109.77,83.1,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Leonard - K. Dunn - Y. Niederhäuser,LAC,2,8,117.6,143.8,-26.1,71.4,1.25,21.7,20.0,40.0,30.0,0.2,81.8,84.2,101.11,32.4,0,0
2025-26,Regular+Season,N. Batum - K. Leonard - I. Zubac - J. Miller - K. Sanders,LAC,3,8,68.4,105.0,-36.6,40.0,0.29,8.7,28.6,61.5,50.0,0.4,45.8,48.8,117.74,27.8,0,0
2025-26,Regular+Season,N. Batum - K. Leonard - K. Dunn - I. Zubac - J. Collins,LAC,4,8,131.3,168.8,-37.5,62.5,5.00,20.8,37.5,66.7,50.0,0.1,67.9,66.6,102.17,41.7,0,0
2025-26,Regular+Season,N. Hayes-Davis - J. Bouyea - O. Ighodaro - R. Fleming - K. Maluach,PHX,1,8,92.9,115.4,-22.5,83.3,0.00,26.3,0.0,71.4,35.7,0.0,50.0,50.0,85.08,51.6,0,0
2025-26,Regular+Season,N. Hayes-Davis - J. Bouyea - R. Dunn - R. Fleming - K. Maluach,PHX,2,8,68.8,81.3,-12.5,50.0,0.29,9.1,57.1,50.0,52.6,0.4,40.9,46.3,96.60,41.7,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - B. Brown - J. Pickett - C. Johnson,DEN,2,8,161.1,100.0,61.1,44.4,4.00,18.2,0.0,75.0,50.0,0.1,76.7,82.2,108.15,70.8,0,0
2025-26,Regular+Season,N. Vučević - C. White - J. Smith - A. Dosunmu - M. Buzelis,CHI,2,8,105.9,87.5,18.4,50.0,2.00,15.4,50.0,66.7,57.9,0.1,47.2,47.7,97.38,61.7,0,0
2025-26,Regular+Season,N. Vučević - J. Carter - I. Okoro - T. Jones - M. Buzelis,CHI,2,8,85.0,155.6,-70.6,71.4,2.50,20.0,0.0,62.5,27.8,0.1,53.1,53.1,112.59,27.5,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - P. Williams - T. Jones - J. Giddey,CHI,5,8,129.4,111.1,18.3,66.7,3.00,23.1,37.5,75.0,56.3,0.1,61.8,63.1,102.54,55.3,0,0
2025-26,Regular+Season,N. Vučević - P. Williams - A. Dosunmu - J. Giddey - M. Buzelis,CHI,5,8,125.0,135.0,-10.0,57.1,2.00,18.2,33.3,83.3,58.3,0.1,70.8,75.1,105.69,40.0,0,0
2025-26,Regular+Season,N. Vučević - P. Williams - T. Jones - A. Dosunmu - J. Giddey,CHI,5,8,147.1,100.0,47.1,80.0,2.67,27.6,50.0,72.7,63.2,0.2,70.6,68.2,98.71,67.4,0,0
2025-26,Regular+Season,O. Anunoby - J. Hart - J. Brunson - M. Robinson - M. McBride,NYK,3,8,150.0,100.0,50.0,66.7,4.00,15.4,66.7,66.7,66.7,0.1,50.0,57.9,102.15,88.6,0,0
2025-26,Regular+Season,P. George - A. Drummond - Q. Grimes - J. McCain - V. Edgecombe,PHI,2,8,80.0,93.8,-13.8,25.0,0.50,5.9,12.5,100,58.8,0.1,37.5,43.6,91.29,42.6,0,0
2025-26,Regular+Season,P. George - J. Embiid - T. Maxey - A. Bona - J. McCain,PHI,1,8,150.0,126.3,23.7,44.4,1.33,16.7,66.7,50.0,53.8,0.2,87.5,92.2,107.51,63.9,0,0
2025-26,Regular+Season,P. George - J. Embiid - T. Maxey - D. Barlow - J. McCain,PHI,3,8,127.8,105.9,21.9,33.3,1.00,9.5,16.7,61.5,47.4,0.1,58.3,72.1,105.04,60.6,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - B. Mathurin,IND,2,8,88.2,170.6,-82.4,60.0,3.00,13.6,20.0,42.9,29.4,0.1,46.4,47.6,102.86,13.2,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - M. Potter - K. Jones,IND,1,8,144.4,77.8,66.7,88.9,8.00,30.8,0.0,83.3,55.6,0.1,78.6,78.1,114.34,85.2,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - Q. Jackson - J. Furphy,IND,1,8,80.0,84.2,-4.2,100,1.67,17.9,25.0,66.7,45.8,0.1,35.3,42.6,120.52,51.4,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - M. Potter - J. Walker - B. Sheppard,IND,4,8,89.5,152.9,-63.5,66.7,2.00,16.7,12.5,60.0,30.8,0.1,53.6,57.1,113.93,29.4,0,0
2025-26,Regular+Season,P. Siakam - A. Nesmith - I. Jackson - J. Huff - B. Sheppard,IND,1,8,94.1,131.3,-37.1,60.0,0.75,12.5,36.4,62.5,47.4,0.2,43.3,47.7,96.78,15.4,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - A. Nesmith - B. Sheppard - R. Dennis,IND,2,8,105.3,105.6,-0.3,75.0,3.00,20.0,38.5,100,57.9,0.1,47.5,46.0,105.46,46.3,0,0
2025-26,Regular+Season,Q. Grimes - T. Maxey - J. Walker - D. Barlow - V. Edgecombe,PHI,2,8,185.7,146.2,39.6,36.4,4.00,14.8,81.8,100,85.7,0.1,59.5,59.4,80.16,55.1,0,0
2025-26,Regular+Season,R. Barrett - S. Barnes - S. Mamukelashvili - G. Dick - J. Shead,TOR,4,8,117.4,125.0,-7.6,72.7,8.00,25.0,10.0,87.5,44.4,0.0,62.5,64.7,134.05,44.3,0,0
2025-26,Regular+Season,R. Gobert - D. DiVincenzo - N. Reid - A. Edwards - R. Dillingham,MIN,3,8,83.3,66.7,16.7,80.0,2.00,16.7,18.2,76.9,50.0,0.1,46.2,45.4,112.21,74.1,0,0
2025-26,Regular+Season,R. Gobert - D. DiVincenzo - N. Reid - B. Hyland - J. Clark,MIN,4,8,156.3,66.7,89.6,50.0,1.67,20.0,66.7,75.0,72.2,0.2,80.0,72.7,107.16,94.4,0,0
2025-26,Regular+Season,R. Gobert - J. Randle - A. Edwards - J. McDaniels - T. Shannon Jr.,MIN,2,8,135.3,100.0,35.3,33.3,1.00,12.5,57.1,70.0,64.7,0.2,68.8,68.1,108.67,64.8,0,0
2025-26,Regular+Season,R. O'Neale - C. Gillespie - O. Ighodaro - R. Dunn - R. Fleming,PHX,3,8,118.8,88.9,29.9,100,4.00,29.6,33.3,72.7,55.0,0.1,55.9,55.9,106.43,62.7,0,0
2025-26,Regular+Season,R. O'Neale - G. Allen - N. Richards - C. Gillespie - R. Dunn,PHX,3,8,146.2,207.7,-61.5,57.1,0.00,20.0,42.9,50.0,44.4,0.0,60.7,63.8,80.69,30.5,0,0
2025-26,Regular+Season,R. O'Neale - N. Hayes-Davis - G. Allen - M. Williams - C. Gillespie,PHX,2,8,146.7,78.6,68.1,50.0,2.00,19.0,40.0,70.0,60.0,0.1,76.9,76.8,88.91,85.5,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - M. Monk - K. Ellis - M. Raynaud,SAC,4,8,104.3,78.3,26.1,57.1,1.33,14.3,11.1,50.0,31.6,0.1,43.8,58.8,135.74,75.6,0,0
2025-26,Regular+Season,R. Westbrook - Z. LaVine - M. Monk - D. Eubanks - K. Murray,SAC,3,8,133.3,164.7,-31.4,80.0,2.00,19.0,33.3,66.7,50.0,0.1,54.5,63.1,96.81,32.9,0,0
2025-26,Regular+Season,R. Westbrook - Z. LaVine - M. Monk - D. Eubanks - N. Clifford,SAC,3,8,116.7,111.8,4.9,62.5,5.00,19.2,25.0,100,50.0,0.1,52.6,52.8,105.22,47.7,0,0
2025-26,Regular+Season,R. Williams III - D. Avdija - C. Love - K. Murray - S. Cissoko,POR,5,8,89.5,122.2,-32.7,83.3,2.50,20.8,0.0,100,36.4,0.1,46.2,52.9,111.00,35.1,0,0
2025-26,Regular+Season,R. Williams III - D. Avdija - C. Love - R. Rupert - T. Camara,POR,3,8,160.0,146.7,13.3,85.7,6.00,25.0,42.9,100,66.7,0.1,64.3,72.1,86.40,56.8,0,0
2025-26,Regular+Season,R. Williams III - S. Sharpe - C. Love - S. Cissoko - T. Camara,POR,5,8,115.8,94.1,21.7,87.5,3.50,24.1,50.0,57.1,52.9,0.1,52.8,56.9,102.53,67.7,0,0
2025-26,Regular+Season,S. Adams - J. Okogie - A. Sengun - A. Thompson - R. Sheppard,HOU,3,8,146.7,100.0,46.7,57.1,2.00,17.4,57.1,45.5,50.0,0.1,60.7,66.1,92.08,68.3,0,0
2025-26,Regular+Season,S. Bey - H. Jones - T. Murphy III - K. Matković - J. Fears,NOP,3,8,111.8,105.9,5.9,62.5,2.50,20.8,25.0,62.5,43.8,0.1,53.1,56.3,98.91,51.3,0,0
2025-26,Regular+Season,S. Bey - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,NOP,4,8,110.0,125.0,-15.0,57.1,1.33,15.4,28.6,30.0,29.4,0.1,60.7,67.9,125.49,44.3,0,0
2025-26,Regular+Season,S. Bey - J. Alvarado - K. Matković - J. Hawkins - Y. Missi,NOP,2,8,87.5,106.7,-19.2,60.0,1.50,12.0,54.5,62.5,57.9,0.1,43.3,44.1,96.48,42.6,0,0
2025-26,Regular+Season,S. Bey - T. Murphy III - J. Alvarado - B. McGowens - D. Queen,NOP,5,8,105.6,111.1,-5.6,62.5,2.50,19.2,37.5,50.0,45.0,0.1,60.7,62.0,111.13,57.6,0,0
2025-26,Regular+Season,S. Bey - T. Murphy III - J. Alvarado - Y. Missi - M. Peavy,NOP,4,8,129.4,100.0,29.4,62.5,5.00,20.0,42.9,66.7,56.3,0.1,60.7,66.1,102.86,64.1,0,0
2025-26,Regular+Season,S. Curry - B. Hield - J. Kuminga - P. Spencer - Q. Post,GSW,2,8,147.4,110.5,36.8,58.3,7.00,23.3,44.4,83.3,60.0,0.1,67.5,67.0,120.45,61.9,0,0
2025-26,Regular+Season,S. Curry - D. Green - B. Hield - B. Podziemski - Q. Post,GSW,2,8,126.3,188.2,-61.9,37.5,3.00,13.0,14.3,80.0,41.7,0.1,63.3,69.8,102.45,39.2,0,0
2025-26,Regular+Season,S. Curry - D. Green - M. Moody - B. Podziemski - Q. Post,GSW,3,8,153.3,62.5,90.8,83.3,2.50,25.0,0.0,57.1,50.0,0.1,93.8,96.2,98.33,118.4,0,0
2025-26,Regular+Season,S. Curry - G. Payton II - D. Melton - T. Jackson-Davis - B. Podziemski,GSW,4,8,93.8,156.3,-62.5,60.0,1.50,15.0,16.7,60.0,36.4,0.1,59.1,63.1,101.05,25.6,0,0
2025-26,Regular+Season,S. Curry - G. Payton II - M. Moody - T. Jackson-Davis - B. Podziemski,GSW,5,8,111.1,52.4,58.7,100,2.00,14.3,46.2,83.3,64.0,0.1,35.3,47.7,112.77,84.1,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Melton - T. Jackson-Davis - B. Podziemski,GSW,5,8,100.0,123.5,-23.5,100,1.75,25.0,12.5,42.9,26.7,0.2,57.7,63.9,108.96,50.0,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - A. Wiggins - J. Williams - C. Wallace - A. Mitchell,OKC,4,8,94.4,42.1,52.3,60.0,1.50,14.3,0.0,78.6,50.0,0.1,42.3,52.9,116.56,144.4,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - I. Joe - A. Wiggins - J. Williams - A. Mitchell,OKC,4,8,133.3,75.0,58.3,80.0,4.00,16.0,40.0,66.7,52.6,0.1,57.7,69.0,106.69,95.5,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Holmgren - A. Mitchell,OKC,4,8,166.7,90.0,76.7,41.7,1.67,16.7,66.7,77.8,73.3,0.1,77.8,83.0,116.04,88.3,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,5,8,79.2,109.1,-29.9,42.9,1.50,11.1,0.0,87.5,36.8,0.1,50.0,50.6,131.40,25.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - A. Gordon - J. Murray - B. Brown - Z. Nnaji,DEN,2,8,125.0,150.0,-25.0,75.0,3.00,25.0,57.1,66.7,61.5,0.1,60.0,61.3,95.80,45.9,0,0
2025-26,Regular+Season,T. Hardaway Jr. - B. Brown - J. Pickett - D. Holmes II - S. Jones,DEN,1,8,118.8,137.5,-18.8,33.3,1.00,10.0,28.6,45.5,38.9,0.1,57.7,64.4,90.89,39.4,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - B. Brown - C. Johnson - S. Jones,DEN,5,8,95.0,100.0,-5.0,83.3,2.50,19.2,20.0,100,52.9,0.1,46.4,54.2,113.77,48.8,0,0
2025-26,Regular+Season,T. Harris - C. LeVert - D. Robinson - J. Duren - A. Thompson,DET,5,8,123.5,106.3,17.3,37.5,0.00,12.5,44.4,87.5,64.7,0.0,50.0,53.8,99.62,64.3,0,0
2025-26,Regular+Season,T. Harris - D. Robinson - I. Stewart - A. Thompson - R. Holland II,DET,3,8,127.8,105.6,22.2,57.1,2.00,16.7,25.0,45.5,36.8,0.1,57.1,65.6,110.30,60.9,0,0
2025-26,Regular+Season,T. Jones - G. Bitadze - D. Bane - A. Black - T. da Silva,ORL,2,8,76.5,100.0,-23.5,66.7,0.00,17.4,18.2,100,47.1,0.0,38.2,38.2,97.42,31.3,0,0
2025-26,Regular+Season,T. Jones - J. Cain - J. Howard - J. Richardson - N. Penda,ORL,1,8,175.0,106.3,68.8,50.0,0.00,21.7,28.6,85.7,57.1,0.0,70.6,74.6,92.90,69.3,0,0
2025-26,Regular+Season,T. Jones - W. Carter Jr. - D. Bane - A. Black - T. da Silva,ORL,3,8,88.9,122.2,-33.3,57.1,2.00,16.7,25.0,100,60.0,0.1,46.7,50.4,109.07,32.9,0,0
2025-26,Regular+Season,T. McConnell - G. Mathews - I. Jackson - J. Walker - J. Furphy,IND,2,8,81.3,93.8,-12.5,75.0,0.75,12.0,50.0,60.0,54.5,0.3,30.0,36.8,91.07,40.5,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - A. Nesmith - J. Huff - J. Walker,IND,3,8,111.1,150.0,-38.9,85.7,1.50,25.0,0.0,80.0,33.3,0.2,71.4,71.4,104.12,35.7,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - G. Mathews - I. Jackson - J. Furphy,IND,2,8,105.0,115.8,-10.8,25.0,1.00,8.7,14.3,71.4,42.9,0.1,56.7,62.6,111.65,45.2,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - G. Mathews - J. Huff - B. Mathurin,IND,2,8,141.2,111.1,30.1,66.7,0.00,26.1,0.0,72.7,44.4,0.0,65.6,69.3,108.15,60.2,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - I. Jackson - J. Walker - B. Sheppard,IND,4,8,110.5,83.3,27.2,62.5,2.50,17.9,50.0,66.7,57.9,0.1,50.0,53.5,110.29,74.5,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - J. Huff - B. Mathurin - B. Sheppard,IND,5,8,122.2,88.9,33.3,77.8,1.75,25.9,28.6,63.6,50.0,0.2,65.6,66.9,113.39,69.6,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - C. Thomas - N. Clowney - E. Dëmin,BKN,3,8,106.7,193.8,-87.1,33.3,0.67,9.5,44.4,33.3,40.0,0.2,50.0,50.8,98.76,10.8,0,0
2025-26,Regular+Season,Z. Williamson - B. McGowens - J. Hawkins - J. Fears - D. Queen,NOP,3,8,78.9,122.2,-43.3,60.0,0.60,13.0,12.5,63.6,42.1,0.3,41.7,51.2,107.85,34.3,0,0
2025-26,Regular+Season,Z. Williamson - H. Jones - T. Murphy III - J. Alvarado - D. Queen,NOP,1,8,146.7,113.3,33.3,85.7,2.00,28.6,0.0,75.0,50.0,0.2,94.4,94.5,94.45,68.5,0,0
2025-26,Regular+Season,Z. Williamson - J. Alvarado - B. McGowens - J. Hawkins - D. Queen,NOP,2,8,100.0,140.0,-40.0,80.0,2.00,16.7,40.0,66.7,52.6,0.1,40.0,45.4,92.67,30.4,0,0
2025-26,Regular+Season,Z. Williamson - J. Alvarado - J. Hawkins - Y. Missi - M. Peavy,NOP,2,8,122.2,94.1,28.1,85.7,3.00,24.0,16.7,54.5,41.2,0.1,63.6,69.4,103.45,75.4,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - B. McGowens - J. Fears - D. Queen,NOP,1,8,89.5,70.6,18.9,33.3,1.00,8.7,20.0,80.0,50.0,0.1,40.0,45.9,102.25,69.2,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - J. Alvarado - B. McGowens - Y. Missi,NOP,3,8,84.2,94.1,-9.9,40.0,1.00,8.0,36.4,53.8,45.8,0.1,42.3,43.8,102.69,41.4,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - S. Bey - J. Alvarado - Y. Missi,NOP,1,8,88.2,129.4,-41.2,83.3,1.67,20.0,30.0,55.6,42.1,0.2,46.7,46.0,104.39,26.3,0,0
