SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE
2018-19,Pre+Season,Pau Gasol,2200,5,3,2,19,113.9,96.7,17.2,32.5,7.1,22.5,14.9,12.6,16.1,105.35,0,0
2018-19,Pre+Season,Tomas Satoransky,203107,5,4,1,17,99.1,107.3,-8.2,41.6,3.6,21.4,11.8,11.0,12.6,105.23,0,0
2018-19,Pre+Season,Richaun Holmes,1626158,5,2,3,12,82.2,104.3,-22.1,12.8,13.8,24.5,18.6,16.0,18.6,104.82,0,0
2018-19,Pre+Season,Tony Bradley,1628396,5,5,0,7,103.6,85.4,18.2,8.9,18.8,14.9,16.5,8.9,23.7,104.81,0,0
2018-19,Pre+Season,Juancho Hernangomez,1627823,5,4,1,19,103.8,87.6,16.1,10.0,4.5,21.3,13.2,15.0,15.7,104.80,0,0
2018-19,Pre+Season,Jaren Jackson Jr.,1628991,5,2,3,20,100.5,110.2,-9.7,10.7,7.8,12.8,10.3,21.4,25.2,104.74,0,0
2018-19,Pre+Season,Austin Rivers,203085,5,4,1,21,101.9,107.2,-5.4,30.8,1.0,10.4,5.6,5.8,13.9,104.67,0,0
2018-19,Pre+Season,Jusuf Nurkić,203994,5,3,2,19,113.3,93.9,19.4,11.7,9.5,30.8,21.3,14.7,25.9,104.58,0,0
2018-19,Pre+Season,Quinn Cook,1626188,5,1,4,20,95.0,113.7,-18.7,18.8,1.0,7.1,3.8,10.8,24.7,104.41,0,0
2018-19,Pre+Season,Kelly Oubre Jr.,1626162,5,4,1,22,103.4,98.3,5.1,9.1,1.9,16.7,9.3,16.7,22.3,104.40,0,0
2018-19,Pre+Season,Alfonzo McKinnie,1628035,5,1,4,19,89.6,103.4,-13.8,4.2,10.5,16.0,13.2,8.5,19.9,104.32,0,0
2018-19,Pre+Season,Zach Collins,1628380,5,3,2,23,106.9,111.0,-4.1,6.6,12.0,19.6,15.9,17.7,15.5,104.29,0,0
2018-19,Pre+Season,Troy Daniels,203584,5,2,3,16,98.8,103.2,-4.5,5.4,2.6,10.3,6.3,8.1,17.9,104.28,0,0
2018-19,Pre+Season,Chandler Hutchison,1628990,5,2,3,23,92.4,100.0,-7.6,8.9,3.9,13.0,8.3,5.9,11.4,104.23,0,0
2018-19,Pre+Season,Jason Smith,201160,5,4,1,17,103.8,99.8,4.0,10.2,10.3,17.9,14.1,10.2,22.1,104.19,0,0
2018-19,Pre+Season,Jarell Martin,1626185,5,2,3,14,96.9,95.5,1.5,11.9,4.2,26.3,14.1,23.8,18.2,104.18,0,0
2018-19,Pre+Season,Patty Mills,201988,5,3,2,18,107.2,86.9,20.3,29.7,2.5,3.0,2.8,7.9,17.2,104.16,0,0
2018-19,Pre+Season,T.J. Warren,203933,5,2,3,15,106.5,99.3,7.2,14.0,1.6,16.1,8.9,4.7,20.5,104.04,0,0
2018-19,Pre+Season,Aaron Gordon,203932,5,2,3,28,92.6,89.8,2.8,13.4,5.8,20.6,13.2,6.7,24.0,104.02,0,0
2018-19,Pre+Season,Bryn Forbes,1627854,5,3,2,20,109.4,91.6,17.7,19.3,0.0,14.8,8.2,4.8,21.0,103.98,0,0
2018-19,Pre+Season,James Harden,201935,5,4,1,32,115.3,96.6,18.7,25.1,2.3,14.7,8.8,20.1,31.8,103.89,0,0
2018-19,Pre+Season,Vincent Edwards,1629053,5,4,1,11,113.4,92.3,21.1,15.0,3.9,11.5,7.8,10.0,13.4,103.87,0,0
2018-19,Pre+Season,Nikola Vučević,202696,5,2,3,28,98.8,88.9,9.9,13.6,6.6,28.4,17.6,7.8,27.0,103.86,0,0
2018-19,Pre+Season,Jerian Grant,1626170,5,2,3,20,90.5,92.0,-1.5,24.7,0.0,10.2,5.5,12.4,18.6,103.31,0,0
2018-19,Pre+Season,D.J. Augustin,201571,5,2,3,24,100.3,94.3,6.1,35.3,3.2,10.9,6.8,16.3,16.9,103.21,0,0
2018-19,Pre+Season,Jeff Green,201145,5,4,1,20,109.5,97.7,11.8,17.8,1.3,13.2,7.8,15.8,19.1,103.11,0,0
2018-19,Pre+Season,Boban Marjanovic,1626246,5,5,0,10,117.6,71.6,46.0,4.3,34.8,27.9,30.8,15.1,33.1,103.10,0,0
2018-19,Pre+Season,Wade Baldwin IV,1627735,5,3,2,15,100.0,113.7,-13.7,20.7,4.6,11.3,7.9,20.7,19.3,103.09,0,0
2018-19,Pre+Season,Mason Plumlee,203486,5,4,1,20,109.5,91.0,18.5,16.2,15.1,18.9,17.0,17.7,24.2,102.88,0,0
2018-19,Pre+Season,Jairus Lyles,1629131,5,5,0,3,114.7,104.9,9.8,44.4,0.0,5.6,3.1,0.0,13.9,102.73,0,0
2018-19,Pre+Season,Chandler Parsons,202718,5,2,3,19,99.0,109.3,-10.3,18.1,0.0,12.2,6.3,5.2,14.1,102.70,0,0
2018-19,Pre+Season,James Ennis III,203516,5,4,1,25,119.6,99.8,19.8,2.3,7.4,15.2,11.0,9.1,14.2,102.69,0,0
2018-19,Pre+Season,Trey Lyles,1626168,5,4,1,24,112.5,91.8,20.7,23.6,3.0,32.4,18.1,9.7,20.3,102.66,0,0
2018-19,Pre+Season,DeMar DeRozan,201942,5,3,2,26,103.0,97.5,5.5,19.9,0.8,6.7,3.8,8.8,24.8,102.26,0,0
2018-19,Pre+Season,Tyler Cavanaugh,1628463,5,5,0,4,112.5,93.8,18.7,0.0,0.0,10.0,5.3,0.0,13.4,102.17,0,0
2018-19,Pre+Season,Jake Layman,1627774,5,3,2,19,111.1,99.0,12.1,16.6,2.5,10.6,6.6,6.6,22.9,102.15,0,0
2018-19,Pre+Season,Luke Kennard,1628379,5,2,3,15,93.0,120.2,-27.2,14.3,1.1,11.9,5.8,5.7,16.6,102.13,0,0
2018-19,Pre+Season,Evan Fournier,203095,5,2,3,25,97.3,89.6,7.8,21.1,0.8,9.1,4.8,7.5,21.9,102.12,0,0
2018-19,Pre+Season,Malik Beasley,1627736,5,4,1,24,110.4,90.3,20.1,15.2,1.0,10.9,6.3,8.4,17.6,102.11,0,0
2018-19,Pre+Season,Ryan Arcidiacono,1627853,5,2,3,7,97.8,93.9,3.9,33.3,0.0,6.7,3.1,8.3,10.1,102.11,0,0
2018-19,Pre+Season,Bruce Brown,1628971,5,2,3,11,106.5,92.1,14.4,21.5,1.9,15.2,8.2,10.7,11.9,101.85,0,0
2018-19,Pre+Season,Dragan Bender,1627733,5,2,3,17,81.2,109.2,-27.9,19.1,3.3,14.7,8.5,19.1,16.9,101.82,0,0
2018-19,Pre+Season,Jacob Evans,1628980,5,1,4,19,78.4,101.7,-23.3,9.5,1.0,9.8,5.3,3.2,13.4,101.76,0,0
2018-19,Pre+Season,Jakob Poeltl,1627751,5,3,2,17,97.8,96.0,1.8,19.7,7.7,24.5,16.9,23.0,12.6,101.66,0,0
2018-19,Pre+Season,Wes Iwundu,1628411,5,2,3,19,101.0,96.8,4.1,10.7,2.2,7.7,5.0,7.1,11.7,101.58,0,0
2018-19,Pre+Season,Isaac Bonga,1629067,5,2,3,11,109.9,93.5,16.3,25.2,9.5,14.3,12.2,25.2,16.6,101.48,0,0
2018-19,Pre+Season,Marcus Derrickson,1629094,5,1,4,11,93.9,79.4,14.5,5.7,4.9,15.1,10.4,11.5,24.3,101.47,0,0
2018-19,Pre+Season,Langston Galloway,204038,5,2,3,26,103.8,99.8,4.1,9.3,2.3,4.0,3.1,3.7,15.8,101.47,0,0
2018-19,Pre+Season,Nik Stauskas,203917,5,3,2,21,108.0,94.3,13.7,18.5,4.9,13.0,9.4,7.4,18.3,101.07,0,0
2018-19,Pre+Season,Davis Bertans,202722,5,3,2,15,101.6,86.0,15.6,20.9,5.7,11.1,8.8,10.4,13.0,100.91,0,0
2018-19,Pre+Season,Ish Smith,202397,5,2,3,27,106.9,104.7,2.2,37.0,0.0,12.2,5.7,7.8,17.4,100.64,0,0
2018-19,Pre+Season,Seth Curry,203552,5,3,2,19,112.2,87.9,24.3,22.8,0.0,10.3,5.6,8.3,17.6,100.20,0,0
2018-19,Pre+Season,Deandre Ayton,1629028,5,2,3,27,103.9,103.9,0.1,8.0,14.0,28.6,21.5,12.5,25.8,100.08,0,0
2018-19,Pre+Season,Chimezie Metu,1629002,5,3,2,10,108.1,120.9,-12.8,11.3,7.1,19.2,13.8,11.3,13.8,99.99,0,0
2018-19,Pre+Season,Jonas Jerebko,201973,5,1,4,15,92.1,120.1,-28.0,16.7,5.4,23.2,13.1,19.5,17.0,99.87,0,0
2018-19,Pre+Season,Josh Jackson,1628367,5,2,3,33,98.0,108.8,-10.8,21.8,2.9,10.5,6.7,15.7,23.4,99.58,0,0
2018-19,Pre+Season,Davon Reed,1628432,5,2,3,13,88.5,109.2,-20.8,7.0,8.1,16.4,12.0,14.0,18.0,99.24,0,0
2018-19,Pre+Season,Meyers Leonard,203086,5,3,2,17,102.8,108.3,-5.6,21.3,7.9,15.1,11.8,8.0,15.9,99.20,0,0
2018-19,Pre+Season,Andre Drummond,203083,5,2,3,32,102.6,96.0,6.5,5.1,16.0,31.5,23.3,10.2,30.4,98.80,0,0
2018-19,Pre+Season,Trevor Ariza,2772,5,2,3,21,105.2,106.6,-1.4,26.8,2.2,8.6,5.4,7.1,16.9,98.60,0,0
2018-19,Pre+Season,Reggie Bullock Jr.,203493,5,2,3,26,101.7,101.3,0.4,14.5,2.2,10.1,5.9,3.6,15.8,98.24,0,0
2018-19,Pre+Season,Glenn Robinson III,203922,5,2,3,19,97.5,114.0,-16.5,7.7,7.3,11.0,8.7,3.9,21.3,97.78,0,0
2018-19,Pre+Season,Ryan Anderson,201583,5,2,3,18,102.6,106.6,-4.0,12.3,9.3,15.9,12.7,9.8,17.7,96.78,0,0
2018-19,Pre+Season,LeBron James,2544,4,2,2,16,109.0,100.2,8.8,24.2,0.0,27.1,15.7,14.5,27.9,121.90,0,0
2018-19,Pre+Season,E'Twaun Moore,202734,4,0,4,22,96.2,99.3,-3.1,8.9,2.1,6.2,4.1,13.4,17.4,120.29,0,0
2018-19,Pre+Season,Anthony Davis,203076,4,0,4,23,98.7,102.3,-3.6,9.3,9.6,27.9,18.8,10.4,31.0,119.93,0,0
2018-19,Pre+Season,Jrue Holiday,201950,4,0,4,22,109.1,100.0,9.1,26.9,3.7,7.4,5.7,15.0,20.9,119.23,0,0
2018-19,Pre+Season,Klay Thompson,202691,4,1,3,22,120.0,95.7,24.3,13.8,1.3,14.6,8.6,3.8,30.2,117.96,0,0
2018-19,Pre+Season,Jeremy Lin,202391,4,2,2,19,94.2,114.5,-20.3,21.4,4.5,11.7,8.4,15.5,21.1,117.81,0,0
2018-19,Pre+Season,Rajon Rondo,200765,4,1,3,23,98.3,96.5,1.7,56.5,6.6,11.9,9.6,21.0,11.5,117.76,0,0
2018-19,Pre+Season,Troy Williams,1627786,4,0,4,9,102.4,98.9,3.6,2.9,5.0,5.9,5.4,11.5,35.4,117.72,0,0
2018-19,Pre+Season,Garlon Green,203629,4,0,4,8,86.1,96.5,-10.4,4.9,3.0,16.1,9.4,19.5,23.9,117.28,0,0
2018-19,Pre+Season,Stephen Curry,201939,4,0,4,20,117.3,113.2,4.1,20.9,1.5,9.9,5.8,13.5,30.4,116.10,0,0
2018-19,Pre+Season,Jaylen Adams,1629121,4,1,3,11,90.1,103.2,-13.2,12.0,0.0,7.0,3.3,20.0,19.4,115.40,0,0
2018-19,Pre+Season,Vince Carter,1713,4,2,2,19,111.1,98.9,12.2,7.4,0.0,22.8,12.3,14.7,13.2,114.68,0,0
2018-19,Pre+Season,Julius Randle,203944,4,0,4,25,106.8,112.8,-6.0,16.9,6.7,21.9,14.9,16.9,27.5,114.09,0,0
2018-19,Pre+Season,Omari Spellman,1629016,4,1,3,20,92.2,113.3,-21.1,18.5,8.5,18.6,13.2,9.2,17.1,113.89,0,0
2018-19,Pre+Season,Derrick Rose,201565,4,1,3,26,97.9,126.3,-28.4,10.5,2.8,7.3,5.0,9.0,22.8,113.36,0,0
2018-19,Pre+Season,Kevin Durant,201142,4,1,3,23,121.6,107.3,14.3,20.9,5.5,24.0,16.0,12.7,29.2,112.79,0,0
2018-19,Pre+Season,Danny Green,201980,4,3,1,21,118.4,82.3,36.1,10.6,3.9,11.0,7.7,15.9,15.6,112.67,0,0
2018-19,Pre+Season,Derrick Jones Jr.,1627884,4,2,2,18,119.4,104.1,15.3,17.7,7.9,8.9,8.3,10.1,16.5,112.65,0,0
2018-19,Pre+Season,Miles Plumlee,203101,4,1,3,15,89.9,96.2,-6.3,7.5,8.5,19.7,14.2,29.9,16.5,112.64,0,0
2018-19,Pre+Season,Joe Ingles,204060,4,4,0,21,112.4,74.7,37.6,30.4,0.0,17.0,9.5,11.2,21.1,112.43,0,0
2018-19,Pre+Season,Doral Moore,1629078,4,1,3,5,79.3,107.4,-28.1,8.0,14.3,9.1,11.6,8.0,23.4,112.39,0,0
2018-19,Pre+Season,Markieff Morris,202693,4,3,1,19,110.5,104.4,6.2,11.4,1.4,27.4,14.7,13.7,20.8,112.07,0,0
2018-19,Pre+Season,CJ Miles,101139,4,3,1,16,102.7,89.6,13.1,0.0,0.0,6.9,3.5,3.7,17.4,111.39,0,0
2018-19,Pre+Season,Alex Caruso,1627936,4,1,3,10,89.9,108.2,-18.4,26.9,0.0,12.5,5.7,6.7,11.1,111.23,0,0
2018-19,Pre+Season,Taurean Prince,1627752,4,2,2,25,110.3,94.5,15.7,13.3,0.0,21.6,11.4,15.2,18.1,111.15,0,0
2018-19,Pre+Season,Rudy Gobert,203497,4,4,0,21,110.6,83.0,27.5,4.6,14.9,23.9,19.8,16.1,19.7,111.07,0,0
2018-19,Pre+Season,Cody Zeller,203469,4,4,0,21,103.1,99.0,4.2,8.6,5.1,14.6,10.0,8.6,21.5,110.93,0,0
2018-19,Pre+Season,Rodions Kurucs,1629066,4,2,2,12,85.7,93.6,-7.9,8.8,12.5,28.6,20.0,23.3,24.6,110.77,0,0
2018-19,Pre+Season,Justise Winslow,1626159,4,1,3,27,89.2,98.0,-8.8,11.8,3.4,15.9,9.4,13.7,16.7,110.67,0,0
2018-19,Pre+Season,Tyrone Wallace,1627820,4,4,0,15,99.6,93.0,6.6,19.4,6.3,16.7,12.5,19.4,19.3,110.55,0,0
2018-19,Pre+Season,Kostas Antetokounmpo,1628961,4,2,2,7,125.4,105.4,20.0,20.7,9.5,16.7,13.3,0.0,17.1,110.32,0,0
2018-19,Pre+Season,Brandon Goodwin,1629164,4,2,2,6,85.4,95.9,-10.5,13.0,0.0,6.9,3.7,6.5,23.6,110.20,0,0
2018-19,Pre+Season,Eric Gordon,201569,4,3,1,22,102.1,95.0,7.1,8.8,2.7,8.1,5.4,15.4,18.9,110.11,0,0
2018-19,Pre+Season,MarShon Brooks,202705,4,2,2,13,92.9,100.5,-7.6,10.6,1.9,14.3,7.8,23.8,26.7,110.03,0,0
2018-19,Pre+Season,Greg Monroe,202328,4,3,1,14,103.8,101.7,2.1,15.4,7.0,16.9,12.1,0.0,19.4,110.02,0,0
2018-19,Pre+Season,Bradley Beal,203078,4,3,1,26,108.4,95.8,12.7,10.4,3.1,12.9,8.0,4.4,23.9,110.01,0,0
2018-19,Pre+Season,Jonas Valančiūnas,202685,4,3,1,19,109.5,89.8,19.6,8.6,18.4,24.6,21.3,17.1,25.9,109.95,0,0
2018-19,Pre+Season,JJ Redick,200755,4,3,1,21,107.3,94.5,12.8,21.5,1.4,1.4,1.4,1.9,20.0,109.91,0,0
2018-19,Pre+Season,Jamal Murray,1627750,4,3,1,20,95.6,93.9,1.7,9.3,1.4,6.3,3.9,7.0,19.9,109.85,0,0
2018-19,Pre+Season,Serge Ibaka,201586,4,3,1,16,98.4,88.2,10.2,7.9,4.8,24.7,15.6,15.7,22.5,109.78,0,0
2018-19,Pre+Season,Mike Scott,203118,4,4,0,19,91.1,101.2,-10.2,29.0,1.3,20.0,11.0,12.9,12.3,109.69,0,0
2018-19,Pre+Season,Melvin Frazier Jr.,1628982,4,2,2,13,112.6,88.4,24.1,4.4,0.0,14.8,8.4,4.4,17.7,109.68,0,0
2018-19,Pre+Season,Robert Williams III,1629057,4,1,3,10,97.0,85.0,12.0,6.8,5.6,15.8,10.8,6.8,14.2,109.67,0,0
2018-19,Pre+Season,Lou Williams,101150,4,4,0,19,99.7,93.7,6.0,17.5,0.0,11.5,5.8,11.7,30.3,109.66,0,0
2018-19,Pre+Season,Thomas Bryant,1628418,4,3,1,13,107.6,95.5,12.1,11.5,18.6,22.2,20.6,20.1,23.1,109.54,0,0
2018-19,Pre+Season,Troy Brown Jr.,1628972,4,3,1,17,102.7,102.8,-0.1,15.1,6.3,26.2,16.0,15.1,21.5,109.47,0,0
2018-19,Pre+Season,Daryl Macon,1629133,4,2,2,7,122.5,109.0,13.6,16.9,0.0,18.2,9.5,11.3,21.8,109.35,0,0
2018-19,Pre+Season,Cam Reynolds,1629244,4,1,3,9,112.8,104.2,8.6,18.8,0.0,5.6,2.6,12.5,13.2,109.20,0,0
2018-19,Pre+Season,Tony Parker,2225,4,4,0,12,120.9,102.8,18.0,42.9,0.0,6.8,3.8,14.3,18.0,109.15,0,0
2018-19,Pre+Season,Torrey Craig,1628470,4,3,1,21,99.9,104.1,-4.2,8.9,5.8,15.9,10.3,14.9,14.7,109.10,0,0
2018-19,Pre+Season,Markelle Fultz,1628365,4,3,1,23,101.5,96.1,5.3,17.0,5.9,10.3,8.0,17.0,21.8,108.97,0,0
2018-19,Pre+Season,Donte DiVincenzo,1628978,4,3,1,21,118.2,101.7,16.5,15.7,3.9,15.2,10.1,7.9,20.6,108.94,0,0
2018-19,Pre+Season,Walt Lemon Jr.,1627215,4,1,3,10,85.0,89.7,-4.7,18.3,2.3,10.4,6.5,9.1,26.9,108.93,0,0
2018-19,Pre+Season,Michael Kidd-Gilchrist,203077,4,3,1,19,102.6,103.4,-0.8,10.9,6.4,21.5,14.0,10.9,17.5,108.89,0,0
2018-19,Pre+Season,Omri Casspi,201956,4,2,2,12,101.2,114.1,-12.9,13.5,5.4,38.7,20.6,6.8,23.5,108.86,0,0
2018-19,Pre+Season,Amir Johnson,101161,4,3,1,12,113.0,93.6,19.4,28.5,9.5,29.4,18.4,4.7,12.0,108.86,0,0
2018-19,Pre+Season,Andrew Wiggins,203952,4,1,3,25,100.5,116.8,-16.3,2.0,5.1,7.3,6.2,20.1,19.6,108.69,0,0
2018-19,Pre+Season,Abdul Gaddy,203583,4,3,1,7,95.3,102.7,-7.4,41.5,0.0,20.0,8.3,5.9,13.4,108.62,0,0
2018-19,Pre+Season,Yuta Watanabe,1629139,4,2,2,11,84.9,87.0,-2.0,0.0,2.6,11.1,7.1,14.3,14.4,108.60,0,0
2018-19,Pre+Season,Shaun Livingston,2733,4,1,3,13,105.0,108.6,-3.6,25.7,3.8,4.3,4.0,11.0,15.7,108.49,0,0
2018-19,Pre+Season,Raymond Felton,101109,4,3,1,17,86.8,94.4,-7.6,23.4,0.0,14.3,6.3,11.7,27.7,108.48,0,0
2018-19,Pre+Season,Wesley Johnson,202325,4,4,0,8,105.7,60.0,45.7,19.4,0.0,16.7,10.4,6.5,15.9,108.48,0,0
2018-19,Pre+Season,John Wall,202322,4,3,1,23,109.4,97.5,11.9,28.1,2.3,15.7,9.0,14.1,32.2,108.46,0,0
2018-19,Pre+Season,Malik Monk,1628370,4,3,1,22,110.4,102.4,8.0,26.8,0.0,4.7,2.5,11.3,24.9,108.46,0,0
2018-19,Pre+Season,Jerami Grant,203924,4,3,1,23,95.2,81.9,13.4,2.1,0.0,20.9,10.9,12.3,21.8,108.36,0,0
2018-19,Pre+Season,Sindarius Thornwell,1628414,4,4,0,15,99.1,96.8,2.4,20.5,1.7,17.5,9.9,13.7,14.7,108.27,0,0
2018-19,Pre+Season,Yogi Ferrell,1627812,4,2,2,29,110.9,101.8,9.1,17.1,1.9,6.4,4.0,1.7,17.6,108.25,0,0
2018-19,Pre+Season,Jaylen Brown,1627759,4,1,3,21,96.7,112.0,-15.3,9.1,6.1,13.6,9.5,9.1,23.5,108.24,0,0
2018-19,Pre+Season,Christian Wood,1626174,4,3,1,19,107.0,104.3,2.7,8.0,11.7,28.6,21.2,13.9,24.8,107.93,0,0
2018-19,Pre+Season,Marvin Williams,101107,4,4,0,20,105.0,95.1,9.9,9.7,0.0,15.6,8.6,6.5,15.3,107.75,0,0
2018-19,Pre+Season,Nerlens Noel,203457,4,3,1,23,94.8,92.6,2.2,16.5,16.0,23.5,19.4,16.5,13.6,107.75,0,0
2018-19,Pre+Season,J.P. Macura,1629122,4,3,1,6,122.3,122.0,0.3,10.5,0.0,5.6,2.9,10.5,15.8,107.74,0,0
2018-19,Pre+Season,Tobias Harris,202699,4,4,0,23,111.7,79.8,31.9,17.2,5.7,25.9,15.6,7.2,25.3,107.73,0,0
2018-19,Pre+Season,Doug McDermott,203926,4,2,2,25,94.4,100.7,-6.3,16.2,3.9,9.7,6.8,9.7,10.2,107.70,0,0
2018-19,Pre+Season,Joel Embiid,203954,4,3,1,25,100.3,98.7,1.6,9.7,9.9,27.2,18.6,15.5,38.5,107.43,0,0
2018-19,Pre+Season,Ray Spalding,1629034,4,2,2,8,125.8,96.2,29.6,0.0,8.7,22.2,16.0,19.0,21.0,107.39,0,0
2018-19,Pre+Season,JaMychal Green,203210,4,2,2,15,107.2,98.2,9.0,10.0,9.5,36.8,22.5,16.7,17.7,107.39,0,0
2018-19,Pre+Season,Kobi Simmons,1628424,4,2,2,11,89.4,117.0,-27.6,13.2,0.0,4.4,2.3,26.4,24.3,107.32,0,0
2018-19,Pre+Season,Ben Simmons,1627732,4,3,1,27,112.9,98.9,14.0,42.0,5.6,27.7,16.9,20.4,19.4,107.28,0,0
2018-19,Pre+Season,Pat Connaughton,1626192,4,3,1,16,92.1,107.9,-15.8,9.6,0.0,6.9,3.8,12.0,24.4,107.18,0,0
2018-19,Pre+Season,Jarrett Allen,1628386,4,2,2,26,95.5,101.4,-5.9,5.4,10.5,14.8,12.9,12.5,20.4,107.13,0,0
2018-19,Pre+Season,Mike Muscala,203488,4,3,1,23,100.7,96.2,4.5,10.4,5.6,20.7,12.8,13.8,11.6,107.02,0,0
2018-19,Pre+Season,Edmond Sumner,1628410,4,2,2,15,106.5,84.9,21.6,15.6,0.0,7.1,3.6,9.4,18.5,106.89,0,0
2018-19,Pre+Season,Malcolm Brogdon,1627763,4,3,1,22,111.8,91.2,20.6,26.0,1.3,10.9,6.7,9.3,19.1,106.62,0,0
2018-19,Pre+Season,Kyle Collinsworth,1627858,4,3,1,8,93.9,84.9,9.0,33.7,3.3,8.6,6.2,25.3,9.9,106.52,0,0
2018-19,Pre+Season,Patrick Beverley,201976,4,4,0,20,116.2,79.4,36.8,39.5,2.6,9.9,6.4,7.0,13.0,106.49,0,0
2018-19,Pre+Season,Avery Bradley,202340,4,4,0,21,108.7,78.8,29.9,23.3,4.4,3.9,4.2,14.0,15.4,106.46,0,0
2018-19,Pre+Season,Domantas Sabonis,1627734,4,2,2,23,102.0,95.9,6.1,12.0,18.9,31.9,25.5,14.4,31.6,106.43,0,0
2018-19,Pre+Season,Tyler Zeller,203092,4,3,1,13,100.0,88.7,11.3,11.4,7.7,9.4,8.6,15.2,17.7,106.40,0,0
2018-19,Pre+Season,John Henson,203089,4,3,1,13,120.1,106.6,13.4,10.4,9.3,14.8,12.5,6.9,19.8,106.38,0,0
2018-19,Pre+Season,Devin Harris,2734,4,2,2,17,98.6,106.6,-8.0,10.4,1.9,11.1,6.8,2.6,22.0,106.31,0,0
2018-19,Pre+Season,Furkan Korkmaz,1627788,4,3,1,12,103.2,106.7,-3.6,3.5,0.0,29.7,12.5,7.0,22.5,106.29,0,0
2018-19,Pre+Season,Marcin Gortat,101162,4,4,0,19,118.8,81.9,36.8,12.6,12.0,29.0,20.1,10.1,18.6,106.24,0,0
2018-19,Pre+Season,T.J. McConnell,204456,4,3,1,12,112.4,96.3,16.1,35.6,6.4,10.5,8.2,3.2,16.1,106.13,0,0
2018-19,Pre+Season,Caris LeVert,1627747,4,2,2,28,99.0,104.7,-5.7,18.7,2.0,12.4,7.7,18.7,26.4,106.10,0,0
2018-19,Pre+Season,Robert Covington,203496,4,3,1,24,103.4,97.1,6.3,11.7,3.5,11.2,7.4,16.4,15.8,106.09,0,0
2018-19,Pre+Season,Carmelo Anthony,2546,4,3,1,27,104.7,102.9,1.8,0.0,1.0,14.7,8.2,2.5,16.0,105.78,0,0
2018-19,Pre+Season,Dennis Schröder,203471,4,3,1,24,111.7,87.5,24.2,22.6,3.3,15.1,9.2,11.3,30.5,105.65,0,0
2018-19,Pre+Season,Jayson Tatum,1628369,4,1,3,20,89.4,108.7,-19.2,4.0,1.1,17.7,8.6,5.9,24.8,105.65,0,0
2018-19,Pre+Season,Jonah Bolden,1628413,4,3,1,11,102.1,107.5,-5.5,12.8,11.6,11.8,11.7,21.3,19.0,105.63,0,0
2018-19,Pre+Season,Semi Ojeleye,1628400,4,1,3,18,80.7,101.4,-20.7,7.4,3.8,15.8,9.6,11.2,14.4,105.57,0,0
2018-19,Pre+Season,Kalin Lucas,203564,4,1,3,9,101.5,101.0,0.4,33.6,0.0,11.1,5.0,10.1,20.2,105.54,0,0
2018-19,Pre+Season,D'Angelo Russell,1626156,4,2,2,28,88.5,102.3,-13.9,15.4,1.9,13.0,7.5,11.0,29.2,105.49,0,0
2018-19,Pre+Season,Delon Wright,1626153,4,3,1,21,109.8,84.6,25.2,15.4,4.0,12.8,8.7,10.3,16.1,105.46,0,0
2018-19,Pre+Season,Guerschon Yabusele,1627824,4,1,3,15,94.9,93.0,1.8,13.2,8.6,13.6,11.1,16.6,18.5,105.34,0,0
2018-19,Pre+Season,Derrick White,1628401,4,2,2,20,110.4,103.4,7.0,16.3,3.1,15.4,9.8,10.2,20.9,105.33,0,0
2018-19,Pre+Season,Thabo Sefolosha,200757,4,4,0,14,107.4,94.6,12.8,26.1,2.3,20.0,12.1,8.7,13.1,105.33,0,0
2018-19,Pre+Season,Tyler Ulis,1627755,4,1,3,10,96.6,64.7,31.9,24.4,0.0,10.9,6.4,20.3,18.8,105.28,0,0
2018-19,Pre+Season,Gerald Green,101123,4,4,0,25,119.3,96.7,22.6,11.2,3.4,16.1,9.7,11.2,20.0,105.24,0,0
2018-19,Pre+Season,Bruno Caboclo,203998,4,3,1,11,100.8,98.9,1.9,13.8,10.0,22.0,16.0,9.2,18.5,105.18,0,0
2018-19,Pre+Season,Tony Snell,203503,4,3,1,18,110.3,94.0,16.3,14.6,0.0,15.3,8.0,0.0,13.4,105.18,0,0
2018-19,Pre+Season,Hamidou Diallo,1628977,4,3,1,28,101.9,97.8,4.1,11.8,10.1,7.4,8.8,5.9,16.1,105.12,0,0
2018-19,Pre+Season,Joe Harris,203925,4,2,2,25,103.5,99.8,3.7,17.4,1.1,12.0,6.7,10.5,19.5,105.04,0,0
2018-19,Pre+Season,Steven Adams,203500,4,3,1,24,108.2,89.1,19.2,13.0,22.8,19.6,21.2,13.0,19.1,104.96,0,0
2018-19,Pre+Season,Jonathon Simmons,203613,4,1,3,20,88.9,97.8,-8.8,16.8,0.0,5.1,2.7,8.4,16.5,104.88,0,0
2018-19,Pre+Season,Danilo Gallinari,201568,4,4,0,21,112.7,82.4,30.3,19.6,3.8,19.0,11.6,8.4,27.9,104.79,0,0
2018-19,Pre+Season,Luka Dončić,1629029,4,2,2,29,108.1,92.0,16.1,18.6,1.0,16.8,9.4,17.3,21.8,104.66,0,0
