SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2015-16,Regular+Season,ATL,Atlanta Hawks,82,48,34,241.8,42.9,7.2,16.4,43.9,4.5,5.7,78.0,19.4,45.2,15.5,36.2,4.1,9.5,3.2,7.4,2.9,6.8
2015-16,Regular+Season,BOS,Boston Celtics,81,47,34,241.2,37.7,7.3,16.9,43.1,4.8,5.9,81.0,19.9,52.7,11.0,29.2,3.5,9.2,2.4,6.4,3.0,8.0
2015-16,Regular+Season,BKN,Brooklyn Nets,82,21,61,240.9,35.9,6.2,14.0,44.1,3.3,4.4,75.8,16.0,44.6,12.6,35.1,4.1,11.3,2.4,6.6,2.2,6.1
2015-16,Regular+Season,CHA,Charlotte Hornets,82,48,34,242.1,37.7,6.7,15.5,43.3,4.7,5.9,79.5,18.6,49.3,12.4,32.9,3.3,8.8,2.7,7.2,3.0,7.9
2015-16,Regular+Season,CHI,Chicago Bulls,82,42,40,242.7,39.0,7.9,18.3,43.2,3.8,4.8,79.7,20.2,51.7,11.5,29.5,3.2,8.3,2.7,7.0,2.4,6.3
2015-16,Regular+Season,CLE,Cleveland Cavaliers,82,57,25,242.1,35.3,6.9,15.5,44.2,3.5,4.6,76.2,17.6,49.9,11.1,31.4,3.4,9.5,2.2,6.2,2.3,6.6
2015-16,Regular+Season,DAL,Dallas Mavericks,82,42,40,244.0,39.7,7.5,16.3,46.3,3.4,4.4,76.9,18.8,47.4,13.9,34.9,4.1,10.4,2.5,6.3,2.3,5.7
2015-16,Regular+Season,DEN,Denver Nuggets,82,33,49,241.8,40.1,5.9,15.1,39.0,4.4,5.6,77.9,16.5,41.1,14.1,35.0,4.4,10.9,2.8,7.1,2.9,7.1
2015-16,Regular+Season,DET,Detroit Pistons,82,44,38,242.4,38.3,7.6,17.3,44.2,3.8,4.9,76.5,19.6,51.4,11.7,30.6,3.3,8.7,2.9,7.6,2.5,6.6
2015-16,Regular+Season,GSW,Golden State Warriors,82,73,9,242.4,26.3,5.9,12.1,48.6,3.2,4.1,78.4,15.6,59.2,7.5,28.3,2.4,9.3,1.8,6.8,2.1,8.0
2015-16,Regular+Season,HOU,Houston Rockets,82,41,41,241.8,41.5,6.8,15.7,43.4,5.1,6.2,81.3,19.1,46.1,14.7,35.4,4.1,9.9,3.1,7.4,3.1,7.6
2015-16,Regular+Season,IND,Indiana Pacers,82,45,37,242.4,29.9,5.2,12.2,42.7,3.9,4.8,80.1,14.7,49.2,9.4,31.5,2.9,9.7,2.1,7.1,2.5,8.3
2015-16,Regular+Season,LAC,LA Clippers,82,53,29,241.8,31.6,6.4,13.8,46.2,3.5,4.4,79.6,16.5,52.3,9.8,30.9,3.3,10.4,2.0,6.3,2.3,7.1
2015-16,Regular+Season,LAL,Los Angeles Lakers,82,17,65,240.6,32.5,6.8,15.9,42.9,3.8,5.0,75.6,18.0,55.3,8.9,27.2,2.5,7.8,2.1,6.3,2.5,7.8
2015-16,Regular+Season,MEM,Memphis Grizzlies,82,42,40,241.8,31.8,6.3,14.9,42.3,4.4,5.4,80.3,17.5,54.9,9.5,29.9,2.4,7.5,1.8,5.6,2.8,8.7
2015-16,Regular+Season,MIA,Miami Heat,82,48,34,241.8,44.6,8.2,17.2,47.9,4.5,5.8,77.5,21.4,48.0,16.0,35.8,4.9,11.0,2.8,6.2,2.9,6.6
2015-16,Regular+Season,MIL,Milwaukee Bucks,82,33,49,241.8,39.6,7.0,16.1,43.9,3.6,5.0,72.3,18.2,46.0,13.8,34.7,3.9,9.9,2.6,6.6,2.6,6.5
2015-16,Regular+Season,MIN,Minnesota Timberwolves,82,29,53,242.4,32.1,5.8,13.0,44.7,4.7,5.9,79.3,16.8,52.2,10.0,31.3,3.1,9.7,2.4,7.5,3.0,9.3
2015-16,Regular+Season,NOP,New Orleans Pelicans,82,30,52,241.2,44.0,8.1,18.2,44.5,4.3,5.4,79.4,21.1,48.1,15.2,34.6,4.4,10.0,2.6,5.9,2.7,6.2
2015-16,Regular+Season,NYK,New York Knicks,82,32,50,241.5,22.7,4.1,9.7,42.3,3.2,4.0,80.5,11.9,52.4,6.9,30.5,2.2,9.7,1.5,6.7,2.0,8.9
2015-16,Regular+Season,OKC,Oklahoma City Thunder,82,55,27,241.8,38.0,6.5,14.3,45.8,4.4,5.5,80.8,18.0,47.3,13.1,34.4,4.4,11.6,2.9,7.6,2.8,7.3
2015-16,Regular+Season,ORL,Orlando Magic,81,35,46,242.5,39.1,7.1,16.5,43.0,4.1,5.4,76.0,18.8,48.0,12.4,31.7,4.0,10.3,2.8,7.3,2.7,6.9
2015-16,Regular+Season,PHI,Philadelphia 76ers,82,10,72,241.5,50.7,7.5,17.9,42.0,4.1,6.0,69.3,19.6,38.6,19.5,38.4,5.4,10.6,4.1,8.0,3.0,6.0
2015-16,Regular+Season,PHX,Phoenix Suns,82,23,59,240.3,34.7,6.3,14.7,43.0,3.8,4.9,76.8,16.9,48.6,11.2,32.2,2.8,8.0,2.7,7.7,2.5,7.2
2015-16,Regular+Season,POR,Portland Trail Blazers,82,44,38,241.5,37.7,7.3,16.8,43.5,4.6,5.6,81.5,19.7,52.2,11.2,29.7,3.2,8.6,2.6,7.0,2.9,7.6
2015-16,Regular+Season,SAC,Sacramento Kings,81,33,48,241.5,40.4,7.0,16.3,43.0,4.2,5.8,73.2,18.7,46.3,13.1,32.3,4.0,10.0,3.1,7.6,2.9,7.2
2015-16,Regular+Season,SAS,San Antonio Spurs,82,67,15,240.3,37.1,6.5,13.9,46.5,3.3,4.1,82.3,16.6,44.8,13.9,37.3,4.2,11.4,2.3,6.2,2.0,5.5
2015-16,Regular+Season,TOR,Toronto Raptors,81,55,26,240.9,49.5,9.4,20.8,45.3,6.1,7.5,81.1,25.6,51.7,16.0,32.4,4.6,9.2,3.1,6.3,3.8,7.7
2015-16,Regular+Season,UTA,Utah Jazz,82,40,42,243.4,45.5,7.6,17.9,42.4,5.1,6.5,79.0,20.8,45.7,15.7,34.6,4.2,9.2,3.3,7.2,3.3,7.2
2015-16,Regular+Season,WAS,Washington Wizards,82,41,41,240.9,35.3,6.0,13.3,44.8,3.9,5.2,75.4,16.4,46.4,11.9,33.8,4.1,11.6,2.6,7.3,2.6,7.5
2015-16,Playoffs,ATL,Atlanta Hawks,10,4,6,242.5,42.3,7.5,17.4,43.1,4.5,5.2,86.5,19.9,47.0,14.4,34.0,3.7,8.7,2.6,6.1,2.6,6.1
2015-16,Playoffs,BOS,Boston Celtics,6,2,4,244.2,51.8,8.0,18.3,43.6,5.0,6.3,78.9,22.7,43.7,20.0,38.6,5.8,11.3,3.5,6.8,3.2,6.1
2015-16,Playoffs,CHA,Charlotte Hornets,7,3,4,240.0,44.6,9.0,20.6,43.8,6.3,7.1,88.0,25.3,56.7,13.3,29.8,3.0,6.7,3.4,7.7,3.6,8.0
2015-16,Playoffs,CLE,Cleveland Cavaliers,21,16,5,240.0,33.8,6.9,14.6,47.4,3.1,4.4,70.7,17.7,52.3,10.1,30.0,3.9,11.4,2.4,7.1,2.2,6.6
2015-16,Playoffs,DAL,Dallas Mavericks,5,1,4,240.0,37.2,9.0,18.8,47.9,2.8,4.4,63.6,20.8,55.9,11.0,29.6,2.4,6.5,2.6,7.0,2.2,5.9
2015-16,Playoffs,DET,Detroit Pistons,4,0,4,240.0,33.3,10.3,17.5,58.6,4.0,4.5,88.9,25.8,77.4,9.0,27.1,2.3,6.8,1.5,4.5,2.5,7.5
2015-16,Playoffs,GSW,Golden State Warriors,24,15,9,241.0,29.7,6.8,14.4,47.4,3.3,4.2,77.2,17.7,59.6,8.1,27.2,2.3,7.7,2.3,7.6,2.1,7.2
2015-16,Playoffs,HOU,Houston Rockets,5,1,4,240.0,38.8,8.0,19.2,41.7,4.2,5.2,80.8,20.2,52.1,9.8,25.3,2.8,7.2,3.8,9.8,2.6,6.7
2015-16,Playoffs,IND,Indiana Pacers,7,3,4,240.0,38.0,5.3,15.3,34.6,5.7,6.9,83.3,16.4,43.2,12.0,31.6,3.4,9.0,3.0,7.9,3.6,9.4
2015-16,Playoffs,LAC,LA Clippers,6,2,4,240.0,40.0,9.8,20.8,47.2,5.0,7.0,71.4,25.0,62.5,8.5,21.3,3.7,9.2,2.7,6.7,3.5,8.8
2015-16,Playoffs,MEM,Memphis Grizzlies,4,0,4,240.0,31.8,5.8,16.3,35.4,2.0,3.5,57.1,13.5,42.5,8.0,25.2,2.3,7.1,3.0,9.4,1.8,5.5
2015-16,Playoffs,MIA,Miami Heat,14,7,7,245.4,47.6,11.2,22.6,49.7,3.8,4.9,77.9,26.7,56.2,15.4,32.3,3.7,7.8,2.9,6.2,2.4,5.1
2015-16,Playoffs,OKC,Oklahoma City Thunder,18,11,7,240.0,38.3,5.9,16.4,36.1,5.2,6.6,79.7,17.5,45.7,10.7,27.9,4.3,11.2,2.7,7.0,3.4,8.9
2015-16,Playoffs,POR,Portland Trail Blazers,11,5,6,242.3,41.1,6.4,17.9,35.5,6.4,7.8,81.4,19.6,47.8,12.3,29.9,3.6,8.8,1.9,4.6,3.9,9.5
2015-16,Playoffs,SAS,San Antonio Spurs,10,6,4,240.0,35.7,6.2,14.5,42.8,2.6,3.8,68.4,15.6,43.7,12.5,35.0,3.7,10.4,1.6,4.5,2.0,5.6
2015-16,Playoffs,TOR,Toronto Raptors,20,10,10,243.8,48.8,9.4,21.6,43.3,5.5,6.9,79.0,24.5,50.3,15.9,32.6,3.3,6.7,3.5,7.2,3.5,7.2
2016-17,Regular+Season,ATL,Atlanta Hawks,82,43,39,242.4,40.6,7.6,17.5,43.8,4.2,5.5,77.0,20.0,49.2,13.0,32.0,3.4,8.3,3.3,8.2,2.8,6.8
2016-17,Regular+Season,BOS,Boston Celtics,82,53,29,240.9,37.4,7.3,15.6,46.9,4.9,5.8,84.4,20.3,54.2,11.9,31.9,3.7,9.8,2.5,6.6,2.9,7.9
2016-17,Regular+Season,BKN,Brooklyn Nets,81,20,61,240.9,46.3,8.5,18.5,46.1,5.9,7.6,77.3,23.5,50.8,15.5,33.6,3.6,7.8,3.8,8.2,3.9,8.3
2016-17,Regular+Season,CHA,Charlotte Hornets,82,36,46,241.8,36.7,7.8,17.7,44.2,4.2,5.2,80.4,20.5,55.8,10.9,29.7,3.1,8.4,1.7,4.7,2.6,7.2
2016-17,Regular+Season,CHI,Chicago Bulls,82,41,41,241.2,41.2,7.3,16.3,44.4,4.7,5.7,82.9,19.9,48.3,14.3,34.7,4.5,11.0,2.6,6.4,2.9,7.1
2016-17,Regular+Season,CLE,Cleveland Cavaliers,82,51,31,242.4,34.1,7.3,15.3,47.5,4.4,5.7,77.0,19.6,57.3,9.9,28.9,2.9,8.6,2.4,7.1,2.9,8.4
2016-17,Regular+Season,DAL,Dallas Mavericks,81,32,49,241.2,37.9,7.2,15.3,47.0,4.1,4.9,83.5,19.0,50.2,13.2,34.8,3.3,8.8,2.8,7.3,2.5,6.5
2016-17,Regular+Season,DEN,Denver Nuggets,81,39,42,240.9,41.0,7.7,16.9,45.4,4.4,5.7,77.3,20.3,49.5,13.6,33.3,4.2,10.2,3.0,7.2,2.9,7.0
2016-17,Regular+Season,DET,Detroit Pistons,82,37,45,241.5,36.6,7.9,17.2,45.8,3.4,4.1,82.4,19.5,53.2,11.0,30.1,3.5,9.5,2.2,6.1,2.1,5.7
2016-17,Regular+Season,GSW,Golden State Warriors,82,67,15,241.2,26.9,5.3,11.1,47.8,3.2,4.0,80.1,14.3,53.3,8.7,32.4,2.8,10.4,1.8,6.7,2.1,7.7
2016-17,Regular+Season,HOU,Houston Rockets,82,55,27,241.2,43.2,7.5,16.3,45.9,4.9,6.1,79.6,20.3,47.0,14.7,34.0,5.3,12.2,3.1,7.1,3.1,7.2
2016-17,Regular+Season,IND,Indiana Pacers,81,42,39,242.2,36.7,6.6,14.6,45.0,4.4,5.3,81.9,18.1,49.3,12.0,32.7,4.1,11.1,2.6,7.0,2.7,7.3
2016-17,Regular+Season,LAC,LA Clippers,82,51,31,240.9,32.1,7.0,14.6,47.8,3.6,4.6,77.9,18.1,56.6,9.3,28.9,3.1,9.6,2.1,6.7,2.4,7.3
2016-17,Regular+Season,LAL,Los Angeles Lakers,82,26,56,240.3,36.8,8.1,18.3,44.4,3.9,5.5,72.0,20.8,56.4,9.5,25.9,2.8,7.6,2.8,7.7,2.7,7.5
2016-17,Regular+Season,MEM,Memphis Grizzlies,82,43,39,242.7,31.6,5.8,13.3,43.2,4.1,5.2,79.9,16.2,51.1,10.2,32.4,2.8,8.8,2.2,6.9,2.6,8.2
2016-17,Regular+Season,MIA,Miami Heat,82,41,41,241.2,49.4,8.3,18.9,44.0,3.7,5.1,72.7,21.0,42.6,18.4,37.3,5.1,10.3,3.5,7.0,2.6,5.3
2016-17,Regular+Season,MIL,Milwaukee Bucks,82,42,40,241.2,41.8,7.8,17.0,46.0,3.9,5.1,77.4,20.0,47.9,14.0,33.6,4.8,11.6,2.5,6.0,2.6,6.1
2016-17,Regular+Season,MIN,Minnesota Timberwolves,82,31,51,241.5,34.7,6.4,14.2,45.0,4.7,6.0,78.2,18.0,51.8,11.1,32.0,3.0,8.8,2.5,7.3,3.0,8.7
2016-17,Regular+Season,NOP,New Orleans Pelicans,82,34,48,242.7,39.8,8.1,17.8,45.7,4.2,5.5,77.3,21.0,52.7,12.0,30.2,3.8,9.6,2.7,6.7,2.8,7.1
2016-17,Regular+Season,NYK,New York Knicks,82,31,51,242.1,32.2,6.3,14.8,42.6,3.5,4.4,79.9,16.6,51.5,9.5,29.5,3.1,9.7,2.0,6.2,2.2,6.9
2016-17,Regular+Season,OKC,Oklahoma City Thunder,82,47,35,241.5,37.3,6.3,14.6,43.2,3.9,5.0,77.6,17.0,45.5,12.9,34.6,3.9,10.4,2.8,7.5,2.5,6.8
2016-17,Regular+Season,ORL,Orlando Magic,82,29,53,241.5,37.2,6.8,15.6,43.6,4.1,5.2,78.8,18.3,49.2,12.2,32.7,3.4,9.2,2.7,7.3,2.6,7.0
2016-17,Regular+Season,PHI,Philadelphia 76ers,82,28,54,241.8,47.4,7.7,17.2,45.1,4.8,5.9,80.7,20.7,43.7,17.3,36.6,4.7,10.0,4.1,8.6,3.0,6.4
2016-17,Regular+Season,PHX,Phoenix Suns,80,23,57,241.9,41.9,8.2,18.6,44.2,4.8,5.9,82.2,22.1,52.7,13.1,31.1,3.5,8.3,3.0,7.2,3.0,7.2
2016-17,Regular+Season,POR,Portland Trail Blazers,82,41,41,243.1,38.3,8.1,18.1,44.9,5.3,6.2,85.0,22.2,58.0,10.5,27.6,3.1,8.1,2.5,6.5,3.2,8.3
2016-17,Regular+Season,SAC,Sacramento Kings,82,32,50,242.4,36.7,6.4,14.3,44.8,4.5,5.7,78.6,17.9,48.9,12.4,33.9,3.7,10.2,2.5,6.8,3.0,8.0
2016-17,Regular+Season,SAS,San Antonio Spurs,81,61,20,241.5,39.6,6.4,14.5,44.0,3.8,4.7,82.0,16.9,42.7,14.6,37.0,4.4,11.2,2.6,6.6,2.4,6.0
2016-17,Regular+Season,TOR,Toronto Raptors,81,50,31,241.2,46.5,9.9,20.3,48.8,6.1,7.5,81.3,26.4,56.9,14.8,31.9,4.2,9.1,2.6,5.6,3.8,8.2
2016-17,Regular+Season,UTA,Utah Jazz,82,51,31,240.9,44.9,8.4,18.0,46.6,4.3,5.5,78.5,21.8,48.6,15.5,34.6,4.4,9.7,3.3,7.3,2.8,6.2
2016-17,Regular+Season,WAS,Washington Wizards,82,49,33,242.1,37.1,7.5,15.6,48.5,4.5,5.8,77.2,20.2,54.6,11.0,29.6,3.9,10.6,2.9,7.9,2.9,7.9
2016-17,Playoffs,ATL,Atlanta Hawks,6,2,4,240.0,40.0,9.8,20.8,47.2,6.5,8.3,78.0,26.8,67.1,10.2,25.4,1.8,4.6,2.0,5.0,4.2,10.4
2016-17,Playoffs,BOS,Boston Celtics,18,9,9,241.4,35.5,6.8,15.0,45.6,4.3,5.4,80.4,18.7,52.6,10.4,29.4,3.7,10.5,2.8,8.0,2.8,7.8
2016-17,Playoffs,CHI,Chicago Bulls,6,2,4,240.0,37.3,7.8,17.5,44.8,5.2,5.7,91.2,21.3,57.1,8.5,22.8,3.5,9.4,3.7,9.8,2.8,7.6
2016-17,Playoffs,CLE,Cleveland Cavaliers,18,13,5,240.0,32.8,7.8,15.9,49.3,4.0,5.6,72.0,20.2,61.7,9.1,27.8,1.9,5.9,2.1,6.4,2.9,8.8
2016-17,Playoffs,GSW,Golden State Warriors,17,16,1,240.0,27.0,5.9,11.1,53.2,3.9,4.4,88.0,15.9,59.0,8.0,29.6,3.1,11.3,2.2,8.3,2.2,8.3
2016-17,Playoffs,HOU,Houston Rockets,11,6,5,242.3,52.5,10.2,21.5,47.5,6.5,7.8,83.7,27.8,52.9,17.5,33.2,5.5,10.4,3.8,7.3,3.9,7.4
2016-17,Playoffs,IND,Indiana Pacers,4,0,4,240.0,36.5,8.3,16.5,50.0,3.8,4.5,83.3,21.3,58.2,9.5,26.0,4.3,11.6,3.3,8.9,2.5,6.8
2016-17,Playoffs,LAC,LA Clippers,7,3,4,240.0,40.0,10.0,19.0,52.6,3.7,4.9,76.5,24.1,60.4,10.1,25.4,4.3,10.7,2.6,6.4,2.4,6.1
2016-17,Playoffs,MEM,Memphis Grizzlies,6,2,4,244.2,32.3,6.8,15.0,45.6,3.3,3.7,90.9,17.8,55.2,10.3,32.0,2.7,8.2,1.7,5.2,1.8,5.7
2016-17,Playoffs,MIL,Milwaukee Bucks,6,2,4,240.0,45.3,7.0,17.7,39.6,2.3,3.7,63.6,16.5,36.4,16.0,35.3,4.8,10.7,3.5,7.7,1.8,4.0
2016-17,Playoffs,OKC,Oklahoma City Thunder,5,1,4,240.0,33.2,5.2,13.8,37.7,6.0,7.2,83.3,16.8,50.6,10.4,31.3,3.6,10.8,1.6,4.8,3.6,10.8
2016-17,Playoffs,POR,Portland Trail Blazers,4,0,4,240.0,43.0,9.0,22.0,40.9,5.8,6.5,88.5,24.0,55.8,11.8,27.3,3.0,7.0,2.0,4.7,3.3,7.6
2016-17,Playoffs,SAS,San Antonio Spurs,16,8,8,243.1,44.6,9.9,19.9,50.0,4.4,5.5,79.5,24.9,55.9,13.8,31.0,4.8,10.8,2.5,5.6,2.8,6.2
2016-17,Playoffs,TOR,Toronto Raptors,10,4,6,240.0,45.9,9.8,18.6,52.7,4.4,5.0,88.0,24.4,53.2,16.9,36.8,4.1,8.9,3.0,6.5,2.7,5.9
2016-17,Playoffs,UTA,Utah Jazz,11,4,7,240.0,46.0,9.6,20.6,46.7,5.2,6.5,79.2,24.7,53.8,13.9,30.2,4.1,8.9,2.6,5.7,3.4,7.3
2016-17,Playoffs,WAS,Washington Wizards,13,7,6,241.9,35.8,7.2,15.5,46.0,3.1,3.9,78.4,18.1,50.4,11.9,33.3,3.1,8.6,2.5,7.1,2.0,5.6
2017-18,Regular+Season,ATL,Atlanta Hawks,81,24,57,240.3,47.9,9.0,20.9,42.9,4.6,5.6,80.9,23.0,48.1,14.0,29.3,4.7,9.8,3.5,7.3,2.9,6.1
2017-18,Regular+Season,BOS,Boston Celtics,79,52,27,241.6,38.0,8.1,17.7,45.9,4.0,4.9,81.3,20.7,54.5,11.0,29.0,3.3,8.7,2.4,6.4,2.5,6.7
2017-18,Regular+Season,BKN,Brooklyn Nets,80,27,53,242.2,49.9,9.2,20.2,45.6,4.6,5.8,80.0,23.9,47.9,16.5,33.1,5.2,10.3,3.3,6.5,2.9,5.8
2017-18,Regular+Season,CHA,Charlotte Hornets,82,36,46,241.2,37.2,8.5,18.6,46.0,4.0,5.1,77.6,21.8,58.7,9.8,26.4,3.1,8.3,2.0,5.4,2.6,7.0
2017-18,Regular+Season,CHI,Chicago Bulls,82,27,55,242.1,41.9,7.5,18.3,41.0,3.3,4.6,71.7,18.8,45.0,13.2,31.5,4.2,10.0,2.7,6.5,2.3,5.5
2017-18,Regular+Season,CLE,Cleveland Cavaliers,82,50,32,240.6,33.7,7.8,15.3,51.2,3.8,5.0,77.3,20.1,59.5,9.4,27.8,3.0,8.8,2.3,6.9,2.5,7.4
2017-18,Regular+Season,DAL,Dallas Mavericks,82,24,58,241.5,42.0,8.1,18.4,43.9,3.4,4.3,79.0,20.0,47.6,12.6,29.9,4.7,11.1,2.6,6.2,2.2,5.3
2017-18,Regular+Season,DEN,Denver Nuggets,82,46,36,242.4,41.8,9.1,19.4,47.1,3.8,5.0,75.8,22.8,54.5,12.3,29.5,3.5,8.3,2.8,6.7,2.5,6.1
2017-18,Regular+Season,DET,Detroit Pistons,82,39,43,241.5,43.7,8.4,19.7,42.6,3.6,4.9,72.5,20.9,47.9,13.6,31.1,4.0,9.1,2.6,6.0,2.5,5.8
2017-18,Regular+Season,GSW,Golden State Warriors,82,58,24,240.6,23.9,5.0,10.4,47.9,3.0,3.5,84.4,13.3,55.7,6.9,28.8,2.4,10.1,1.6,6.6,1.8,7.7
2017-18,Regular+Season,HOU,Houston Rockets,82,65,17,240.9,41.9,8.6,17.4,49.6,5.4,6.6,82.4,23.5,56.0,12.5,29.8,4.7,11.1,2.7,6.4,3.3,7.9
2017-18,Regular+Season,IND,Indiana Pacers,82,48,34,240.9,38.5,8.3,16.8,49.4,3.3,4.2,79.2,20.4,53.1,12.5,32.4,3.6,9.3,2.1,5.5,2.2,5.6
2017-18,Regular+Season,LAC,LA Clippers,82,42,40,240.3,43.9,9.4,20.5,45.8,4.8,6.0,81.0,24.1,54.9,12.2,27.7,4.1,9.3,2.6,6.0,3.0,6.9
2017-18,Regular+Season,LAL,Los Angeles Lakers,82,35,47,242.7,40.7,8.4,18.3,45.9,3.5,5.0,69.9,20.7,50.8,11.3,27.7,3.9,9.5,3.1,7.7,2.5,6.2
2017-18,Regular+Season,MEM,Memphis Grizzlies,82,22,60,240.3,41.1,8.2,17.7,46.0,4.4,5.5,80.2,21.2,51.7,12.4,30.1,3.7,8.9,2.9,7.1,2.8,6.8
2017-18,Regular+Season,MIA,Miami Heat,81,43,38,243.1,47.5,9.4,19.8,47.7,3.1,4.3,72.2,22.7,47.8,16.0,33.8,4.5,9.5,3.4,7.2,2.2,4.6
2017-18,Regular+Season,MIL,Milwaukee Bucks,81,44,37,241.9,44.2,8.5,17.0,50.0,4.2,5.3,79.1,21.9,49.5,16.0,36.1,4.3,9.7,2.8,6.4,2.7,6.1
2017-18,Regular+Season,MIN,Minnesota Timberwolves,82,47,35,241.5,41.2,9.3,19.0,48.9,4.5,5.7,79.5,23.8,57.8,11.6,28.1,4.1,10.0,2.4,5.7,2.9,7.0
2017-18,Regular+Season,NOP,New Orleans Pelicans,82,48,34,243.4,42.6,9.6,18.8,50.9,3.2,4.0,80.1,22.9,53.8,12.9,30.1,4.6,10.8,2.8,6.5,2.1,4.9
2017-18,Regular+Season,NYK,New York Knicks,81,28,53,241.9,34.0,7.2,16.2,44.4,2.9,3.7,78.5,17.6,51.9,9.7,28.5,3.0,8.9,2.1,6.3,1.9,5.5
2017-18,Regular+Season,OKC,Oklahoma City Thunder,80,48,32,241.9,39.3,7.0,14.9,47.2,4.4,5.6,78.3,19.1,48.6,12.6,32.0,4.4,11.2,3.2,8.1,2.8,7.2
2017-18,Regular+Season,ORL,Orlando Magic,82,25,57,240.6,47.1,8.6,19.1,45.0,4.0,5.3,75.6,22.0,46.6,16.3,34.5,4.5,9.6,3.1,6.6,2.7,5.8
2017-18,Regular+Season,PHI,Philadelphia 76ers,81,52,29,241.2,39.7,7.4,16.2,45.4,2.4,3.3,72.0,17.3,43.6,14.0,35.3,3.8,9.6,2.6,6.6,1.7,4.3
2017-18,Regular+Season,PHX,Phoenix Suns,82,21,61,240.3,41.5,8.4,19.9,42.4,4.0,5.3,74.9,21.5,51.7,11.0,26.5,3.5,8.5,2.7,6.6,2.7,6.6
2017-18,Regular+Season,POR,Portland Trail Blazers,82,49,33,240.9,36.4,7.8,18.1,43.2,4.2,4.9,86.3,20.3,55.9,9.6,26.3,2.7,7.4,2.2,6.0,2.5,7.0
2017-18,Regular+Season,SAC,Sacramento Kings,82,27,55,240.9,36.5,7.0,16.7,41.8,2.9,3.8,75.2,17.4,47.8,10.9,29.8,3.5,9.5,2.3,6.3,2.0,5.4
2017-18,Regular+Season,SAS,San Antonio Spurs,82,47,35,240.6,44.6,8.3,18.1,46.0,3.1,4.0,77.4,20.1,45.2,16.4,36.7,4.1,9.2,2.5,5.6,2.1,4.7
2017-18,Regular+Season,TOR,Toronto Raptors,82,59,23,241.8,52.6,9.7,20.2,48.1,4.7,5.7,82.2,24.9,47.4,18.7,35.6,5.5,10.5,3.4,6.5,2.9,5.6
2017-18,Regular+Season,UTA,Utah Jazz,82,48,34,240.9,52.9,9.2,20.4,45.2,4.3,5.3,80.8,23.3,44.1,18.0,34.1,6.0,11.3,4.0,7.5,2.7,5.0
2017-18,Regular+Season,WAS,Washington Wizards,82,43,39,242.1,36.8,7.4,16.0,46.2,3.8,4.7,80.5,19.2,52.2,10.8,29.3,3.6,9.8,2.6,7.1,2.4,6.5
2017-18,Playoffs,BOS,Boston Celtics,19,11,8,242.6,41.3,8.3,19.8,41.6,2.8,3.4,82.8,19.7,47.8,10.6,25.8,4.2,10.1,1.7,4.1,1.7,4.1
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,12,10,242.3,35.3,9.2,18.0,51.1,3.0,3.7,80.5,21.9,62.0,8.9,25.1,2.2,6.3,1.8,5.1,2.0,5.8
2017-18,Playoffs,GSW,Golden State Warriors,21,16,5,241.2,24.9,5.7,12.6,45.3,1.2,1.6,73.5,13.1,52.8,6.9,27.5,1.9,7.5,1.1,4.6,0.9,3.4
2017-18,Playoffs,HOU,Houston Rockets,17,11,6,240.0,49.8,11.4,24.2,47.0,3.0,3.4,87.9,26.9,54.1,12.7,25.5,5.1,10.3,2.2,4.5,1.8,3.5
2017-18,Playoffs,IND,Indiana Pacers,7,3,4,240.0,34.3,8.9,16.4,53.9,1.7,2.3,75.0,19.7,57.5,7.9,22.9,3.4,10.0,2.3,6.7,1.1,3.3
2017-18,Playoffs,MIA,Miami Heat,5,1,4,240.0,41.2,6.6,17.6,37.5,3.4,4.4,77.3,17.0,41.3,11.6,28.2,3.4,8.3,2.8,6.8,2.2,5.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,3,4,243.6,47.3,11.1,20.1,55.3,2.4,2.9,85.0,25.6,54.1,13.0,27.5,4.1,8.8,3.7,7.9,1.4,3.0
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,1,4,240.0,39.6,9.2,20.6,44.7,4.6,5.6,82.1,24.0,60.6,7.8,19.7,4.8,12.1,0.8,2.0,2.8,7.1
2017-18,Playoffs,NOP,New Orleans Pelicans,9,5,4,240.0,44.8,10.3,21.8,47.4,2.4,3.6,68.8,23.6,52.6,9.3,20.8,5.3,11.9,3.4,7.7,1.8,4.0
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,2,4,240.0,41.0,7.2,17.7,40.6,2.2,3.0,72.2,16.8,41.1,11.8,28.9,4.3,10.6,2.8,6.9,1.5,3.7
2017-18,Playoffs,PHI,Philadelphia 76ers,10,5,5,242.5,32.3,8.5,16.0,53.1,2.3,3.0,76.7,20.1,62.2,9.2,28.5,1.9,5.9,1.2,3.7,1.6,5.0
