SEASON,SEASON_TYPE,TEAM_ABB,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2016-17,regular-season,-,80,5.5,2.7,4.8,56.2,57.9,4.8,2.5,4.2,60.2,0.7,0.2,0.6,28.0,0
2016-17,regular-season,-,77,5.4,2.8,4.6,61.5,64.5,4.7,2.6,4.0,64.0,0.7,0.3,0.6,45.1,0
2016-17,regular-season,-,79,5.5,2.9,4.6,62.6,65.9,4.7,2.6,3.9,65.9,0.8,0.3,0.7,43.9,0
2016-17,regular-season,-,78,5.3,2.5,4.6,54.9,57.3,4.6,2.3,4.0,57.3,0.7,0.2,0.6,38.3,0
2016-17,regular-season,-,78,5.1,2.7,4.6,58.2,60.6,4.5,2.5,4.0,61.3,0.7,0.2,0.6,37.5,0
2016-17,regular-season,-,79,5.3,2.6,4.6,57.2,60.4,4.4,2.3,3.8,61.3,0.9,0.3,0.8,37.5,0
2016-17,regular-season,-,81,5.2,2.7,4.5,60.6,62.8,4.6,2.5,4.0,64.3,0.6,0.2,0.6,34.8,0
2016-17,regular-season,-,80,5.1,2.4,4.5,53.8,56.3,4.3,2.2,3.8,57.9,0.8,0.2,0.7,31.6,0
2016-17,regular-season,-,79,5.3,2.7,4.5,60.9,63.8,4.6,2.5,3.9,62.5,0.6,0.3,0.5,48.8,0
2016-17,regular-season,-,80,5.2,2.6,4.5,57.7,59.7,4.5,2.4,3.9,61.3,0.7,0.2,0.6,32.6,0
2016-17,regular-season,-,80,5.2,2.8,4.4,62.1,64.4,4.6,2.5,3.9,65.1,0.6,0.2,0.5,39.5,0
2016-17,regular-season,-,79,5.3,2.5,4.4,56.8,60.4,4.4,2.2,3.7,58.9,0.8,0.3,0.7,45.6,0
2016-17,regular-season,-,77,4.8,2.2,4.3,50.6,52.8,4.2,2.0,3.8,52.6,0.6,0.2,0.5,36.4,0
2016-17,regular-season,-,82,5.0,2.6,4.3,59.7,62.0,4.4,2.4,3.8,62.8,0.6,0.2,0.5,37.2,0
2016-17,regular-season,-,75,5.0,2.4,4.3,55.4,59.0,4.2,2.1,3.7,56.7,0.8,0.3,0.7,48.1,0
2016-17,regular-season,-,79,4.9,2.5,4.3,59.0,61.7,4.2,2.3,3.7,62.0,0.7,0.2,0.6,39.6,0
2016-17,regular-season,-,77,5.2,2.5,4.3,57.8,60.4,4.5,2.3,3.7,60.5,0.7,0.2,0.6,40.0,0
2016-17,regular-season,-,76,4.7,2.3,4.1,56.0,59.6,4.0,2.0,3.5,57.0,0.7,0.3,0.6,50.0,0
2016-17,regular-season,-,78,4.9,2.4,4.1,59.3,62.1,4.3,2.2,3.6,60.9,0.6,0.2,0.5,47.5,0
2016-17,regular-season,-,79,4.9,2.3,4.0,56.7,58.5,4.3,2.1,3.5,60.1,0.6,0.1,0.5,30.8,0
2016-17,regular-season,-,78,4.4,2.2,3.9,56.2,57.5,3.9,2.1,3.5,60.3,0.5,0.1,0.4,22.9,0
2016-17,regular-season,-,80,4.4,2.3,3.8,59.7,63.4,3.6,2.0,3.1,63.6,0.8,0.3,0.7,41.8,0
2016-17,regular-season,-,75,4.4,2.2,3.7,57.8,59.3,3.8,2.0,3.2,64.4,0.7,0.1,0.6,20.0,0
2016-17,regular-season,-,73,4.7,2.3,3.7,63.2,66.6,4.1,2.1,3.3,64.3,0.6,0.3,0.4,55.6,0
2016-17,regular-season,-,80,4.3,2.2,3.6,61.1,63.9,3.6,2.0,3.1,65.0,0.6,0.2,0.5,38.6,0
2016-17,regular-season,-,78,4.4,1.9,3.6,52.0,53.0,4.0,1.8,3.3,55.4,0.4,0.1,0.3,20.7,0
2016-17,regular-season,-,79,4.6,2.1,3.6,56.9,59.3,3.9,1.9,3.1,60.8,0.6,0.2,0.5,33.3,0
2016-17,regular-season,-,74,4.3,1.9,3.6,53.1,55.0,3.7,1.8,3.0,58.3,0.7,0.1,0.6,24.4,0
2016-17,regular-season,-,74,3.9,2.1,3.5,61.3,64.9,3.4,1.9,3.0,63.5,0.6,0.3,0.5,48.8,0
2016-17,regular-season,-,74,3.9,1.8,3.3,54.9,58.6,3.3,1.6,2.8,55.9,0.6,0.2,0.5,48.8,0
2016-17,playoffs,-,6,7.1,3.0,6.2,48.6,50.0,6.3,2.8,5.5,51.5,0.8,0.2,0.7,25.0,0
2016-17,playoffs,-,11,6.0,3.2,5.4,59.3,60.2,5.3,3.1,4.7,65.4,0.7,0.1,0.6,14.3,0
2016-17,playoffs,-,18,6.2,3.1,5.2,58.5,62.2,5.4,2.7,4.5,59.3,0.9,0.4,0.7,53.8,0
2016-17,playoffs,-,16,5.4,2.8,4.8,58.5,62.2,4.9,2.5,4.4,56.0,0.5,0.3,0.4,85.7,0
2016-17,playoffs,-,6,5.2,2.7,4.3,61.5,67.3,3.4,2.2,2.8,76.5,1.8,0.5,1.5,33.3,0
2016-17,playoffs,-,18,4.2,1.9,3.7,50.7,57.5,3.2,1.4,2.8,50.0,1.1,0.5,0.9,52.9,0
2016-17,playoffs,-,13,4.4,2.3,3.7,62.5,66.7,3.4,2.0,2.9,70.3,1.0,0.3,0.8,36.4,0
2016-17,playoffs,-,6,4.5,3.0,3.5,85.7,90.5,3.9,2.7,3.0,88.9,0.6,0.3,0.5,66.7,0
2016-17,playoffs,-,14,4.1,2.0,3.4,59.3,66.7,3.2,1.5,2.6,57.1,0.9,0.5,0.8,66.7,0
2016-17,playoffs,-,4,3.7,1.5,3.3,46.2,46.2,3.7,1.5,3.3,46.2,0.0,0.0,0.0,-,0
2016-17,playoffs,-,9,4.1,1.5,3.2,46.9,50.0,3.4,1.3,2.7,48.1,0.6,0.2,0.5,40.0,0
2016-17,playoffs,-,6,4.0,2.6,3.0,85.7,92.9,3.4,2.1,2.6,83.3,0.6,0.4,0.4,100,0
2016-17,playoffs,-,4,3.6,2.3,3.0,75.0,75.0,3.6,2.3,3.0,75.0,0.0,0.0,0.0,-,0
2016-17,playoffs,-,6,4.1,2.0,3.0,66.7,77.8,2.5,1.3,1.8,72.7,1.6,0.7,1.2,57.1,0
2016-17,playoffs,-,5,2.9,1.8,2.4,75.0,75.0,2.4,1.8,2.0,90.0,0.5,0.0,0.4,0.0,0
2016-17,playoffs,-,9,2.5,1.2,2.0,59.1,59.1,2.4,1.2,1.9,61.9,0.1,0.0,0.1,0.0,0
2017-18,playoffs,-,5,8.5,4.2,7.4,56.8,59.5,6.9,3.8,6.0,63.3,1.6,0.4,1.4,28.6,0
2017-18,playoffs,-,6,6.4,3.0,5.3,56.3,56.3,6.0,3.0,5.0,60.0,0.4,0.0,0.3,0.0,0
2017-18,playoffs,-,5,6.3,2.4,5.2,46.2,51.9,5.1,1.8,4.2,42.9,1.2,0.6,1.0,60.0,0
2017-18,playoffs,-,6,6.0,3.0,5.0,60.0,60.0,6.0,3.0,5.0,60.0,0.0,0.0,0.0,-,0
2017-18,playoffs,-,9,5.4,3.0,5.0,60.0,63.3,4.6,2.7,4.2,63.2,0.8,0.3,0.8,42.9,0
2017-18,playoffs,-,19,5.1,2.8,4.5,62.8,64.9,4.3,2.6,3.7,70.5,0.9,0.2,0.8,25.0,0
2017-18,playoffs,-,6,5.0,2.3,4.1,55.2,58.6,4.3,2.0,3.6,56.0,0.7,0.3,0.6,50.0,0
2017-18,playoffs,-,10,4.9,2.1,4.1,51.2,53.7,4.2,1.9,3.5,54.3,0.7,0.2,0.6,33.3,0
2017-18,playoffs,-,22,4.8,2.4,3.9,60.5,64.0,4.3,2.1,3.5,59.7,0.5,0.3,0.4,66.7,0
2017-18,playoffs,-,4,4.5,2.3,3.8,60.0,60.0,4.2,2.3,3.5,64.3,0.3,0.0,0.3,0.0,0
2017-18,playoffs,-,19,4.5,2.4,3.7,64.3,67.9,3.9,2.1,3.2,65.6,0.6,0.3,0.5,55.6,0
2017-18,playoffs,-,9,4.0,1.7,3.4,50.0,55.9,2.8,1.3,2.4,54.2,1.2,0.4,1.0,40.0,0
2017-18,playoffs,-,5,3.9,1.6,3.4,47.1,50.0,3.4,1.4,3.0,46.7,0.5,0.2,0.4,50.0,0
2017-18,playoffs,-,17,4.0,1.8,3.3,55.4,58.9,3.5,1.6,2.9,55.1,0.5,0.2,0.4,57.1,0
2017-18,playoffs,-,7,3.9,1.4,3.0,47.6,54.8,2.3,1.0,1.7,58.3,1.7,0.4,1.3,33.3,0
2017-18,playoffs,-,11,3.1,1.6,2.7,56.7,60.0,2.8,1.4,2.5,55.6,0.3,0.2,0.3,66.7,0
2018-19,regular-season,-,80,3.7,2.0,3.4,58.1,58.8,3.5,1.9,3.3,59.0,0.1,0.1,0.1,36.4,0
2018-19,regular-season,-,76,3.5,1.7,3.1,53.4,54.3,3.3,1.6,3.0,54.2,0.2,0.1,0.2,38.5,0
2018-19,regular-season,-,75,3.5,1.7,3.1,55.6,56.0,3.3,1.7,3.0,57.0,0.1,0.0,0.1,20.0,0
2018-19,regular-season,-,80,3.3,1.7,3.1,56.0,56.7,3.2,1.7,3.0,56.1,0.1,0.1,0.1,50.0,0
2018-19,regular-season,-,77,3.3,1.9,3.0,62.5,62.9,3.1,1.9,2.8,65.7,0.2,0.0,0.2,13.3,0
2018-19,regular-season,-,75,3.3,1.7,3.0,56.4,57.2,3.2,1.6,2.9,56.6,0.1,0.1,0.1,50.0,0
2018-19,regular-season,-,77,3.3,1.7,3.0,57.0,57.4,3.2,1.7,2.8,58.9,0.2,0.0,0.1,18.2,0
2018-19,regular-season,-,80,3.4,1.5,3.0,51.7,53.5,3.2,1.4,2.7,51.6,0.2,0.1,0.2,52.9,0
2018-19,regular-season,-,75,3.3,1.8,2.9,61.3,63.1,3.1,1.7,2.8,61.1,0.2,0.1,0.2,64.3,0
2018-19,regular-season,-,77,3.3,1.7,2.9,58.9,59.7,3.2,1.6,2.8,58.7,0.1,0.1,0.1,66.7,0
2018-19,regular-season,-,74,3.1,1.6,2.8,56.7,56.7,3.0,1.6,2.7,59.7,0.2,0.0,0.1,0.0,0
2018-19,regular-season,-,72,3.0,1.4,2.8,51.6,52.7,2.9,1.4,2.6,52.1,0.2,0.1,0.1,41.7,0
2018-19,regular-season,-,72,2.9,1.6,2.7,58.7,59.4,2.8,1.6,2.6,60.4,0.1,0.0,0.1,27.3,0
2018-19,regular-season,-,75,3.0,1.4,2.7,49.8,50.7,2.9,1.3,2.6,50.5,0.1,0.1,0.1,36.4,0
2018-19,regular-season,-,74,3.0,1.5,2.6,58.1,58.6,2.8,1.5,2.5,60.3,0.2,0.0,0.1,18.2,0
2018-19,regular-season,-,73,2.9,1.5,2.6,56.1,57.1,2.8,1.4,2.5,56.7,0.1,0.1,0.1,44.4,0
2018-19,regular-season,-,74,2.9,1.7,2.6,63.6,64.7,2.8,1.6,2.5,64.2,0.1,0.1,0.1,50.0,0
2018-19,regular-season,-,71,3.1,1.4,2.6,52.1,53.1,2.8,1.3,2.4,54.0,0.2,0.1,0.2,26.7,0
2018-19,regular-season,-,77,2.9,1.4,2.6,53.8,54.5,2.8,1.4,2.5,54.4,0.1,0.0,0.1,37.5,0
2018-19,regular-season,-,71,2.9,1.4,2.5,55.8,56.6,2.6,1.4,2.4,58.9,0.2,0.0,0.2,18.8,0
2018-19,regular-season,-,70,2.8,1.4,2.5,57.5,57.7,2.7,1.4,2.4,59.0,0.1,0.0,0.1,14.3,0
2018-19,regular-season,-,70,2.8,1.5,2.4,62.5,63.0,2.7,1.5,2.4,63.7,0.1,0.0,0.1,28.6,0
2018-19,regular-season,-,70,2.7,1.5,2.4,60.3,60.8,2.6,1.4,2.3,62.1,0.1,0.0,0.1,22.2,0
2018-19,regular-season,-,70,2.7,1.4,2.4,57.4,58.8,2.6,1.3,2.2,57.5,0.1,0.1,0.1,55.6,0
2018-19,regular-season,-,68,2.5,1.2,2.3,53.5,54.3,2.3,1.2,2.1,55.5,0.2,0.0,0.1,25.0,0
2018-19,regular-season,-,69,2.5,1.1,2.2,51.4,52.2,2.4,1.1,2.1,52.6,0.1,0.0,0.1,30.0,0
2018-19,regular-season,-,69,2.5,1.2,2.2,55.0,56.1,2.3,1.2,2.0,57.6,0.2,0.1,0.2,26.7,0
2018-19,regular-season,-,67,2.3,1.3,2.2,58.4,58.7,2.2,1.3,2.1,60.9,0.1,0.0,0.1,11.1,0
2018-19,regular-season,-,72,2.6,1.1,2.1,51.7,53.4,2.4,1.0,2.0,51.8,0.2,0.1,0.1,50.0,0
2018-19,regular-season,-,68,2.3,1.1,1.9,58.8,60.3,2.1,1.1,1.8,60.5,0.2,0.1,0.2,38.5,0
2018-19,playoffs,-,5,4.3,2.6,4.0,65.0,65.0,4.3,2.6,4.0,65.0,0.0,0.0,0.0,-,0
2018-19,playoffs,-,6,4.5,2.0,4.0,50.0,50.0,4.5,2.0,4.0,50.0,0.0,0.0,0.0,-,0
2018-19,playoffs,-,5,3.6,1.7,3.1,54.5,59.1,3.3,1.4,2.9,50.0,0.3,0.3,0.3,100,0
2018-19,playoffs,-,5,3.4,2.0,3.0,66.7,66.7,3.4,2.0,3.0,66.7,0.0,0.0,0.0,-,0
2018-19,playoffs,-,8,3.2,1.9,2.8,68.0,68.0,3.2,1.9,2.8,68.0,0.0,0.0,0.0,-,0
2018-19,playoffs,-,23,3.2,1.5,2.7,56.3,56.3,3.1,1.5,2.6,58.1,0.1,0.0,0.1,0.0,0
2018-19,playoffs,-,19,3.1,1.3,2.6,48.3,49.1,2.9,1.2,2.5,50.0,0.2,0.1,0.2,25.0,0
2018-19,playoffs,-,15,2.6,1.3,2.4,52.6,53.9,2.4,1.2,2.2,54.3,0.2,0.1,0.2,33.3,0
2018-19,playoffs,-,7,2.6,1.4,2.3,60.0,60.0,2.5,1.4,2.2,62.5,0.1,0.0,0.1,0.0,0
2018-19,playoffs,-,4,2.8,1.0,2.3,44.4,44.4,2.8,1.0,2.3,44.4,0.0,0.0,0.0,-,0
2018-19,playoffs,-,4,2.3,1.8,2.0,87.5,87.5,2.3,1.8,2.0,87.5,0.0,0.0,0.0,-,0
2018-19,playoffs,-,4,2.1,1.6,1.8,88.9,94.4,1.9,1.4,1.6,87.5,0.2,0.2,0.2,100,0
2018-19,playoffs,-,9,2.0,0.8,1.8,42.9,42.9,1.8,0.8,1.6,47.4,0.2,0.0,0.2,0.0,0
2018-19,playoffs,-,12,1.9,0.9,1.7,53.8,53.8,1.8,0.9,1.6,58.3,0.1,0.0,0.1,0.0,0
2018-19,playoffs,-,10,1.9,0.6,1.7,33.3,33.3,1.9,0.6,1.7,33.3,0.0,0.0,0.0,-,0
2018-19,playoffs,-,4,1.4,0.6,1.2,50.0,50.0,1.4,0.6,1.2,50.0,0.0,0.0,0.0,-,0
2019-20,regular-season,-,65,3.9,2.0,3.6,54.8,55.2,3.8,1.9,3.4,56.3,0.2,0.0,0.1,20.0,0
2019-20,regular-season,-,70,3.7,2.1,3.4,63.0,64.0,3.5,2.0,3.2,63.8,0.2,0.1,0.1,45.5,0
2019-20,regular-season,-,68,3.6,1.7,3.3,52.3,53.4,3.4,1.6,3.1,52.9,0.2,0.1,0.2,41.7,0
2019-20,regular-season,-,66,3.3,1.6,3.1,50.2,51.3,3.2,1.5,3.0,50.0,0.1,0.1,0.1,55.6,0
2019-20,regular-season,-,69,3.4,1.9,3.1,60.3,61.2,3.2,1.8,2.9,61.8,0.2,0.1,0.2,33.3,0
2019-20,regular-season,-,61,3.5,1.8,3.1,57.3,58.5,3.3,1.7,2.9,57.7,0.2,0.1,0.1,50.0,0
2019-20,regular-season,-,59,3.5,1.6,3.0,53.8,54.6,3.4,1.6,2.9,54.3,0.1,0.1,0.1,42.9,0
2019-20,regular-season,-,68,3.4,1.8,3.0,58.9,60.3,3.2,1.7,2.9,60.0,0.2,0.1,0.2,42.9,0
2019-20,regular-season,-,68,3.4,1.8,3.0,60.0,61.4,3.2,1.7,2.8,60.6,0.2,0.1,0.2,50.0,0
2019-20,regular-season,-,65,3.3,1.5,3.0,51.6,51.9,3.2,1.5,2.8,53.7,0.2,0.0,0.1,10.0,0
2019-20,regular-season,-,60,3.2,1.9,2.9,64.2,66.0,3.0,1.8,2.7,65.3,0.2,0.1,0.2,50.0,0
2019-20,regular-season,-,66,3.3,1.6,2.9,55.3,56.3,3.1,1.6,2.7,57.0,0.2,0.1,0.2,30.8,0
2019-20,regular-season,-,66,3.3,1.5,2.9,54.1,55.4,3.0,1.5,2.6,55.5,0.2,0.1,0.2,35.7,0
2019-20,regular-season,-,64,3.1,1.8,2.8,62.3,62.3,3.0,1.8,2.7,63.9,0.1,0.0,0.1,0.0,0
2019-20,regular-season,-,67,3.1,1.6,2.8,57.4,57.4,3.0,1.6,2.7,58.8,0.1,0.0,0.1,0.0,0
2019-20,regular-season,-,58,3.1,1.6,2.8,56.9,57.5,3.0,1.6,2.7,58.0,0.1,0.0,0.1,28.6,0
2019-20,regular-season,-,67,3.1,1.7,2.8,62.9,63.9,3.0,1.7,2.7,63.4,0.1,0.1,0.1,50.0,0
2019-20,regular-season,-,68,3.2,1.5,2.8,53.5,54.2,2.9,1.4,2.5,56.5,0.3,0.0,0.2,18.8,0
2019-20,regular-season,-,59,3.3,1.4,2.7,52.2,53.1,3.2,1.4,2.6,52.6,0.1,0.1,0.1,42.9,0
2019-20,regular-season,-,61,3.1,1.6,2.6,60.9,62.1,3.0,1.6,2.5,60.7,0.1,0.1,0.1,66.7,0
2019-20,regular-season,-,67,3.0,1.4,2.6,55.1,55.6,2.8,1.4,2.5,56.7,0.1,0.0,0.1,22.2,0
2019-20,regular-season,-,66,2.9,1.6,2.6,60.5,62.2,2.6,1.5,2.4,62.0,0.2,0.1,0.2,42.9,0
2019-20,regular-season,-,66,2.6,1.5,2.5,60.9,62.0,2.5,1.5,2.4,61.8,0.1,0.1,0.1,44.4,0
2019-20,regular-season,-,64,2.9,1.4,2.5,55.4,55.7,2.8,1.4,2.4,56.8,0.1,0.0,0.1,16.7,0
2019-20,regular-season,-,65,2.8,1.3,2.5,54.2,54.2,2.6,1.3,2.3,57.1,0.1,0.0,0.1,0.0,0
2019-20,regular-season,-,63,2.8,1.2,2.4,48.0,49.1,2.7,1.1,2.4,47.3,0.1,0.1,0.1,66.7,0
2019-20,regular-season,-,65,2.6,1.3,2.4,54.4,55.3,2.6,1.3,2.3,53.9,0.1,0.0,0.1,75.0,0
2019-20,regular-season,-,57,2.7,1.4,2.4,58.4,59.1,2.5,1.4,2.3,60.3,0.1,0.0,0.1,25.0,0
2019-20,regular-season,-,66,2.7,1.2,2.3,53.6,53.9,2.5,1.2,2.2,55.6,0.1,0.0,0.1,12.5,0
2019-20,regular-season,-,62,2.4,1.4,2.0,66.0,66.7,2.2,1.3,1.9,67.9,0.1,0.0,0.1,28.6,0
2019-20,play-in,-,1,3.6,1.0,3.0,33.3,33.3,3.6,1.0,3.0,33.3,0.0,0.0,0.0,-,0
2019-20,play-in,-,1,2.2,1.0,2.0,50.0,50.0,2.2,1.0,2.0,50.0,0.0,0.0,0.0,-,0
2019-20,ist,-,1,3.9,1.0,4.0,25.0,25.0,3.9,1.0,4.0,25.0,0.0,0.0,0.0,-,0
2019-20,ist,-,1,1.9,1.0,2.0,50.0,50.0,1.9,1.0,2.0,50.0,0.0,0.0,0.0,-,0
2020-21,regular-season,-,67,3.4,1.7,3.1,55.7,56.8,3.2,1.6,2.9,56.7,0.2,0.1,0.2,38.5,0
2020-21,regular-season,-,69,3.4,1.7,3.0,56.7,59.2,3.2,1.6,2.8,55.2,0.2,0.1,0.2,78.6,0
2020-21,regular-season,-,67,3.5,1.6,3.0,53.5,54.7,3.2,1.5,2.8,55.1,0.2,0.1,0.2,33.3,0
2020-21,regular-season,-,68,3.4,1.7,2.9,57.3,58.3,3.2,1.6,2.8,58.5,0.2,0.1,0.1,36.4,0
2020-21,regular-season,-,67,3.2,1.7,2.8,59.8,60.0,3.0,1.7,2.7,62.1,0.1,0.0,0.1,11.1,0
2020-21,regular-season,-,64,3.2,1.6,2.8,58.4,58.9,3.1,1.6,2.7,58.9,0.1,0.0,0.1,40.0,0
2020-21,regular-season,-,66,3.0,1.5,2.8,53.5,53.8,2.9,1.5,2.7,54.9,0.1,0.0,0.1,14.3,0
2020-21,regular-season,-,67,3.2,1.5,2.8,53.8,54.5,3.0,1.4,2.6,55.9,0.2,0.0,0.2,23.1,0
2020-21,regular-season,-,68,3.1,1.5,2.8,55.1,56.1,3.0,1.5,2.6,55.0,0.1,0.1,0.1,57.1,0
2020-21,regular-season,-,63,3.1,1.5,2.8,54.0,55.3,3.0,1.4,2.6,53.4,0.1,0.1,0.1,71.4,0
2020-21,regular-season,-,67,3.2,1.6,2.7,59.0,60.0,3.0,1.5,2.6,60.0,0.2,0.1,0.1,40.0,0
2020-21,regular-season,-,67,3.0,1.5,2.7,55.2,55.5,2.9,1.5,2.6,56.8,0.1,0.0,0.1,14.3,0
2020-21,regular-season,-,64,3.0,1.6,2.6,60.0,61.3,2.8,1.5,2.4,61.9,0.2,0.1,0.2,35.7,0
2020-21,regular-season,-,68,3.1,1.3,2.6,51.1,51.3,2.9,1.3,2.5,52.8,0.1,0.0,0.1,12.5,0
2020-21,regular-season,-,63,2.9,1.3,2.6,50.3,50.5,2.8,1.3,2.5,51.1,0.1,0.0,0.1,20.0,0
2020-21,regular-season,-,67,2.9,1.5,2.6,58.9,60.3,2.7,1.4,2.4,60.1,0.2,0.1,0.2,41.7,0
2020-21,regular-season,-,66,2.9,1.4,2.6,56.5,57.3,2.8,1.4,2.5,56.7,0.1,0.0,0.1,50.0,0
2020-21,regular-season,-,61,2.9,1.4,2.6,54.3,55.4,2.7,1.3,2.4,55.8,0.2,0.1,0.2,33.3,0
2020-21,regular-season,-,66,2.8,1.5,2.5,59.6,60.7,2.6,1.5,2.4,60.7,0.2,0.1,0.1,40.0,0
2020-21,regular-season,-,65,3.0,1.5,2.5,60.2,60.8,2.9,1.5,2.4,61.1,0.1,0.0,0.1,33.3,0
2020-21,regular-season,-,65,2.8,1.5,2.5,58.6,58.8,2.7,1.5,2.4,59.7,0.1,0.0,0.1,20.0,0
2020-21,regular-season,-,66,2.8,1.5,2.5,59.3,59.9,2.7,1.4,2.4,60.2,0.1,0.0,0.1,33.3,0
2020-21,regular-season,-,65,2.9,1.4,2.5,57.6,58.2,2.8,1.4,2.4,57.8,0.1,0.0,0.1,50.0,0
2020-21,regular-season,-,62,2.7,1.4,2.5,57.1,57.6,2.5,1.4,2.3,59.3,0.2,0.0,0.1,20.0,0
2020-21,regular-season,-,68,2.9,1.4,2.5,55.9,56.8,2.7,1.3,2.3,58.2,0.2,0.0,0.2,25.0,0
2020-21,regular-season,-,60,2.7,1.6,2.4,64.6,65.1,2.5,1.5,2.3,66.9,0.1,0.0,0.1,22.2,0
2020-21,regular-season,-,66,2.8,1.5,2.4,62.1,62.6,2.7,1.5,2.4,62.7,0.1,0.0,0.1,40.0,0
2020-21,regular-season,-,65,2.7,1.4,2.4,58.8,59.7,2.5,1.4,2.3,59.9,0.1,0.0,0.1,37.5,0
2020-21,regular-season,-,66,2.6,1.3,2.2,58.8,60.0,2.5,1.3,2.1,59.2,0.1,0.1,0.1,50.0,0
2020-21,regular-season,-,63,2.2,1.1,1.9,57.4,58.1,2.1,1.1,1.8,60.3,0.2,0.0,0.1,20.0,0
2020-21,playoffs,-,4,4.2,1.8,4.0,43.8,43.8,4.0,1.8,3.8,46.7,0.3,0.0,0.3,0.0,0
2020-21,playoffs,-,5,4.0,1.6,3.4,47.1,47.1,4.0,1.6,3.4,47.1,0.0,0.0,0.0,-,0
2020-21,playoffs,-,10,3.6,1.7,3.2,52.6,52.6,3.3,1.7,2.9,57.1,0.3,0.0,0.3,0.0,0
2020-21,playoffs,-,11,3.1,1.8,2.8,63.6,63.6,3.1,1.8,2.8,63.6,0.0,0.0,0.0,-,0
2020-21,playoffs,-,11,3.1,1.9,2.7,70.0,71.7,3.0,1.8,2.6,69.0,0.1,0.1,0.1,100,0
2020-21,playoffs,-,16,3.1,1.3,2.7,49.0,49.0,3.0,1.3,2.6,51.1,0.1,0.0,0.1,0.0,0
2020-21,playoffs,-,5,3.1,1.6,2.6,61.5,65.4,2.8,1.4,2.4,58.3,0.2,0.2,0.2,100,0
2020-21,playoffs,-,18,2.9,1.2,2.5,48.2,49.1,2.8,1.2,2.4,49.1,0.2,0.1,0.1,33.3,0
2020-21,playoffs,-,5,2.8,1.8,2.4,75.0,79.2,2.3,1.6,2.0,80.0,0.5,0.2,0.4,50.0,0
2020-21,playoffs,-,15,2.8,1.2,2.4,51.1,52.2,2.5,1.2,2.2,53.7,0.2,0.1,0.2,25.0,0
2020-21,playoffs,-,18,2.5,1.3,2.2,58.0,58.0,2.4,1.3,2.1,59.2,0.0,0.0,0.0,0.0,0
2020-21,playoffs,-,5,2.2,1.3,2.0,66.7,70.8,2.0,1.2,1.8,63.6,0.2,0.2,0.2,100,0
2020-21,playoffs,-,5,2.2,0.8,2.0,40.0,40.0,2.2,0.8,2.0,40.0,0.0,0.0,0.0,-,0
2020-21,playoffs,-,6,2.2,1.5,1.8,81.8,86.4,2.0,1.3,1.7,80.0,0.2,0.2,0.2,100,0
2020-21,playoffs,-,9,2.1,1.0,1.8,55.6,58.3,1.9,0.9,1.7,52.9,0.1,0.1,0.1,100,0
2020-21,playoffs,-,5,1.1,0.6,0.9,66.7,66.7,1.1,0.6,0.9,66.7,0.0,0.0,0.0,-,0
2020-21,play-in,-,1,5.7,3.0,6.0,50.0,50.0,5.7,3.0,6.0,50.0,0.0,0.0,0.0,-,0
2020-21,play-in,-,1,6.5,3.0,6.0,50.0,50.0,6.5,3.0,6.0,50.0,0.0,0.0,0.0,-,0
2020-21,play-in,-,2,3.7,3.0,3.5,85.7,85.7,3.7,3.0,3.5,85.7,0.0,0.0,0.0,-,0
2020-21,play-in,-,2,3.6,2.0,3.5,57.1,57.1,3.6,2.0,3.5,57.1,0.0,0.0,0.0,-,0
2020-21,play-in,-,1,3.3,2.0,3.0,66.7,66.7,3.3,2.0,3.0,66.7,0.0,0.0,0.0,-,0
2020-21,play-in,-,2,3.1,1.5,3.0,50.0,50.0,2.1,1.5,2.0,75.0,1.0,0.0,1.0,0.0,0
2020-21,play-in,-,1,2.4,2.0,2.0,100,100,2.4,2.0,2.0,100,0.0,0.0,0.0,-,0
2020-21,play-in,-,2,2.1,1.0,2.0,50.0,50.0,2.1,1.0,2.0,50.0,0.0,0.0,0.0,-,0
