SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSS
2022-23,Regular+Season,JaMychal Green,203210,GSW,33,57,30,27,14.0,108.3,116.4,-8.2,9.4,0.98,13.3,8.7,16.4,12.5,13.5,62.3,65.0,16.9,105.25,9.7,1741
2022-23,Regular+Season,Montrezl Harrell,1626149,PHI,29,57,35,22,11.9,111.9,109.6,2.2,7.3,0.94,10.3,10.0,13.3,11.7,11.0,59.8,63.1,17.8,101.28,10.3,1431
2022-23,Regular+Season,Moritz Wagner,1629021,ORL,26,57,27,30,19.5,109.4,110.6,-1.1,11.5,1.24,13.4,6.0,17.2,11.5,10.8,56.4,63.0,20.1,102.32,11.5,2365
2022-23,Regular+Season,Wendell Carter Jr.,1628976,ORL,24,57,26,31,29.6,110.5,111.4,-0.8,11.9,1.25,14.1,7.4,22.1,14.9,11.3,59.1,62.1,20.4,100.17,12.6,3521
2022-23,Regular+Season,Anthony Davis,203076,LAL,30,56,31,25,34.0,114.3,109.5,4.8,12.8,1.21,10.4,10.2,24.8,17.7,8.6,57.3,62.7,27.7,102.39,18.6,4067
2022-23,Regular+Season,Bones Hyland,1630538,LAC,22,56,36,20,19.4,112.7,118.0,-5.3,24.5,2.10,19.9,1.9,11.1,6.4,9.5,50.2,53.5,27.1,99.23,10.0,2240
2022-23,Regular+Season,Brandon Clarke,1629634,MEM,26,56,32,24,19.5,109.0,108.3,0.7,10.0,1.31,13.5,7.9,17.7,12.9,10.3,65.8,68.1,17.4,104.00,13.4,2348
2022-23,Regular+Season,Danuel House Jr.,1627863,PHI,30,56,38,18,14.4,112.8,112.5,0.3,7.4,1.69,15.0,1.2,10.7,6.2,8.9,56.6,60.0,13.3,101.02,6.1,1689
2022-23,Regular+Season,Hamidou Diallo,1628977,DET,24,56,12,44,17.8,108.9,109.5,-0.6,8.8,0.77,9.7,5.6,13.6,9.6,12.6,58.0,59.3,21.0,103.05,10.0,2137
2022-23,Regular+Season,Jabari Walker,1631133,POR,20,56,21,35,11.1,104.8,113.8,-9.0,8.0,1.17,12.1,7.4,13.5,10.4,10.3,46.0,49.6,16.4,103.03,6.0,1331
2022-23,Regular+Season,Jeff Green,201145,DEN,36,56,33,23,19.5,107.1,115.0,-8.0,9.5,1.50,13.9,3.5,9.6,6.6,9.3,53.4,57.6,16.7,99.38,7.1,2253
2022-23,Regular+Season,Jeremy Sochan,1631110,SAS,20,56,15,41,26.0,110.6,117.6,-7.0,13.2,1.46,16.9,6.0,14.0,9.8,11.5,48.3,50.9,19.5,102.37,7.4,3101
2022-23,Regular+Season,Lonnie Walker IV,1629022,LAL,24,56,27,29,23.2,108.8,116.1,-7.3,7.1,1.39,9.4,1.1,6.9,4.1,6.7,53.4,57.0,19.8,104.03,7.4,2810
2022-23,Regular+Season,Paul George,202331,LAC,33,56,32,24,34.6,116.5,112.5,4.0,23.7,1.64,18.1,2.5,15.3,9.1,11.1,53.6,58.8,29.4,98.46,13.5,3976
2022-23,Regular+Season,Rudy Gay,200752,UTA,36,56,29,27,14.6,111.5,108.6,2.9,9.5,1.54,14.2,3.8,14.8,9.4,9.2,43.7,47.5,17.3,103.11,7.0,1755
2022-23,Regular+Season,Stephen Curry,201939,GSW,35,56,30,26,34.7,118.1,112.4,5.8,27.4,1.97,19.9,2.0,14.7,8.5,10.1,61.4,65.6,29.7,104.68,16.6,4244
2022-23,Regular+Season,Tyrese Haliburton,1630169,IND,23,56,28,28,33.6,116.9,117.9,-1.0,45.7,4.15,35.6,1.8,9.2,5.5,8.6,58.6,62.4,23.8,101.45,15.9,3982
2022-23,Regular+Season,Will Barton,203115,TOR,32,56,27,29,17.7,104.9,113.2,-8.4,16.2,2.33,20.6,1.4,12.5,6.7,8.8,47.0,49.3,18.2,100.14,7.8,2074
2022-23,Regular+Season,Kyle Lowry,200768,MIA,37,55,30,25,31.2,112.4,111.3,1.1,23.3,2.73,30.4,2.5,11.2,6.7,11.1,51.4,56.5,16.2,97.13,8.9,3483
2022-23,Regular+Season,LeBron James,2544,LAL,38,55,30,25,35.5,115.6,111.0,4.6,30.8,2.11,19.8,3.3,19.1,11.4,9.4,54.9,58.3,32.2,103.11,17.2,4207
2022-23,Regular+Season,Precious Achiuwa,1630173,TOR,23,55,30,25,20.7,114.0,115.6,-1.6,6.3,0.85,8.8,8.3,21.3,14.4,10.4,52.1,55.4,19.0,98.04,10.0,2330
2022-23,Regular+Season,Bogdan Bogdanović,203992,ATL,30,54,27,27,27.9,117.3,116.1,1.2,13.4,2.31,17.5,1.5,9.3,5.5,7.6,56.6,58.6,19.6,101.23,8.9,3193
2022-23,Regular+Season,Dennis Smith Jr.,1628372,CHA,25,54,19,35,25.7,103.6,106.2,-2.6,27.5,3.18,30.9,1.8,9.3,5.6,9.7,43.8,47.5,17.5,102.11,9.0,2960
2022-23,Regular+Season,Garrison Mathews,1629726,ATL,26,54,16,38,12.7,103.1,109.5,-6.4,5.7,1.37,9.8,1.4,8.2,4.8,7.2,52.0,57.3,13.9,101.98,6.4,1461
2022-23,Regular+Season,Haywood Highsmith,1629312,MIA,26,54,28,26,18.0,104.8,110.0,-5.2,6.5,0.96,13.6,5.5,13.5,9.4,14.2,51.6,51.7,12.1,98.29,5.8,1985
2022-23,Regular+Season,Nassir Little,1629642,POR,23,54,22,32,18.1,111.1,119.9,-8.8,7.5,1.39,12.2,2.8,12.2,7.5,8.8,53.8,55.5,15.8,99.56,6.8,2019
2022-23,Regular+Season,Taurean Prince,1627752,MIN,29,54,31,23,22.1,111.9,111.0,0.9,9.4,1.22,15.0,1.3,9.6,5.5,12.3,56.5,59.7,16.5,105.09,6.5,2600
2022-23,Regular+Season,Thaddeus Young,201152,TOR,35,54,23,31,14.7,109.4,115.0,-5.6,13.3,1.79,23.0,8.3,13.6,10.7,12.9,56.1,57.3,13.1,99.14,8.4,1643
2022-23,Regular+Season,Devin Booker,1626164,PHX,26,53,34,19,34.6,119.6,113.4,6.2,25.1,2.02,17.8,2.5,10.5,6.5,8.8,54.6,60.1,31.1,99.18,14.7,3797
2022-23,Regular+Season,Edmond Sumner,1628410,BKN,27,53,33,20,13.9,111.7,110.1,1.7,13.0,1.36,15.7,1.9,8.6,5.4,11.5,51.9,59.7,20.9,102.99,8.8,1579
2022-23,Regular+Season,Jalen Suggs,1630591,ORL,22,53,20,33,23.5,109.7,111.0,-1.3,17.9,1.65,20.9,4.4,8.3,6.3,12.7,49.3,52.8,19.6,101.73,7.7,2638
2022-23,Regular+Season,Kenrich Williams,1629026,OKC,28,53,26,27,22.8,113.3,109.2,4.1,11.7,3.28,21.0,7.5,13.7,10.5,6.4,59.0,58.5,13.4,101.85,9.6,2546
2022-23,Regular+Season,Malachi Flynn,1630201,TOR,25,53,29,24,13.0,109.9,113.4,-3.5,14.5,2.80,19.9,1.9,9.7,5.4,7.1,45.7,47.9,16.8,99.05,5.6,1430
2022-23,Regular+Season,Zeke Nnaji,1630192,DEN,22,53,34,19,13.7,101.5,107.4,-5.9,4.0,0.58,6.6,8.7,9.9,9.3,11.4,60.5,62.0,14.9,98.40,7.2,1488
2022-23,Regular+Season,Austin Rivers,203085,MIN,30,52,25,27,19.5,109.8,114.8,-4.9,9.5,3.26,23.1,0.5,7.8,4.2,7.1,53.8,56.4,10.4,102.46,5.0,2154
2022-23,Regular+Season,Isaiah Livers,1630587,DET,24,52,10,42,23.1,107.9,115.6,-7.8,4.8,1.37,11.0,2.3,9.6,5.9,8.0,54.5,56.7,11.7,99.50,5.3,2481
2022-23,Regular+Season,Jericho Sims,1630579,NYK,24,52,31,21,15.6,108.1,114.9,-6.7,4.4,0.93,15.2,11.7,17.5,14.6,16.4,77.6,78.0,7.4,97.31,8.6,1646
2022-23,Regular+Season,Juan Toscano-Anderson,1629308,UTA,30,52,19,33,13.5,103.8,113.7,-9.9,12.2,1.91,25.7,3.7,12.8,8.3,13.4,47.6,50.5,10.9,103.71,5.3,1514
2022-23,Regular+Season,Jusuf Nurkić,203994,POR,28,52,24,28,26.8,114.6,114.3,0.3,16.0,1.25,17.5,8.4,25.8,17.2,14.0,56.1,58.9,21.8,99.59,11.9,2887
2022-23,Regular+Season,Kawhi Leonard,202695,LAC,32,52,33,19,33.6,118.2,112.1,6.1,19.0,2.32,15.9,3.4,16.0,9.8,6.9,57.2,62.3,26.7,98.65,15.9,3592
2022-23,Regular+Season,MarJon Beauchamp,1630699,MIL,22,52,34,18,13.5,105.8,112.9,-7.2,7.2,0.78,10.3,5.0,10.3,7.6,13.2,49.2,51.3,17.5,103.07,5.1,1510
2022-23,Regular+Season,Simone Fontecchio,1631323,UTA,27,52,25,27,14.7,105.2,118.3,-13.1,7.9,1.08,10.2,3.6,7.0,5.2,9.5,47.0,49.5,19.2,104.96,4.6,1681
2022-23,Regular+Season,Wesley Matthews,202083,MIL,36,52,37,15,15.8,111.1,108.3,2.8,5.3,1.89,15.0,4.0,8.7,6.4,8.0,48.4,51.9,9.5,104.52,4.1,1788
2022-23,Regular+Season,Alec Burks,202692,DET,31,51,12,39,22.0,112.9,113.9,-1.0,15.0,1.97,16.1,1.7,12.4,6.9,8.2,54.4,60.2,21.8,103.25,10.9,2422
2022-23,Regular+Season,Caleb Houstan,1631216,ORL,20,51,20,31,15.9,107.6,112.9,-5.3,5.1,1.67,12.6,4.1,8.3,6.2,7.6,48.9,50.8,10.7,100.65,3.8,1706
2022-23,Regular+Season,Amir Coffey,1629599,LAC,26,50,26,24,12.5,104.2,113.1,-8.9,11.9,2.52,21.4,2.6,5.5,4.0,8.5,42.4,49.8,12.8,101.22,4.2,1320
2022-23,Regular+Season,Bradley Beal,203078,WAS,30,50,24,26,33.5,116.6,115.9,0.7,26.0,1.87,19.6,2.6,9.1,6.0,10.5,55.1,59.3,28.8,97.94,12.9,3421
2022-23,Regular+Season,Delon Wright,1626153,WAS,31,50,26,24,24.4,114.1,110.9,3.2,20.9,4.41,35.1,5.0,9.7,7.4,8.0,54.5,58.1,12.5,99.45,10.7,2525
2022-23,Regular+Season,Gordon Hayward,202330,CHA,33,50,20,30,31.5,108.4,111.7,-3.3,18.7,2.08,21.7,2.0,11.2,6.5,10.4,52.0,56.3,19.6,103.01,10.1,3386
2022-23,Regular+Season,Isaiah Stewart,1630191,DET,22,50,12,38,28.3,108.9,116.9,-8.0,7.3,1.03,10.8,7.8,20.2,13.8,10.5,51.8,56.0,17.0,101.24,9.1,2988
2022-23,Regular+Season,Jaylin Williams,1631119,OKC,21,49,23,26,18.7,111.1,115.7,-4.6,10.9,2.05,20.5,4.5,23.0,13.1,10.0,53.4,55.9,13.3,102.18,8.0,1946
2022-23,Regular+Season,Mo Bamba,1628964,LAL,25,49,25,24,15.7,113.0,111.5,1.5,8.6,1.53,13.4,7.6,19.8,14.0,8.7,58.5,60.2,16.6,99.32,10.1,1583
2022-23,Regular+Season,Taj Gibson,201959,WAS,38,49,21,28,9.8,110.6,111.7,-1.1,9.4,1.31,16.7,6.8,14.3,10.4,12.8,55.2,58.5,15.1,99.51,5.9,999
2022-23,Regular+Season,Cameron Payne,1626166,PHX,28,48,27,21,20.2,115.4,111.4,4.1,30.8,2.64,27.6,1.2,10.0,5.4,10.4,49.0,51.2,23.9,100.90,9.7,2033
2022-23,Regular+Season,Collin Sexton,1629012,UTA,24,48,24,24,23.9,116.4,116.3,0.1,17.8,1.62,17.8,3.2,5.6,4.4,10.9,55.8,61.6,23.0,102.30,9.7,2427
2022-23,Regular+Season,Day'Ron Sharpe,1630549,BKN,21,48,22,26,11.5,110.3,119.0,-8.8,9.9,0.88,13.5,16.8,19.0,17.9,15.3,56.1,58.1,17.3,102.26,9.3,1178
2022-23,Regular+Season,Gary Harris,203914,ORL,28,48,22,26,24.7,113.0,115.8,-2.8,6.7,2.11,14.5,1.8,6.9,4.3,6.9,60.3,62.0,12.5,100.45,5.8,2472
2022-23,Regular+Season,Jaden Hardy,1630702,DAL,20,48,20,28,14.8,112.5,115.6,-3.1,14.7,1.41,13.6,1.5,10.6,6.1,9.6,53.3,57.1,24.8,101.37,9.0,1502
2022-23,Regular+Season,Kelly Oubre Jr.,1626162,CHA,27,48,16,32,32.2,107.6,115.3,-7.7,5.7,0.84,5.3,3.8,12.1,7.7,6.3,49.7,53.4,25.7,101.92,9.4,3275
2022-23,Regular+Season,Payton Pritchard,1630202,BOS,25,48,32,16,13.4,107.9,106.5,1.4,15.3,1.60,18.0,3.8,9.4,6.6,11.2,52.7,53.6,19.3,99.69,7.6,1332
2022-23,Regular+Season,Raul Neto,203526,CLE,31,48,31,17,10.5,111.2,109.8,1.4,22.6,3.29,34.5,2.2,7.1,4.8,10.5,57.3,62.8,13.3,96.76,8.7,1017
2022-23,Regular+Season,Robert Covington,203496,LAC,32,48,20,28,16.2,109.2,110.2,-1.0,10.5,1.78,17.0,3.8,16.4,10.2,9.5,56.3,58.4,14.9,100.85,9.7,1640
2022-23,Regular+Season,Frank Ntilikina,1628373,DAL,24,47,20,27,12.9,113.5,108.4,5.1,12.7,2.00,24.9,1.1,8.6,4.9,12.4,42.8,46.1,12.5,101.67,3.3,1273
2022-23,Regular+Season,Jaxson Hayes,1629637,NOP,23,47,22,25,13.0,103.4,108.8,-5.4,8.8,1.10,13.2,5.8,15.3,10.4,12.1,56.1,60.5,14.9,102.29,9.0,1300
2022-23,Regular+Season,Kevin Durant,201142,PHX,34,47,34,13,35.6,117.1,110.3,6.8,22.8,1.51,17.0,1.2,16.6,9.6,11.3,61.4,67.7,30.5,99.00,18.5,3458
2022-23,Regular+Season,R.J. Hampton,1630181,DET,22,47,9,38,15.9,107.1,115.8,-8.7,11.0,1.29,14.8,2.4,9.3,5.8,11.5,51.7,55.8,17.5,99.76,7.4,1556
2022-23,Regular+Season,Bryce McGowens,1631121,CHA,20,46,16,30,17.1,102.6,112.3,-9.7,9.8,1.26,16.2,2.5,8.8,5.7,12.9,46.0,51.9,14.7,103.04,5.3,1696
2022-23,Regular+Season,Chris Duarte,1630537,IND,26,46,19,27,19.5,109.4,115.6,-6.2,10.1,1.56,13.7,2.0,10.6,6.1,8.8,45.2,49.6,18.1,102.61,6.1,1920
2022-23,Regular+Season,George Hill,201588,IND,37,46,27,19,18.1,108.8,106.9,1.9,17.8,3.24,33.1,1.7,7.7,4.8,10.2,57.2,61.0,11.0,102.27,7.9,1779
2022-23,Regular+Season,Joe Ingles,204060,MIL,35,46,32,14,22.7,114.9,112.4,2.5,18.1,2.73,32.5,1.2,10.2,5.8,11.9,60.3,61.6,12.2,104.12,7.6,2274
2022-23,Regular+Season,Justin Holiday,203200,DAL,34,46,18,28,15.4,104.8,113.9,-9.1,8.0,1.86,15.2,0.7,6.7,3.7,8.1,49.0,49.4,13.2,104.48,3.7,1542
2022-23,Regular+Season,Kai Jones,1630539,CHA,22,46,13,33,11.9,105.3,108.4,-3.1,4.1,0.48,8.6,6.5,14.6,10.6,17.7,57.5,59.7,12.1,102.09,7.3,1171
2022-23,Regular+Season,Brandon Ingram,1627742,NOP,25,45,23,22,34.2,115.5,112.5,3.0,27.7,1.77,19.3,1.5,14.5,8.1,10.9,52.2,58.2,30.6,98.87,14.4,3169
2022-23,Regular+Season,Davis Bertans,202722,DAL,30,45,20,25,10.9,110.6,114.8,-4.3,6.5,2.10,10.7,2.0,8.6,5.3,5.1,60.3,61.8,15.5,100.33,6.9,1031
2022-23,Regular+Season,James Wiseman,1630164,DET,22,45,11,34,19.3,104.7,121.9,-17.2,5.7,0.59,6.5,8.4,23.1,15.6,11.0,56.3,58.9,21.2,101.29,10.4,1825
2022-23,Regular+Season,Ty Jerome,1629660,GSW,25,45,22,23,18.1,110.7,116.3,-5.6,23.3,4.50,31.9,0.9,9.1,4.9,7.1,56.0,59.4,14.7,102.32,9.2,1741
2022-23,Regular+Season,Dean Wade,1629731,CLE,26,44,30,14,20.3,109.7,103.2,6.5,5.6,2.18,15.4,2.3,14.6,8.5,7.1,54.0,55.0,10.0,98.09,6.1,1817
2022-23,Regular+Season,Theo Maledon,1630177,CHA,22,44,14,30,19.4,106.9,115.8,-8.9,24.7,2.58,30.6,1.6,12.8,7.1,11.9,45.7,51.5,16.6,102.36,9.1,1827
2022-23,Regular+Season,Darius Bazley,1629647,PHX,23,43,19,24,14.3,105.5,109.2,-3.6,8.8,1.41,13.6,5.3,15.7,10.6,9.6,50.8,52.4,16.5,101.93,8.8,1298
2022-23,Regular+Season,Davon Reed,1628432,DEN,28,43,29,14,8.0,97.5,111.7,-14.1,9.9,1.15,16.5,3.1,14.6,9.0,14.4,43.5,47.1,14.2,102.29,4.6,732
2022-23,Regular+Season,Ish Smith,202397,DEN,34,43,25,18,9.3,102.3,107.5,-5.3,35.2,2.27,36.1,1.4,11.6,6.8,15.9,40.5,40.7,18.7,101.21,7.2,843
2022-23,Regular+Season,Jeremiah Robinson-Earl,1630526,OKC,22,43,16,27,18.9,112.9,113.8,-0.9,6.9,2.26,13.0,8.2,12.9,10.5,5.8,51.8,54.8,14.3,103.67,7.6,1760
2022-23,Regular+Season,Jordan McLaughlin,1629162,MIN,27,43,22,21,15.8,111.7,105.9,5.8,26.4,4.48,44.3,2.2,6.5,4.4,9.9,50.3,52.6,11.2,106.51,8.6,1504
2022-23,Regular+Season,Mark Williams,1631109,CHA,21,43,18,25,19.3,105.6,110.3,-4.7,3.3,0.45,5.1,10.6,23.2,17.0,11.4,63.7,65.9,16.8,102.35,13.3,1767
2022-23,Regular+Season,Romeo Langford,1629641,SAS,23,43,14,29,19.6,107.0,115.5,-8.5,8.0,1.67,13.7,6.0,6.7,6.3,8.2,49.8,52.4,14.8,103.64,5.9,1812
2022-23,Regular+Season,Sandro Mamukelashvili,1630572,SAS,24,43,23,20,15.3,106.3,116.4,-10.1,13.4,1.77,17.6,9.3,17.8,13.2,9.9,48.7,51.6,17.7,102.34,9.1,1419
2022-23,Regular+Season,Ben Simmons,1627732,BKN,26,42,24,18,26.3,114.7,112.5,2.1,29.5,2.64,41.9,4.0,18.6,12.0,15.9,56.6,55.9,14.2,100.08,10.1,2300
2022-23,Regular+Season,Cameron Johnson,1629661,BKN,27,42,25,17,28.6,115.3,108.7,6.6,9.9,2.11,12.2,2.9,12.0,7.6,5.8,57.9,61.7,20.2,99.02,11.3,2471
2022-23,Regular+Season,Duncan Robinson,1629130,MIA,29,42,19,23,16.4,108.8,113.8,-5.0,10.1,1.64,14.3,1.2,9.4,5.2,8.7,50.4,53.4,17.2,98.82,4.9,1428
2022-23,Regular+Season,Isaiah Roby,1629676,NYK,25,42,9,33,11.3,102.5,112.9,-10.4,11.4,1.23,15.8,4.0,18.8,11.0,12.9,49.0,49.7,17.3,104.03,7.0,1025
2022-23,Regular+Season,JaVale McGee,201580,DAL,35,42,20,22,8.4,106.1,113.4,-7.3,5.1,0.31,5.8,8.6,19.9,14.5,18.9,64.8,65.0,21.4,102.22,10.5,754
2022-23,Regular+Season,Juancho Hernangomez,1627823,TOR,27,42,20,22,14.6,114.3,113.8,0.5,5.1,1.67,15.5,4.2,16.9,10.1,9.3,49.6,50.4,9.2,99.21,5.6,1271
2022-23,Regular+Season,Marvin Bagley III,1628963,DET,24,42,7,35,23.6,107.3,117.9,-10.6,5.8,0.78,7.0,9.1,17.9,13.3,9.0,55.4,58.7,20.2,100.15,11.2,2062
2022-23,Regular+Season,Richaun Holmes,1626158,SAC,29,42,22,20,8.3,104.2,113.5,-9.3,4.0,0.64,7.6,8.2,14.9,11.5,11.8,64.6,66.8,13.2,102.47,7.8,742
2022-23,Regular+Season,Steven Adams,203500,MEM,29,42,28,14,27.0,118.7,109.0,9.7,10.7,1.23,19.6,17.1,22.2,19.6,16.0,59.7,56.4,13.9,101.29,11.2,2396
2022-23,Regular+Season,T.J. Warren,203933,PHX,29,42,26,16,16.4,112.8,108.4,4.4,8.1,2.00,11.6,3.8,13.1,8.6,5.8,53.0,55.0,18.5,102.51,9.0,1462
2022-23,Regular+Season,Victor Oladipo,203506,MIA,31,42,23,19,26.3,110.1,111.5,-1.5,20.6,1.68,21.8,1.4,10.9,5.9,13.0,48.4,51.3,20.4,98.07,7.6,2258
2022-23,Regular+Season,Blake Griffin,201933,BOS,34,41,27,14,13.9,116.5,106.6,9.9,14.2,2.77,27.0,7.9,19.5,13.5,9.7,57.3,59.0,12.5,99.86,8.6,1178
2022-23,Regular+Season,Damian Jones,1627745,UTA,28,41,12,29,11.6,103.6,112.6,-9.0,4.4,0.65,10.9,7.8,15.2,11.5,16.8,69.8,71.9,10.2,104.87,8.1,1048
2022-23,Regular+Season,Lindy Waters III,1630322,OKC,25,41,20,21,12.9,115.2,104.8,10.5,7.1,2.80,12.6,2.8,10.3,6.5,4.5,55.6,57.3,14.8,103.31,7.3,1150
2022-23,Regular+Season,Max Christie,1631108,LAL,20,41,19,22,12.5,106.1,113.2,-7.1,5.4,1.62,14.2,1.2,12.6,6.8,8.8,53.8,56.6,10.0,103.55,5.8,1106
2022-23,Regular+Season,Cam Reddish,1629629,POR,23,40,14,26,24.7,108.9,117.8,-9.0,8.5,1.21,12.7,1.7,7.0,4.3,10.5,51.8,56.1,16.6,101.35,6.4,2087
2022-23,Regular+Season,Eugene Omoruyi,1630647,DET,26,40,10,30,16.1,111.2,113.1,-1.9,6.5,0.82,8.7,6.5,11.0,8.6,10.6,49.8,53.3,19.2,99.30,6.0,1328
2022-23,Regular+Season,Keon Johnson,1630553,POR,21,40,13,27,10.4,103.2,119.3,-16.2,22.6,1.37,19.7,2.5,8.6,5.4,14.4,45.5,48.2,23.7,102.72,5.9,887
2022-23,Regular+Season,Landry Shamet,1629013,PHX,26,40,19,21,20.2,109.9,107.7,2.2,16.7,2.58,20.6,1.3,7.0,4.0,8.0,50.2,53.7,18.6,100.77,7.5,1694
2022-23,Regular+Season,Patty Mills,201988,BKN,34,40,18,22,14.2,111.2,117.0,-5.8,13.6,1.87,18.2,1.4,6.2,3.7,9.8,52.9,55.4,18.2,103.51,6.9,1224
2022-23,Regular+Season,Theo Pinson,1629033,DAL,27,40,19,21,8.1,108.6,116.2,-7.6,19.6,3.83,30.5,2.9,16.3,9.4,7.9,48.3,51.2,13.6,103.82,7.3,700
2022-23,Regular+Season,Bruno Fernando,1628981,ATL,24,39,13,26,10.4,105.1,114.0,-8.9,11.7,1.24,16.2,12.3,19.0,15.7,13.1,52.7,57.1,15.9,100.00,9.6,844
2022-23,Regular+Season,DeAndre Jordan,201599,DEN,34,39,23,16,15.0,107.0,115.4,-8.4,8.4,0.71,15.6,9.4,25.2,17.6,22.0,77.0,73.1,13.4,100.16,10.7,1215
2022-23,Regular+Season,Ousmane Dieng,1631172,OKC,20,39,20,19,14.6,110.3,107.4,2.9,10.8,1.77,17.5,3.0,14.1,8.5,9.9,49.2,50.5,15.4,102.67,7.4,1218
2022-23,Regular+Season,Dalen Terry,1631207,CHI,20,38,19,19,5.6,104.8,101.5,3.3,15.7,2.75,19.6,5.6,11.7,8.7,7.1,49.3,52.3,17.3,102.64,9.1,456
2022-23,Regular+Season,Devin Vassell,1630170,SAS,22,38,12,26,31.0,107.1,118.8,-11.7,17.3,2.39,16.5,0.6,12.5,6.2,6.9,52.5,55.0,24.0,103.67,10.8,2546
2022-23,Regular+Season,Dewayne Dedmon,203473,PHI,33,38,23,15,11.2,99.3,110.0,-10.6,10.8,1.04,11.7,7.5,23.1,15.1,11.2,55.0,57.7,19.5,102.48,10.4,897
2022-23,Regular+Season,Goga Bitadze,1629048,ORL,23,38,13,25,12.0,109.2,105.4,3.7,12.2,1.77,19.0,12.3,16.7,14.4,10.7,57.6,58.2,14.7,100.30,10.5,950
2022-23,Regular+Season,Nathan Knight,1630233,MIN,25,38,19,19,7.7,109.6,111.9,-2.3,6.5,0.62,9.2,7.2,11.8,9.4,14.9,61.7,65.5,17.7,106.24,7.6,646
2022-23,Regular+Season,Willy Hernangomez,1626195,NOP,29,38,23,15,12.0,108.5,106.8,1.7,11.4,0.85,11.4,11.8,26.2,18.8,13.5,53.6,61.0,22.2,104.25,14.1,995
2022-23,Regular+Season,Admiral Schofield,1629678,ORL,26,37,14,23,12.2,104.7,113.0,-8.3,10.3,1.94,17.3,4.7,9.2,6.8,8.9,54.9,58.7,13.9,100.15,5.5,941
2022-23,Regular+Season,Andrew Wiggins,203952,GSW,28,37,19,18,32.2,116.2,110.9,5.2,10.0,1.77,12.3,5.0,10.1,7.6,6.9,55.7,56.4,21.2,103.74,8.8,2565
2022-23,Regular+Season,Blake Wesley,1631104,SAS,20,37,9,28,18.1,103.3,116.7,-13.4,20.1,1.51,24.6,1.6,10.1,5.7,16.3,36.7,39.3,18.0,104.74,3.1,1459
2022-23,Regular+Season,Furkan Korkmaz,1627788,PHI,25,37,24,13,9.6,105.0,103.7,1.4,9.1,0.92,12.7,1.7,9.9,5.9,13.9,51.4,55.2,17.6,103.06,7.3,755
2022-23,Regular+Season,Maxi Kleber,1628467,DAL,31,37,18,19,25.1,110.7,113.6,-2.9,7.9,1.93,19.7,3.3,11.6,7.4,10.2,57.1,59.2,10.0,98.84,5.6,1920
2022-23,Regular+Season,Robin Lopez,201577,CLE,35,37,25,12,8.1,102.3,111.0,-8.7,10.5,0.76,15.1,7.5,9.7,8.6,19.8,65.3,67.5,15.6,99.38,7.0,616
2022-23,Regular+Season,Thanasis Antetokounmpo,203648,MIL,30,37,25,12,5.6,93.6,120.1,-26.6,11.5,1.25,17.9,7.5,13.9,10.8,14.3,43.5,45.8,13.8,104.63,4.1,452
2022-23,Regular+Season,Ziaire Williams,1630533,MEM,21,37,21,16,15.2,106.9,112.2,-5.2,8.6,0.95,12.6,2.8,10.5,6.7,13.4,49.2,51.1,17.8,102.80,5.2,1195
2022-23,Regular+Season,Frank Kaminsky,1626163,HOU,30,36,13,23,6.5,109.4,111.3,-1.9,19.4,3.56,28.6,2.9,20.7,11.3,8.0,59.5,63.5,14.6,102.08,10.7,502
2022-23,Regular+Season,Kennedy Chandler,1631113,MEM,20,36,22,14,7.8,103.0,108.4,-5.4,27.8,3.22,35.4,2.9,10.3,6.4,11.0,43.4,44.0,15.0,103.33,8.5,602
2022-23,Regular+Season,Kessler Edwards,1630556,SAC,22,36,17,19,10.7,118.0,115.8,2.2,7.3,1.77,16.9,5.9,10.2,8.0,9.6,47.8,50.2,11.9,102.22,4.4,816
2022-23,Regular+Season,LaMelo Ball,1630163,CHA,21,36,13,23,35.2,112.5,117.3,-4.7,35.2,2.36,25.3,3.1,14.7,8.7,10.8,51.0,54.1,28.9,104.37,12.2,2748
2022-23,Regular+Season,Moses Brown,1629650,LAC,23,36,17,19,8.2,111.5,108.1,3.5,2.1,0.27,2.7,16.5,26.2,21.1,10.2,63.5,60.7,18.8,101.75,13.3,626
2022-23,Regular+Season,Udoka Azubuike,1628962,UTA,23,36,17,19,10.0,103.2,114.9,-11.7,4.3,0.61,10.0,8.2,22.4,15.5,16.4,81.9,77.4,11.3,104.96,11.4,788
2022-23,Regular+Season,AJ Green,1631260,MIL,23,35,27,8,9.9,107.9,112.8,-4.9,9.2,2.44,14.0,1.6,10.5,6.1,5.7,60.0,60.7,15.9,102.90,7.6,744
2022-23,Regular+Season,Charles Bassey,1629646,SAS,22,35,9,26,14.5,109.1,111.5,-2.4,13.1,1.17,20.0,14.0,23.2,18.5,17.1,65.6,65.8,15.2,103.25,12.1,1090
2022-23,Regular+Season,Jake LaRavia,1631222,MEM,21,35,22,13,11.8,106.4,113.9,-7.6,6.8,1.17,15.2,4.4,10.0,7.2,13.0,51.6,53.1,11.7,102.42,4.0,879
