SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2019-20,Playoffs,G. Temple - T. Johnson - C. LeVert - T. Luwawu-Cabarrot - J. Allen,BKN,3,14.0,3.7,3.7,4.3,4.7,4.0,2.7,9.0,14.7,0,0
2019-20,Playoffs,P. Tucker - R. Westbrook - E. Gordon - J. Harden - R. Covington,HOU,8,13.6,6.8,3.0,3.4,10.8,3.9,6.1,3.5,12.3,0,0
2019-20,Playoffs,J. Grant - N. Jokic - J. Murray - P. Dozier - M. Porter Jr.,DEN,1,12.9,9.0,2.0,4.0,12.0,4.0,0.0,0.0,14.0,0,0
2019-20,Playoffs,A. Horford - T. Harris - J. Embiid - J. Richardson - S. Milton,PHI,4,12.5,6.5,3.3,1.8,9.5,6.0,2.3,6.0,11.0,0,0
2019-20,Playoffs,C. Paul - D. Gallinari - S. Adams - S. Gilgeous-Alexander - L. Dort,OKC,6,12.3,2.2,3.7,2.0,9.0,7.3,1.3,3.2,9.7,0,0
2019-20,Playoffs,T. Hardaway Jr. - T. Burke - D. Finney-Smith - M. Kleber - L. Doncic,DAL,4,12.1,3.5,2.3,1.5,10.0,4.0,3.3,6.3,11.5,0,0
2019-20,Playoffs,G. Dragic - J. Butler - J. Crowder - B. Adebayo - D. Robinson,MIA,17,12.0,4.2,3.2,2.3,10.1,2.2,2.2,2.6,10.0,0,0
2019-20,Playoffs,N. Vucevic - E. Fournier - J. Ennis III - M. Fultz - G. Clark,ORL,5,11.9,4.2,2.4,2.4,6.8,3.8,5.4,3.6,13.2,0,0
2019-20,Playoffs,P. George - K. Leonard - R. Jackson - I. Zubac - L. Shamet,LAC,1,11.8,3.0,2.0,6.0,6.0,0.0,0.0,0.0,8.0,0,0
2019-20,Playoffs,B. Lopez - W. Matthews - E. Bledsoe - K. Middleton - G. Antetokounmpo,MIL,8,11.2,3.9,4.5,3.1,11.3,3.6,2.9,2.1,5.5,0,0
2019-20,Playoffs,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,DAL,3,11.1,1.7,2.3,0.0,11.3,3.0,2.7,3.3,9.3,0,0
2019-20,Playoffs,B. Lopez - G. Hill - E. Bledsoe - K. Middleton - D. DiVincenzo,MIL,1,10.2,4.0,6.0,4.0,12.0,2.0,0.0,2.0,6.0,0,0
2019-20,Playoffs,L. James - J. McGee - D. Green - A. Davis - K. Caldwell-Pope,LAL,11,10.2,3.3,3.5,3.9,11.1,4.0,2.5,2.8,10.0,0,0
2019-20,Playoffs,C. Anthony - C. McCollum - J. Nurkic - G. Trent Jr. - J. Hoard,POR,1,9.9,0.0,3.0,3.0,6.0,7.0,0.0,5.0,14.0,0,0
2019-20,Playoffs,P. Millsap - J. Grant - N. Jokic - J. Murray - M. Morris,DEN,8,9.9,1.9,1.8,1.0,7.5,3.8,1.8,3.0,8.8,0,0
2019-20,Playoffs,L. James - D. Howard - D. Green - A. Davis - K. Caldwell-Pope,LAL,11,9.8,3.2,3.5,4.1,9.6,3.6,1.5,2.2,8.4,0,0
2019-20,Playoffs,P. Beverley - P. George - M. Morris Sr. - K. Leonard - I. Zubac,LAC,8,9.6,4.0,1.3,3.6,6.0,2.6,0.5,1.8,6.8,0,0
2019-20,Playoffs,T. Harris - J. Embiid - J. Richardson - S. Milton - M. Thybulle,PHI,2,9.3,1.0,0.0,1.0,9.0,5.0,2.5,6.0,9.0,0,0
2019-20,All+Star,M. Bridges - D. Graham - C. Sexton - P. Washington - E. Paschall,-,1,20.2,14.0,5.0,26.0,44.0,0.0,7.0,10.0,24.0,0,0
2019-20,All+Star,J. Jackson Jr. - T. Young - K. Nunn - Z. Williamson - J. Morant,-,1,19.7,10.0,11.0,15.0,40.0,11.0,15.0,19.0,60.0,0,0
2019-20,All+Star,S. Gilgeous-Alexander - L. Doncic - R. Hachimura - R. Barrett - B. Clarke,-,1,16.9,11.0,8.0,19.0,56.0,7.0,11.0,14.0,40.0,0,0
2019-20,All+Star,C. Paul - R. Westbrook - D. Booker - B. Simmons - D. Sabonis,LBN,1,15.7,2.0,4.0,0.0,12.0,4.0,4.0,0.0,16.0,0,0
2019-20,All+Star,L. James - J. Harden - K. Leonard - A. Davis - L. Doncic,LBN,1,15.4,3.0,5.0,5.0,16.0,9.0,5.0,16.0,40.0,0,0
2019-20,All+Star,S. Mykhailiuk - J. Okogie - M. Wagner - N. Alexander-Walker - N. Melli,-,1,12.7,0.0,7.0,8.0,10.0,12.0,5.0,13.0,28.0,0,0
2019-20,All+Star,K. Lowry - K. Walker - K. Middleton - G. Antetokounmpo - J. Embiid,GNS,1,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0,0
2019-20,All+Star,C. Paul - R. Westbrook - N. Jokic - B. Simmons - J. Tatum,LBN,1,9.8,5.0,2.0,10.0,18.0,2.0,8.0,4.0,30.0,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - P. Siakam - T. Young,GNS,1,7.0,4.0,5.0,4.0,24.0,3.0,2.0,2.0,8.0,0,0
2019-20,All+Star,S. Gilgeous-Alexander - L. Doncic - R. Barrett - B. Clarke - N. Alexander-Walker,-,1,6.9,0.0,2.0,2.0,14.0,0.0,0.0,6.0,12.0,0,0
2019-20,All+Star,K. Walker - G. Antetokounmpo - J. Embiid - P. Siakam - T. Young,GNS,1,6.1,2.0,0.0,5.0,16.0,0.0,5.0,2.0,10.0,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - D. Mitchell - B. Adebayo,GNS,1,5.9,2.0,4.0,5.0,16.0,8.0,0.0,10.0,14.0,0,0
2019-20,All+Star,K. Walker - G. Antetokounmpo - J. Embiid - D. Mitchell - B. Adebayo,GNS,1,5.8,3.0,2.0,7.0,12.0,3.0,0.0,3.0,4.0,0,0
2019-20,All+Star,K. Walker - K. Middleton - G. Antetokounmpo - J. Embiid - B. Ingram,GNS,1,5.2,4.0,6.0,2.0,16.0,2.0,4.0,0.0,8.0,0,0
2019-20,All+Star,S. Mykhailiuk - J. Okogie - M. Wagner - R. Hachimura - N. Melli,-,1,3.6,0.0,5.0,0.0,4.0,5.0,0.0,8.0,4.0,0,0
2019-20,All+Star,K. Middleton - R. Gobert - P. Siakam - D. Mitchell - T. Young,GNS,1,2.6,0.0,0.0,2.0,8.0,2.0,0.0,2.0,8.0,0,0
2019-20,All+Star,J. Harden - N. Jokic - B. Simmons - J. Tatum - L. Doncic,LBN,1,2.1,6.0,0.0,2.0,6.0,0.0,0.0,3.0,4.0,0,0
2019-20,All+Star,K. Lowry - K. Middleton - R. Gobert - B. Ingram - P. Siakam,GNS,1,1.8,5.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0,0
2019-20,All+Star,L. James - K. Leonard - A. Davis - D. Booker - D. Sabonis,LBN,1,1.8,0.0,3.0,2.0,0.0,5.0,0.0,2.0,4.0,0,0
2019-20,All+Star,L. James - K. Leonard - A. Davis - B. Simmons - J. Tatum,LBN,1,1.7,2.0,0.0,2.0,4.0,0.0,0.0,2.0,6.0,0,0
2019-20,All+Star,K. Lowry - K. Middleton - R. Gobert - G. Antetokounmpo - B. Ingram,GNS,1,1.6,4.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0,0
2019-20,All+Star,R. Westbrook - K. Leonard - A. Davis - D. Booker - D. Sabonis,LBN,1,1.6,0.0,0.0,0.0,2.0,4.0,2.0,2.0,6.0,0,0
2019-20,All+Star,T. Young - K. Nunn - Z. Williamson - J. Morant - E. Paschall,-,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,All+Star,K. Lowry - J. Butler - R. Gobert - G. Antetokounmpo - P. Siakam,GNS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,All+Star,K. Lowry - K. Walker - G. Antetokounmpo - J. Embiid - P. Siakam,GNS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0
2019-20,All+Star,L. James - C. Paul - J. Harden - K. Leonard - A. Davis,LBN,1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0,0
2019-20,IST,J. Redick - J. Holiday - D. Favors - B. Ingram - L. Ball,NOP,1,20.8,8.0,2.0,6.0,20.0,12.0,11.0,7.0,32.0,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,15.3,5.0,3.0,7.0,16.0,10.0,2.0,6.0,12.0,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - F. VanVleet - O. Anunoby,TOR,1,7.9,5.0,0.0,5.0,6.0,3.0,0.0,0.0,2.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - T. Davis,TOR,1,6.5,2.0,7.0,6.0,14.0,0.0,0.0,0.0,6.0,0,0
2019-20,IST,E. Moore - J. Okafor - J. Hart - K. Williams - N. Alexander-Walker,NOP,1,5.7,2.0,2.0,2.0,6.0,2.0,0.0,2.0,4.0,0,0
2019-20,IST,J. Holiday - J. Okafor - B. Ingram - F. Jackson - J. Hart,NOP,1,4.5,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,0,0
2019-20,IST,E. Moore - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,4.2,0.0,5.0,0.0,0.0,4.0,4.0,0.0,4.0,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - J. Hart - N. Melli,NOP,1,4.1,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - T. Davis,TOR,1,4.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0,0
2019-20,IST,J. Holiday - F. Jackson - J. Hart - K. Williams - N. Melli,NOP,1,3.5,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0,0
2019-20,IST,S. Ibaka - N. Powell - F. VanVleet - O. Anunoby - T. Davis,TOR,1,3.4,4.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0,0
2019-20,IST,S. Ibaka - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,3.2,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - O. Anunoby,TOR,1,2.9,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,0
2019-20,IST,K. Lowry - M. Gasol - N. Powell - P. Siakam - F. VanVleet,TOR,1,2.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0,0
2019-20,IST,J. Redick - J. Holiday - B. Ingram - L. Ball - N. Melli,NOP,1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2019-20,IST,F. Jackson - J. Hart - K. Williams - N. Alexander-Walker - N. Melli,NOP,1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0,0
2019-20,IST,J. Holiday - J. Okafor - F. Jackson - J. Hart - K. Williams,NOP,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - E. Moore - B. Ingram - J. Hart - N. Melli,NOP,1,1.7,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0,0
2019-20,IST,K. Lowry - M. Gasol - S. Ibaka - N. Powell - P. Siakam,TOR,1,1.3,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - P. Siakam - F. VanVleet,TOR,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - B. Ingram - L. Ball - F. Jackson - N. Melli,NOP,1,1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
2019-20,IST,M. Gasol - S. Ibaka - N. Powell - P. Siakam - F. VanVleet,TOR,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - L. Ball - F. Jackson - K. Williams - N. Melli,NOP,1,0.7,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0
2019-20,IST,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - T. Davis,TOR,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - E. Moore - J. Okafor - B. Ingram - J. Hart,NOP,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,K. Lowry - S. Ibaka - N. Powell - O. Anunoby - T. Davis,TOR,1,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
2019-20,IST,M. Gasol - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,1,0.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,K. Lowry - N. Powell - F. VanVleet - O. Anunoby - T. Davis,TOR,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - B. Ingram - F. Jackson - J. Hart - K. Williams,NOP,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,IST,J. Holiday - B. Ingram - F. Jackson - J. Hart - N. Melli,NOP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,Regular+Season,K. Birch - S. Johnson - P. Siakam - F. VanVleet - G. Trent Jr.,TOR,1,27.5,9.0,7.0,7.0,22.0,12.0,18.0,8.0,30.0,0,0
2020-21,Regular+Season,K. Birch - P. Siakam - F. VanVleet - O. Anunoby - M. Flynn,TOR,1,27.4,15.0,11.0,5.0,20.0,4.0,2.0,4.0,28.0,0,0
2020-21,Regular+Season,K. Birch - S. Johnson - P. Siakam - F. VanVleet - Y. Watanabe,TOR,1,24.1,9.0,10.0,6.0,24.0,10.0,3.0,7.0,18.0,0,0
2020-21,Regular+Season,K. Lowry - K. Birch - P. Siakam - F. VanVleet - O. Anunoby,TOR,4,22.9,9.0,5.3,9.3,24.0,4.5,4.0,2.8,19.0,0,0
2020-21,Regular+Season,C. Randle - M. Bamba - M. Wagner - I. Brazdeikis - R. Hampton,ORL,1,22.2,3.0,10.0,6.0,32.0,9.0,10.0,5.0,36.0,0,0
2020-21,Regular+Season,J. Wall - K. Olynyk - D. House Jr. - K. Porter Jr. - J. Tate,HOU,1,22.2,10.0,2.0,9.0,30.0,6.0,8.0,3.0,28.0,0,0
2020-21,Regular+Season,W. Barton - A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,DEN,5,22.1,6.8,5.6,8.4,27.6,8.6,4.0,6.8,18.4,0,0
2020-21,Regular+Season,K. Williams - D. Bazley - M. Brown - I. Roby - A. Pokusevski,OKC,1,21.8,10.0,4.0,5.0,18.0,15.0,5.0,8.0,24.0,0,0
2020-21,Regular+Season,A. Horford - G. Hill - S. Gilgeous-Alexander - D. Bazley - L. Dort,OKC,9,21.7,5.1,3.7,3.8,19.8,5.3,5.0,4.6,20.4,0,0
2020-21,Regular+Season,A. Rivers - N. Jokic - V. Cancar - M. Porter Jr. - M. Howard,DEN,1,21.7,5.0,4.0,0.0,30.0,9.0,4.0,2.0,28.0,0,0
2020-21,Regular+Season,D. McDermott - D. Sabonis - C. LeVert - A. Holiday - O. Brissett,IND,2,21.2,8.0,3.5,9.0,25.0,12.0,4.5,10.5,29.0,0,0
2020-21,Regular+Season,J. McGee - A. Rivers - A. Gordon - N. Jokic - F. Campazzo,DEN,1,21.2,2.0,16.0,2.0,38.0,6.0,6.0,5.0,12.0,0,0
2020-21,Regular+Season,J. Wall - K. Olynyk - C. Wood - K. Porter Jr. - J. Tate,HOU,6,20.8,6.2,9.2,6.7,27.3,5.8,6.7,7.3,21.7,0,0
2020-21,Regular+Season,K. Love - A. Drummond - C. Sexton - D. Garland - I. Okoro,CLE,1,20.6,16.0,2.0,2.0,20.0,5.0,4.0,2.0,20.0,0,0
2020-21,Regular+Season,D. Green - T. Harris - S. Curry - J. Embiid - B. Simmons,PHI,32,20.5,7.8,4.7,7.9,20.0,5.9,4.6,5.3,18.6,0,0
2020-21,Regular+Season,J. Johnson - E. Bledsoe - S. Adams - J. Hart - N. Alexander-Walker,NOP,1,20.4,2.0,0.0,10.0,18.0,12.0,2.0,6.0,26.0,0,0
2020-21,Regular+Season,A. Horford - S. Gilgeous-Alexander - L. Dort - T. Maledon - A. Pokusevski,OKC,1,20.3,9.0,0.0,2.0,18.0,6.0,3.0,0.0,14.0,0,0
2020-21,Regular+Season,K. Love - C. Osman - J. Allen - D. Garland - I. Okoro,CLE,3,20.3,7.3,4.7,4.7,24.0,4.3,4.0,7.7,24.7,0,0
2020-21,Regular+Season,P. Tucker - J. Harden - J. Wall - C. Wood - D. House Jr.,HOU,1,19.8,6.0,2.0,12.0,34.0,8.0,4.0,13.0,22.0,0,0
2020-21,Regular+Season,E. Ilyasova - B. Bogdanovic - J. Clarkson - J. Ingles - R. O'Neale,UTA,1,19.1,4.0,2.0,0.0,14.0,6.0,3.0,2.0,20.0,0,0
2020-21,Regular+Season,J. Wall - V. Oladipo - C. Wood - D. House Jr. - J. Tate,HOU,2,19.1,10.0,1.5,7.5,18.0,5.0,6.5,1.0,12.0,0,0
2020-21,Regular+Season,S. Adams - B. Ingram - J. Hart - S. Thornwell - N. Alexander-Walker,NOP,1,19.1,2.0,2.0,2.0,22.0,12.0,3.0,0.0,4.0,0,0
2020-21,Regular+Season,M. Conley - B. Bogdanovic - R. Gobert - G. Niang - D. Mitchell,UTA,1,19.0,4.0,5.0,6.0,14.0,7.0,9.0,0.0,14.0,0,0
2020-21,Regular+Season,K. Birch - F. VanVleet - C. Boucher - P. Watson - M. Flynn,TOR,1,18.9,11.0,2.0,3.0,16.0,2.0,5.0,2.0,16.0,0,0
2020-21,Regular+Season,J. Holiday - M. Turner - D. Sabonis - C. LeVert - M. Brogdon,IND,10,18.8,6.3,2.9,6.0,14.0,5.7,3.6,6.4,21.6,0,0
2020-21,Playoffs,C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,ATL,5,19.7,7.0,4.8,3.6,23.2,4.4,6.4,3.0,12.8,0,0
2020-21,Playoffs,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,20,19.3,7.2,4.2,3.7,17.9,5.4,4.1,5.4,18.9,0,0
2020-21,Playoffs,T. Hardaway Jr. - K. Porzingis - B. Marjanovic - D. Finney-Smith - L. Doncic,DAL,3,19.1,5.3,5.7,2.3,22.0,6.0,2.3,2.7,12.0,0,0
2020-21,Playoffs,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,POR,6,18.6,7.2,3.8,5.8,21.0,2.8,6.5,2.5,14.7,0,0
2020-21,Playoffs,A. Rivers - A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,DEN,9,16.7,2.8,5.4,1.6,14.2,6.6,2.6,4.7,18.4,0,0
2020-21,Playoffs,D. Green - T. Harris - S. Curry - J. Embiid - B. Simmons,PHI,7,15.6,6.7,3.9,6.0,21.4,3.7,3.1,3.1,14.6,0,0
2020-21,Playoffs,D. Rose - T. Gibson - R. Bullock - J. Randle - R. Barrett,NYK,5,15.6,3.0,6.4,2.0,10.4,5.2,3.6,3.2,17.6,0,0
2020-21,Playoffs,L. James - A. Davis - A. Drummond - D. Schroder - K. Caldwell-Pope,LAL,3,14.1,8.7,3.7,7.7,20.0,4.3,5.0,2.3,12.7,0,0
2020-21,Playoffs,M. Conley - B. Bogdanovic - R. Gobert - R. O'Neale - D. Mitchell,UTA,5,14.0,2.6,6.2,0.8,12.4,5.2,4.4,5.4,18.8,0,0
2020-21,Playoffs,T. Harris - S. Curry - J. Embiid - B. Simmons - F. Korkmaz,PHI,6,14.0,3.0,1.7,7.2,14.3,4.0,3.7,4.2,13.3,0,0
2020-21,Playoffs,W. Barton - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,DEN,2,13.5,8.5,6.0,8.0,18.0,7.5,2.5,5.5,12.0,0,0
2020-21,Playoffs,K. Durant - B. Griffin - J. Harden - J. Harris - B. Brown,BKN,3,13.4,2.0,5.7,1.0,10.0,5.0,4.3,1.7,9.3,0,0
2020-21,Playoffs,N. Batum - P. George - M. Morris Sr. - K. Leonard - R. Jackson,LAC,11,13.4,3.9,3.3,3.1,9.3,3.3,3.1,2.2,11.8,0,0
2020-21,Playoffs,T. Thompson - E. Fournier - M. Smart - J. Tatum - R. Langford,BOS,3,13.1,4.3,4.3,4.0,10.7,3.7,4.0,2.7,14.0,0,0
2020-21,Playoffs,P. Tucker - B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo,MIL,20,12.9,4.4,3.6,4.9,15.0,2.8,1.9,2.0,9.1,0,0
2020-21,Playoffs,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,DAL,6,12.8,3.3,4.2,1.2,8.3,3.7,1.7,4.0,13.3,0,0
2020-21,Playoffs,J. Valanciunas - K. Anderson - D. Brooks - J. Jackson Jr. - J. Morant,MEM,5,12.7,3.8,4.8,2.8,19.2,2.6,3.4,2.2,13.6,0,0
2020-21,Playoffs,T. Thompson - K. Walker - E. Fournier - M. Smart - J. Tatum,BOS,3,12.6,4.3,2.3,2.3,8.0,8.0,2.0,6.0,13.3,0,0
2020-21,Playoffs,T. Ariza - G. Dragic - J. Butler - B. Adebayo - D. Robinson,MIA,3,12.3,2.0,2.3,2.0,6.7,3.0,5.0,3.0,12.0,0,0
2020-21,Playoffs,B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - D. DiVincenzo,MIL,3,12.1,2.3,4.3,4.7,14.0,4.0,1.0,2.0,7.3,0,0
2020-21,Playoffs,P. Beverley - P. George - R. Jackson - I. Zubac - T. Mann,LAC,3,11.9,5.0,4.3,3.0,12.7,3.0,2.3,1.7,8.7,0,0
2020-21,Playoffs,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,14,11.1,3.5,2.6,3.3,11.4,3.9,2.8,4.9,11.9,0,0
2020-21,Playoffs,R. Westbrook - B. Beal - A. Len - R. Neto - R. Hachimura,WAS,2,11.0,1.0,2.5,1.0,13.0,3.0,4.5,4.0,15.0,0,0
2020-21,Playoffs,R. Westbrook - B. Beal - R. Neto - R. Hachimura - D. Gafford,WAS,3,11.0,3.0,3.3,4.7,13.3,4.0,1.3,6.0,13.3,0,0
2020-21,Playoffs,K. Durant - B. Griffin - J. Harden - K. Irving - J. Harris,BKN,6,10.7,5.8,2.5,4.0,11.3,3.8,3.2,2.7,8.3,0,0
2020-21,Playoffs,T. Ariza - J. Butler - B. Adebayo - D. Robinson - K. Nunn,MIA,3,10.7,3.0,1.0,1.3,8.0,1.7,2.3,4.0,12.7,0,0
2020-21,Playoffs,K. Durant - J. Green - B. Griffin - J. Harden - J. Harris,BKN,3,10.3,6.3,1.3,1.3,7.3,1.3,1.0,5.7,10.7,0,0
2020-21,Playoffs,B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,10,10.2,3.6,2.0,2.3,8.2,2.8,3.2,1.9,7.0,0,0
2020-21,Playoffs,P. Beverley - P. George - M. Morris Sr. - R. Jackson - T. Mann,LAC,4,9.6,2.5,1.8,2.8,8.5,4.8,3.3,1.5,11.5,0,0
2020-21,Playoffs,K. Durant - J. Harden - K. Irving - J. Harris - B. Brown,BKN,3,9.4,2.3,3.3,1.3,8.0,1.7,3.3,0.7,9.3,0,0
2020-21,Playoffs,D. Green - T. Harris - S. Curry - B. Simmons - T. Maxey,PHI,1,9.3,2.0,0.0,0.0,10.0,0.0,1.0,5.0,8.0,0,0
2020-21,Playoffs,T. Jones - D. Brooks - J. Jackson Jr. - D. Melton - J. Morant,MEM,1,9.2,5.0,5.0,3.0,10.0,0.0,6.0,0.0,14.0,0,0
2020-21,Playoffs,K. Durant - B. Griffin - K. Irving - J. Harris - B. Brown,BKN,7,9.1,1.1,2.1,0.6,5.4,3.7,2.4,2.7,10.3,0,0
2020-21,Playoffs,L. Williams - C. Capela - B. Bogdanovic - J. Collins - K. Huerter,ATL,4,9.0,2.5,3.3,1.5,6.0,0.8,4.0,2.3,11.0,0,0
2020-21,Playoffs,S. Hill - C. Capela - B. Bogdanovic - J. Collins - T. Young,ATL,4,9.0,4.5,2.3,1.3,7.5,2.3,1.0,2.8,10.0,0,0
2020-21,Playoffs,K. Durant - J. Green - J. Harris - B. Brown - N. Claxton,BKN,1,8.5,0.0,0.0,2.0,10.0,3.0,2.0,2.0,6.0,0,0
2020-21,Playoffs,D. Gallinari - C. Capela - J. Collins - K. Huerter - T. Young,ATL,5,8.2,1.2,2.2,2.2,4.0,2.0,4.2,2.2,8.0,0,0
2020-21,Playoffs,N. Batum - P. George - M. Morris Sr. - R. Jackson - T. Mann,LAC,6,8.2,3.0,0.7,2.3,8.0,1.8,3.5,2.0,8.7,0,0
2020-21,Playoffs,J. Valanciunas - D. Brooks - G. Allen - D. Melton - J. Morant,MEM,1,7.5,0.0,6.0,5.0,8.0,0.0,3.0,0.0,0.0,0,0
2020-21,Playoffs,M. Conley - R. Gobert - J. Clarkson - J. Ingles - G. Niang,UTA,5,7.3,0.8,1.8,2.0,6.8,1.6,1.4,2.0,7.2,0,0
2020-21,Playoffs,D. Favors - B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell,UTA,9,6.9,2.3,2.2,0.9,4.9,2.3,2.3,1.4,6.9,0,0
2020-21,Playoffs,B. McLemore - M. Harrell - A. McKinnie - K. Kuzma - T. Horton-Tucker,LAL,1,6.7,0.0,5.0,2.0,6.0,2.0,0.0,4.0,10.0,0,0
2020-21,Playoffs,J. Valanciunas - D. Brooks - G. Allen - J. Morant - D. Bane,MEM,4,6.7,3.0,1.5,3.5,10.5,4.3,0.5,2.5,7.0,0,0
2020-21,Playoffs,P. Beverley - P. George - M. Morris Sr. - K. Leonard - I. Zubac,LAC,4,6.7,2.0,0.5,1.0,6.5,2.3,2.0,0.8,4.0,0,0
2020-21,Playoffs,P. Tucker - J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,15,6.7,2.5,1.8,2.6,6.4,1.8,1.8,0.5,6.3,0,0
2020-21,Playoffs,T. Snell - K. Dunn - B. Fernando - C. Reddish - S. Mays,ATL,1,6.7,6.0,0.0,4.0,12.0,0.0,7.0,2.0,10.0,0,0
2020-21,Playoffs,L. James - A. Davis - D. Schroder - K. Caldwell-Pope - A. Caruso,LAL,2,6.6,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0,0
2020-21,Playoffs,A. Rivers - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,DEN,4,6.5,1.3,2.8,1.8,6.0,1.3,0.5,2.0,5.0,0,0
2020-21,Playoffs,C. Capela - B. Bogdanovic - J. Collins - T. Young - C. Reddish,ATL,1,6.5,4.0,5.0,5.0,12.0,3.0,0.0,0.0,4.0,0,0
2020-21,Playoffs,J. Green - J. Harden - J. Harris - L. Shamet - N. Claxton,BKN,2,6.5,5.0,2.5,1.5,5.0,1.5,3.0,3.5,6.0,0,0
