SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG PCT
2018-19,Pre+Season,DET,Detroit Pistons,16.2,28.0,57.9,4.0,10.2,39.2,3.6,8.0,45.0,4.6,10.0,46.0,6.8,14.2,47.9,4.6,14.4,31.9
2018-19,Pre+Season,Flamengo Flamengo,Flamengo Flamengo,21.0,28.0,75.0,5.0,9.0,55.6,1.0,3.0,33.3,7.0,16.0,43.8,4.0,11.0,36.4,6.0,13.0,46.2
2018-19,Pre+Season,GSW,Golden State Warriors,17.8,29.4,60.5,3.6,12.0,30.0,2.6,9.2,28.3,3.4,9.4,36.2,4.0,7.8,51.3,7.4,19.8,37.4
2018-19,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,35.0,40.0,87.5,2.0,5.0,40.0,2.0,5.0,40.0,3.0,5.0,60.0,2.0,11.0,18.2,8.0,23.0,34.8
2018-19,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,29.5,39.0,75.6,5.5,11.0,50.0,1.0,5.0,20.0,3.0,8.5,35.3,5.0,12.5,40.0,6.0,20.0,30.0
2018-19,Pre+Season,HOU,Houston Rockets,17.4,27.8,62.6,6.2,15.2,40.8,3.2,8.8,36.4,2.2,5.6,39.3,4.0,12.4,32.3,4.4,12.8,34.4
2018-19,Pre+Season,IND,Indiana Pacers,15.0,29.8,50.4,3.3,8.0,40.6,2.8,6.3,44.0,4.0,9.5,42.1,5.5,15.8,34.9,7.5,19.8,38.0
2018-19,Pre+Season,LAC,LA Clippers,16.2,31.8,50.9,3.2,9.0,35.6,3.4,9.8,34.7,3.6,11.6,31.0,2.2,8.0,27.5,4.2,15.4,27.3
2018-19,Pre+Season,LAL,Los Angeles Lakers,19.5,33.5,58.2,3.0,7.0,42.9,1.3,6.5,20.5,3.5,9.7,36.2,5.2,12.0,43.1,7.3,21.2,34.6
2018-19,Pre+Season,Melbourne United,Melbourne United,25.0,36.5,68.5,2.5,5.5,45.5,0.5,5.0,10.0,2.0,4.5,44.4,4.5,12.0,37.5,6.0,19.0,31.6
2018-19,Pre+Season,MEM,Memphis Grizzlies,16.0,28.4,56.3,1.8,5.2,34.6,2.0,5.4,37.0,2.0,5.2,38.5,5.0,14.6,34.2,10.2,25.4,40.2
2018-19,Pre+Season,MIA,Miami Heat,18.7,28.5,65.5,2.7,6.5,41.0,4.2,9.2,45.5,2.8,8.2,34.7,5.2,15.5,33.3,6.8,17.7,38.7
2018-19,Pre+Season,MIL,Milwaukee Bucks,18.5,34.3,54.0,2.5,9.5,26.3,3.3,7.0,46.4,3.3,12.3,26.5,4.8,12.5,38.0,5.5,21.5,25.6
2018-19,Pre+Season,MIN,Minnesota Timberwolves,21.2,33.8,62.7,3.2,6.6,48.5,2.6,6.2,41.9,4.0,9.6,41.7,6.0,13.8,43.5,8.2,21.8,37.6
2018-19,Pre+Season,NOP,New Orleans Pelicans,26.0,41.2,63.1,4.2,11.2,37.5,4.2,9.0,46.7,3.2,7.6,42.1,4.2,15.8,26.6,6.0,18.4,32.6
2018-19,Pre+Season,NYK,New York Knicks,20.0,28.8,69.4,2.4,7.4,32.4,1.6,6.4,25.0,3.8,7.8,48.7,5.4,16.0,33.8,5.8,24.0,24.2
2018-19,Pre+Season,New Zealand Breakers,New Zealand Breakers,16.0,29.0,55.2,0.0,2.0,0.0,3.0,7.0,42.9,4.0,8.0,50.0,2.0,12.0,16.7,5.0,18.0,27.8
2018-19,Pre+Season,OKC,Oklahoma City Thunder,18.3,31.5,57.9,5.3,11.0,47.7,0.8,5.3,14.3,1.3,4.5,27.8,6.3,16.8,37.3,4.0,16.0,25.0
2018-19,Pre+Season,ORL,Orlando Magic,13.6,24.0,56.7,2.0,6.2,32.3,1.8,6.0,30.0,3.8,11.0,34.5,5.2,14.0,37.1,6.0,18.8,31.9
2018-19,Pre+Season,Perth Wildcats,Perth Wildcats,26.0,35.5,73.2,1.5,3.5,42.9,2.0,4.0,50.0,1.5,6.0,25.0,5.5,20.5,26.8,7.0,14.5,48.3
2018-19,Pre+Season,PHI,Philadelphia 76ers,15.8,26.0,60.6,3.8,10.0,37.5,2.0,5.3,38.1,3.0,7.3,41.4,2.8,6.5,42.3,10.8,28.8,37.4
2018-19,Pre+Season,PHX,Phoenix Suns,16.8,32.4,51.9,2.4,6.2,38.7,4.0,7.4,54.1,3.4,8.2,41.5,5.6,13.4,41.8,6.0,15.6,38.5
2018-19,Pre+Season,POR,Portland Trail Blazers,16.4,30.4,53.9,2.8,7.6,36.8,2.2,6.6,33.3,2.0,6.8,29.4,7.0,18.4,38.0,5.2,15.2,34.2
2018-19,Pre+Season,SAC,Sacramento Kings,20.7,31.5,65.6,2.0,6.3,31.6,4.0,7.5,53.3,3.8,8.2,46.9,5.2,11.7,44.3,5.7,17.7,32.1
2018-19,Pre+Season,SAS,San Antonio Spurs,15.8,28.0,56.4,4.4,10.2,43.1,3.4,6.4,53.1,2.0,5.6,35.7,4.4,17.8,24.7,6.8,20.6,33.0
2018-19,Pre+Season,Shanghai Sharks,Shanghai Sharks,15.0,17.0,88.2,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,22.0,40.9,19.0,43.0,44.2
2018-19,Pre+Season,SAC,Sacramento Kings,23.0,36.0,63.9,1.0,5.0,20.0,4.0,8.0,50.0,2.0,5.0,40.0,2.0,6.0,33.3,9.0,29.0,31.0
2018-19,Pre+Season,TOR,Toronto Raptors,16.2,29.2,55.5,4.6,12.2,37.7,3.6,7.6,47.4,2.2,5.8,37.9,4.8,14.8,32.4,5.0,17.2,29.1
2018-19,Pre+Season,UTA,Utah Jazz,16.0,27.8,57.6,3.2,10.8,29.6,2.6,8.6,30.2,2.4,8.6,27.9,4.4,16.2,27.2,4.0,15.0,26.7
2018-19,Pre+Season,WAS,Washington Wizards,14.4,25.4,56.7,2.6,7.6,34.2,2.0,5.6,35.7,1.8,6.4,28.1,4.0,12.2,32.8,10.2,25.6,39.8
2018-19,Regular+Season,ATL,Atlanta Hawks,19.8,31.8,62.1,3.5,7.5,46.4,2.9,6.7,43.0,3.2,7.4,43.6,6.2,16.5,37.6,7.2,20.1,35.9
2018-19,Regular+Season,BOS,Boston Celtics,18.5,30.5,60.5,3.6,9.0,39.5,2.4,6.3,37.3,2.7,6.5,42.1,5.0,13.3,37.4,7.2,21.6,33.5
2018-19,Regular+Season,BKN,Brooklyn Nets,19.1,31.8,60.0,4.0,9.6,42.0,4.2,9.2,46.0,3.6,8.7,41.0,4.5,13.8,32.7,6.7,18.7,35.7
2018-19,Regular+Season,CHA,Charlotte Hornets,20.3,32.4,62.6,3.1,7.7,39.8,2.6,6.2,42.2,3.1,7.3,42.9,5.5,14.0,39.1,7.3,21.0,34.7
2018-19,Regular+Season,CHI,Chicago Bulls,20.1,32.3,62.2,3.3,7.9,42.2,2.6,6.0,42.6,3.1,6.9,45.1,5.8,15.2,38.4,7.2,20.3,35.5
2018-19,Regular+Season,CLE,Cleveland Cavaliers,20.5,30.7,66.9,3.2,7.8,40.8,3.3,7.5,43.6,3.1,7.0,44.5,5.2,13.1,39.3,7.5,19.9,37.9
2018-19,Regular+Season,DAL,Dallas Mavericks,19.0,30.0,63.2,3.6,9.0,39.8,3.0,7.5,40.5,3.3,7.8,42.0,5.6,15.7,35.9,6.4,18.6,34.4
2018-19,Regular+Season,DEN,Denver Nuggets,19.8,32.1,61.8,3.5,8.6,40.5,2.7,6.0,44.2,2.1,5.6,37.4,6.7,18.8,35.8,4.7,14.8,32.0
2018-19,Regular+Season,DET,Detroit Pistons,19.2,30.4,63.2,4.2,10.0,41.7,3.0,7.1,41.9,3.1,7.5,41.4,4.4,11.4,38.8,5.8,17.8,32.7
2018-19,Regular+Season,GSW,Golden State Warriors,17.8,28.7,62.2,3.9,11.0,35.6,3.2,8.2,39.3,2.9,7.2,39.9,4.8,13.2,36.4,7.6,22.0,34.5
2018-19,Regular+Season,HOU,Houston Rockets,20.6,32.0,64.4,3.9,10.4,37.8,2.8,6.9,39.9,2.3,5.6,41.3,4.8,13.4,36.1,5.9,17.8,33.0
2018-19,Regular+Season,IND,Indiana Pacers,18.6,30.9,60.2,2.9,8.1,36.1,2.3,6.0,38.6,2.8,6.9,40.1,4.2,11.6,35.8,7.8,21.7,36.0
2018-19,Regular+Season,LAC,LA Clippers,20.5,33.6,60.9,3.6,9.3,38.4,3.2,8.1,39.7,3.3,8.3,40.2,4.3,11.7,37.1,6.8,19.7,34.2
2018-19,Regular+Season,LAL,Los Angeles Lakers,20.7,35.3,58.8,3.1,7.7,40.7,2.7,7.0,38.8,2.6,6.9,38.5,5.2,13.8,37.4,7.5,21.8,34.4
2018-19,Regular+Season,MEM,Memphis Grizzlies,17.3,29.0,59.5,3.0,7.4,40.4,2.8,6.6,42.3,2.2,6.1,35.7,5.8,14.8,39.1,6.5,19.0,34.2
2018-19,Regular+Season,MIA,Miami Heat,16.3,28.8,56.7,3.2,8.1,40.0,3.0,7.1,42.7,3.0,7.5,39.9,5.9,15.9,37.3,6.7,19.0,35.3
2018-19,Regular+Season,MIL,Milwaukee Bucks,15.5,27.8,55.6,3.2,8.1,39.8,4.0,9.8,40.9,4.0,9.6,41.5,5.1,13.0,39.6,8.6,24.6,35.1
2018-19,Regular+Season,MIN,Minnesota Timberwolves,20.2,32.5,62.0,3.3,8.8,37.5,2.7,6.7,40.1,2.4,6.3,38.3,6.9,17.4,40.0,6.5,17.9,36.4
2018-19,Regular+Season,NOP,New Orleans Pelicans,21.0,33.7,62.4,3.5,8.9,39.1,2.9,6.9,41.6,2.6,7.1,37.2,5.9,15.0,39.1,7.4,20.9,35.2
2018-19,Regular+Season,NYK,New York Knicks,21.0,34.1,61.7,3.0,7.6,39.2,2.7,6.5,41.2,2.5,6.2,40.8,5.7,15.4,37.2,6.9,19.3,35.5
2018-19,Regular+Season,OKC,Oklahoma City Thunder,20.2,33.9,59.7,3.1,7.8,39.8,2.8,6.8,41.7,2.4,5.9,40.5,6.0,16.7,36.0,6.1,17.0,36.0
2018-19,Regular+Season,ORL,Orlando Magic,18.1,29.8,60.6,3.7,9.1,40.2,3.1,8.1,38.9,3.6,8.0,45.4,4.4,11.8,37.1,7.0,20.3,34.5
2018-19,Regular+Season,PHI,Philadelphia 76ers,20.0,33.6,59.7,4.1,10.0,41.1,2.9,7.0,41.2,3.4,8.3,41.1,4.0,11.2,36.1,7.2,20.9,34.2
2018-19,Regular+Season,PHX,Phoenix Suns,22.0,35.4,62.0,3.4,8.3,41.2,2.4,6.0,39.8,2.5,6.1,40.3,5.3,13.1,40.1,6.9,18.6,37.1
2018-19,Regular+Season,POR,Portland Trail Blazers,19.2,32.6,58.9,3.4,7.8,43.3,3.0,7.8,39.1,3.6,9.1,39.5,5.5,15.0,37.0,6.2,17.2,36.2
2018-19,Regular+Season,SAC,Sacramento Kings,21.1,33.1,63.9,3.7,9.0,41.2,2.3,5.8,39.5,2.2,6.0,37.6,5.7,16.2,35.4,7.1,20.0,35.5
2018-19,Regular+Season,SAS,San Antonio Spurs,17.5,28.3,61.7,4.2,10.4,40.4,3.5,7.5,46.5,3.6,8.3,43.2,5.6,14.0,39.7,7.0,20.5,34.3
2018-19,Regular+Season,TOR,Toronto Raptors,18.8,31.7,59.3,3.5,9.3,37.9,3.5,8.0,44.1,2.9,7.5,39.1,5.3,14.1,37.9,6.1,18.6,32.6
2018-19,Regular+Season,UTA,Utah Jazz,17.3,30.3,57.1,4.7,10.8,43.7,3.7,9.1,40.9,3.4,7.7,44.7,5.3,14.9,35.6,5.4,15.0,35.6
2018-19,Regular+Season,WAS,Washington Wizards,22.1,34.4,64.2,3.0,8.0,36.7,2.4,6.0,40.7,3.0,7.1,41.5,4.8,12.1,39.3,8.0,21.9,36.6
2018-19,Playoffs,BOS,Boston Celtics,18.3,30.2,60.7,1.9,6.2,30.4,1.6,5.1,30.4,2.0,7.4,26.9,3.4,10.8,32.0,9.7,27.7,34.9
2018-19,Playoffs,BKN,Brooklyn Nets,20.4,33.2,61.4,5.8,10.8,53.7,5.0,10.2,49.0,4.8,9.6,50.0,5.0,13.8,36.2,5.0,15.4,32.5
2018-19,Playoffs,DEN,Denver Nuggets,17.2,29.4,58.6,4.8,11.1,42.9,4.2,10.7,39.3,4.4,9.9,44.6,4.9,14.6,33.3,4.1,12.2,33.9
2018-19,Playoffs,DET,Detroit Pistons,24.5,33.8,72.6,1.3,5.5,22.7,3.0,7.3,41.4,2.5,5.5,45.5,3.8,9.3,40.5,9.0,24.0,37.5
2018-19,Playoffs,GSW,Golden State Warriors,14.8,24.0,61.6,3.9,10.7,36.4,3.4,7.8,43.0,2.5,5.5,46.3,4.3,11.2,38.2,9.1,25.3,36.1
2018-19,Playoffs,HOU,Houston Rockets,18.1,28.3,64.0,2.4,7.4,32.1,3.6,8.4,43.5,2.6,6.6,39.7,4.0,13.4,29.9,7.2,21.0,34.2
2018-19,Playoffs,IND,Indiana Pacers,11.3,20.8,54.2,2.5,8.8,28.6,4.5,8.0,56.3,5.0,11.3,44.4,4.5,12.3,36.7,7.8,18.5,41.9
2018-19,Playoffs,LAC,LA Clippers,18.0,25.0,72.0,2.5,5.7,44.1,4.3,10.3,41.9,5.8,12.5,46.7,4.8,12.3,39.2,8.8,21.7,40.8
2018-19,Playoffs,MIL,Milwaukee Bucks,13.5,25.4,53.3,2.7,8.0,33.3,3.3,8.5,38.3,4.1,10.3,40.0,4.2,11.8,35.6,8.6,24.7,34.8
2018-19,Playoffs,OKC,Oklahoma City Thunder,18.4,36.2,50.8,2.6,6.0,43.3,2.2,5.8,37.9,2.4,6.6,36.4,6.4,15.6,41.0,6.8,17.4,39.1
2018-19,Playoffs,ORL,Orlando Magic,18.8,31.2,60.3,3.4,6.4,53.1,2.2,6.0,36.7,3.2,5.6,57.1,6.0,16.8,35.7,6.8,18.4,37.0
2018-19,Playoffs,PHI,Philadelphia 76ers,16.8,29.1,57.6,3.3,8.1,40.2,3.6,8.3,43.0,2.5,6.4,39.0,3.3,9.7,33.6,7.8,24.3,31.8
2018-19,Playoffs,POR,Portland Trail Blazers,19.2,32.6,58.9,3.4,8.8,38.3,3.4,8.0,42.2,2.9,7.8,37.9,6.1,17.8,34.5,4.8,13.6,35.5
2018-19,Playoffs,SAS,San Antonio Spurs,16.1,27.4,58.9,6.1,15.4,39.8,4.6,9.4,48.5,2.7,6.6,41.3,5.1,13.7,37.5,5.3,14.4,36.6
2018-19,Playoffs,TOR,Toronto Raptors,15.9,26.4,60.3,2.0,7.2,27.7,2.8,7.6,37.2,2.4,5.8,40.7,5.3,13.3,40.0,6.7,21.8,30.6
2018-19,Playoffs,UTA,Utah Jazz,15.2,26.2,58.0,2.2,8.2,26.8,2.6,4.6,56.5,1.2,2.8,42.9,6.6,17.8,37.1,8.8,23.2,37.9
2018-19,All+Star,-,-,27.0,34.0,79.4,4.0,6.0,66.7,0.0,2.0,0.0,2.0,3.0,66.7,9.0,22.0,40.9,22.0,57.0,38.6
2018-19,All+Star,-,-,38.0,52.0,73.1,1.0,4.0,25.0,0.0,2.0,0.0,0.0,3.0,0.0,11.0,21.0,52.4,12.0,49.0,24.5
2019-20,Pre+Season,Adelaide 36ers,Adelaide 36ers,34.0,43.0,79.1,6.0,10.0,60.0,0.0,2.0,0.0,1.0,2.0,50.0,9.0,30.0,30.0,5.0,13.0,38.5
2019-20,Pre+Season,ATL,Atlanta Hawks,18.8,29.6,63.5,1.8,7.6,23.7,2.2,7.0,31.4,2.0,4.8,41.7,4.4,13.4,32.8,9.4,27.0,34.8
2019-20,Pre+Season,BOS,Boston Celtics,16.3,27.9,58.5,2.0,4.9,41.2,1.9,4.7,39.4,1.4,4.6,31.3,5.3,13.9,38.1,7.1,25.7,27.8
2019-20,Pre+Season,BKN,Brooklyn Nets,15.6,28.6,54.5,3.0,7.6,39.6,2.1,6.1,34.9,3.4,8.4,40.7,5.1,13.0,39.6,8.9,25.0,35.4
2019-20,Pre+Season,Buenos Aires San Lorenzo,Buenos Aires San Lorenzo,24.0,35.0,68.6,4.0,8.0,50.0,4.0,5.0,80.0,0.0,1.0,0.0,5.0,14.0,35.7,8.0,24.0,33.3
2019-20,Pre+Season,CHA,Charlotte Hornets,19.8,31.4,63.1,3.6,7.2,50.0,2.6,7.4,35.1,1.2,3.2,37.5,5.4,16.2,33.3,6.8,21.2,32.1
2019-20,Pre+Season,CHI,Chicago Bulls,20.4,34.0,60.0,1.6,5.4,29.6,1.6,4.8,33.3,1.2,3.4,35.3,6.6,17.4,37.9,6.8,17.2,39.5
2019-20,Pre+Season,CLE,Cleveland Cavaliers,22.0,33.3,66.2,3.5,7.8,45.2,2.0,6.0,33.3,2.5,5.0,50.0,2.8,9.0,30.6,6.5,19.0,34.2
2019-20,Pre+Season,DAL,Dallas Mavericks,20.1,31.0,64.9,3.0,9.1,32.9,2.8,7.3,37.9,2.4,5.6,42.2,4.3,13.1,32.4,7.1,22.8,31.3
2019-20,Pre+Season,DEN,Denver Nuggets,16.7,30.9,54.2,3.0,6.4,46.7,2.7,6.4,42.2,2.0,7.4,26.9,5.4,15.4,35.2,6.4,18.9,34.1
2019-20,Pre+Season,DET,Detroit Pistons,16.8,26.6,63.2,5.6,13.2,42.4,3.0,7.2,41.7,3.6,6.8,52.9,3.8,11.0,34.5,7.6,21.4,35.5
2019-20,Pre+Season,GSW,Golden State Warriors,22.2,33.8,65.7,4.0,10.0,40.0,1.2,5.0,24.0,1.0,4.8,20.8,3.6,9.8,36.7,9.0,25.8,34.9
2019-20,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,27.0,32.0,84.4,1.0,3.0,33.3,0.5,3.0,16.7,1.0,4.5,22.2,5.0,17.0,29.4,14.0,31.0,45.2
2019-20,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,27.3,44.7,61.2,2.0,3.3,60.0,2.7,3.7,72.7,0.3,3.0,11.1,7.3,17.7,41.5,5.7,13.0,43.6
2019-20,Pre+Season,HOU,Houston Rockets,19.3,31.6,61.3,3.2,9.2,34.9,3.1,7.1,43.8,2.1,5.3,39.6,4.9,11.7,41.9,6.3,21.0,30.2
2019-20,Pre+Season,IND,Indiana Pacers,18.3,31.9,57.4,3.3,9.1,35.9,3.3,8.6,38.3,2.4,6.3,38.6,3.9,11.4,33.8,7.7,22.6,34.2
2019-20,Pre+Season,LAC,LA Clippers,17.0,28.8,59.1,2.8,7.5,36.7,2.5,5.5,45.5,2.0,5.9,34.0,4.3,14.4,29.6,5.9,20.4,28.8
2019-20,Pre+Season,LAL,Los Angeles Lakers,15.6,28.1,55.3,2.3,5.4,42.9,2.6,6.2,41.1,2.3,6.1,38.2,4.3,11.4,37.9,8.4,27.8,30.4
2019-20,Pre+Season,Melbourne United,Melbourne United,24.0,35.0,68.6,2.0,7.0,28.6,3.0,4.5,66.7,4.5,8.0,56.3,5.5,16.5,33.3,5.0,16.5,30.3
2019-20,Pre+Season,MEM,Memphis Grizzlies,13.8,26.0,52.9,2.9,7.0,41.1,2.4,7.0,33.9,3.0,7.6,39.3,6.8,16.0,42.2,8.5,23.4,36.4
2019-20,Pre+Season,MIA,Miami Heat,15.8,25.3,62.4,2.8,7.3,37.9,2.9,7.4,39.0,2.4,6.0,39.6,6.0,15.3,39.3,7.1,19.9,35.8
2019-20,Pre+Season,MIL,Milwaukee Bucks,13.5,26.0,51.9,2.9,8.4,34.3,3.5,7.6,45.9,2.4,6.4,37.3,5.5,14.3,38.6,8.6,27.9,30.9
2019-20,Pre+Season,MIN,Minnesota Timberwolves,19.4,30.4,63.8,3.8,8.6,44.2,3.4,7.0,48.6,3.0,7.8,38.5,6.2,16.8,36.9,8.0,20.4,39.2
2019-20,Pre+Season,NOP,New Orleans Pelicans,18.4,31.6,58.1,3.8,7.0,53.6,1.6,5.8,28.3,2.3,5.5,40.9,6.0,15.6,38.4,6.9,20.3,34.0
2019-20,Pre+Season,NYK,New York Knicks,15.8,29.0,54.3,1.8,3.5,50.0,1.5,5.8,26.1,3.0,9.8,30.8,5.3,16.8,31.3,10.0,26.5,37.7
2019-20,Pre+Season,New Zealand Breakers,New Zealand Breakers,30.0,43.0,69.8,2.0,8.0,25.0,1.0,5.5,18.2,1.5,2.5,60.0,4.5,13.0,34.6,4.0,16.0,25.0
2019-20,Pre+Season,OKC,Oklahoma City Thunder,16.9,29.3,57.6,4.1,10.3,40.3,2.7,5.6,48.7,2.3,6.4,35.6,5.1,14.7,35.0,7.0,22.6,31.0
2019-20,Pre+Season,ORL,Orlando Magic,17.1,28.0,61.1,2.2,7.9,28.2,2.9,7.3,39.4,2.9,6.0,48.1,5.6,14.9,37.3,6.1,17.8,34.4
2019-20,Pre+Season,PHI,Philadelphia 76ers,16.9,31.1,54.2,3.6,8.4,43.3,1.0,4.9,20.5,1.6,6.9,23.6,3.3,11.6,28.0,7.5,23.5,31.9
2019-20,Pre+Season,PHX,Phoenix Suns,17.7,26.7,66.3,2.3,6.0,38.1,2.6,7.0,36.7,3.0,6.4,46.7,5.1,13.1,39.1,7.3,21.6,33.8
2019-20,Pre+Season,POR,Portland Trail Blazers,15.3,28.5,53.5,3.1,8.5,36.8,2.4,5.6,42.2,1.5,5.3,28.6,8.5,19.3,44.2,6.6,17.9,37.1
2019-20,Pre+Season,SESI/Franca Basketball Club of Brazil,SESI/Franca Basketball Club of Brazil,34.0,38.0,89.5,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,18.0,44.4,7.0,24.0,29.2
2019-20,Pre+Season,SAC,Sacramento Kings,16.8,27.0,62.0,3.0,8.4,35.8,3.3,5.6,57.8,2.5,6.3,40.0,5.8,16.5,34.8,6.9,20.5,33.5
2019-20,Pre+Season,SAS,San Antonio Spurs,20.6,31.9,64.7,2.8,8.8,31.4,2.9,6.0,47.9,1.5,4.4,34.3,5.4,14.6,36.8,7.8,24.9,31.2
2019-20,Pre+Season,Shanghai Sharks,Shanghai Sharks,27.0,34.0,79.4,2.0,5.5,36.4,1.0,3.0,33.3,1.0,2.0,50.0,8.0,24.0,33.3,11.5,32.5,35.4
2019-20,Pre+Season,TOR,Toronto Raptors,15.9,26.4,60.0,3.1,8.3,37.9,2.3,5.9,39.0,0.7,2.1,33.3,6.9,22.0,31.2,8.6,25.3,33.9
2019-20,Pre+Season,UTA,Utah Jazz,19.3,28.3,68.1,3.5,8.1,43.1,3.8,8.6,43.5,3.1,7.3,43.1,5.4,14.6,36.8,6.9,19.0,36.2
2019-20,Pre+Season,WAS,Washington Wizards,15.9,25.0,63.5,2.6,7.0,37.5,2.1,6.0,35.4,1.8,6.4,27.5,5.9,14.8,39.8,7.6,20.3,37.7
2019-20,Regular+Season,ATL,Atlanta Hawks,21.6,34.5,62.7,3.4,8.4,39.8,3.1,7.0,44.8,2.5,6.2,40.9,4.5,11.7,38.4,8.0,22.0,36.4
2019-20,Regular+Season,BOS,Boston Celtics,17.3,29.1,59.7,3.5,8.8,39.8,2.4,6.3,38.2,2.7,6.5,41.1,4.6,12.5,37.0,7.7,23.1,33.4
2019-20,Regular+Season,BKN,Brooklyn Nets,17.4,29.0,60.0,3.7,9.6,39.0,3.8,8.9,42.5,3.4,8.1,42.1,5.7,15.9,36.0,7.3,21.0,34.7
2019-20,Regular+Season,CHA,Charlotte Hornets,21.2,33.7,63.0,3.0,7.1,42.0,2.4,5.3,45.8,2.3,5.2,43.6,5.1,14.1,36.2,7.5,21.2,35.6
2019-20,Regular+Season,CHI,Chicago Bulls,21.2,33.4,63.4,2.8,7.2,39.3,2.2,5.0,42.8,1.5,3.7,40.8,5.4,13.5,40.2,6.2,18.8,33.1
2019-20,Regular+Season,CLE,Cleveland Cavaliers,22.2,33.9,65.3,3.7,8.8,42.6,2.5,6.1,40.9,2.4,5.8,41.3,4.9,12.8,38.1,7.8,20.7,37.8
2019-20,Regular+Season,DAL,Dallas Mavericks,19.5,32.0,61.0,3.7,9.3,39.7,3.0,7.0,42.9,2.7,6.6,41.7,5.6,14.7,38.0,7.2,21.4,33.4
2019-20,Regular+Season,DEN,Denver Nuggets,19.6,31.0,63.2,3.2,8.5,37.5,2.5,6.2,40.7,2.0,5.4,37.6,5.8,16.2,36.2,6.7,18.6,35.9
2019-20,Regular+Season,DET,Detroit Pistons,20.1,31.7,63.5,4.3,10.7,40.4,3.3,6.8,48.3,2.8,6.8,41.5,4.5,11.4,39.6,6.7,19.2,34.6
2019-20,Regular+Season,GSW,Golden State Warriors,19.3,30.4,63.6,3.3,9.3,35.9,2.9,7.0,42.0,2.3,5.4,43.1,5.2,12.2,42.9,8.6,23.0,37.3
2019-20,Regular+Season,HOU,Houston Rockets,21.0,32.7,64.2,3.6,9.5,37.5,2.7,7.2,38.1,1.9,4.8,39.2,5.4,15.0,35.9,7.6,21.5,35.3
2019-20,Regular+Season,IND,Indiana Pacers,18.9,31.9,59.3,3.7,9.0,40.7,2.6,6.2,41.6,2.4,6.0,39.5,4.1,12.3,33.3,7.6,22.0,34.4
2019-20,Regular+Season,LAC,LA Clippers,17.7,29.2,60.7,3.3,8.5,39.0,2.9,7.7,38.1,2.7,7.3,36.7,4.8,13.2,36.1,7.9,23.2,34.1
2019-20,Regular+Season,LAL,Los Angeles Lakers,18.3,31.0,58.9,3.3,8.2,40.3,2.5,6.2,40.8,2.5,6.4,39.4,4.9,12.3,40.1,7.2,22.2,32.5
2019-20,Regular+Season,MEM,Memphis Grizzlies,17.7,29.9,59.1,3.4,8.7,39.4,3.2,7.8,41.0,2.7,6.4,41.8,5.8,14.6,39.6,7.8,22.5,34.7
2019-20,Regular+Season,MIA,Miami Heat,17.8,27.7,64.3,3.2,8.2,38.3,2.1,6.0,35.3,2.0,5.5,36.9,5.3,15.1,35.3,8.1,23.4,34.7
2019-20,Regular+Season,MIL,Milwaukee Bucks,14.1,26.6,52.9,3.1,8.3,37.9,3.6,9.6,38.0,3.6,8.7,41.5,4.7,12.8,37.2,9.6,27.3,35.2
2019-20,Regular+Season,MIN,Minnesota Timberwolves,20.7,33.0,62.7,3.7,9.3,39.5,2.9,7.1,41.6,3.3,6.9,47.4,5.5,14.1,39.2,6.9,19.4,35.4
2019-20,Regular+Season,NOP,New Orleans Pelicans,21.2,35.3,60.1,3.5,8.7,40.6,2.5,6.2,40.9,2.5,5.9,42.5,5.8,14.3,40.3,7.0,20.7,34.0
2019-20,Regular+Season,NYK,New York Knicks,17.7,28.9,61.4,2.9,7.4,38.9,2.8,6.6,42.7,2.2,5.9,37.9,5.9,14.7,40.0,8.2,21.7,37.6
2019-20,Regular+Season,OKC,Oklahoma City Thunder,19.0,31.0,61.3,3.8,9.4,40.9,3.0,7.1,41.9,2.8,6.6,42.9,4.7,13.5,34.9,7.3,21.2,34.3
2019-20,Regular+Season,ORL,Orlando Magic,17.8,28.8,61.7,3.4,8.7,39.0,3.2,7.4,43.5,3.1,6.6,47.0,4.9,12.0,40.7,7.9,22.7,34.9
2019-20,Regular+Season,PHI,Philadelphia 76ers,18.9,30.2,62.8,3.4,8.5,39.8,3.2,8.1,39.8,3.1,7.5,40.8,3.7,9.9,37.0,7.3,21.1,34.7
2019-20,Regular+Season,PHX,Phoenix Suns,20.1,32.7,61.5,3.4,7.8,43.6,2.8,6.8,40.8,2.4,6.0,39.4,5.0,12.7,39.2,7.5,20.8,36.3
