SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,G,MIN,SCREEN_ASSISTS,SCREEN_AST_PTS,DEFLECTIONS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,CONTESTED_SHOTS
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,82,31.9,0.4,1.0,2.7,0.4,0.3,0.7,60.0,40.0,0.01,3.5,2.4,5.9
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jaden Springer,1630531,28,11.7,0.1,0.3,1.6,0.1,0.2,0.3,37.5,62.5,0.00,0.4,0.5,0.9
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jae Crowder,203109,7,12.3,0.1,0.3,0.7,0.0,0.3,0.3,0.0,100,0.00,0.3,1.4,1.7
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,47,12.3,0.5,1.2,1.3,0.2,0.1,0.3,66.7,33.3,0.17,0.9,1.2,2.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Jahlil Okafor,1626143,1,3.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100,0.00,1.0,1.0,2.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jahmir Young,1642443,3,5.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.3,1.0,1.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,65,21.0,0.3,0.6,1.7,0.2,0.3,0.6,40.5,59.5,0.00,1.8,1.4,3.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jake LaRavia,1631222,64,20.6,0.2,0.5,2.2,0.3,0.4,0.7,39.5,60.5,0.00,1.4,1.6,3.0
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,57,29.6,3.9,8.6,2.7,0.3,0.3,0.6,51.4,48.6,0.02,6.6,2.4,8.9
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Jalen Bridges,1641779,4,3.4,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,65,35.4,0.3,0.6,1.5,0.3,0.3,0.7,52.3,47.7,0.31,1.2,2.1,3.4
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,78,26.1,3.6,8.5,1.4,0.1,0.2,0.4,42.9,57.1,0.00,5.9,2.2,8.0
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jalen Green,1630224,82,32.9,0.1,0.2,1.2,0.2,0.2,0.4,53.1,46.9,0.01,2.6,1.6,4.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jalen Hood-Schifino,1641720,15,21.0,0.3,0.7,1.1,0.1,0.1,0.3,50.0,50.0,0.00,1.1,1.0,2.1
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,36,35.7,0.9,2.2,2.7,0.3,0.3,0.6,42.9,57.1,0.00,3.2,2.3,5.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jalen McDaniels,1629667,1,6.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,3.0,2.0,5.0
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,37,17.0,0.5,1.3,0.9,0.1,0.1,0.3,50.0,50.0,0.00,0.7,1.6,2.3
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,61,15.6,1.3,2.9,0.4,0.1,0.1,0.3,50.0,50.0,0.05,3.0,1.0,4.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,35,28.6,0.3,0.7,3.0,0.3,0.5,0.8,33.3,66.7,0.17,2.0,1.3,3.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,69,32.4,0.2,0.4,3.5,0.4,0.5,0.9,40.3,59.7,0.06,2.8,1.5,4.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,77,25.6,0.3,0.7,0.8,0.2,0.2,0.4,48.5,51.5,0.00,1.5,1.4,3.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jamal Cain,1631288,33,14.9,0.3,0.7,1.5,0.2,0.1,0.4,58.3,41.7,0.00,1.3,1.1,2.4
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,67,36.1,0.3,0.8,2.3,0.4,0.3,0.7,51.1,48.9,0.01,3.2,2.5,5.7
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,70,20.3,0.1,0.3,1.7,0.1,0.2,0.4,32.0,68.0,0.11,0.7,1.0,1.7
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jamaree Bouyea,1631123,4,14.8,0.3,0.8,2.0,0.5,0.0,0.5,100,0.0,0.00,1.3,1.3,2.5
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,79,35.3,0.1,0.1,2.6,0.3,0.4,0.8,45.2,54.8,0.03,1.2,1.8,3.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,James Johnson,201949,5,3.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.6,0.6,1.2
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,2.0,0.0,2.0
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,56,18.5,0.2,0.5,0.6,0.2,0.1,0.3,60.0,40.0,0.02,1.4,1.1,2.6
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,66,17.1,0.1,0.1,1.6,0.1,0.1,0.2,33.3,66.7,0.00,1.2,1.1,2.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared Butler,1630215,52,19.2,0.1,0.1,1.7,0.1,0.3,0.4,38.1,61.9,0.04,1.1,1.5,2.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,20,28.3,0.1,0.3,1.4,0.3,0.3,0.6,54.5,45.5,0.00,1.1,1.4,2.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jared Rhoden,1631197,9,24.0,0.3,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.00,1.9,1.9,3.8
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,73,30.2,0.7,1.6,2.8,0.4,0.4,0.8,49.2,50.8,0.00,5.8,2.3,8.1
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,36,16.1,1.1,2.7,2.1,0.3,0.2,0.5,64.7,35.3,0.00,1.7,0.7,2.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,81,28.3,3.9,9.0,1.8,0.3,0.3,0.6,52.1,47.9,0.01,7.6,1.9,9.5
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Javonte Green,1629750,63,19.5,0.5,1.2,2.6,0.3,0.2,0.5,54.8,45.2,0.02,1.4,1.2,2.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,56,19.5,2.2,5.4,1.4,0.3,0.2,0.5,59.3,40.7,0.02,4.2,1.7,5.9
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jay Huff,1630643,58,12.8,0.3,0.7,0.4,0.1,0.0,0.1,71.4,28.6,0.00,4.0,1.7,5.7
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,63,34.3,0.3,0.8,1.8,0.5,0.3,0.8,57.7,42.3,0.05,1.9,2.4,4.3
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,36,14.3,0.2,0.5,1.9,0.1,0.2,0.3,36.4,63.6,0.03,1.6,0.8,2.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Martin,1641798,9,24.7,0.1,0.2,1.3,0.1,0.0,0.1,100,0.0,0.00,2.7,1.8,4.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Nowell,1629669,7,23.5,0.3,0.7,1.3,0.3,0.0,0.3,100,0.0,0.00,1.9,0.7,2.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jaylen Sims,1631301,6,18.6,0.3,1.0,0.7,0.0,0.2,0.2,0.0,100,0.00,1.0,1.5,2.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,77,26.1,0.2,0.4,0.9,0.3,0.2,0.5,57.1,42.9,0.05,1.9,1.6,3.5
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,47,16.7,1.3,3.1,1.2,0.2,0.1,0.3,71.4,28.6,0.26,3.8,2.3,6.1
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,36,11.7,0.2,0.5,0.7,0.1,0.1,0.2,57.1,42.9,0.03,1.3,1.2,2.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,72,36.4,0.4,1.1,2.1,0.3,0.3,0.6,55.6,44.4,0.00,1.4,1.8,3.2
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Jazian Gortman,1641789,6,6.5,0.2,0.3,0.7,0.2,0.0,0.2,100,0.0,0.00,0.7,0.5,1.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jeff Dowtin Jr.,1630288,28,19.5,0.1,0.4,1.6,0.0,0.3,0.3,12.5,87.5,0.00,1.1,0.8,1.9
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,30,12.9,0.8,1.9,0.5,0.0,0.1,0.2,20.0,80.0,0.03,1.4,1.0,2.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,47,32.4,0.2,0.5,2.3,0.2,0.3,0.6,42.3,57.7,0.06,2.3,1.8,4.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,65,19.0,0.7,1.6,1.1,0.2,0.3,0.5,48.4,51.6,0.00,1.9,1.9,3.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,54,25.3,2.0,4.6,1.6,0.2,0.3,0.5,44.8,55.2,0.00,3.4,1.9,5.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,47,13.2,2.1,4.9,0.5,0.1,0.1,0.3,58.3,41.7,0.00,2.8,1.0,3.9
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jesse Edwards,1642399,1,3.1,0.0,0.0,0.0,1.0,0.0,1.0,100,0.0,0.00,0.0,0.0,0.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,49,13.0,0.1,0.3,0.4,0.1,0.1,0.2,60.0,40.0,0.00,1.2,0.9,2.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,26,10.9,0.2,0.4,0.7,0.1,0.0,0.1,75.0,25.0,0.00,0.3,1.0,1.4
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,54,32.2,1.1,2.6,3.0,0.5,0.3,0.9,59.6,40.4,0.02,1.8,1.6,3.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jock Landale,1629111,40,12.4,2.1,4.9,0.5,0.2,0.1,0.3,70.0,30.0,0.03,2.7,0.7,3.4
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,13,8.3,0.4,0.8,0.5,0.1,0.1,0.2,33.3,66.7,0.00,0.2,0.5,0.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,19,30.2,2.6,6.4,1.5,0.5,0.2,0.6,75.0,25.0,0.00,5.2,2.8,8.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,John Collins,1628381,40,30.5,1.5,3.8,1.6,0.5,0.2,0.7,66.7,33.3,0.05,3.0,2.5,5.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,35,15.0,0.1,0.3,1.6,0.2,0.2,0.4,42.9,57.1,0.03,1.3,1.3,2.6
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Johnny Davis,1631098,20,9.2,0.2,0.5,1.4,0.1,0.3,0.4,25.0,75.0,0.00,0.6,0.6,1.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,36,9.8,0.2,0.4,1.1,0.1,0.1,0.3,50.0,50.0,0.03,1.1,0.9,2.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,64,19.8,0.3,0.8,1.1,0.3,0.1,0.4,69.6,30.4,0.03,2.1,1.4,3.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,81,18.8,2.7,6.3,0.9,0.2,0.1,0.2,78.9,21.1,0.00,3.9,1.5,5.4
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,70,15.4,0.6,1.5,1.7,0.2,0.1,0.3,62.5,37.5,0.00,3.1,0.9,4.1
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,47,24.3,0.4,1.0,1.6,0.3,0.3,0.6,57.1,42.9,0.04,2.1,1.5,3.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,62,20.7,0.9,2.1,2.4,0.2,0.2,0.4,57.7,42.3,0.00,2.4,1.6,4.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,37,26.0,0.5,1.3,1.4,0.5,0.2,0.7,75.0,25.0,0.00,1.0,1.2,2.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,29,18.7,0.4,1.0,2.1,0.3,0.4,0.7,42.1,57.9,0.00,1.0,0.8,1.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,55,23.8,0.2,0.5,1.0,0.1,0.2,0.3,42.1,57.9,0.02,1.6,2.0,3.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,34,8.2,0.2,0.4,0.8,0.1,0.2,0.4,38.5,61.5,0.06,0.5,0.5,0.9
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,25,14.8,0.2,0.4,1.1,0.1,0.0,0.1,66.7,33.3,0.00,0.8,1.2,2.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,66,29.8,0.5,1.1,1.7,0.3,0.3,0.6,47.5,52.5,0.00,0.9,2.0,3.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,38,9.5,0.1,0.4,0.5,0.2,0.1,0.3,66.7,33.3,0.03,1.1,0.7,1.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,55,24.3,0.2,0.6,2.6,0.3,0.3,0.7,47.2,52.8,0.05,0.4,1.0,1.4
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Christopher,1630528,3,16.5,0.3,0.7,2.3,0.0,1.0,1.0,0.0,100,0.00,1.7,1.3,3.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,69,30.3,0.4,0.9,2.2,0.4,0.3,0.8,54.7,45.3,0.00,2.6,2.7,5.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,68,27.8,0.6,1.3,1.9,0.3,0.3,0.6,45.2,54.8,0.00,1.6,1.3,2.9
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,77,37.6,1.6,3.7,2.8,0.5,0.7,1.1,40.2,59.8,0.03,2.0,2.9,4.9
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,35,7.4,0.1,0.2,0.9,0.0,0.1,0.1,20.0,80.0,0.00,0.8,0.9,1.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Okogie,1629006,37,16.3,0.2,0.4,2.2,0.3,0.3,0.6,43.5,56.5,0.00,1.2,0.8,2.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,8,18.7,0.4,0.9,1.4,0.1,0.0,0.1,100,0.0,0.00,0.9,1.0,1.9
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,62,30.6,0.7,1.7,2.1,0.3,0.4,0.7,48.9,51.1,0.02,1.6,1.9,3.5
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,82,23.6,0.3,0.8,1.4,0.2,0.2,0.3,51.9,48.1,0.00,1.9,1.8,3.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,73,14.8,0.2,0.6,1.0,0.1,0.2,0.3,39.1,60.9,0.00,1.2,1.0,2.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,65,21.3,0.4,1.0,1.3,0.1,0.3,0.3,26.1,73.9,0.00,2.0,1.6,3.6
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,68,32.6,1.7,4.4,1.5,0.6,0.3,0.9,68.9,31.1,0.00,3.1,2.2,5.3
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,57,23.2,0.1,0.3,1.9,0.2,0.3,0.4,40.0,60.0,0.00,2.5,1.9,4.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,43,26.8,0.3,0.6,2.3,0.3,0.2,0.5,52.4,47.6,0.02,1.6,1.5,3.1
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Justin Minaya,1631303,8,9.6,0.1,0.4,1.4,0.0,0.1,0.1,0.0,100,0.00,1.1,0.8,1.9
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jusuf Nurkić,203994,51,20.8,3.4,7.9,1.9,0.4,0.3,0.8,55.0,45.0,0.00,4.5,1.7,6.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,KJ Martin,1630231,41,22.1,0.7,1.6,0.9,0.2,0.2,0.4,52.9,47.1,0.00,2.3,1.9,4.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,36,23.4,0.5,1.1,1.9,0.3,0.2,0.5,66.7,33.3,0.03,1.2,1.4,2.5
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kai Jones,1630539,35,13.1,1.6,3.4,1.3,0.2,0.1,0.3,63.6,36.4,0.00,2.5,0.7,3.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,72,35.0,2.5,5.6,2.1,0.3,0.3,0.6,52.2,47.8,0.00,5.5,1.8,7.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,42,18.8,1.7,4.0,1.5,0.2,0.3,0.5,35.0,65.0,0.00,4.9,1.8,6.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,37,31.9,0.2,0.4,3.1,0.3,0.5,0.8,41.4,58.6,0.00,1.5,2.0,3.5
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,27,18.2,0.4,1.0,2.0,0.2,0.1,0.3,55.6,44.4,0.00,1.4,1.7,3.1
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,76,34.3,0.5,1.2,1.4,0.2,0.4,0.6,36.4,63.6,0.16,4.3,3.1,7.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Keion Brooks Jr.,1631232,12,26.8,0.2,0.4,1.6,0.1,0.3,0.3,25.0,75.0,0.00,2.7,1.8,4.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,62,22.9,2.1,4.7,1.1,0.2,0.1,0.3,55.6,44.4,0.00,4.3,1.3,5.6
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,77,23.9,0.3,0.7,1.2,0.2,0.3,0.5,45.0,55.0,0.00,1.9,1.3,3.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kelly Olynyk,203482,44,20.3,1.1,2.6,2.2,0.2,0.1,0.3,69.2,30.8,0.09,2.8,1.7,4.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,60,34.6,0.2,0.6,4.2,0.3,0.5,0.8,37.0,63.0,0.03,1.9,2.5,4.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,68,16.4,0.5,1.2,1.6,0.1,0.2,0.3,31.8,68.2,0.16,1.1,1.0,2.1
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,76,29.7,0.6,1.3,2.1,0.2,0.4,0.6,38.6,61.4,0.04,1.3,1.0,2.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,78,24.9,0.5,1.2,3.6,0.3,0.3,0.5,48.8,51.2,0.01,1.4,1.9,3.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Keon Johnson,1630553,79,24.4,0.3,0.6,1.8,0.3,0.3,0.6,44.9,55.1,0.09,1.9,1.4,3.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,11,7.7,0.4,0.7,0.5,0.1,0.2,0.3,33.3,66.7,0.00,1.4,0.6,1.9
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kessler Edwards,1630556,30,19.9,1.4,3.2,1.2,0.1,0.2,0.2,28.6,71.4,0.00,3.6,1.4,5.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Kevin Durant,201142,62,36.5,0.4,0.8,1.5,0.1,0.2,0.3,42.9,57.1,0.02,3.0,3.2,6.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,69,24.3,0.5,1.1,2.1,0.1,0.3,0.3,18.2,81.8,0.00,2.1,1.6,3.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevin Knox II,1628995,9,7.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.00,1.0,0.9,1.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kevin Love,201567,21,11.3,0.8,1.8,1.4,0.1,0.2,0.3,28.6,71.4,0.10,1.0,0.5,1.5
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Kevin McCullar Jr.,1641755,3,8.7,0.0,0.0,0.7,0.0,0.7,0.7,0.0,100,0.00,1.7,0.3,2.0
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,74,19.6,0.1,0.3,1.8,0.2,0.3,0.5,32.4,67.6,0.00,1.4,1.3,2.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,76,15.0,2.5,6.1,1.1,0.3,0.2,0.4,60.6,39.4,0.00,4.1,1.4,5.5
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,67,31.5,0.4,1.0,1.2,0.2,0.3,0.5,40.6,59.4,0.07,1.1,1.7,2.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,37,22.8,0.2,0.6,1.6,0.3,0.2,0.5,66.7,33.3,0.16,1.1,1.6,2.7
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Killian Hayes,1630165,6,27.1,0.2,0.3,2.2,0.2,0.2,0.3,50.0,50.0,0.33,3.0,1.3,4.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,72,27.3,0.4,0.9,1.2,0.1,0.3,0.4,34.5,65.5,0.00,1.7,1.3,3.0
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,27,9.1,0.4,0.9,0.5,0.3,0.2,0.5,57.1,42.9,0.00,0.9,0.6,1.5
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Kobe Bufkin,1641723,10,12.4,0.0,0.0,1.1,0.2,0.3,0.5,40.0,60.0,0.00,0.7,1.2,1.9
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,74,24.1,0.7,1.7,3.2,0.3,0.5,0.8,38.1,61.9,0.00,1.4,1.7,3.1
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,61,16.5,0.2,0.6,1.0,0.2,0.2,0.5,50.0,50.0,0.07,1.6,0.5,2.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Kristaps Porziņģis,204001,42,28.8,2.0,4.9,1.6,0.2,0.3,0.5,42.9,57.1,0.00,7.4,3.1,10.6
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kyle Anderson,203937,56,17.3,0.7,1.7,1.6,0.1,0.1,0.2,45.5,54.5,0.05,1.9,1.2,3.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,71,21.4,1.4,3.2,1.5,0.3,0.1,0.4,74.1,25.9,0.01,3.3,1.9,5.2
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,64,30.1,0.2,0.5,0.9,0.1,0.1,0.2,40.0,60.0,0.14,2.6,2.1,4.7
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,34,19.1,0.5,1.2,1.9,0.1,0.3,0.4,33.3,66.7,0.18,0.9,0.7,1.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kylor Kelley,1630283,10,12.5,0.7,1.5,0.2,0.0,0.1,0.1,0.0,100,0.00,3.1,2.9,6.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,50,36.1,0.5,1.1,3.3,0.5,0.4,0.9,55.8,44.2,0.04,1.6,1.5,3.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,68,26.5,0.3,0.7,2.1,0.3,0.4,0.7,37.5,62.5,0.01,3.7,3.1,6.9
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,47,32.0,0.4,0.9,2.9,0.4,0.4,0.8,50.0,50.0,0.00,1.1,1.2,2.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Lamar Stevens,1630205,12,11.4,0.3,0.8,0.8,0.2,0.1,0.3,66.7,33.3,0.00,1.4,1.2,2.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,47,16.0,0.2,0.5,1.1,0.0,0.2,0.3,8.3,91.7,0.02,1.8,1.1,2.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,23,19.8,1.2,2.9,2.2,0.3,0.1,0.4,66.7,33.3,0.30,2.1,1.5,3.6
