SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,GSW,F,55,50,33.4,2.4,3.6,65.0,62.7,2.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,MIL,F,80,78,38.8,2.3,3.6,62.4,62.6,-0.2
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,GSW,G,82,79,37.9,2.3,3.6,62.1,62.8,-0.7
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Kevin Durant,201142,PHX,F,62,61,29.3,2.0,3.6,56.0,62.8,-6.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,CHI,F-C,63,56,38.6,2.0,3.6,56.6,63.7,-7.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,ORL,G,68,66,34.7,2.0,3.6,56.1,62.3,-6.2
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,50,48,43.6,2.1,3.6,57.2,63.1,-5.8
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,57,55,37.6,2.2,3.6,60.5,63.5,-3.1
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,CLE,G,75,71,33.4,2.2,3.6,61.5,62.5,-1.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,BOS,C,58,49,42.1,2.0,3.6,56.0,61.9,-5.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,ATL,F-C,23,21,38.0,2.3,3.6,64.6,63.4,1.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,CHI,G-F,69,65,34.5,2.1,3.6,60.2,62.7,-2.6
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Cody Martin,1628998,PHX,F,53,51,38.6,2.1,3.5,61.0,63.2,-2.2
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Trendon Watford,1630570,BKN,G-F,43,41,41.0,2.1,3.5,59.9,62.9,-3.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Maxi Kleber,1628467,LAL,F,34,31,34.1,2.3,3.5,64.2,62.9,1.3
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Colin Castleton,1630658,TOR,C,23,19,37.5,1.9,3.5,53.1,62.6,-9.5
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,ORL,F,60,58,34.3,2.3,3.5,64.5,63.3,1.1
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Dario Šarić,203967,DEN,F-C,14,14,44.1,2.4,3.5,69.4,62.7,6.6
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jake LaRavia,1631222,SAC,F,66,61,40.1,2.3,3.5,66.4,62.0,4.3
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Richaun Holmes,1626158,WAS,F,30,27,40.2,1.8,3.5,52.9,63.3,-10.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,WAS,G,82,78,34.1,2.2,3.5,64.4,62.7,1.7
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,LAC,F,37,34,34.2,2.2,3.5,63.3,63.3,0.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Moses Brown,1629650,DAL,C,11,9,48.7,2.0,3.5,57.9,64.0,-6.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,47,45,35.4,2.3,3.5,66.0,62.0,4.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,LAL,F,70,66,31.1,2.2,3.4,64.7,62.8,1.9
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,SAC,F,68,63,37.9,2.3,3.4,65.8,63.2,2.7
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Caris LeVert,1627747,ATL,G,64,62,33.8,2.1,3.4,61.8,62.3,-0.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tosan Evbuomwan,1641787,BKN,F,28,27,39.3,1.9,3.4,56.3,63.1,-6.9
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Spencer Dinwiddie,203915,DAL,G,78,77,35.0,2.1,3.4,61.4,62.0,-0.5
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,CLE,F-G,64,61,34.3,2.0,3.4,58.3,63.0,-4.8
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,MIN,G,62,61,39.2,2.1,3.4,61.1,62.0,-0.9
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,SAS,F,82,78,32.5,2.2,3.4,64.6,63.4,1.2
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,LAC,G,54,50,33.0,1.9,3.4,57.5,62.9,-5.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,63,61,38.9,1.8,3.4,52.1,62.7,-10.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,UTA,G,64,62,38.6,2.1,3.3,64.3,63.3,1.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Oshae Brissett,1629052,PHI,F-G,6,6,33.9,2.5,3.3,75.0,60.8,14.2
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,NYK,G,63,59,33.5,1.9,3.3,58.6,61.5,-2.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Davion Mitchell,1630558,MIA,G,73,70,32.3,2.1,3.3,64.0,62.8,1.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,GSW,F,59,52,41.2,2.0,3.3,60.7,63.3,-2.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Georges Niang,1627777,ATL,F,79,75,36.2,2.1,3.3,62.6,62.4,0.2
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,MEM,F,78,75,33.5,2.0,3.3,60.5,62.6,-2.2
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,59,54,39.1,1.9,3.3,58.5,63.0,-4.5
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kai Jones,1630539,DAL,C-F,36,31,48.2,1.9,3.3,58.8,63.4,-4.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,CHA,F,59,57,40.1,2.1,3.3,63.6,61.7,1.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Cole Swider,1631306,IND,F,10,10,47.8,2.1,3.3,63.6,56.9,6.7
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,IND,G-F,45,41,33.6,1.6,3.3,50.0,61.3,-11.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,NOP,F,30,28,32.2,1.9,3.3,57.1,62.6,-5.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,TOR,G,33,32,35.3,2.1,3.3,63.9,62.4,1.5
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,LAL,G,28,25,43.3,2.3,3.3,71.4,63.8,7.6
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,MIL,G,72,66,31.2,2.1,3.3,63.7,61.7,2.0
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,OKC,G,71,69,30.7,1.8,3.2,56.5,62.8,-6.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,CHA,G,13,13,35.3,1.9,3.2,59.5,59.6,-0.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,WAS,G,68,64,34.8,2.2,3.2,69.4,63.4,6.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Anthony Black,1641710,ORL,G,78,75,35.2,2.2,3.2,68.9,62.0,7.0
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,BKN,F,57,52,37.7,1.9,3.2,60.7,62.5,-1.8
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Daeqwon Plowden,1631342,ATL,G-F,5,4,53.3,2.2,3.2,68.8,60.1,8.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,OKC,F,47,44,33.2,1.9,3.2,60.7,62.8,-2.1
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jock Landale,1629111,HOU,C,40,37,45.5,2.0,3.2,63.0,62.3,0.7
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,MIL,F,65,60,29.1,2.0,3.1,62.7,63.1,-0.4
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Charles Bassey,1629646,SAS,C-F,31,27,39.9,1.8,3.1,57.7,63.7,-5.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Malcolm Brogdon,1627763,WAS,G,24,24,34.9,2.3,3.1,72.0,62.4,9.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,BKN,F,79,75,36.9,2.0,3.1,65.2,63.0,2.2
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,GSW,F,76,72,36.6,1.6,3.1,51.3,62.3,-11.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bruce Brown,1628971,NOP,G-F,41,38,38.0,2.0,3.1,63.8,63.0,0.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,MIL,F,10,8,40.8,2.3,3.1,74.2,65.9,8.2
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,OKC,G,54,49,34.5,1.5,3.1,49.7,62.6,-12.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Martin,1641798,WAS,G,13,11,41.2,2.1,3.1,67.5,60.6,6.9
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,CHI,F-C,63,60,39.8,1.8,3.1,57.2,63.4,-6.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,UTA,G-F,37,33,41.2,2.0,3.1,66.7,62.9,3.8
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,ORL,F-C,29,26,37.7,1.9,3.1,61.8,64.3,-2.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,MEM,G,77,73,35.5,1.9,3.1,61.4,62.6,-1.1
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Lonzo Ball,1628366,CHI,G,35,33,33.3,1.9,3.1,62.6,63.0,-0.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Danté Exum,203957,DAL,G,20,18,43.0,1.9,3.0,63.9,61.8,2.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,UTA,G,71,66,30.1,2.1,3.0,69.4,62.3,7.1
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,DET,G-F,59,53,32.8,1.6,3.0,53.9,63.3,-9.4
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kylor Kelley,1630283,LAL,C,11,10,33.0,1.9,3.0,63.6,66.7,-3.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Terry Rozier,1626179,MIA,G,63,55,31.7,1.9,3.0,63.0,62.7,0.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,MIA,G,65,58,30.3,1.7,3.0,56.4,63.2,-6.8
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,IND,C,1,1,50.0,2.0,3.0,66.7,65.4,1.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,DAL,G,72,68,34.4,1.7,3.0,57.9,62.3,-4.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tim Hardaway Jr.,203501,DET,G-F,76,70,30.4,1.9,3.0,63.4,63.1,0.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,GSW,G,70,65,31.7,1.7,3.0,58.4,63.4,-5.0
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,GSW,G,74,63,36.4,1.9,3.0,62.9,62.5,0.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,WAS,F,37,36,34.6,1.8,3.0,60.9,61.6,-0.7
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,72,64,33.1,1.7,3.0,58.4,62.7,-4.3
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,70,63,38.1,1.8,3.0,62.3,61.5,0.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,UTA,F,50,47,33.4,1.8,3.0,61.5,62.1,-0.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Terance Mann,1629611,ATL,G-F,67,63,39.4,1.8,3.0,62.1,62.2,-0.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Corey Kispert,1630557,WAS,F,61,52,34.1,1.9,3.0,63.3,62.3,1.0
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,MIL,G-F,75,72,34.1,2.0,3.0,66.5,62.4,4.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Mo Bamba,1628964,NOP,C,32,28,39.7,1.6,2.9,54.3,62.2,-8.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,ATL,G,55,51,36.0,1.7,2.9,58.4,61.6,-3.2
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,HOU,G,49,42,46.6,1.8,2.9,60.8,61.3,-0.4
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,A.J. Lawson,1630639,TOR,G,24,20,42.7,1.8,2.9,61.4,60.7,0.7
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,LAL,F,35,31,44.0,1.8,2.9,60.8,62.6,-1.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,NOP,F,65,61,34.4,1.8,2.9,61.9,62.9,-1.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,PHX,G,64,60,33.3,1.8,2.9,61.3,62.4,-1.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Nick Smith Jr.,1641733,CHA,G,57,52,36.6,2.0,2.9,68.1,62.8,5.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Delon Wright,1626153,NYK,G,37,33,43.7,1.7,2.9,58.9,60.9,-2.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Daniel Theis,1628464,NOP,F-C,38,33,38.9,1.7,2.9,60.0,63.2,-3.2
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Tyus Jones,1626145,PHX,G,81,74,33.3,2.0,2.9,71.2,62.2,9.0
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Drew Eubanks,1629234,LAC,F-C,60,51,40.2,1.6,2.9,57.6,63.8,-6.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Brice Sensabaugh,1641729,UTA,F,70,61,40.5,1.9,2.9,65.2,62.9,2.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,DAL,G,28,21,40.8,2.0,2.9,71.3,62.4,8.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ben Simmons,1627732,LAC,G-F,51,48,35.2,1.9,2.9,65.1,64.1,0.9
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,BOS,G,80,72,30.9,1.7,2.9,60.3,61.7,-1.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,71,68,33.1,1.7,2.9,60.9,62.3,-1.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Javonte Green,1629750,CLE,G,67,57,36.6,1.7,2.9,59.7,62.8,-3.1
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,49,45,40.9,1.4,2.8,51.1,62.0,-11.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,74,66,38.3,1.6,2.8,55.3,63.3,-8.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,IND,F,79,74,38.2,1.9,2.8,67.0,63.8,3.2
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Colby Jones,1641732,WAS,G,29,22,42.2,1.8,2.8,65.4,61.6,3.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,MIL,G,73,65,33.8,1.9,2.8,69.1,62.2,6.9
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Elfrid Payton,203901,NOP,G,24,21,37.6,1.6,2.8,58.2,62.0,-3.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,77,69,32.6,2.0,2.8,70.7,63.4,7.3
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Malik Beasley,1627736,DET,G,82,72,33.0,1.7,2.8,61.0,62.3,-1.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,POR,F,61,52,48.8,1.4,2.8,52.1,62.3,-10.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,N'Faly Dante,1642368,HOU,C,4,4,34.4,1.3,2.8,45.5,62.8,-17.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Scotty Pippen Jr.,1630590,MEM,G,77,69,29.8,1.7,2.7,61.4,61.7,-0.3
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Mouhamed Gueye,1631243,ATL,F,33,29,43.7,1.5,2.7,54.4,62.8,-8.4
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Ariel Hukporti,1630574,NYK,C,22,20,45.8,1.4,2.7,53.3,62.9,-9.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,MIA,F,74,69,34.7,1.9,2.7,71.1,62.5,8.6
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Russell Westbrook,201566,DEN,G,75,67,34.0,1.9,2.7,68.6,62.5,6.1
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,46,40,37.0,1.6,2.7,61.3,63.2,-1.9
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,TOR,F,55,51,42.2,1.6,2.7,58.8,61.6,-2.8
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,MEM,G,64,57,33.9,1.6,2.7,57.6,62.3,-4.7
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,LAC,G-F,78,69,41.8,1.5,2.7,56.3,63.5,-7.2
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,POR,G-F,15,14,42.1,1.8,2.7,67.5,61.8,5.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,OKC,G,74,67,34.4,1.7,2.7,64.5,62.4,2.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kyle Anderson,203937,MIA,F-G,58,50,39.3,1.7,2.7,63.0,63.7,-0.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,CLE,G,71,65,30.0,1.6,2.7,58.7,63.2,-4.5
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,CHA,G,68,61,27.4,1.8,2.6,66.1,62.8,3.4
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,MEM,G,26,23,37.7,1.8,2.6,66.7,63.5,3.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Lester Quinones,1631311,NOP,G,11,8,42.0,1.6,2.6,62.1,61.9,0.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,LAL,F,75,62,35.5,1.7,2.6,64.6,63.6,1.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cole Anthony,1630175,MEM,G,67,55,37.3,1.6,2.6,59.1,62.7,-3.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Collin Sexton,1629012,UTA,G,63,56,34.4,1.8,2.6,67.3,63.6,3.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Emoni Bates,1641734,CLE,F,5,4,56.5,1.2,2.6,46.2,59.6,-13.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Chris Boucher,1628449,TOR,F,50,44,38.5,1.6,2.6,62.0,63.0,-1.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,NOP,G,56,50,30.9,1.6,2.6,63.9,63.1,0.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,PHX,G,31,25,39.9,1.7,2.5,65.8,62.6,3.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,ORL,F,71,61,44.1,1.3,2.5,51.9,63.5,-11.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Jabari Walker,1631133,POR,F,51,47,45.7,1.5,2.5,59.7,62.3,-2.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Cam Reddish,1629629,LAL,F-G,32,30,38.9,1.4,2.5,55.6,63.3,-7.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Norman Powell,1626181,LAC,G,60,56,29.2,1.8,2.5,71.7,62.4,9.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kevin Love,201567,MIA,F-C,21,18,48.2,1.6,2.5,62.3,64.6,-2.4
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,IND,G,23,17,34.5,1.6,2.5,62.1,60.8,1.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,KJ Martin,1630231,UTA,F,41,39,31.9,1.4,2.5,57.3,63.2,-5.9
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,DaQuan Jeffries,1629610,CHA,G-F,46,42,29.5,1.5,2.5,60.9,64.1,-3.2
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,HOU,C,56,50,32.0,1.5,2.5,60.0,64.4,-4.4
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Sandro Mamukelashvili,1630572,SAS,F-C,57,48,40.5,1.6,2.5,64.8,62.5,2.2
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Dominick Barlow,1631230,ATL,F,33,28,38.9,1.4,2.5,58.5,62.2,-3.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Wendell Moore Jr.,1631111,CHA,G,30,23,43.0,1.6,2.5,64.9,63.6,1.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,47,43,31.1,1.5,2.5,60.3,64.0,-3.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Dalano Banton,1630625,POR,F,65,53,39.0,1.5,2.5,61.3,62.5,-1.2
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Lindy Waters III,1630322,DET,F,48,37,41.0,1.6,2.5,64.4,62.4,2.0
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,POR,C-F,20,18,29.0,1.0,2.5,40.8,61.1,-20.3
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,TOR,G,75,66,35.5,1.6,2.5,66.3,61.1,5.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,LAL,G,72,65,29.5,1.6,2.4,64.2,62.6,1.6
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,David Roddy,1631223,HOU,F,32,27,43.1,1.3,2.4,53.8,61.7,-7.8
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Paul Reed,1630194,DET,F,44,36,45.0,1.3,2.4,52.3,63.6,-11.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,PHI,G,35,30,35.0,1.5,2.4,63.5,63.5,0.0
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Branden Carlson,1642382,OKC,C,24,16,40.6,1.2,2.4,50.0,62.0,-12.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared Butler,1630215,PHI,G,58,46,35.2,1.3,2.4,55.0,62.7,-7.7
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,41,35,39.1,1.4,2.4,58.6,62.1,-3.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Ricky Council IV,1641741,PHI,G,64,55,36.4,1.5,2.4,61.4,62.0,-0.6
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,LAC,G-F,72,62,31.0,1.5,2.4,64.5,62.9,1.7
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jamal Cain,1631288,NOP,F,34,25,38.6,1.5,2.4,64.2,62.2,2.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,MIA,G,8,7,37.3,2.3,2.4,94.7,62.8,31.9
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,GSW,F,55,52,37.2,1.3,2.4,53.4,61.4,-8.0
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ty Jerome,1629660,CLE,G-F,70,62,31.0,1.5,2.4,65.5,62.1,3.3
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,LAC,G,74,70,26.0,1.5,2.4,63.4,63.1,0.3
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,CHI,G,46,40,33.3,1.6,2.4,67.6,62.0,5.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,P.J. Tucker,200782,NYK,F,3,1,31.8,1.7,2.3,71.4,59.2,12.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,MIA,G,49,37,31.1,1.7,2.3,71.9,61.8,10.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Vasilije Micic,203995,PHX,G,41,35,37.5,1.5,2.3,65.3,62.7,2.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Maxwell Lewis,1641721,BKN,F,20,16,40.0,1.6,2.3,71.7,63.9,7.8
