SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,POSS
2015-16,All+Star,West NBA All Stars West,West NBA All Stars West,1,1,0,48.0,136.1,119.3,16.8,62.2,3.64,23.6,30.9,68.8,49.2,9.7,65.4,65.4,144.50,56.9,144
2015-16,All+Star,East NBA All Stars East,East NBA All Stars East,1,0,1,48.0,119.3,136.1,-16.8,45.3,1.42,17.3,31.3,69.1,50.8,16.6,62.0,62.1,144.50,43.1,145
2016-17,Pre+Season,GSW,Golden State Warriors,7,6,1,341.0,106.9,96.6,10.3,68.5,1.46,18.7,22.9,71.1,48.6,17.3,54.8,58.8,103.74,58.1,738
2016-17,Pre+Season,ATL,Atlanta Hawks,7,5,2,336.0,99.3,93.2,6.1,70.5,1.60,19.0,28.1,75.3,52.6,16.6,48.2,51.9,98.79,56.2,691
2016-17,Pre+Season,BOS,Boston Celtics,7,5,2,336.0,102.4,96.7,5.7,59.0,1.28,16.7,26.0,71.6,49.4,17.4,51.5,54.9,102.57,51.4,718
2016-17,Pre+Season,HOU,Houston Rockets,7,5,2,346.0,112.0,102.3,9.7,59.2,1.61,17.1,29.0,76.1,52.6,14.6,52.7,56.9,102.73,54.0,741
2016-17,Pre+Season,MIN,Minnesota Timberwolves,7,5,2,336.0,98.5,93.1,5.4,52.0,1.02,13.6,29.0,77.0,52.7,17.5,46.3,52.0,101.93,54.6,716
2016-17,Pre+Season,DEN,Denver Nuggets,8,4,4,389.0,101.5,100.9,0.6,60.5,1.23,15.8,31.7,75.9,53.9,17.6,47.3,52.3,101.49,52.4,822
2016-17,Pre+Season,MEM,Memphis Grizzlies,6,4,2,298.0,102.2,97.0,5.2,56.0,1.38,14.6,26.2,72.2,48.1,14.0,47.9,52.7,101.56,51.6,630
2016-17,Pre+Season,MIA,Miami Heat,8,4,4,384.0,104.8,99.1,5.6,56.5,1.38,16.7,23.8,73.0,49.7,16.0,53.4,55.9,99.75,54.5,798
2016-17,Pre+Season,NYK,New York Knicks,6,4,2,288.0,107.0,104.1,3.0,62.7,1.44,18.2,31.2,70.9,49.9,17.7,52.0,54.9,102.25,51.8,610
2016-17,Pre+Season,PHX,Phoenix Suns,6,4,2,288.0,97.6,96.4,1.2,49.5,0.96,12.7,31.3,70.8,50.1,17.6,44.7,50.2,106.25,50.7,636
2016-17,Pre+Season,POR,Portland Trail Blazers,7,4,3,341.0,101.3,101.4,-0.1,56.0,1.26,15.7,23.8,77.4,51.2,16.4,50.3,54.1,98.74,49.3,702
2016-17,Pre+Season,SAS,San Antonio Spurs,6,4,2,288.0,97.5,93.5,4.0,62.5,1.22,16.9,25.3,72.9,50.0,18.6,48.5,53.0,99.67,53.8,598
2016-17,Pre+Season,TOR,Toronto Raptors,7,4,3,336.0,106.6,105.0,1.6,45.7,1.21,13.7,28.7,72.7,50.0,15.0,51.1,55.1,97.36,48.9,682
2016-17,Pre+Season,WAS,Washington Wizards,7,4,3,346.0,103.6,97.1,6.6,57.5,1.62,16.9,27.2,76.9,51.0,14.2,50.2,53.3,99.05,54.2,716
2016-17,Pre+Season,CHA,Charlotte Hornets,7,3,4,341.0,91.2,98.0,-6.8,59.1,1.21,14.3,24.5,73.4,48.8,15.6,41.8,47.6,99.31,46.7,704
2016-17,Pre+Season,CHI,Chicago Bulls,7,3,4,341.0,102.7,100.1,2.5,64.2,1.40,17.4,28.3,75.7,52.1,17.0,48.7,53.6,100.08,51.1,711
2016-17,Pre+Season,DET,Detroit Pistons,6,3,3,288.0,98.3,94.4,3.9,58.8,1.26,16.3,28.5,75.9,52.5,17.6,48.7,52.3,95.42,53.3,575
2016-17,Pre+Season,IND,Indiana Pacers,6,3,3,288.0,104.4,102.6,1.8,58.5,1.79,17.4,24.6,74.9,49.0,13.1,50.3,53.4,102.75,51.4,616
2016-17,Pre+Season,LAC,LA Clippers,6,3,3,288.0,93.2,103.2,-9.9,66.8,1.14,16.8,18.1,74.8,45.4,19.1,47.3,52.6,99.00,43.4,592
2016-17,Pre+Season,MIL,Milwaukee Bucks,6,3,3,288.0,94.4,101.0,-6.7,59.6,1.11,15.0,27.9,72.3,49.5,18.2,44.3,49.3,95.25,44.4,571
2016-17,Pre+Season,OKC,Oklahoma City Thunder,6,3,3,293.0,104.6,104.6,0.0,52.7,1.04,15.3,31.3,71.8,52.1,19.7,52.7,56.2,100.01,50.1,613
2016-17,Pre+Season,SAC,Sacramento Kings,6,3,3,288.0,106.1,101.6,4.5,63.1,1.16,18.3,25.6,74.7,52.3,21.3,56.4,60.5,101.33,54.6,607
2016-17,Pre+Season,UTA,Utah Jazz,6,3,3,288.0,99.7,96.8,2.9,53.2,0.96,14.0,26.5,76.6,52.8,19.0,49.1,54.7,98.00,53.9,589
2016-17,Pre+Season,CLE,Cleveland Cavaliers,6,2,4,288.0,101.2,105.8,-4.6,67.6,1.57,18.5,19.1,71.6,45.4,15.6,50.4,54.8,100.67,46.4,604
2016-17,Pre+Season,DAL,Dallas Mavericks,7,2,5,336.0,96.5,105.4,-8.9,56.8,1.30,15.1,26.5,69.9,47.6,15.5,45.6,49.6,97.50,44.7,682
2016-17,Pre+Season,LAL,Los Angeles Lakers,8,2,6,389.0,101.2,103.0,-1.8,57.7,1.30,15.9,26.4,70.5,47.8,16.2,50.4,53.4,103.03,46.7,837
2016-17,Pre+Season,ORL,Orlando Magic,7,2,5,341.0,98.4,105.8,-7.4,57.0,1.06,15.2,27.4,76.7,51.3,19.1,48.4,52.5,98.82,43.7,702
2016-17,Pre+Season,PHI,Philadelphia 76ers,7,2,5,346.0,93.8,103.3,-9.6,56.7,0.92,14.0,26.2,73.6,49.7,20.0,44.7,50.8,100.30,42.5,720
2016-17,Pre+Season,BKN,Brooklyn Nets,6,1,5,288.0,96.7,106.5,-9.9,63.7,1.20,16.0,19.2,69.9,44.3,17.2,49.0,53.7,104.42,43.5,627
2016-17,Pre+Season,Madrid Real Madrid,Madrid Real Madrid,1,1,0,53.0,129.1,122.3,6.8,68.1,1.33,20.5,35.0,64.0,51.1,21.8,70.4,72.0,100.53,54.6,110
2016-17,Pre+Season,NOP,New Orleans Pelicans,6,1,5,293.0,102.3,107.6,-5.4,65.8,1.56,18.1,23.2,70.6,48.4,15.5,50.1,54.8,101.24,49.1,619
2016-17,Pre+Season,Barcelona FC Barcelona Lassa,Barcelona FC Barcelona Lassa,1,0,1,48.0,95.7,98.9,-3.2,80.0,1.04,18.9,26.2,68.6,45.5,24.7,52.9,56.5,93.00,47.9,93
2016-17,Pre+Season,Buenos Aires San Lorenzo,Buenos Aires San Lorenzo,1,0,1,48.0,120.7,138.6,-17.9,84.8,1.65,21.2,42.9,64.9,53.2,19.5,56.3,60.7,87.50,43.2,87
2016-17,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,1,0,1,48.0,92.3,128.6,-36.3,55.9,0.79,13.5,31.0,-,-,23.1,46.1,49.0,104.50,21.0,104
2016-17,Pre+Season,Shanghai Shanghai Sharks,Shanghai Shanghai Sharks,1,0,1,48.0,90.4,128.4,-38.0,50.0,0.86,13.5,-,70.6,-,20.2,44.7,49.2,103.00,29.6,104
2016-17,Regular+Season,GSW,Golden State Warriors,82,67,15,3956.0,114.8,103.4,11.4,70.5,2.06,21.2,27.2,70.9,50.4,14.6,56.3,59.7,100.37,57.9,8,279
2016-17,Regular+Season,SAS,San Antonio Spurs,82,61,21,3961.0,110.3,102.9,7.4,60.6,1.77,18.1,28.2,73.0,51.1,14.1,52.4,56.4,94.86,55.1,7,832
2016-17,Regular+Season,HOU,Houston Rockets,82,55,27,3956.0,114.1,108.4,5.7,62.6,1.67,18.1,28.1,71.7,49.9,15.0,54.5,58.3,100.55,51.6,8,289
2016-17,Regular+Season,BOS,Boston Celtics,82,53,29,3951.0,110.6,108.0,2.6,65.3,1.90,18.8,25.9,70.5,48.5,13.6,52.5,56.7,97.21,51.4,8,005
2016-17,Regular+Season,CLE,Cleveland Cavaliers,82,51,31,3976.0,112.8,109.7,3.1,56.7,1.66,17.1,26.4,72.2,49.9,14.0,54.7,58.0,96.74,51.0,8,019
2016-17,Regular+Season,LAC,LA Clippers,82,51,31,3951.0,111.8,107.5,4.4,57.0,1.74,17.2,25.6,73.3,50.1,13.3,53.7,57.4,96.77,52.7,7,968
2016-17,Regular+Season,TOR,Toronto Raptors,82,51,31,3956.0,111.4,107.1,4.3,47.2,1.46,14.5,29.1,71.7,50.5,13.2,51.7,56.1,95.41,51.6,7,867
2016-17,Regular+Season,UTA,Utah Jazz,82,51,31,3951.0,109.0,104.7,4.3,54.4,1.48,16.2,27.0,74.3,51.4,14.8,52.6,56.3,92.09,53.4,7,579
2016-17,Regular+Season,WAS,Washington Wizards,82,49,33,3971.0,110.4,108.8,1.7,57.7,1.68,17.6,28.6,71.6,50.1,14.3,52.8,56.4,97.94,51.1,8,109
2016-17,Regular+Season,OKC,Oklahoma City Thunder,82,47,35,3961.0,107.9,107.1,0.8,53.2,1.40,15.5,32.3,74.2,52.8,15.2,50.0,54.0,98.18,49.9,8,099
2016-17,Regular+Season,ATL,Atlanta Hawks,82,43,39,3976.0,104.5,105.2,-0.7,62.1,1.50,17.4,28.2,71.7,50.2,16.0,50.4,54.1,97.76,50.6,8,091
2016-17,Regular+Season,MEM,Memphis Grizzlies,82,43,39,3981.0,107.0,106.5,0.5,58.4,1.65,16.5,29.5,73.1,50.7,13.7,49.1,53.5,92.84,50.1,7,702
2016-17,Regular+Season,IND,Indiana Pacers,82,42,40,3971.0,107.9,108.1,-0.2,57.2,1.63,17.2,25.5,71.3,48.8,14.1,51.6,55.8,96.59,50.5,7,989
2016-17,Regular+Season,MIL,Milwaukee Bucks,82,42,40,3956.0,108.5,108.7,-0.2,62.4,1.73,18.5,26.0,70.6,48.7,14.6,52.7,56.5,94.99,50.4,7,828
2016-17,Regular+Season,CHI,Chicago Bulls,82,41,41,3956.0,106.5,106.2,0.3,58.4,1.66,16.8,31.1,73.3,51.9,14.0,48.7,53.0,96.02,50.4,7,919
2016-17,Regular+Season,MIA,Miami Heat,82,41,41,3956.0,107.4,106.4,1.0,54.4,1.58,16.3,28.4,71.8,49.9,14.0,51.2,54.1,95.51,50.0,7,875
2016-17,Regular+Season,POR,Portland Trail Blazers,82,41,41,3986.0,109.4,110.0,-0.6,53.4,1.54,16.0,26.9,72.0,49.6,13.9,52.0,55.9,97.38,49.3,8,088
2016-17,Regular+Season,DEN,Denver Nuggets,82,40,42,3951.0,112.2,111.7,0.4,61.5,1.69,18.2,31.4,75.3,53.2,15.0,53.0,56.8,99.18,50.3,8,167
2016-17,Regular+Season,DET,Detroit Pistons,82,37,45,3961.0,105.3,106.7,-1.4,53.0,1.78,16.1,28.6,77.5,51.9,12.3,49.2,52.1,95.52,48.2,7,890
2016-17,Regular+Season,CHA,Charlotte Hornets,82,36,46,3966.0,108.4,108.4,0.0,61.1,2.01,17.6,24.7,74.9,49.6,11.9,50.1,54.7,95.92,50.5,7,934
2016-17,Regular+Season,NOP,New Orleans Pelicans,82,34,48,3981.0,104.7,106.8,-2.1,58.2,1.77,17.1,22.8,72.8,48.0,12.9,50.4,53.9,98.56,49.3,8,173
2016-17,Regular+Season,DAL,Dallas Mavericks,82,33,49,3956.0,104.7,107.7,-3.0,57.4,1.75,16.8,21.6,73.3,46.5,12.7,50.5,54.1,93.11,47.9,7,668
2016-17,Regular+Season,SAC,Sacramento Kings,82,32,50,3976.0,106.6,110.8,-4.2,59.4,1.54,17.3,25.8,72.3,49.2,15.2,51.6,55.6,95.42,47.8,7,911
