SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Alex Reese,1642024,PHI,F-C,15,12,33.1,1.6,3.5,46.2,36.2,10.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,CHA,F,68,62,36.5,1.2,3.5,34.3,34.6,-0.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,47,44,43.7,1.2,3.5,33.7,36.7,-3.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,PHX,G,64,60,39.8,1.2,3.5,35.1,36.5,-1.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,BKN,F,57,54,40.7,1.4,3.5,39.4,36.4,3.0
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,CLE,F-G,54,52,48.2,1.2,3.5,35.3,35.2,0.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Anthony Black,1641710,ORL,G,78,71,37.8,1.1,3.5,30.7,36.5,-5.8
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Malik Beasley,1627736,DET,G,82,80,40.9,1.4,3.4,41.1,36.5,4.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,OKC,G,54,51,38.4,1.1,3.4,30.6,36.0,-5.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Malcolm Brogdon,1627763,WAS,G,24,21,38.1,1.5,3.4,42.7,36.6,6.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,71,69,39.8,1.3,3.4,37.0,36.2,0.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,LAC,G-F,72,66,44.4,1.3,3.4,37.4,36.9,0.5
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,ORL,C-F,69,66,31.1,1.0,3.4,30.5,35.5,-5.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,UTA,G,37,34,38.3,1.2,3.4,36.5,37.2,-0.7
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jake LaRavia,1631222,SAC,F,66,64,39.2,1.2,3.4,34.8,35.6,-0.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,77,75,39.6,1.1,3.4,33.0,36.4,-3.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,OKC,F,47,44,35.2,1.0,3.4,28.3,35.0,-6.7
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bruce Brown,1628971,NOP,G-F,41,39,41.3,1.3,3.4,39.9,36.5,3.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,CHA,F,59,56,40.9,1.1,3.4,34.2,35.9,-1.8
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jared Rhoden,1631197,TOR,G,11,9,39.4,1.0,3.4,29.7,31.9,-2.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Brandon Boston,1630527,NOP,G,42,40,37.5,1.3,3.4,37.6,36.0,1.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jusuf Nurkić,203994,CHA,C,51,47,29.7,1.3,3.4,39.2,35.5,3.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,GSW,G,82,79,34.9,1.2,3.4,36.4,36.7,-0.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Trendon Watford,1630570,BKN,G-F,43,41,38.8,1.1,3.4,33.3,36.3,-2.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Georges Niang,1627777,ATL,F,79,76,36.6,1.3,3.4,40.0,34.6,5.4
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,MIL,G,73,66,40.3,1.2,3.3,35.4,36.6,-1.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,CHI,F,77,74,35.5,1.2,3.3,36.3,36.2,0.1
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,OKC,G,74,71,42.9,1.1,3.3,34.1,36.3,-2.1
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,TOR,F,62,57,34.7,1.0,3.3,30.6,35.0,-4.4
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,GSW,G,74,74,40.4,1.3,3.3,38.8,36.5,2.2
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,GSW,G,63,60,33.8,1.2,3.3,36.1,36.4,-0.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,BKN,F,79,71,39.0,1.2,3.3,35.2,36.2,-1.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,63,56,38.4,1.2,3.3,36.1,34.9,1.1
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,DAL,G,72,69,37.6,1.2,3.3,36.9,36.4,0.5
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,CHA,G,36,31,34.9,1.3,3.3,41.0,35.6,5.4
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jamaree Bouyea,1631123,MIL,G,4,4,54.2,1.0,3.3,30.8,29.0,1.8
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Javonte Green,1629750,CLE,G,67,62,41.8,1.2,3.3,36.2,35.9,0.3
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ty Jerome,1629660,CLE,G-F,70,65,42.6,1.2,3.2,36.6,35.7,0.8
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Marcus Smart,203935,WAS,G,33,33,49.1,1.1,3.2,33.6,34.8,-1.2
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,DET,F-C,72,66,29.1,1.1,3.2,35.3,35.6,-0.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Nick Smith Jr.,1641733,CHA,G,57,52,40.4,1.2,3.2,37.7,36.2,1.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,SAC,C,81,74,29.3,1.4,3.2,44.2,35.9,8.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,MEM,G,77,73,36.9,1.3,3.2,41.2,36.9,4.3
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,ATL,G,29,25,47.9,1.1,3.1,36.3,36.8,-0.6
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,42,37,31.3,1.2,3.1,39.7,36.6,3.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Bol Bol,1629626,PHX,C-F,34,27,50.5,1.2,3.1,39.6,35.3,4.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Ricky Council IV,1641741,PHI,G,64,60,47.4,1.1,3.1,36.7,36.1,0.6
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ben Simmons,1627732,LAC,G-F,51,48,38.1,1.1,3.1,36.1,36.0,0.1
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,69,65,31.6,1.0,3.1,31.3,36.1,-4.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,SAS,F-G,77,72,34.8,1.1,3.1,36.7,36.3,0.4
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,MIA,C,63,53,26.6,0.9,3.1,30.4,35.0,-4.6
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,CLE,G,71,68,40.1,1.1,3.0,37.0,35.9,1.1
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,MEM,G,64,57,38.3,1.1,3.0,36.6,36.8,-0.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,LAL,F,75,68,40.7,1.1,3.0,37.9,35.8,2.1
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared Butler,1630215,PHI,G,58,50,44.0,1.1,3.0,37.7,36.0,1.7
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Precious Achiuwa,1630173,NYK,F,56,49,31.0,1.2,3.0,38.5,35.6,2.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,ATL,G,55,51,37.1,1.1,3.0,37.3,35.4,1.9
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,MIA,F,74,67,38.5,0.9,3.0,29.6,36.2,-6.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Brice Sensabaugh,1641729,UTA,F,70,63,42.5,1.1,3.0,37.9,36.0,1.9
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tosan Evbuomwan,1641787,BKN,F,28,26,34.4,1.1,3.0,36.9,35.1,1.8
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Killian Hayes,1630165,BKN,G,6,6,33.3,0.8,3.0,27.8,34.4,-6.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,LAL,C-F,56,49,31.4,1.2,3.0,40.5,36.5,3.9
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,N'Faly Dante,1642368,HOU,C,4,4,37.5,1.5,3.0,50.0,37.4,12.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,UTA,G-F,37,34,40.1,1.2,3.0,38.7,36.0,2.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,CHI,G,46,39,42.3,1.1,3.0,37.2,36.7,0.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Chris Boucher,1628449,TOR,F,50,49,44.5,1.1,3.0,35.6,36.3,-0.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Charles Bassey,1629646,SAS,C-F,31,27,37.9,0.8,3.0,26.1,35.5,-9.4
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,IND,G,62,60,40.5,1.0,3.0,34.2,36.4,-2.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,IND,G,23,20,40.5,1.2,3.0,39.7,35.4,4.3
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,IND,F,79,75,40.4,1.0,3.0,33.8,35.5,-1.8
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,MIA,G,49,42,39.6,1.1,3.0,37.2,35.9,1.3
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,CHI,F-C,63,56,31.3,1.0,2.9,33.0,35.6,-2.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,PHI,G,35,34,42.4,1.2,2.9,40.8,36.1,4.7
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Talen Horton-Tucker,1629659,CHI,G,55,49,52.6,1.0,2.9,34.8,35.8,-1.0
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,TOR,G,75,72,42.4,1.2,2.9,40.9,35.9,5.0
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Dariq Whitehead,1641727,BKN,G-F,14,12,47.7,1.1,2.9,39.0,35.5,3.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Elfrid Payton,203901,NOP,G,24,24,39.3,0.9,2.9,30.0,36.9,-6.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Terance Mann,1629611,ATL,G-F,67,60,38.8,1.0,2.9,33.8,35.9,-2.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,ORL,C-F,68,63,26.0,1.1,2.9,37.1,35.4,1.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,POR,C-F,20,19,34.3,0.8,2.9,25.9,36.2,-10.3
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,TOR,G,52,47,34.4,0.8,2.9,26.5,35.7,-9.2
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,PHX,F,57,45,32.8,1.1,2.9,36.4,35.6,0.8
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,MEM,F,27,27,43.8,1.1,2.9,39.7,36.7,3.1
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,51,41,30.0,1.1,2.9,37.4,34.4,3.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,WAS,F,31,27,29.5,1.2,2.9,40.4,32.1,8.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,BKN,G,7,7,54.1,1.1,2.9,40.0,35.9,4.1
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,MIL,F,10,8,36.8,1.1,2.8,39.3,32.2,7.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Cole Swider,1631306,IND,F,10,10,40.6,0.5,2.8,17.9,33.7,-15.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pat Connaughton,1626192,MIL,G,41,38,42.1,1.1,2.8,39.5,34.8,4.7
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Garrison Mathews,1629726,ATL,G,43,38,42.5,1.2,2.8,43.7,36.4,7.3
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,LAL,G,28,26,36.7,1.0,2.8,36.4,35.7,0.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Marcus Garrett,1630585,CHA,G,4,4,33.3,0.5,2.8,18.2,36.1,-18.0
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,DEN,G,43,37,50.0,0.9,2.7,31.4,35.3,-3.9
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Clint Capela,203991,ATL,C,55,51,28.4,1.1,2.7,40.0,36.9,3.1
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,GSW,C,40,36,28.6,0.9,2.7,32.1,35.2,-3.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,IND,G,79,72,40.8,0.8,2.7,30.4,36.1,-5.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jamal Cain,1631288,NOP,F,34,30,43.3,0.6,2.7,22.0,35.4,-13.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,BOS,C,58,49,30.8,0.9,2.6,35.9,34.9,1.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,70,64,33.8,1.0,2.6,37.0,35.8,1.2
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Alec Burks,202692,MIA,G,49,45,43.9,0.8,2.6,30.2,36.1,-5.9
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Shake Milton,1629003,LAL,G,47,44,46.4,1.1,2.6,43.1,36.0,7.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Martin,1641798,WAS,G,13,10,35.1,0.8,2.6,32.4,32.8,-0.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kessler Edwards,1630556,DAL,F,34,28,29.5,1.2,2.6,44.9,37.1,7.8
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,IND,F,5,3,28.3,1.0,2.6,38.5,36.8,1.7
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jalen Hood-Schifino,1641720,PHI,G,15,13,32.8,0.9,2.6,33.3,36.8,-3.5
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Andre Jackson Jr.,1641748,MIL,G,61,53,42.6,1.0,2.6,39.9,35.5,4.4
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Torrey Craig,1628470,BOS,F,26,21,45.9,0.8,2.6,32.8,34.5,-1.7
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Dario Šarić,203967,DEN,F-C,14,10,32.4,0.8,2.6,30.6,36.1,-5.5
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Cam Reddish,1629629,LAL,F-G,32,28,39.4,0.8,2.6,32.9,35.5,-2.6
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,LAC,G-F,78,72,40.2,0.7,2.6,26.0,36.0,-10.0
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,GSW,F,76,67,30.0,1.0,2.5,37.8,35.8,2.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cole Anthony,1630175,MEM,G,67,55,35.6,1.0,2.5,41.1,36.3,4.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Emanuel Miller,1641801,CHI,F,2,1,83.3,1.0,2.5,40.0,35.4,4.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,MEM,G,26,22,35.5,1.0,2.5,41.5,36.6,5.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jay Huff,1630643,MEM,C,60,46,31.2,1.1,2.5,42.3,34.8,7.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Simone Fontecchio,1631323,DET,F,75,65,41.1,0.9,2.5,37.3,35.8,1.5
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Dalano Banton,1630625,POR,F,65,54,39.0,0.8,2.5,30.6,36.2,-5.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Kobe Bufkin,1641723,ATL,G,9,8,44.9,0.8,2.4,31.8,37.5,-5.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,59,52,28.9,0.9,2.4,37.5,36.1,1.4
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Mo Bamba,1628964,NOP,C,32,29,32.9,0.9,2.4,38.5,34.9,3.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,NYK,C-F,16,16,30.5,0.6,2.4,25.6,35.7,-10.1
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Delon Wright,1626153,NYK,G,37,30,36.7,0.7,2.4,28.9,36.2,-7.3
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,IND,F,70,61,40.2,0.9,2.4,38.7,35.0,3.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Richaun Holmes,1626158,WAS,F,30,25,27.8,1.0,2.4,40.3,34.6,5.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,POR,G-F,15,12,37.9,0.5,2.4,19.4,36.3,-16.8
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,49,41,34.4,0.8,2.4,35.0,35.5,-0.5
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,ORL,F-C,29,27,29.2,0.8,2.4,31.9,36.4,-4.5
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,CLE,G-F,41,28,46.6,0.5,2.4,22.7,34.8,-12.2
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Marvin Bagley III,1628963,MEM,F,27,20,41.3,0.8,2.4,32.8,35.5,-2.7
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,50,43,28.6,0.7,2.4,30.5,35.5,-5.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,74,67,32.0,0.9,2.4,39.1,36.5,2.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Maxwell Lewis,1641721,BKN,F,20,18,40.9,0.6,2.4,25.5,35.6,-10.1
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,HOU,C,56,48,29.9,0.9,2.3,38.9,35.4,3.5
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Mason Plumlee,203486,PHX,F-C,74,63,23.1,0.9,2.3,38.7,35.7,3.0
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Ryan Rollins,1631157,MIL,G,52,46,41.9,0.8,2.3,35.5,35.8,-0.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Reggie Jackson,202704,PHI,G,30,27,45.8,1.0,2.3,42.9,35.5,7.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,JT Thor,1630550,WAS,F,18,16,45.7,0.8,2.3,35.7,33.4,2.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,De'Anthony Melton,1629001,BKN,G,6,5,33.3,0.8,2.3,35.7,38.1,-2.4
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,GSW,F,55,46,36.4,0.9,2.3,38.3,35.6,2.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Branden Carlson,1642382,OKC,C,24,17,39.2,0.7,2.3,30.4,35.7,-5.3
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Colby Jones,1641732,WAS,G,29,25,34.9,0.7,2.3,29.9,35.2,-5.3
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,TOR,F,55,49,36.2,0.8,2.3,35.4,36.7,-1.2
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,NYK,G,47,38,36.9,0.9,2.3,38.0,35.5,2.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Nowell,1629669,WAS,G,7,5,28.1,0.6,2.3,25.0,33.5,-8.5
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,CHI,F-C,63,54,29.6,0.9,2.3,41.7,36.8,4.9
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Trevelin Queen,1630243,ORL,G,28,23,38.1,0.8,2.3,32.8,34.9,-2.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,PHX,G,31,26,35.9,1.0,2.3,45.1,37.1,8.0
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,A.J. Lawson,1630639,TOR,G,24,23,33.5,0.7,2.3,30.9,34.8,-3.9
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Vasilije Micic,203995,PHX,G,41,38,36.8,0.7,2.3,29.0,35.8,-6.7
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,LAL,F,35,32,34.1,0.7,2.3,32.9,36.4,-3.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Daniel Theis,1628464,NOP,F-C,38,33,30.4,0.8,2.3,34.9,35.5,-0.6
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,GSW,F,59,51,27.9,0.8,2.3,35.3,35.7,-0.4
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,MIA,G,8,8,35.3,0.9,2.3,38.9,37.0,1.9
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Danté Exum,203957,DAL,G,20,19,31.7,0.9,2.3,42.2,37.0,5.2
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jae Crowder,203109,SAC,F,8,7,52.9,1.3,2.3,55.6,35.9,19.7
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kyle Anderson,203937,MIA,F-G,58,50,33.2,0.7,2.2,32.3,35.6,-3.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,41,38,36.4,0.8,2.2,38.0,35.2,2.9
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Sandro Mamukelashvili,1630572,SAS,F-C,57,49,36.2,0.7,2.2,33.1,36.0,-2.9
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Lindy Waters III,1630322,DET,F,48,41,37.2,0.8,2.2,35.5,36.0,-0.5
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Drew Eubanks,1629234,LAC,F-C,60,50,31.3,0.6,2.2,27.6,35.4,-7.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Dalen Terry,1631207,CHI,F,72,60,42.3,0.7,2.2,31.3,36.6,-5.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,PHI,G,37,31,40.6,0.8,2.2,34.1,35.8,-1.7
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Cam Whitmore,1641715,HOU,F,48,39,46.5,0.7,2.2,32.1,35.8,-3.7
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,DET,F,81,68,42.1,0.7,2.2,33.9,36.8,-2.9
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Antonio Reeves,1641810,NOP,G,37,29,43.8,0.8,2.2,38.3,35.8,2.5
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,DAL,G,28,22,31.1,0.6,2.2,26.2,35.5,-9.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,CHI,F,76,65,40.8,0.7,2.1,32.3,35.8,-3.5
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,GSW,G,61,53,38.7,0.8,2.1,37.2,35.7,1.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Vlatko Čančar,1628427,DEN,F,10,7,44.7,0.6,2.1,28.6,36.6,-8.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,UTA,G,10,8,42.0,0.6,2.1,28.6,36.3,-7.7
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Trey Jemison III,1641998,LAL,C,34,30,37.6,0.8,2.1,38.0,34.8,3.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,HOU,G,58,47,36.5,0.6,2.1,28.3,36.0,-7.7
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,CHI,G,30,21,46.3,0.8,2.1,40.3,35.7,4.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,OKC,G,36,31,36.6,0.5,2.1,24.3,34.4,-10.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Wendell Moore Jr.,1631111,CHA,G,30,26,35.5,0.6,2.0,29.5,34.3,-4.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Okogie,1629006,CHA,G,39,34,36.2,0.4,2.0,17.7,34.9,-17.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Seth Curry,203552,CHA,G,67,56,43.4,0.7,2.0,36.3,36.0,0.3
