SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2018-19,Playoffs,BOS,Boston Celtics,9,7.9,7.2,0.63,5.0,0.7,1.9,35.3,35.3,31.0,45.1,1.4,0.0,38.0,60.0
2018-19,Playoffs,LAC,LA Clippers,6,6.7,5.8,0.65,4.3,0.5,1.7,30.0,30.0,30.0,45.0,7.5,0.0,37.5,66.7
2018-19,Playoffs,ORL,Orlando Magic,5,6.0,5.6,0.77,4.6,1.2,1.8,66.7,83.3,16.7,53.3,3.3,0.0,33.3,86.7
2018-19,Playoffs,BKN,Brooklyn Nets,5,6.6,5.6,0.58,3.8,0.6,1.8,33.3,38.9,21.2,51.5,3.0,0.0,30.3,53.3
2018-19,Playoffs,SAS,San Antonio Spurs,7,4.9,4.7,0.56,2.7,0.6,1.7,33.3,33.3,23.5,41.2,2.9,0.0,32.4,40.0
2018-19,Playoffs,OKC,Oklahoma City Thunder,5,6.8,6.1,0.44,3.0,0.4,2.0,20.0,25.0,20.6,50.0,5.9,0.0,23.5,13.3
2018-19,Playoffs,UTA,Utah Jazz,5,5.2,4.6,0.50,2.6,0.4,1.4,28.6,28.6,19.2,53.8,0.0,0.0,26.9,20.0
2018-19,Playoffs,DET,Detroit Pistons,4,6.3,5.5,0.24,1.5,0.3,2.0,12.5,12.5,12.0,56.0,0.0,0.0,16.0,0.0
2018-19,Playoffs,IND,Indiana Pacers,4,5.0,4.8,0.25,1.3,0.3,0.8,33.3,33.3,10.0,75.0,0.0,0.0,15.0,6.7
2019-20,Pre+Season,LAC,LA Clippers,5,10.8,9.1,0.61,6.6,1.8,3.8,47.4,57.9,14.8,50.0,1.9,0.0,29.6,81.8
2019-20,Pre+Season,LAL,Los Angeles Lakers,6,9.5,8.2,0.58,5.5,1.0,2.0,50.0,62.5,21.1,60.0,3.5,2.0,29.8,75.8
2019-20,Pre+Season,HOU,Houston Rockets,6,7.7,6.1,0.65,5.0,1.5,3.0,50.0,61.1,10.9,50.0,0.0,0.0,30.4,84.8
2019-20,Pre+Season,MIA,Miami Heat,5,7.8,6.8,0.74,5.8,1.8,2.8,64.3,75.0,15.4,49.0,2.6,0.0,35.9,100
2019-20,Pre+Season,MIL,Milwaukee Bucks,5,9.0,7.7,0.58,5.2,1.2,2.4,50.0,54.2,17.8,58.0,2.2,2.0,28.9,71.9
2019-20,Pre+Season,DAL,Dallas Mavericks,5,9.0,7.5,0.58,5.2,0.6,2.6,23.1,26.9,22.2,49.0,2.2,0.0,28.9,71.9
2019-20,Pre+Season,PHI,Philadelphia 76ers,5,9.2,7.8,0.56,5.2,1.2,2.0,60.0,75.0,19.6,57.0,2.2,0.0,30.4,66.7
2019-20,Pre+Season,GSW,Golden State Warriors,5,9.4,7.7,0.51,4.8,0.8,2.0,40.0,50.0,19.1,60.0,2.1,0.0,27.7,54.5
2019-20,Pre+Season,ATL,Atlanta Hawks,5,9.8,8.4,0.49,4.8,1.0,2.2,45.5,54.5,18.4,59.0,4.1,0.0,26.5,51.5
2019-20,Pre+Season,BKN,Brooklyn Nets,4,8.0,7.1,0.69,5.5,0.8,1.3,60.0,60.0,34.4,50.0,0.0,0.0,40.6,90.9
2019-20,Pre+Season,TOR,Toronto Raptors,4,9.8,7.9,0.54,5.3,1.0,3.0,33.3,37.5,23.1,46.0,0.0,0.0,30.8,60.6
2019-20,Pre+Season,SAC,Sacramento Kings,3,8.7,7.1,0.69,6.0,1.3,1.7,80.0,100,23.1,58.0,3.8,0.0,34.6,93.9
2019-20,Pre+Season,DET,Detroit Pistons,5,9.0,7.7,0.38,3.4,0.4,1.8,22.2,27.8,20.0,62.0,4.4,2.0,22.2,33.3
2019-20,Pre+Season,MIN,Minnesota Timberwolves,3,7.3,5.9,0.73,5.3,1.7,3.0,55.6,61.1,22.7,36.0,18.2,0.0,40.9,97.0
2019-20,Pre+Season,DEN,Denver Nuggets,4,9.3,7.9,0.41,3.8,0.8,3.0,25.0,33.3,13.5,54.0,2.7,0.0,21.6,36.4
2019-20,Pre+Season,MEM,Memphis Grizzlies,4,5.8,4.8,0.61,3.5,1.0,1.5,66.7,75.0,17.4,57.0,0.0,0.0,30.4,78.8
2019-20,Pre+Season,POR,Portland Trail Blazers,4,7.5,6.4,0.47,3.5,0.8,0.8,100,100,16.7,77.0,6.7,3.0,23.3,48.5
2019-20,Pre+Season,NOP,New Orleans Pelicans,4,8.3,6.8,0.42,3.5,0.8,2.0,37.5,43.8,15.2,61.0,3.0,0.0,24.2,40.6
2019-20,Pre+Season,WAS,Washington Wizards,5,6.6,5.8,0.42,2.8,0.4,2.0,20.0,25.0,21.2,52.0,3.0,3.0,24.2,40.6
2019-20,Pre+Season,Melbourne United,Melbourne United,2,12.5,10.7,0.52,6.5,1.5,3.5,42.9,57.1,16.0,56.0,0.0,0.0,24.0,57.6
2019-20,Pre+Season,PHX,Phoenix Suns,2,9.0,7.8,0.67,6.0,0.5,1.5,33.3,33.3,33.3,56.0,16.7,6.0,33.3,87.9
2019-20,Pre+Season,OKC,Oklahoma City Thunder,4,5.5,4.9,0.55,3.0,0.8,1.5,50.0,66.7,13.6,59.0,13.6,0.0,27.3,63.6
2019-20,Pre+Season,IND,Indiana Pacers,3,9.0,7.2,0.44,4.0,1.0,3.3,30.0,30.0,22.2,41.0,0.0,0.0,29.6,45.5
2019-20,Pre+Season,BOS,Boston Celtics,4,8.0,6.9,0.38,3.0,0.5,1.0,50.0,62.5,15.6,72.0,0.0,0.0,21.9,25.8
2019-20,Pre+Season,NYK,New York Knicks,4,8.0,7.0,0.38,3.0,0.3,1.3,20.0,20.0,28.1,59.0,3.1,3.0,25.0,25.8
2019-20,Pre+Season,CHI,Chicago Bulls,5,4.8,3.9,0.38,1.8,0.0,1.2,0.0,0.0,25.0,50.0,16.7,0.0,25.0,25.8
2019-20,Pre+Season,Shanghai Sharks,Shanghai Sharks,2,17.5,15.3,0.23,4.0,1.0,4.0,25.0,25.0,11.4,66.0,2.9,0.0,14.3,12.1
2019-20,Pre+Season,New Zealand Breakers,New Zealand Breakers,2,9.5,9.0,0.37,3.5,1.0,2.5,40.0,50.0,10.5,63.0,5.3,0.0,21.1,21.2
2019-20,Pre+Season,CLE,Cleveland Cavaliers,3,8.7,7.8,0.23,2.0,0.3,1.7,20.0,20.0,15.4,65.0,3.8,0.0,15.4,15.2
2019-20,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,1,7.0,6.4,0.57,4.0,2.0,2.0,100,100,0.0,71.0,0.0,0.0,28.6,0.0
2019-20,Pre+Season,Adelaide 36ers,Adelaide 36ers,1,8.0,7.0,0.50,4.0,2.0,3.0,66.7,66.7,0.0,62.0,0.0,0.0,25.0,0.0
2019-20,Pre+Season,SAS,San Antonio Spurs,3,4.3,3.8,0.31,1.3,0.3,1.0,33.3,33.3,15.4,69.0,7.7,8.0,15.4,18.2
2019-20,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,2,10.0,9.6,0.20,2.0,0.5,3.0,16.7,16.7,5.0,65.0,0.0,0.0,10.0,9.1
2019-20,Pre+Season,ORL,Orlando Magic,5,6.2,5.3,0.13,0.8,0.0,1.0,0.0,0.0,6.5,77.0,0.0,0.0,6.5,6.1
2019-20,Pre+Season,CHA,Charlotte Hornets,5,6.6,5.7,0.12,0.8,0.0,0.8,0.0,0.0,12.1,76.0,3.0,0.0,9.1,3.0
2019-20,Pre+Season,UTA,Utah Jazz,4,6.8,5.7,0.11,0.8,0.3,1.0,25.0,25.0,3.7,81.0,0.0,0.0,7.4,0.0
2019-20,Pre+Season,SESI/Franca Basketball Club of Brazil,SESI/Franca Basketball Club of Brazil,1,7.0,6.3,0.14,1.0,0.0,1.0,0.0,0.0,14.3,71.0,0.0,0.0,14.3,0.0
2019-20,Regular+Season,PHX,Phoenix Suns,73,7.0,6.2,0.64,4.5,0.6,1.5,41.3,45.4,27.4,51.9,3.1,0.6,34.6,89.7
2019-20,Regular+Season,LAL,Los Angeles Lakers,71,8.0,6.8,0.58,4.5,0.7,1.8,40.3,45.3,25.8,51.6,3.1,1.1,32.5,82.8
2019-20,Regular+Season,MIA,Miami Heat,73,8.0,7.2,0.54,4.2,0.7,1.8,35.6,40.0,23.3,53.3,2.4,0.2,29.5,58.6
2019-20,Regular+Season,OKC,Oklahoma City Thunder,72,6.0,5.5,0.70,4.2,0.6,1.6,40.7,45.6,29.9,44.4,3.0,0.5,38.4,100
2019-20,Regular+Season,MIL,Milwaukee Bucks,73,7.0,6.0,0.57,4.0,0.8,1.8,43.5,46.9,21.1,53.8,4.3,0.8,30.8,79.3
2019-20,Regular+Season,PHI,Philadelphia 76ers,73,7.0,6.4,0.55,3.9,0.7,1.6,43.9,45.6,23.8,54.7,1.5,0.6,31.1,72.4
2019-20,Regular+Season,DAL,Dallas Mavericks,75,6.0,5.1,0.65,3.8,0.6,1.5,41.8,48.2,28.1,47.0,3.0,0.5,35.9,96.6
2019-20,Regular+Season,BKN,Brooklyn Nets,72,7.0,6.1,0.55,3.8,0.5,1.5,33.6,36.4,26.4,51.9,2.0,0.2,31.4,62.1
2019-20,Regular+Season,TOR,Toronto Raptors,72,6.0,5.3,0.64,3.8,0.6,1.6,38.1,44.1,25.6,47.3,2.6,0.5,33.3,93.1
2019-20,Regular+Season,NOP,New Orleans Pelicans,72,7.0,5.6,0.58,3.8,0.8,2.0,40.8,48.2,18.9,51.4,2.3,0.4,29.7,86.2
2019-20,Regular+Season,DEN,Denver Nuggets,73,7.0,6.1,0.55,3.7,0.7,1.8,35.6,38.1,22.7,50.4,2.4,0.4,29.8,65.5
2019-20,Regular+Season,WAS,Washington Wizards,72,7.0,6.0,0.54,3.7,0.7,2.0,36.4,38.5,21.3,50.3,2.6,0.6,29.6,41.4
2019-20,Regular+Season,HOU,Houston Rockets,72,6.0,5.6,0.57,3.7,0.7,2.0,35.6,39.4,21.5,48.4,4.6,1.5,29.5,75.9
2019-20,Regular+Season,POR,Portland Trail Blazers,74,7.0,5.8,0.53,3.5,0.6,1.6,40.0,47.1,19.4,56.2,1.9,0.4,27.7,37.9
2019-20,Regular+Season,MIN,Minnesota Timberwolves,64,7.0,5.8,0.55,3.7,0.8,2.1,37.6,41.7,20.6,49.8,3.2,0.9,29.1,69.0
2019-20,Regular+Season,IND,Indiana Pacers,73,6.0,5.7,0.52,3.2,0.6,1.6,35.0,37.9,20.1,54.3,2.2,0.7,27.4,31.0
2019-20,Regular+Season,CLE,Cleveland Cavaliers,65,7.0,6.3,0.51,3.6,0.8,1.9,42.1,47.1,19.2,54.6,2.0,0.2,28.4,27.6
2019-20,Regular+Season,LAC,LA Clippers,72,6.0,5.5,0.52,3.3,0.4,1.2,32.6,34.9,24.4,57.0,4.7,0.4,28.8,34.5
2019-20,Regular+Season,BOS,Boston Celtics,72,6.0,5.3,0.54,3.2,0.5,1.4,34.0,37.5,22.8,54.9,2.8,0.9,28.8,48.3
2019-20,Regular+Season,ATL,Atlanta Hawks,67,6.0,5.4,0.54,3.4,0.7,1.8,40.3,47.1,18.1,55.1,2.4,1.4,27.1,44.8
2019-20,Regular+Season,SAC,Sacramento Kings,72,7.0,5.9,0.48,3.2,0.7,1.7,38.8,42.6,18.6,56.3,3.2,0.6,26.9,10.3
2019-20,Regular+Season,MEM,Memphis Grizzlies,73,6.0,5.6,0.47,3.1,0.6,1.6,35.8,39.2,18.5,56.2,1.9,0.2,26.0,3.4
2019-20,Regular+Season,DET,Detroit Pistons,66,7.0,6.0,0.50,3.3,0.6,1.5,43.8,51.0,20.3,58.9,2.3,1.4,27.0,13.8
2019-20,Regular+Season,GSW,Golden State Warriors,65,7.0,6.1,0.47,3.2,0.6,1.9,32.2,34.7,17.6,55.9,3.6,0.9,24.7,0.0
2019-20,Regular+Season,SAS,San Antonio Spurs,71,5.0,4.8,0.54,2.9,0.5,1.4,38.1,41.2,22.5,52.9,4.2,1.1,29.4,51.7
2019-20,Regular+Season,UTA,Utah Jazz,72,6.0,5.1,0.50,2.8,0.4,1.2,30.2,32.6,24.9,54.5,2.5,0.7,28.4,17.2
2019-20,Regular+Season,ORL,Orlando Magic,73,6.0,5.1,0.48,2.7,0.4,1.5,26.1,27.9,22.9,50.6,2.2,0.2,28.2,6.9
2019-20,Regular+Season,NYK,New York Knicks,66,6.0,5.2,0.51,3.0,0.5,1.5,37.5,41.7,21.9,54.2,3.6,0.8,27.8,20.7
2019-20,Regular+Season,CHA,Charlotte Hornets,65,6.0,5.4,0.51,3.0,0.4,1.4,24.7,26.9,26.1,50.3,2.4,0.8,29.2,24.1
2019-20,Regular+Season,CHI,Chicago Bulls,65,5.0,4.8,0.54,2.9,0.6,1.7,34.2,39.2,19.0,49.7,2.6,0.3,28.1,55.2
2019-20,Playoffs,MIA,Miami Heat,21,7.3,6.9,0.75,5.5,0.8,1.6,48.5,50.0,37.3,43.1,3.9,2.0,43.1,93.3
2019-20,Playoffs,LAL,Los Angeles Lakers,21,7.1,6.5,0.49,3.5,0.5,1.3,35.7,38.0,21.5,60.4,1.3,0.7,27.5,26.7
2019-20,Playoffs,MIL,Milwaukee Bucks,10,7.6,6.8,0.83,6.3,1.0,2.2,45.5,52.0,30.3,40.8,6.6,0.0,42.1,100
2019-20,Playoffs,BOS,Boston Celtics,17,5.5,5.1,0.67,3.6,0.4,0.9,37.5,44.0,32.3,51.6,3.2,1.1,36.6,86.7
2019-20,Playoffs,DEN,Denver Nuggets,19,6.4,6.1,0.43,2.7,0.4,1.7,25.0,25.0,16.4,58.2,0.8,0.8,22.1,20.0
2019-20,Playoffs,LAC,LA Clippers,13,5.2,4.7,0.49,2.5,0.5,1.5,35.0,35.0,20.9,49.3,1.5,0.0,26.9,33.3
2019-20,Playoffs,TOR,Toronto Raptors,11,5.0,4.5,0.58,2.9,0.6,1.8,35.0,42.0,23.6,41.8,3.6,1.8,27.3,60.0
2019-20,Playoffs,HOU,Houston Rockets,12,4.6,4.3,0.56,2.6,0.6,1.4,41.2,47.0,21.8,47.3,3.6,0.0,32.7,46.7
2019-20,Playoffs,OKC,Oklahoma City Thunder,7,6.4,5.7,0.60,3.9,0.9,1.7,50.0,50.0,22.2,51.1,2.2,0.0,33.3,71.4
2019-20,Playoffs,POR,Portland Trail Blazers,6,7.5,6.5,0.60,4.5,1.2,1.8,63.6,68.0,22.2,55.6,2.2,2.2,33.3,71.4
2019-20,Playoffs,UTA,Utah Jazz,7,5.9,5.7,0.56,3.3,0.4,0.7,60.0,70.0,29.3,58.5,2.4,0.0,34.1,40.0
2019-20,Playoffs,DAL,Dallas Mavericks,6,6.5,5.8,0.56,3.7,0.3,2.0,16.7,17.0,35.9,35.9,2.6,2.6,38.5,53.3
2019-20,Playoffs,BKN,Brooklyn Nets,4,7.0,6.0,0.64,4.5,0.8,2.0,37.5,44.0,25.0,46.4,3.6,0.0,35.7,80.0
2019-20,Playoffs,ORL,Orlando Magic,5,5.8,5.2,0.38,2.2,0.6,1.4,42.9,50.0,10.3,69.0,6.9,3.4,17.2,13.3
2019-20,Playoffs,PHI,Philadelphia 76ers,4,5.0,4.5,0.25,1.3,0.0,0.3,0.0,0.0,10.0,85.0,5.0,0.0,10.0,6.7
2019-20,Playoffs,IND,Indiana Pacers,4,4.3,4.1,0.23,1.0,0.0,1.0,0.0,0.0,17.6,58.8,0.0,0.0,17.6,0.0
2020-21,Pre+Season,ATL,Atlanta Hawks,4,9.5,7.7,0.74,7.0,0.8,2.3,33.3,38.9,39.5,36.8,0.0,0.0,39.5,96.3
2020-21,Pre+Season,POR,Portland Trail Blazers,4,10.8,9.2,0.65,7.0,1.5,2.5,60.0,65.0,18.6,58.1,2.0,0.0,32.6,85.7
2020-21,Pre+Season,MEM,Memphis Grizzlies,4,8.8,7.2,0.74,6.0,1.0,2.0,50.0,50.0,40.0,40.0,11.0,3.0,42.9,100
2020-21,Pre+Season,LAL,Los Angeles Lakers,4,10.0,9.2,0.53,5.0,0.3,1.3,20.0,30.0,32.5,55.0,0.0,0.0,30.0,71.4
2020-21,Pre+Season,PHX,Phoenix Suns,4,6.8,6.0,0.67,4.0,1.0,1.8,57.1,64.3,18.5,55.6,4.0,0.0,33.3,89.3
2020-21,Pre+Season,ORL,Orlando Magic,4,7.3,6.0,0.59,4.0,0.8,2.5,30.0,30.0,20.7,44.8,0.0,0.0,31.0,75.0
2020-21,Pre+Season,CLE,Cleveland Cavaliers,4,11.3,10.0,0.38,4.0,0.8,2.5,30.0,35.0,17.8,60.0,0.0,0.0,22.2,25.0
2020-21,Pre+Season,BKN,Brooklyn Nets,2,13.0,11.3,0.61,8.0,1.0,1.5,66.7,66.7,34.6,53.8,4.0,0.0,38.5,82.1
2020-21,Pre+Season,HOU,Houston Rockets,4,4.8,4.2,0.74,4.0,1.0,2.5,40.0,50.0,15.8,31.6,5.0,0.0,31.6,96.3
2020-21,Pre+Season,DET,Detroit Pistons,4,8.3,7.4,0.42,4.0,0.8,2.3,33.3,38.9,18.2,57.6,6.0,3.0,21.2,50.0
2020-21,Pre+Season,DEN,Denver Nuggets,3,6.0,5.1,0.61,4.0,0.0,0.7,0.0,0.0,44.4,44.4,6.0,0.0,38.9,78.6
2020-21,Pre+Season,MIN,Minnesota Timberwolves,3,8.0,6.4,0.46,4.0,0.7,1.0,66.7,100,16.7,70.8,8.0,0.0,25.0,64.3
2020-21,Pre+Season,IND,Indiana Pacers,3,8.3,7.1,0.44,4.0,1.0,2.3,42.9,50.0,8.0,64.0,0.0,0.0,20.0,60.7
2020-21,Pre+Season,CHI,Chicago Bulls,4,7.0,5.9,0.39,3.0,0.0,0.8,0.0,0.0,28.6,60.7,7.0,0.0,28.6,37.0
2020-21,Pre+Season,TOR,Toronto Raptors,3,9.3,8.0,0.39,4.0,0.7,2.0,33.3,33.3,21.4,57.1,4.0,0.0,25.0,37.0
2020-21,Pre+Season,SAC,Sacramento Kings,4,8.8,7.2,0.31,3.0,0.5,1.5,33.3,33.3,11.4,71.4,0.0,0.0,17.1,7.1
2020-21,Pre+Season,GSW,Golden State Warriors,3,8.7,7.3,0.39,3.0,0.3,1.3,25.0,37.5,23.1,61.5,0.0,0.0,26.9,29.6
2020-21,Pre+Season,NYK,New York Knicks,4,6.5,5.9,0.39,2.0,0.5,0.8,66.7,83.3,19.2,69.2,0.0,0.0,23.1,29.6
2020-21,Pre+Season,CHA,Charlotte Hornets,4,7.0,6.0,0.36,2.0,0.8,2.5,30.0,35.0,10.7,53.6,0.0,0.0,17.9,17.9
2020-21,Pre+Season,LAC,LA Clippers,3,7.0,6.5,0.43,3.0,0.3,2.0,16.7,16.7,19.0,52.4,5.0,0.0,23.8,55.6
2020-21,Pre+Season,WAS,Washington Wizards,3,7.0,6.1,0.43,3.0,0.7,1.3,50.0,62.5,14.3,66.7,0.0,0.0,23.8,55.6
2020-21,Pre+Season,MIL,Milwaukee Bucks,3,6.3,5.5,0.42,3.0,1.0,2.7,37.5,37.5,5.3,52.6,0.0,0.0,21.1,46.4
2020-21,Pre+Season,NOP,New Orleans Pelicans,2,7.0,6.2,0.50,4.0,1.0,1.5,66.7,66.7,21.4,57.1,0.0,0.0,28.6,67.9
2020-21,Pre+Season,DAL,Dallas Mavericks,3,5.7,4.8,0.41,2.0,0.7,1.0,66.7,66.7,11.8,70.6,12.0,0.0,23.5,42.9
2020-21,Pre+Season,UTA,Utah Jazz,3,7.3,6.8,0.32,2.0,0.3,1.3,25.0,25.0,18.2,63.6,0.0,0.0,22.7,10.7
2020-21,Pre+Season,OKC,Oklahoma City Thunder,3,5.3,4.5,0.38,2.0,0.7,1.0,66.7,66.7,6.3,75.0,0.0,0.0,18.8,21.4
2020-21,Pre+Season,PHI,Philadelphia 76ers,2,9.0,8.0,0.33,3.0,0.5,1.0,50.0,50.0,27.8,61.1,0.0,0.0,22.2,14.3
2020-21,Pre+Season,MIA,Miami Heat,2,7.5,7.1,0.27,2.0,0.5,1.5,33.3,33.3,6.7,73.3,0.0,0.0,13.3,3.6
2020-21,Pre+Season,SAS,San Antonio Spurs,3,5.0,4.2,0.20,1.0,0.0,0.3,0.0,0.0,20.0,73.3,0.0,0.0,20.0,0.0
2020-21,Pre+Season,BOS,Boston Celtics,2,3.5,3.0,0.14,0.0,0.0,0.0,0.0,0.0,14.3,85.7,0.0,0.0,14.3,0.0
2020-21,Regular+Season,WAS,Washington Wizards,72,7.1,6.1,0.62,4.4,0.9,2.1,44.4,48.0,22.2,49.0,3.7,1.0,33.3,89.7
2020-21,Regular+Season,DEN,Denver Nuggets,72,6.9,6.3,0.62,4.3,0.8,1.9,42.4,46.0,23.0,49.9,2.4,0.8,32.9,86.2
2020-21,Regular+Season,CLE,Cleveland Cavaliers,72,7.2,6.5,0.56,4.0,0.8,1.8,45.0,47.7,20.9,54.4,4.1,0.4,30.8,58.6
2020-21,Regular+Season,BKN,Brooklyn Nets,72,6.4,5.8,0.61,3.9,0.8,1.5,50.5,56.9,21.0,55.2,0.9,0.2,31.9,79.3
2020-21,Regular+Season,MIN,Minnesota Timberwolves,72,6.0,5.2,0.62,3.7,0.8,1.8,46.0,51.6,20.0,51.3,4.2,0.5,32.3,82.8
2020-21,Regular+Season,IND,Indiana Pacers,72,6.2,5.5,0.60,3.7,1.0,1.9,50.0,52.9,17.1,52.3,2.5,0.9,31.3,75.9
2020-21,Regular+Season,PHI,Philadelphia 76ers,72,7.0,6.3,0.53,3.7,0.7,1.7,41.0,43.4,21.9,54.6,2.8,0.8,29.1,37.9
2020-21,Regular+Season,GSW,Golden State Warriors,72,7.0,6.3,0.52,3.6,0.7,1.8,38.6,46.6,16.7,58.2,3.0,1.2,25.3,27.6
2020-21,Regular+Season,DAL,Dallas Mavericks,72,5.5,5.1,0.66,3.6,0.6,1.4,43.3,48.6,25.7,49.4,3.8,1.5,34.6,96.6
2020-21,Regular+Season,ATL,Atlanta Hawks,72,5.9,5.4,0.58,3.5,0.5,1.5,33.3,36.5,24.3,49.5,3.7,0.2,31.3,69.0
2020-21,Regular+Season,MIA,Miami Heat,72,7.0,6.6,0.50,3.5,0.6,1.5,38.7,43.7,19.7,58.8,2.6,0.6,27.1,13.8
2020-21,Regular+Season,NYK,New York Knicks,72,5.1,4.7,0.65,3.3,0.6,1.3,44.2,50.5,24.9,49.9,4.1,0.8,34.2,93.1
2020-21,Regular+Season,TOR,Toronto Raptors,72,5.7,5.2,0.57,3.3,0.7,1.9,36.0,40.3,17.9,50.1,5.3,1.7,28.3,65.5
2020-21,Regular+Season,BOS,Boston Celtics,72,6.3,5.6,0.52,3.3,0.6,1.8,34.8,37.9,20.6,50.6,5.1,0.4,28.8,34.5
2020-21,Regular+Season,POR,Portland Trail Blazers,72,5.8,5.2,0.55,3.2,0.5,1.5,36.8,44.3,20.2,54.6,2.4,0.2,27.9,44.8
2020-21,Regular+Season,SAC,Sacramento Kings,72,5.9,5.3,0.54,3.2,0.7,1.8,40.5,45.4,18.2,51.5,3.8,0.7,28.8,41.4
2020-21,Regular+Season,CHA,Charlotte Hornets,72,5.6,5.1,0.55,3.1,0.7,1.8,40.5,46.0,19.0,50.5,1.7,0.5,29.1,48.3
2020-21,Regular+Season,MIL,Milwaukee Bucks,72,5.6,4.9,0.56,3.1,0.9,1.8,48.5,52.7,15.0,53.6,2.0,1.0,29.2,51.7
2020-21,Regular+Season,MEM,Memphis Grizzlies,72,4.6,4.0,0.67,3.0,0.6,1.1,53.7,59.8,23.8,52.1,3.4,0.9,34.5,100
2020-21,Regular+Season,CHI,Chicago Bulls,72,6.2,5.6,0.49,3.0,0.6,1.4,40.8,44.7,18.2,59.2,3.4,0.7,26.6,6.9
2020-21,Regular+Season,HOU,Houston Rockets,72,5.8,5.2,0.51,3.0,0.7,1.9,34.3,39.8,16.7,51.4,4.5,1.0,25.6,17.2
2020-21,Regular+Season,NOP,New Orleans Pelicans,72,6.1,5.3,0.49,3.0,0.5,1.4,34.7,39.6,22.8,54.3,3.4,0.2,27.2,10.3
2020-21,Regular+Season,DET,Detroit Pistons,72,6.2,5.6,0.47,2.9,0.5,1.5,33.3,36.2,20.9,55.7,3.1,0.2,27.2,0.0
2020-21,Regular+Season,LAC,LA Clippers,72,5.6,5.2,0.52,2.9,0.6,1.5,37.0,41.7,18.0,55.3,2.7,0.0,27.2,31.0
2020-21,Regular+Season,UTA,Utah Jazz,72,5.1,4.6,0.56,2.9,0.5,1.1,41.5,44.5,21.9,56.5,2.2,0.5,30.0,62.1
2020-21,Regular+Season,LAL,Los Angeles Lakers,72,6.0,5.4,0.48,2.9,0.5,1.5,34.9,40.6,20.8,55.1,3.7,0.7,26.2,3.4
2020-21,Regular+Season,SAS,San Antonio Spurs,72,4.8,4.3,0.60,2.8,0.5,1.1,42.0,45.1,26.5,50.9,4.1,0.9,33.4,72.4
2020-21,Regular+Season,ORL,Orlando Magic,72,5.5,5.0,0.52,2.8,0.5,1.3,39.4,41.0,20.5,56.6,3.3,0.8,27.8,20.7
2020-21,Regular+Season,PHX,Phoenix Suns,72,5.0,4.6,0.56,2.8,0.6,1.3,43.2,47.4,18.4,55.9,3.4,0.8,28.2,55.2
2020-21,Regular+Season,OKC,Oklahoma City Thunder,72,5.4,4.8,0.52,2.8,0.6,1.7,36.0,39.6,17.9,50.5,4.7,1.0,26.9,24.1
2020-21,Playoffs,LAC,LA Clippers,19,5.5,5.4,0.72,4.0,0.1,0.7,14.3,21.4,43.8,42.9,1.0,0.0,42.9,86.7
2020-21,Playoffs,MIL,Milwaukee Bucks,23,5.4,4.8,0.58,3.0,0.6,1.6,38.9,41.7,24.2,46.8,3.2,0.0,33.1,33.3
2020-21,Playoffs,PHX,Phoenix Suns,22,4.8,4.6,0.67,3.0,0.5,1.3,39.3,39.3,27.6,45.7,1.0,0.0,36.2,78.6
2020-21,Playoffs,PHI,Philadelphia 76ers,12,7.3,6.5,0.66,5.0,0.3,0.8,40.0,40.0,44.8,43.7,4.6,0.0,43.7,60.0
2020-21,Playoffs,DEN,Denver Nuggets,10,6.9,6.2,0.67,5.0,0.4,1.5,26.7,30.0,34.8,43.5,2.9,0.0,39.1,78.6
2020-21,Playoffs,ATL,Atlanta Hawks,18,4.6,4.2,0.55,2.0,0.6,1.4,40.0,42.0,19.5,51.2,1.2,1.0,30.5,26.7
2020-21,Playoffs,BKN,Brooklyn Nets,12,6.2,5.8,0.58,4.0,0.3,1.3,26.7,30.0,27.0,52.7,2.7,0.0,32.4,40.0
2020-21,Playoffs,UTA,Utah Jazz,11,4.5,4.2,0.64,3.0,0.3,1.2,23.1,30.8,30.0,44.0,0.0,0.0,36.0,53.3
2020-21,Playoffs,DAL,Dallas Mavericks,7,4.4,4.2,0.81,4.0,0.6,1.1,50.0,50.0,35.5,41.9,3.2,3.0,45.2,100
2020-21,Playoffs,WAS,Washington Wizards,5,7.0,6.1,0.66,5.0,0.4,1.0,40.0,40.0,34.3,51.4,0.0,0.0,37.1,66.7
2020-21,Playoffs,BOS,Boston Celtics,5,7.8,6.9,0.54,4.0,0.4,2.6,15.4,15.4,30.8,35.9,7.7,0.0,35.9,20.0
2020-21,Playoffs,POR,Portland Trail Blazers,6,5.7,5.2,0.59,3.0,0.5,1.3,37.5,43.8,20.6,55.9,2.9,0.0,29.4,46.7
2020-21,Playoffs,NYK,New York Knicks,5,4.2,3.9,0.76,3.0,0.4,1.2,33.3,41.7,33.3,38.1,0.0,0.0,42.9,93.3
2020-21,Playoffs,MIA,Miami Heat,4,6.8,6.0,0.52,4.0,0.8,2.0,37.5,37.5,18.5,55.6,3.7,4.0,25.9,13.3
