SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2018-19,pre-season,BKN,3,2,1,5.1,4.0,7.7,52.2,0.3,1.7,20.0,2.0,3.3,60.0,1.0,1.7,2.7,3.3,2.3,2.0,0.7,0.0,4.0,1.7,10.3,-2.3
2018-19,pre-season,DEN,3,2,1,3.8,4.0,7.7,52.2,1.0,3.3,30.0,0.3,1.0,33.3,1.3,2.7,4.0,2.0,1.3,0.3,0.3,0.7,2.0,1.7,9.3,0.7
2018-19,pre-season,LAL,3,2,1,3.6,3.0,7.3,40.9,1.7,3.7,45.5,0.7,0.7,100,1.7,2.0,3.7,2.3,2.0,0.3,0.3,0.3,2.3,1.0,8.3,-2.3
2018-19,pre-season,MIA,4,2,2,3.4,3.0,6.5,46.2,0.5,2.5,20.0,1.3,1.8,71.4,0.5,3.3,3.8,1.3,1.3,0.8,0.5,0.5,1.3,1.0,7.8,0.5
2018-19,pre-season,WAS,3,2,1,6.3,3.7,11.3,32.4,1.7,4.3,38.5,4.7,6.0,77.8,1.7,4.3,6.0,2.7,1.7,2.3,0.0,1.3,3.0,3.3,13.7,-3.3
2018-19,pre-season,ATL,2,1,1,4.3,5.0,9.0,55.6,1.0,2.0,50.0,2.5,4.0,62.5,1.0,4.0,5.0,2.5,0.5,0.5,0.5,1.0,0.5,2.0,13.5,3.5
2018-19,pre-season,BOS,3,1,2,2.6,2.3,5.0,46.7,0.7,2.7,25.0,1.7,2.3,71.4,0.3,1.7,2.0,0.7,1.0,0.3,0.0,0.7,1.3,1.7,7.0,1.0
2018-19,pre-season,CLE,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2018-19,pre-season,DAL,3,1,2,3.7,3.7,7.3,50.0,1.0,3.3,30.0,3.0,3.7,81.8,1.3,2.7,4.0,1.7,1.7,0.0,0.3,0.3,3.0,2.3,11.3,0.0
2018-19,pre-season,DET,3,1,2,6.5,5.0,11.0,45.5,1.3,3.3,40.0,0.3,1.0,33.3,1.0,4.0,5.0,2.3,3.0,1.0,1.0,0.3,2.3,2.3,11.7,-1.0
2018-19,pre-season,LAC,1,1,0,2.3,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,-7.0
2018-19,pre-season,MEM,1,1,0,9.9,4.0,17.0,23.5,1.0,5.0,20.0,4.0,4.0,100,3.0,9.0,12.0,2.0,7.0,1.0,4.0,2.0,6.0,3.0,13.0,-7.0
2018-19,pre-season,MIN,1,1,0,5.0,2.0,10.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,-3.0
2018-19,pre-season,OKC,2,1,1,6.7,5.0,12.0,41.7,2.5,7.0,35.7,2.5,4.0,62.5,1.5,6.5,8.0,2.5,2.5,0.0,0.0,1.0,4.5,3.5,15.0,0.5
2018-19,pre-season,PHI,2,1,1,3.0,3.0,4.5,66.7,1.0,1.5,66.7,2.5,5.0,50.0,0.0,2.0,2.0,2.0,0.0,1.5,0.0,0.5,1.0,2.5,9.5,2.5
2018-19,pre-season,PHX,2,1,1,2.8,2.0,4.0,50.0,0.5,1.5,33.3,4.5,7.0,64.3,0.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,3.5,4.0,9.0,1.0
2018-19,pre-season,POR,2,1,1,3.4,3.0,7.0,42.9,2.5,5.0,50.0,4.0,4.0,100,1.0,3.0,4.0,1.5,0.5,1.5,0.0,0.0,2.0,2.0,12.5,5.0
2018-19,pre-season,SAC,3,1,2,4.9,5.0,9.0,55.6,0.0,2.7,0.0,3.7,6.0,61.1,2.0,3.3,5.3,0.7,1.7,1.0,0.3,0.3,4.0,4.0,13.7,0.0
2018-19,pre-season,SAS,2,1,1,2.9,3.5,6.0,58.3,1.5,2.5,60.0,0.5,0.5,100,0.5,1.5,2.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,9.0,-1.5
2018-19,pre-season,UTA,1,1,0,1.8,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,-10.0
2018-19,pre-season,CHI,2,0,2,2.9,1.5,5.0,30.0,0.0,1.5,0.0,4.5,6.0,75.0,0.5,2.0,2.5,0.5,0.5,0.5,0.5,0.5,1.0,3.0,7.5,4.0
2018-19,pre-season,GSW,2,0,2,2.7,2.0,6.5,30.8,0.0,2.0,0.0,0.5,1.5,33.3,1.5,3.0,4.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,4.5,2.5
2018-19,pre-season,IND,1,0,1,9.9,6.0,16.0,37.5,1.0,4.0,25.0,7.0,8.0,87.5,0.0,8.0,8.0,2.0,2.0,4.0,2.0,4.0,3.0,6.0,20.0,7.0
2018-19,pre-season,MIL,1,0,1,8.7,6.0,16.0,37.5,4.0,9.0,44.4,9.0,13.0,69.2,5.0,8.0,13.0,5.0,4.0,3.0,2.0,0.0,4.0,7.0,25.0,5.0
2018-19,pre-season,NOP,1,0,1,1.3,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0
2018-19,pre-season,-,1,0,1,1.2,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0
2018-19,pre-season,ORL,1,0,1,5.2,2.0,6.0,33.3,0.0,3.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0
2018-19,regular-season,DEN,46,31,15,3.3,2.2,5.4,40.4,0.4,1.9,20.2,1.8,2.4,73.9,0.6,1.8,2.4,1.2,0.9,0.6,0.4,0.3,2.0,1.6,6.6,-1.2
2018-19,regular-season,PHI,45,30,15,3.7,2.7,6.4,42.1,0.9,2.5,34.5,2.0,2.7,74.6,1.0,2.4,3.4,1.2,0.8,0.6,0.3,0.6,2.6,1.9,8.3,-0.9
2018-19,regular-season,LAC,43,27,16,3.6,2.7,6.7,39.8,0.7,2.8,25.0,1.7,2.0,82.6,1.1,2.2,3.3,1.4,1.1,0.5,0.4,0.4,2.4,1.6,7.7,-1.6
2018-19,regular-season,POR,42,25,17,3.4,2.5,6.3,39.6,0.7,2.5,27.9,2.2,2.8,78.6,1.0,2.2,3.2,1.2,0.7,0.3,0.4,0.4,2.1,2.1,7.9,-0.8
2018-19,regular-season,BKN,44,24,20,4.2,3.2,7.7,41.3,1.0,2.8,33.6,2.5,3.2,79.3,1.3,2.7,4.0,1.5,1.0,0.5,0.6,0.5,2.4,2.6,9.8,0.0
2018-19,regular-season,HOU,41,24,17,3.6,2.6,5.9,45.0,0.8,2.4,32.0,2.1,2.9,73.7,0.8,2.3,3.1,1.4,0.8,0.4,0.3,0.5,2.4,2.1,8.1,-0.2
2018-19,regular-season,SAC,49,24,25,3.3,2.7,6.0,44.4,0.7,2.1,33.7,2.1,2.6,81.3,0.9,2.4,3.3,1.2,1.1,0.4,0.6,0.3,1.9,1.8,8.1,0.4
2018-19,regular-season,SAS,40,24,16,4.0,3.2,7.0,45.2,0.9,2.9,31.0,1.6,2.1,73.8,0.9,2.9,3.8,1.5,0.8,0.5,0.5,0.4,1.9,1.6,8.8,-0.8
2018-19,regular-season,BOS,42,23,19,3.5,3.0,6.3,47.0,1.0,2.6,37.8,2.0,2.6,76.1,1.0,2.3,3.3,1.6,1.1,0.4,0.2,0.4,2.0,1.9,8.9,-0.7
2018-19,regular-season,IND,41,23,18,3.0,2.1,5.3,39.9,0.8,2.3,34.4,1.3,1.7,75.4,0.8,1.8,2.6,1.3,0.7,0.5,0.3,0.4,1.5,1.4,6.3,-0.8
2018-19,regular-season,TOR,38,23,15,4.6,3.1,7.2,43.4,0.8,2.6,32.0,2.2,2.9,73.2,1.0,2.8,3.8,1.8,1.5,0.5,0.3,0.6,2.3,2.6,9.2,-1.1
2018-19,regular-season,MIL,36,22,14,3.8,3.0,6.5,46.4,1.1,2.7,39.2,2.0,2.6,74.7,0.7,2.4,3.1,1.5,1.1,0.4,0.4,0.5,2.0,2.0,9.0,-0.4
2018-19,regular-season,OKC,46,22,24,3.8,2.9,6.6,44.7,0.7,2.2,30.3,2.3,3.1,75.2,1.0,2.5,3.5,1.4,1.2,0.5,0.5,0.5,2.5,2.2,8.8,-0.1
2018-19,regular-season,ORL,47,22,25,3.5,2.4,5.7,42.6,0.7,2.1,32.3,1.7,2.4,72.3,0.5,2.5,3.0,1.3,0.9,0.7,0.4,0.3,2.0,1.7,7.3,-0.1
2018-19,regular-season,LAL,43,21,22,3.3,2.3,5.5,41.4,0.9,2.6,33.3,2.7,3.5,77.9,0.7,2.2,2.8,1.3,0.8,0.4,0.5,0.4,2.2,2.1,8.1,-0.2
2018-19,regular-season,MIA,45,21,24,3.5,2.3,5.7,40.3,0.6,2.5,25.2,2.2,2.8,79.5,0.8,2.4,3.3,1.2,1.1,0.6,0.4,0.3,1.9,2.0,7.5,0.4
2018-19,regular-season,ATL,41,20,21,4.0,3.0,7.3,41.0,0.6,2.7,22.9,2.3,3.3,69.6,1.2,2.9,4.1,1.3,1.2,0.6,0.3,0.6,2.3,2.4,8.9,-0.4
2018-19,regular-season,DAL,46,20,26,3.7,3.0,6.6,45.4,0.7,2.2,29.1,2.1,2.7,79.7,0.7,3.0,3.7,1.5,0.7,0.5,0.3,0.3,2.1,2.0,8.8,0.6
2018-19,regular-season,DET,42,20,22,4.1,3.2,6.9,46.7,1.0,2.9,34.4,2.2,2.9,76.2,0.7,2.3,3.0,1.7,0.9,0.4,0.5,0.3,2.0,2.3,9.6,0.1
2018-19,regular-season,GSW,35,20,15,3.9,2.7,6.9,39.5,0.9,3.0,29.8,2.5,3.2,77.5,1.1,3.0,4.0,1.4,1.0,0.5,0.4,0.5,2.2,2.3,8.8,-0.4
2018-19,regular-season,MEM,47,19,28,4.1,3.1,6.9,44.3,0.7,2.7,25.4,2.9,3.4,84.0,1.0,3.1,4.1,1.5,1.2,0.5,0.4,0.5,2.4,2.7,9.7,1.2
2018-19,regular-season,MIN,45,19,26,3.8,2.9,6.7,43.9,0.8,2.4,33.6,2.1,2.7,78.3,1.2,2.5,3.6,1.2,0.8,0.4,0.5,0.5,2.0,2.1,8.8,1.1
2018-19,regular-season,CHA,39,18,21,4.1,3.2,7.2,44.3,0.9,2.7,33.3,2.2,3.0,75.0,0.8,3.3,4.0,1.7,0.7,0.4,0.6,0.5,2.3,2.1,9.5,0.2
2018-19,regular-season,NOP,45,17,28,3.2,2.6,5.8,44.2,0.6,2.0,30.3,2.3,3.0,77.2,0.8,2.6,3.4,1.3,0.8,0.5,0.5,0.4,1.8,2.4,8.0,0.9
2018-19,regular-season,CHI,39,15,24,4.2,3.2,7.2,44.8,0.8,2.6,31.7,2.2,2.9,75.7,1.0,2.7,3.7,1.7,1.2,0.6,0.5,0.6,2.0,2.2,9.5,1.2
2018-19,regular-season,UTA,33,15,18,3.3,2.6,6.2,42.0,0.8,2.3,35.1,1.9,2.6,74.1,1.0,2.0,2.9,1.3,0.8,0.5,0.5,0.5,2.2,2.1,7.9,-0.4
2018-19,regular-season,WAS,39,15,24,4.6,3.7,8.5,43.8,1.0,2.8,34.5,3.0,3.9,75.8,1.7,3.1,4.8,1.6,1.5,0.7,0.5,0.5,2.5,2.9,11.4,0.8
2018-19,regular-season,CLE,34,13,21,3.0,2.2,5.6,38.9,0.8,2.3,32.9,2.2,2.8,79.2,0.9,2.4,3.3,1.2,0.6,0.4,0.6,0.2,1.4,1.9,7.4,1.1
2018-19,regular-season,PHX,33,12,21,4.5,3.6,8.0,44.9,1.0,2.9,34.4,3.5,4.8,73.2,1.2,2.9,4.0,2.0,1.1,0.9,0.5,0.8,2.3,3.4,11.7,1.3
2018-19,regular-season,NYK,34,11,23,3.8,3.1,7.6,40.5,1.1,3.1,36.8,2.2,2.7,80.6,1.4,2.8,4.1,1.6,1.1,0.6,0.4,0.5,1.9,2.1,9.5,1.0
2018-19,playoffs,GSW,13,8,5,4.5,3.0,7.4,40.6,1.0,3.5,28.9,1.9,2.4,80.6,1.0,2.5,3.5,1.3,1.3,0.5,0.5,0.6,2.2,2.1,8.9,-0.9
2018-19,playoffs,TOR,12,7,5,4.8,3.0,7.0,42.9,1.1,3.2,34.2,2.3,3.1,75.7,1.1,2.9,4.0,2.0,1.8,0.8,0.4,0.3,3.2,2.0,9.4,-1.6
2018-19,playoffs,POR,9,5,4,5.9,4.4,10.0,44.4,1.1,3.6,31.3,2.2,2.7,83.3,2.2,5.0,7.2,2.6,2.0,0.3,1.2,0.9,2.3,1.9,12.2,-0.8
2018-19,playoffs,HOU,8,4,4,4.3,3.0,8.0,37.5,1.5,3.5,42.9,2.8,3.0,91.7,1.3,2.1,3.4,1.8,0.6,0.5,0.6,0.4,2.8,2.1,10.3,1.9
2018-19,playoffs,BOS,4,3,1,1.9,0.8,2.3,33.3,0.8,1.3,60.0,0.3,0.3,100,0.0,1.3,1.3,0.5,0.5,0.0,0.0,0.3,0.8,0.5,2.5,-3.8
2018-19,playoffs,DEN,7,3,4,6.3,5.0,12.0,41.7,1.0,3.3,30.4,2.4,3.0,81.0,2.3,2.7,5.0,1.7,0.9,1.7,0.6,1.1,2.6,2.7,13.4,0.9
2018-19,playoffs,LAC,2,2,0,4.3,3.0,8.0,37.5,1.0,4.0,25.0,1.5,1.5,100,1.5,1.5,3.0,2.0,3.0,1.0,0.5,0.5,4.0,2.0,8.5,-4.0
2018-19,playoffs,MIL,5,2,3,5.8,3.4,9.4,36.2,1.6,4.6,34.8,4.4,6.0,73.3,2.0,2.8,4.8,1.8,1.0,1.2,0.6,0.6,2.0,4.6,12.8,2.2
2018-19,playoffs,PHI,4,2,2,4.4,2.8,6.5,42.3,0.5,2.3,22.2,2.3,3.0,75.0,1.3,2.0,3.3,1.3,2.5,1.3,0.3,0.0,2.8,2.3,8.3,-2.5
2018-19,playoffs,OKC,3,1,2,1.7,1.7,3.0,55.6,0.7,1.0,66.7,3.3,3.3,100,0.3,0.7,1.0,0.0,0.0,0.7,0.0,0.3,0.0,1.7,7.3,3.0
2018-19,playoffs,ORL,2,1,1,3.1,3.0,5.5,54.5,0.5,1.5,33.3,1.0,1.0,100,1.5,1.5,3.0,1.0,1.5,0.0,0.0,0.5,0.5,1.0,7.5,0.0
2018-19,playoffs,SAS,3,1,2,3.5,2.0,6.3,31.6,0.3,2.3,14.3,2.0,2.0,100,0.7,2.0,2.7,1.3,0.7,0.3,0.7,0.0,1.7,1.7,6.3,0.3
2018-19,playoffs,BKN,1,0,1,5.1,6.0,11.0,54.5,2.0,3.0,66.7,2.0,2.0,100,3.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,16.0,9.0
2018-19,playoffs,IND,3,0,3,2.6,3.3,5.3,62.5,1.0,2.3,42.9,0.7,1.0,66.7,0.3,1.7,2.0,2.0,0.0,0.3,0.3,0.0,0.3,1.0,8.3,5.3
2018-19,playoffs,UTA,2,0,2,4.7,2.0,7.0,28.6,1.0,2.5,40.0,6.0,7.5,80.0,1.5,4.5,6.0,0.5,1.0,0.5,1.0,1.5,1.0,4.5,11.0,2.0
2018-19,all-star,-,1,1,0,0.9,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
2018-19,all-star,-,1,0,1,0.9,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0
2019-20,regular-season,OKC,45,30,15,4.3,3.0,7.2,41.7,0.9,3.0,31.1,1.7,2.4,70.9,1.1,2.5,3.6,1.5,1.4,0.6,0.2,0.5,2.9,1.8,8.7,-2.3
2019-20,regular-season,DEN,45,29,16,3.9,2.7,6.4,42.7,0.7,2.5,29.2,2.1,2.6,79.7,0.9,2.3,3.2,1.7,1.0,0.4,0.4,0.2,2.7,1.8,8.2,-1.2
2019-20,regular-season,UTA,41,28,13,3.5,2.5,6.4,39.8,0.8,2.4,33.7,2.0,2.7,74.8,0.8,2.8,3.6,1.4,0.8,0.4,0.3,0.4,2.5,1.9,7.9,-1.0
2019-20,regular-season,PHI,44,26,18,3.1,2.1,4.7,44.0,0.5,1.6,32.4,2.2,3.0,72.4,0.4,2.0,2.5,1.1,0.8,0.5,0.2,0.4,2.0,2.0,6.9,-0.5
2019-20,regular-season,TOR,37,25,12,3.5,2.4,5.8,41.7,0.9,2.6,33.7,1.7,2.2,76.8,0.8,2.1,2.9,1.4,1.2,0.4,0.4,0.2,2.4,1.9,7.4,-2.0
2019-20,regular-season,BOS,42,23,19,3.4,2.4,5.9,40.6,0.8,2.7,30.4,2.5,3.2,78.2,0.8,2.1,2.9,1.3,0.9,0.6,0.4,0.4,2.1,2.2,8.1,-0.6
2019-20,regular-season,IND,36,22,14,4.2,2.8,7.2,38.2,0.6,2.8,21.6,2.0,2.8,71.7,1.1,2.6,3.8,1.1,1.2,0.6,0.4,0.5,2.2,2.3,8.1,-1.2
2019-20,regular-season,POR,37,22,15,3.6,3.0,6.9,43.3,0.9,2.8,31.4,1.9,2.4,80.0,1.2,2.6,3.9,1.6,1.1,0.3,0.4,0.6,1.9,1.6,8.8,-0.6
2019-20,regular-season,BKN,40,20,20,4.4,3.3,8.0,41.2,0.9,3.0,30.3,2.4,3.0,79.8,1.0,2.5,3.6,1.6,1.0,0.7,0.6,0.4,2.5,2.4,9.8,-0.7
2019-20,regular-season,LAL,30,20,10,3.8,2.4,5.8,40.6,0.7,2.2,31.3,2.5,3.0,84.4,0.6,2.7,3.3,1.2,1.3,0.3,0.2,0.5,2.2,2.1,8.0,-1.0
2019-20,regular-season,HOU,32,19,13,3.5,2.3,6.7,35.2,0.8,2.9,26.9,1.9,2.6,74.4,1.0,2.5,3.5,1.4,1.0,0.4,0.3,0.5,2.2,1.8,7.4,-1.8
2019-20,regular-season,LAC,32,19,13,4.0,3.2,7.5,42.1,0.9,3.2,29.7,2.2,2.9,75.3,1.3,2.4,3.7,1.5,0.9,0.8,0.2,0.4,2.2,2.3,9.4,-0.7
2019-20,regular-season,SAC,39,19,20,3.6,2.6,5.9,45.0,0.6,2.1,30.9,2.8,3.5,81.5,0.7,2.7,3.4,1.5,1.0,0.3,0.4,0.4,2.0,2.5,8.7,0.3
2019-20,regular-season,MIA,36,18,18,4.3,3.4,7.6,44.5,1.1,3.1,34.5,2.4,2.8,84.2,1.1,3.1,4.2,1.8,0.9,0.4,0.2,0.6,2.7,2.1,10.2,1.1
2019-20,regular-season,SAS,45,18,27,3.9,3.0,6.9,42.8,0.9,2.8,32.3,2.6,3.0,85.3,0.9,3.0,4.0,1.5,1.0,0.3,0.5,0.4,2.1,2.3,9.4,0.5
2019-20,regular-season,CHA,34,17,17,4.4,3.3,7.6,43.2,1.1,3.3,34.2,1.9,2.6,75.0,1.3,2.6,3.9,1.9,0.9,0.6,0.2,0.5,2.6,2.2,9.6,-0.9
2019-20,regular-season,DAL,41,17,24,4.0,2.9,7.0,41.5,1.0,2.8,36.5,2.1,2.8,74.1,1.0,2.8,3.8,1.3,0.7,0.6,0.5,0.4,2.6,2.3,8.9,0.4
2019-20,regular-season,MIL,24,17,7,3.1,1.9,5.0,37.2,0.8,2.6,29.0,2.0,2.8,71.6,0.4,2.2,2.6,1.0,0.9,0.4,0.3,0.5,2.1,1.9,6.5,-1.8
2019-20,regular-season,PHX,37,16,21,3.5,2.7,6.1,44.2,0.8,2.3,33.3,3.1,3.8,81.0,0.6,2.5,3.2,1.2,0.8,0.4,0.6,0.3,2.3,2.5,9.3,0.3
2019-20,regular-season,NYK,34,14,20,4.0,2.6,6.5,39.5,1.0,2.9,33.7,2.9,3.4,85.2,0.7,2.6,3.3,1.3,1.1,0.4,0.6,0.5,2.1,2.6,9.0,0.3
2019-20,regular-season,ORL,34,14,20,3.6,2.8,6.4,44.4,0.8,2.4,34.6,1.7,2.3,74.7,0.7,2.7,3.4,1.7,1.0,0.7,0.4,0.4,1.7,2.1,8.2,0.7
2019-20,regular-season,WAS,35,14,21,3.0,2.3,5.0,46.6,0.8,2.1,38.4,2.4,3.1,77.6,0.8,2.2,3.0,1.3,0.8,0.3,0.5,0.2,1.8,1.9,7.8,1.5
2019-20,regular-season,ATL,34,13,21,3.8,2.8,6.9,40.3,0.7,2.8,25.5,2.3,3.2,71.6,1.1,2.9,3.9,1.6,1.1,0.6,0.8,0.4,1.8,2.1,8.5,0.9
2019-20,regular-season,CHI,38,13,25,3.1,2.6,5.5,47.4,0.8,2.2,39.0,2.4,3.1,77.1,1.1,2.0,3.1,1.4,0.8,0.4,0.5,0.2,1.7,2.1,8.4,1.7
2019-20,regular-season,CLE,29,13,16,4.6,3.5,8.5,40.9,0.9,2.9,31.0,2.2,2.9,76.5,1.3,2.7,4.0,1.9,0.6,0.8,0.7,0.6,2.2,2.1,10.1,0.3
2019-20,regular-season,MEM,30,13,17,3.2,2.6,5.8,44.8,1.0,2.5,39.5,2.6,3.4,77.2,0.7,2.2,2.9,1.3,0.7,0.6,0.4,0.4,1.7,2.2,8.8,1.3
2019-20,regular-season,NOP,41,13,28,3.5,2.8,6.1,44.8,0.7,2.1,34.5,2.9,3.4,87.0,0.8,2.9,3.6,1.2,0.7,0.3,0.3,0.4,1.9,2.2,9.2,2.5
2019-20,regular-season,MIN,33,11,22,3.4,2.7,6.1,44.8,0.9,2.5,37.8,2.1,2.8,75.0,0.7,2.3,3.0,1.0,0.8,0.3,0.5,0.3,1.9,2.1,8.5,1.2
2019-20,regular-season,DET,30,10,20,4.0,3.1,7.3,42.7,0.9,2.3,38.6,2.6,3.1,81.9,1.3,3.2,4.5,1.7,0.7,0.7,0.4,0.4,1.5,2.3,9.7,2.4
2019-20,regular-season,GSW,27,8,19,3.7,3.1,6.4,48.3,1.0,2.4,43.8,3.0,3.9,78.1,0.8,2.7,3.5,1.4,0.7,0.7,0.5,0.5,1.6,2.8,10.3,2.0
2019-20,playoffs,MIA,14,11,3,3.6,1.9,5.6,32.9,0.4,2.5,14.3,1.9,2.1,86.7,1.1,1.5,2.6,0.5,0.7,0.4,0.0,0.4,2.4,1.4,5.9,-3.4
2019-20,playoffs,BOS,13,6,7,4.0,2.5,6.4,38.6,0.9,3.2,29.3,2.8,3.1,92.5,0.7,2.2,2.9,1.3,0.8,0.6,0.5,0.5,2.3,2.5,8.7,1.0
2019-20,playoffs,DEN,11,6,5,3.5,2.1,5.1,41.1,0.5,2.1,26.1,3.2,3.7,85.4,0.6,2.5,3.1,0.9,1.3,0.2,0.5,0.5,1.7,2.4,7.9,-0.9
2019-20,playoffs,LAL,10,6,4,2.6,1.4,3.2,43.8,0.7,1.4,50.0,1.4,1.8,77.8,0.1,2.2,2.3,0.9,0.6,0.3,0.6,0.3,1.4,1.6,4.9,-0.3
2019-20,playoffs,TOR,6,4,2,4.8,3.3,7.7,43.5,0.5,2.5,20.0,1.2,1.7,70.0,0.8,3.7,4.5,2.2,1.5,0.5,0.5,0.5,2.7,2.5,8.3,-0.8
2019-20,playoffs,OKC,4,3,1,5.5,3.5,10.0,35.0,1.0,4.8,21.1,1.0,1.5,66.7,0.5,3.8,4.3,2.0,3.0,0.8,1.3,0.5,3.5,2.5,9.0,-3.0
2019-20,playoffs,LAC,5,2,3,4.0,3.0,6.8,44.1,1.8,3.8,47.4,1.4,1.6,87.5,0.6,2.8,3.4,1.8,1.2,0.2,0.2,0.2,2.4,2.2,9.2,-1.4
2019-20,playoffs,DAL,2,1,1,6.4,5.5,11.0,50.0,2.5,5.5,45.5,4.0,4.5,88.9,1.0,4.5,5.5,2.0,0.5,1.5,0.5,0.0,2.0,2.5,17.5,4.0
2019-20,playoffs,HOU,5,1,4,4.5,3.0,8.2,36.6,1.4,3.6,38.9,2.8,3.4,82.4,1.4,4.0,5.4,1.4,1.8,1.0,0.4,1.0,2.0,2.8,10.2,3.0
2019-20,playoffs,MIL,5,1,4,3.7,3.2,6.6,48.5,1.2,3.4,35.3,1.8,2.0,90.0,1.0,2.0,3.0,2.0,1.4,0.2,0.0,0.0,1.4,1.8,9.4,3.4
2019-20,playoffs,POR,2,1,1,2.7,1.5,4.0,37.5,0.0,1.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,1.0,0.0,1.5,0.0,1.0,1.0,2.0,4.0,-3.0
2019-20,playoffs,UTA,4,1,3,5.1,5.8,10.3,56.1,2.5,4.3,58.8,1.5,1.5,100,1.5,2.3,3.8,2.0,0.8,1.0,0.5,0.8,3.3,1.3,15.5,4.0
2019-20,playoffs,BKN,1,0,1,2.4,2.0,3.0,66.7,0.0,1.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,4.0
2019-20,playoffs,IND,1,0,1,4.2,1.0,5.0,20.0,0.0,4.0,0.0,5.0,6.0,83.3,2.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0
2019-20,playoffs,PHI,3,0,3,2.2,1.3,3.0,44.4,0.3,1.0,33.3,4.7,5.0,93.3,0.0,1.7,1.7,0.7,0.7,0.7,1.0,0.0,1.3,3.0,7.7,5.3
2019-20,all-star,-,1,1,0,0.0,2.0,14.0,14.3,1.0,6.0,16.7,11.0,14.0,78.6,2.0,10.0,12.0,1.0,6.0,2.0,1.0,3.0,8.0,12.0,16.0,-1.0
2019-20,all-star,-,1,0,1,0.0,5.0,15.0,33.3,1.0,10.0,10.0,6.0,10.0,60.0,0.0,10.0,10.0,3.0,4.0,3.0,3.0,1.0,12.0,8.0,17.0,1.0
2019-20,play-in,POR,1,1,0,4.8,2.0,7.0,28.6,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,2.0,3.0,0.0,1.0,1.0,5.0,1.0,5.0,-17.0
2019-20,play-in,MEM,1,0,1,4.8,6.0,10.0,60.0,4.0,7.0,57.1,6.0,9.0,66.7,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,5.0,22.0,17.0
2019-20,ist,TOR,1,1,0,8.4,6.0,14.0,42.9,3.0,6.0,50.0,1.0,2.0,50.0,1.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,6.0,4.0,16.0,-10.0
2019-20,ist,NOP,1,0,1,8.4,7.0,14.0,50.0,3.0,8.0,37.5,9.0,10.0,90.0,2.0,7.0,9.0,6.0,2.0,1.0,0.0,2.0,4.0,6.0,26.0,10.0
2020-21,pre-season,LAL,3,3,0,4.6,2.7,8.3,32.0,1.0,4.3,23.1,1.7,2.0,83.3,2.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,2.3,1.7,8.0,-6.3
2020-21,pre-season,ATL,3,2,1,3.4,2.3,7.0,33.3,1.3,4.7,28.6,2.7,5.0,53.3,2.0,2.7,4.7,1.0,1.7,1.3,0.0,0.0,2.7,2.7,8.7,-1.3
