SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Schröder - D. Eubanks - N. Clifford,SAC,1,16,58.9,0.286,14.7,25.0,54.5,0.152,8.8,21.1,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Schröder - Z. LaVine - D. Eubanks,SAC,2,16,58.1,0.355,5.9,31.3,75.0,0.300,14.7,60.0,0,0
2025-26,Regular+Season,S. Adams - A. Sengun - J. Smith Jr. - A. Thompson - R. Sheppard,HOU,5,16,51.7,0.400,5.4,22.2,32.9,0.171,8.6,24.0,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams - A. Mitchell,OKC,6,16,56.3,0.406,0.0,43.8,57.4,0.519,14.3,14.3,0,0
2025-26,Regular+Season,S. Sharpe - C. Love - K. Murray - R. Rupert - D. Clingan,POR,5,16,56.7,0.167,9.4,28.6,29.4,0.353,5.9,44.0,0,0
2025-26,Regular+Season,T. Bryant - N. Tomlin - C. Porter Jr. - J. Tyson - T. Proctor,CLE,6,16,46.6,0.138,14.3,21.1,54.5,0.242,22.2,63.2,0,0
2025-26,Regular+Season,T. Harris - C. LeVert - C. Cunningham - J. Duren - A. Thompson,DET,9,16,50.0,0.393,12.1,47.1,59.7,0.161,12.1,37.5,0,0
2025-26,Regular+Season,T. Jones - G. Bitadze - D. Bane - P. Banchero - T. da Silva,ORL,4,16,46.2,0.192,22.9,18.8,47.2,0.083,8.3,34.8,0,0
2025-26,Regular+Season,T. Jones - W. Carter Jr. - D. Bane - F. Wagner - P. Banchero,ORL,3,16,38.5,0.577,19.4,27.8,70.0,0.367,10.8,14.3,0,0
2025-26,Regular+Season,T. Mann - D. Sharpe - C. Thomas - N. Traore - D. Wolf,BKN,1,16,53.1,0.125,8.6,26.3,44.4,0.519,11.8,26.3,0,0
2025-26,Regular+Season,T. Mann - N. Claxton - C. Thomas - T. Martin - N. Clowney,BKN,2,16,63.0,0.593,6.5,38.5,73.1,0.115,23.3,36.4,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - T. Murphy III - J. Alvarado - Y. Missi,NOP,5,16,66.1,0.323,8.8,46.2,55.4,0.321,17.1,42.9,0,0
2025-26,Regular+Season,A. Caruso - I. Hartenstein - A. Wiggins - C. Holmgren - A. Mitchell,OKC,2,15,79.6,0.148,13.8,37.5,65.8,0.105,35.5,10.0,0,0
2025-26,Regular+Season,B. Ingram - S. Barnes - G. Dick - J. Shead - C. Murray-Boyles,TOR,4,15,62.9,0.129,12.5,40.0,33.3,0.233,17.2,47.6,0,0
2025-26,Regular+Season,B. Portis - K. Kuzma - K. Porter Jr. - R. Rollins - A. Green,MIL,6,15,43.1,0.138,10.0,25.0,75.0,0.115,20.7,60.0,0,0
2025-26,Regular+Season,C. Capela - A. Holiday - J. Smith Jr. - A. Thompson - R. Sheppard,HOU,5,15,40.0,0.229,12.5,52.2,55.6,0.444,19.4,0.0,0,0
2025-26,Regular+Season,C. LeVert - D. Robinson - I. Stewart - J. Ivey - R. Holland II,DET,6,15,40.3,0.323,13.9,40.0,48.1,0.556,3.2,33.3,0,0
2025-26,Regular+Season,C. McCollum - M. Bagley III - J. Champagnie - B. Carrington - W. Riley,WAS,8,15,50.0,0.250,21.2,40.0,51.4,0.143,2.8,40.0,0,0
2025-26,Regular+Season,D. Booker - D. Brooks - G. Allen - M. Williams - C. Gillespie,PHX,1,15,62.5,0.708,12.9,30.8,65.2,0.130,30.0,33.3,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - C. Gillespie - O. Ighodaro - R. Dunn,PHX,9,15,64.0,0.120,16.7,18.2,51.8,0.071,18.2,53.3,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - J. Goodwin - C. Gillespie - O. Ighodaro,PHX,10,15,56.9,0.103,14.7,18.8,75.0,0.833,18.2,30.0,0,0
2025-26,Regular+Season,D. Fox - K. Johnson - J. Champagnie - J. Sochan - V. Wembanyama,SAS,6,15,59.1,0.591,23.3,58.3,43.9,0.182,9.1,42.9,0,0
2025-26,Regular+Season,D. Fox - L. Kornet - K. Johnson - J. Champagnie - S. Castle,SAS,10,15,65.0,0.500,23.5,28.6,46.7,0.633,2.9,47.6,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - C. Cunningham - J. Duren - R. Holland II,DET,6,15,53.4,0.276,6.7,27.8,50.0,0.308,12.5,31.6,0,0
2025-26,Regular+Season,D. Russell - N. Marshall - M. Christie - D. Lively II - C. Flagg,DAL,5,15,61.5,0.500,12.1,23.1,48.2,0.071,18.8,23.5,0,0
2025-26,Regular+Season,G. Antetokounmpo - B. Portis - K. Kuzma - C. Anthony - A. Green,MIL,3,15,75.0,0.308,15.2,44.4,59.4,0.188,14.7,46.7,0,0
2025-26,Regular+Season,G. Antetokounmpo - B. Portis - K. Kuzma - G. Trent Jr. - R. Rollins,MIL,4,15,60.7,0.179,6.9,28.6,54.8,0.323,9.7,42.1,0,0
2025-26,Regular+Season,G. Antetokounmpo - B. Portis - K. Kuzma - R. Rollins - A. Green,MIL,6,15,67.9,0.536,8.8,23.1,42.9,0.286,21.2,41.2,0,0
2025-26,Regular+Season,G. Antetokounmpo - G. Harris - B. Portis - G. Trent Jr. - C. Anthony,MIL,3,15,52.1,0.250,21.2,40.0,65.4,0.308,10.3,33.3,0,0
2025-26,Regular+Season,G. Harris - B. Portis - C. Anthony - J. Sims - R. Rollins,MIL,3,15,32.8,0.103,6.9,15.0,55.2,0.172,14.7,35.3,0,0
2025-26,Regular+Season,G. Payton II - P. Spencer - G. Santos - T. Jackson-Davis - W. Richard,GSW,2,15,40.6,0.375,6.9,52.4,47.5,0.950,10.0,21.4,0,0
2025-26,Regular+Season,I. Hartenstein - I. Joe - C. Holmgren - C. Wallace - A. Mitchell,OKC,3,15,33.9,0.179,21.9,36.4,56.5,0.217,26.7,30.8,0,0
2025-26,Regular+Season,J. Allen - D. Hunter - D. Garland - C. Porter Jr. - J. Tyson,CLE,5,15,56.9,0.034,16.7,14.3,56.3,0.094,8.8,21.1,0,0
2025-26,Regular+Season,J. Brown - D. White - A. Simons - N. Queta - J. Walsh,BOS,7,15,51.6,0.194,6.1,35.3,66.7,0.167,16.1,16.7,0,0
2025-26,Regular+Season,J. Butler III - B. Hield - P. Spencer - Q. Post - W. Richard,GSW,2,15,71.4,0.250,12.5,27.3,54.0,0.200,18.2,8.3,0,0
2025-26,Regular+Season,J. Butler III - D. Green - J. Kuminga - M. Moody - B. Podziemski,GSW,3,15,48.0,0.120,20.0,18.8,57.4,0.148,9.7,13.3,0,0
2025-26,Regular+Season,J. Embiid - K. Oubre Jr. - T. Maxey - T. Watford - V. Edgecombe,PHI,1,15,64.7,0.118,9.7,53.3,53.6,0.214,12.9,33.3,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - K. Murray - T. Camara - D. Clingan,POR,5,15,64.5,0.613,8.3,52.9,38.9,0.259,15.2,15.8,0,0
2025-26,Regular+Season,J. Grant - R. Williams III - D. Avdija - S. Cissoko - T. Camara,POR,4,15,61.1,0.407,17.1,33.3,25.9,0.296,8.8,13.0,0,0
2025-26,Regular+Season,J. Green - P. Reed - J. Ivey - R. Holland II - D. Jenkins,DET,5,15,63.5,0.423,17.1,38.5,50.0,0.174,25.8,28.6,0,0
2025-26,Regular+Season,J. Jackson Jr. - J. Morant - C. Koloko - G. Jackson - C. Coward,MEM,3,15,50.0,0.423,10.0,25.0,76.0,0.360,16.1,37.5,0,0
2025-26,Regular+Season,J. Randle - N. Reid - A. Edwards - J. McDaniels - J. Clark,MIN,8,15,67.3,0.231,6.3,28.6,57.4,0.222,16.1,46.2,0,0
2025-26,Regular+Season,J. Valančiūnas - J. Murray - J. Pickett - P. Watson - S. Jones,DEN,2,15,46.3,0.519,6.3,31.3,53.0,0.152,6.5,33.3,0,0
2025-26,Regular+Season,K. Durant - C. Capela - D. Finney-Smith - A. Thompson - R. Sheppard,HOU,4,15,46.8,0.226,14.3,25.0,46.6,0.241,11.4,26.3,0,0
2025-26,Regular+Season,K. Durant - S. Adams - A. Sengun - J. Smith Jr. - R. Sheppard,HOU,8,15,50.0,0.536,18.9,44.4,51.9,0.296,18.2,37.5,0,0
2025-26,Regular+Season,K. Oubre Jr. - Q. Grimes - T. Maxey - T. Watford - A. Bona,PHI,7,15,46.3,0.296,16.7,17.6,51.5,0.182,8.8,33.3,0,0
2025-26,Regular+Season,K. Thompson - A. Davis - N. Marshall - M. Christie - R. Nembhard,DAL,3,15,50.0,0.115,10.0,21.4,30.6,0.097,3.2,22.7,0,0
2025-26,Regular+Season,K. Thompson - A. Davis - P. Washington - M. Christie - C. Flagg,DAL,4,15,44.2,0.154,27.8,23.5,54.7,0.125,11.8,25.0,0,0
2025-26,Regular+Season,K. Thompson - C. Martin - D. Gafford - C. Flagg - R. Nembhard,DAL,3,15,59.3,0.185,15.6,28.6,40.0,0.200,15.6,5.9,0,0
2025-26,Regular+Season,L. Ball - D. Hunter - D. Wade - E. Mobley - C. Porter Jr.,CLE,6,15,62.0,0.240,21.2,23.1,61.3,0.194,8.6,31.3,0,0
2025-26,Regular+Season,L. James - M. Smart - L. Dončić - R. Hachimura - J. Hayes,LAL,4,15,61.5,0.192,12.5,15.4,59.6,0.423,22.6,57.1,0,0
2025-26,Regular+Season,L. Kornet - K. Johnson - D. Vassell - J. Champagnie - S. Castle,SAS,8,15,55.0,0.167,11.8,35.3,51.6,0.161,8.6,11.1,0,0
2025-26,Regular+Season,L. Markkanen - K. George - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,3,15,65.5,0.276,9.1,33.3,54.5,0.364,18.8,28.6,0,0
2025-26,Regular+Season,M. Bridges - C. Sexton - T. Mann - R. Kalkbrenner - K. Knueppel,CHA,6,15,40.7,0.333,14.7,33.3,60.0,0.320,22.6,33.3,0,0
2025-26,Regular+Season,M. Bridges - T. Mann - M. Diabaté - K. Simpson - K. Knueppel,CHA,5,15,61.1,0.111,19.4,42.9,57.4,0.296,9.1,20.0,0,0
2025-26,Regular+Season,M. Conley - J. Randle - D. DiVincenzo - N. Reid - J. Clark,MIN,7,15,59.3,0.296,13.9,20.0,31.7,0.233,17.6,21.7,0,0
2025-26,Regular+Season,M. Porter Jr. - N. Claxton - Z. Williams - T. Martin - D. Powell,BKN,9,15,59.6,0.308,14.3,7.7,46.6,0.103,12.5,17.6,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - E. Dëmin - D. Wolf,BKN,4,15,36.2,0.207,21.9,38.1,58.0,0.080,25.0,23.1,0,0
2025-26,Regular+Season,M. Smart - D. Ayton - R. Hachimura - J. LaRavia - D. Knecht,LAL,2,15,44.4,0.222,12.1,13.3,44.1,0.412,19.4,60.9,0,0
2025-26,Regular+Season,M. Smart - L. Dončić - R. Hachimura - J. Hayes - J. LaRavia,LAL,5,15,54.8,0.323,5.6,20.0,46.3,0.148,11.8,0.0,0,0
2025-26,Regular+Season,N. Batum - B. Bogdanović - I. Zubac - J. Miller - K. Sanders,LAC,3,15,68.8,0.083,11.5,25.0,43.5,0.261,23.1,57.1,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Leonard - K. Dunn - I. Zubac,LAC,6,15,45.6,0.147,2.9,27.3,65.2,0.303,13.2,53.3,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - C. Johnson - Z. Nnaji - P. Watson,DEN,1,15,68.0,0.040,34.3,27.3,45.8,0.167,6.1,38.1,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - A. Dosunmu - M. Buzelis,CHI,4,15,79.7,0.063,6.3,30.0,48.1,0.481,11.8,29.4,0,0
2025-26,Regular+Season,N. Vučević - I. Okoro - T. Jones - A. Dosunmu - M. Buzelis,CHI,7,15,44.6,0.214,9.1,16.7,64.0,0.320,9.7,18.2,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - C. White - J. Giddey - M. Buzelis,CHI,5,15,61.3,0.258,8.3,31.3,46.6,0.276,2.9,17.6,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - P. Williams - A. Dosunmu - M. Buzelis,CHI,5,15,51.7,0.267,9.4,41.2,88.5,0.077,12.5,0.0,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - T. Jones - A. Dosunmu - M. Buzelis,CHI,7,15,53.4,0.207,11.1,18.8,51.6,0.065,11.4,17.6,0,0
2025-26,Regular+Season,P. George - Q. Grimes - A. Bona - J. McCain - V. Edgecombe,PHI,5,15,54.7,0.125,14.7,30.0,56.0,0.400,20.6,21.4,0,0
2025-26,Regular+Season,P. George - Q. Grimes - T. Maxey - A. Bona - J. McCain,PHI,7,15,58.8,0.147,2.8,16.7,56.7,0.100,2.9,11.8,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - I. Jackson - J. Walker - B. Sheppard,IND,4,15,50.0,0.231,18.8,35.7,60.7,0.536,6.1,58.8,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - D. Eubanks - P. Achiuwa,SAC,3,15,57.7,0.192,15.6,14.3,64.1,0.125,18.2,46.7,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - P. Achiuwa - D. Cardwell,SAC,3,15,48.0,0.080,24.1,40.0,43.1,0.207,6.9,23.5,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams - C. Wallace,OKC,4,15,48.1,0.115,10.0,7.1,50.0,0.276,3.0,23.5,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - A. Mitchell,OKC,6,15,48.0,0.280,13.9,6.3,44.6,0.250,20.0,15.8,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace - B. Carlson,OKC,2,15,44.8,0.069,14.7,5.3,42.3,0.231,18.8,21.1,0,0
2025-26,Regular+Season,T. Hardaway Jr. - B. Brown - J. Pickett - Z. Nnaji - P. Watson,DEN,5,15,51.8,0.214,9.4,17.6,48.3,0.133,11.8,23.5,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - C. Johnson - C. Braun - P. Watson,DEN,5,15,72.4,0.276,14.7,60.0,69.4,0.161,15.2,50.0,0,0
2025-26,Regular+Season,T. Harris - D. Robinson - P. Reed - C. Cunningham - A. Thompson,DET,2,15,58.3,0.000,16.1,42.9,61.1,0.444,3.2,33.3,0,0
2025-26,Regular+Season,T. Hendricks - K. George - B. Sensabaugh - I. Collier - K. Filipowski,UTA,6,15,58.9,0.143,12.9,21.4,63.8,0.483,12.5,50.0,0,0
2025-26,Regular+Season,T. Jones - G. Bitadze - F. Wagner - J. Suggs - T. da Silva,ORL,5,15,48.3,0.414,11.4,43.5,64.0,0.160,27.3,33.3,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - A. Nembhard - J. Huff - B. Mathurin,IND,5,15,58.0,0.080,18.2,7.1,37.0,0.259,17.1,21.1,0,0
2025-26,Regular+Season,B. Adebayo - T. Herro - D. Mitchell - P. Larsson - K. Ware,MIA,1,14,52.2,0.261,21.4,38.5,47.8,0.348,16.7,28.6,0,0
2025-26,Regular+Season,B. Hield - J. Kuminga - P. Spencer - Q. Post - W. Richard,GSW,1,14,42.9,0.107,7.4,22.2,34.8,0.030,7.4,39.1,0,0
2025-26,Regular+Season,B. Lopez - N. Batum - K. Leonard - B. Bogdanović - K. Sanders,LAC,4,14,62.5,0.125,35.7,22.2,55.6,0.296,7.1,35.7,0,0
2025-26,Regular+Season,B. Portis - K. Porter Jr. - J. Sims - R. Rollins - A. Green,MIL,5,14,50.0,0.280,13.8,35.7,39.6,0.375,17.9,33.3,0,0
2025-26,Regular+Season,B. Portis - T. Prince - K. Kuzma - C. Anthony - R. Rollins,MIL,4,14,54.3,0.261,3.3,7.1,50.0,0.500,16.7,35.3,0,0
2025-26,Regular+Season,C. LeVert - I. Stewart - C. Cunningham - J. Duren - A. Thompson,DET,2,14,59.5,0.667,13.8,45.5,52.2,0.174,15.4,21.4,0,0
2025-26,Regular+Season,C. LeVert - J. Green - I. Stewart - R. Holland II - D. Jenkins,DET,3,14,87.0,0.348,0.0,16.7,41.4,0.069,23.1,57.9,0,0
2025-26,Regular+Season,D. DeRozan - D. Schröder - Z. LaVine - D. Eubanks - N. Clifford,SAC,2,14,53.7,0.259,16.1,33.3,43.3,0.200,15.6,31.6,0,0
2025-26,Regular+Season,D. Fox - K. Johnson - J. Champagnie - V. Wembanyama - S. Castle,SAS,7,14,54.0,0.160,19.4,30.8,50.0,0.400,12.5,41.2,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - E. Mobley - C. Porter Jr. - J. Tyson,CLE,3,14,71.7,0.167,8.8,14.3,64.6,0.333,22.9,25.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Wade - C. Porter Jr. - J. Tyson,CLE,3,14,57.4,0.556,16.7,57.1,62.5,0.000,33.3,10.0,0,0
2025-26,Regular+Season,D. Powell - N. Marshall - J. Hardy - M. Christie - C. Flagg,DAL,3,14,53.7,0.296,12.1,31.3,70.5,0.182,22.6,10.0,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - C. Cunningham - J. Duren - D. Jenkins,DET,1,14,79.2,0.250,16.1,25.0,59.5,0.381,17.2,0.0,0,0
2025-26,Regular+Season,D. Schröder - M. Monk - D. Eubanks - K. Ellis - N. Clifford,SAC,3,14,77.5,0.100,26.9,25.0,83.3,0.222,13.8,50.0,0,0
2025-26,Regular+Season,D. Sharpe - J. Wilson - T. Martin - N. Clowney - D. Powell,BKN,1,14,67.4,0.217,14.8,18.2,66.7,0.125,7.1,16.7,0,0
2025-26,Regular+Season,G. Antetokounmpo - B. Portis - K. Kuzma - A. Coffey - C. Anthony,MIL,3,14,54.8,0.097,6.5,44.4,42.9,0.214,10.0,40.0,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - T. Prince - G. Trent Jr. - C. Anthony,MIL,4,14,78.6,0.250,15.2,33.3,54.0,0.560,17.6,35.3,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - K. Johnson - D. Vassell - J. Champagnie,SAS,8,14,69.4,1.222,14.3,0.0,78.8,0.385,15.2,55.6,0,0
2025-26,Regular+Season,H. Barnes - K. Johnson - J. Champagnie - V. Wembanyama - S. Castle,SAS,7,14,45.7,0.348,22.2,35.7,58.0,0.360,7.1,35.7,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - A. Wiggins - J. Williams - C. Wallace,OKC,2,14,76.0,0.280,7.1,20.0,65.2,0.304,14.3,26.7,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - A. Mitchell,OKC,4,14,47.9,0.542,6.7,21.4,50.0,0.522,6.7,20.0,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace,OKC,4,14,33.9,0.129,14.3,50.0,68.8,1.125,13.8,11.1,0,0
2025-26,Regular+Season,J. Brown - D. White - A. Simons - N. Queta - S. Hauser,BOS,9,14,63.0,0.148,10.7,35.7,59.3,0.407,10.3,64.3,0,0
2025-26,Regular+Season,J. Clarkson - J. Hart - J. Brunson - M. Robinson - M. McBride,NYK,7,14,60.4,0.833,10.0,61.5,66.7,0.185,11.1,35.7,0,0
2025-26,Regular+Season,J. Green - I. Stewart - C. Cunningham - R. Holland II - D. Jenkins,DET,7,14,39.7,0.103,37.9,60.0,46.0,0.320,13.8,33.3,0,0
2025-26,Regular+Season,J. Holiday - D. Avdija - K. Murray - T. Camara - D. Clingan,POR,6,14,51.9,0.269,13.8,40.0,50.0,0.476,13.3,15.4,0,0
2025-26,Regular+Season,J. Holiday - J. Grant - R. Williams III - K. Murray - T. Camara,POR,6,14,40.7,0.148,17.2,33.3,54.0,0.320,13.3,46.2,0,0
2025-26,Regular+Season,J. Landale - S. Aldama - G. Jackson - C. Spencer - J. Wells,MEM,4,14,66.7,0.286,20.7,18.2,65.5,0.414,0.0,66.7,0,0
2025-26,Regular+Season,J. McLaughlin - K. Johnson - J. Champagnie - V. Wembanyama - D. Harper,SAS,4,14,56.3,0.458,3.1,41.2,45.8,0.208,16.1,11.8,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - S. Mykhailiuk - K. George - K. Filipowski,UTA,4,14,56.9,0.448,13.3,47.1,59.6,0.231,3.6,26.7,0,0
2025-26,Regular+Season,J. Nurkić - S. Mykhailiuk - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,5,14,50.0,0.067,10.0,33.3,39.7,0.138,6.3,5.6,0,0
2025-26,Regular+Season,J. Valančiūnas - T. Hardaway Jr. - J. Murray - P. Watson - S. Jones,DEN,4,14,72.0,0.120,16.1,20.0,79.3,0.241,0.0,40.0,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - C. Spencer - J. Wells,MEM,6,14,33.3,0.033,12.5,30.4,73.3,0.100,10.0,33.3,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Landale - J. Morant - J. Konchar - C. Spencer,MEM,3,14,63.6,0.091,16.7,16.7,58.6,0.103,17.2,35.7,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Landale - J. Morant - J. Konchar - J. Wells,MEM,4,14,53.4,0.414,9.1,47.1,64.6,0.542,6.7,30.0,0,0
2025-26,Regular+Season,K. Durant - S. Adams - A. Holiday - J. Smith Jr. - R. Sheppard,HOU,6,14,62.5,0.250,15.6,53.8,50.0,0.179,3.3,18.8,0,0
2025-26,Regular+Season,K. Looney - J. Poole - H. Jones - T. Murphy III - J. Fears,NOP,2,14,37.5,0.167,17.6,16.7,77.1,0.333,16.7,44.4,0,0
2025-26,Regular+Season,K. Porziņģis - J. Johnson - D. Daniels - K. Wallace - Z. Risacher,ATL,2,14,29.5,0.364,7.1,17.6,55.4,0.107,11.5,40.0,0,0
2025-26,Regular+Season,K. Porziņģis - L. Kennard - O. Okongwu - V. Krejčí - K. Wallace,ATL,3,14,62.5,0.083,17.2,25.0,69.6,0.143,10.3,30.8,0,0
2025-26,Regular+Season,K. Porziņģis - O. Okongwu - D. Daniels - K. Wallace - Z. Risacher,ATL,3,14,38.9,0.630,13.8,52.6,46.0,0.240,16.7,20.0,0,0
2025-26,Regular+Season,K. Towns - J. Hart - M. Bridges - J. Brunson - L. Shamet,NYK,6,14,71.7,0.174,18.8,20.0,64.6,0.417,10.7,33.3,0,0
2025-26,Regular+Season,L. James - D. Ayton - G. Vincent - A. Reaves - J. LaRavia,LAL,3,14,51.9,0.037,16.7,31.3,45.2,0.194,13.3,42.1,0,0
2025-26,Regular+Season,M. Conley - J. Randle - D. DiVincenzo - N. Reid - A. Edwards,MIN,11,14,35.5,0.258,5.4,17.4,71.4,0.762,9.1,60.0,0,0
2025-26,Regular+Season,M. Plumlee - M. Bridges - C. Sexton - K. Knueppel - S. James,CHA,2,14,75.0,0.179,9.4,30.0,60.9,0.063,0.0,20.0,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - T. Martin - N. Clowney,BKN,5,14,62.5,0.500,14.3,35.7,48.1,0.148,17.1,23.5,0,0
2025-26,Regular+Season,M. Turner - B. Portis - K. Porter Jr. - R. Rollins - A. Green,MIL,4,14,56.0,0.160,17.2,21.4,45.5,0.273,13.8,21.4,0,0
2025-26,Regular+Season,M. Turner - K. Kuzma - J. Sims - R. Rollins - A. Green,MIL,6,14,43.1,0.103,6.9,30.0,61.9,0.429,11.1,16.7,0,0
2025-26,Regular+Season,N. Batum - J. Harden - D. Jones Jr. - K. Sanders - Y. Niederhäuser,LAC,3,14,51.6,0.281,6.9,66.7,50.0,0.474,17.9,27.3,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Leonard - I. Zubac - D. Jones Jr.,LAC,3,14,50.0,0.174,17.2,23.1,63.0,0.333,3.7,33.3,0,0
2025-26,Regular+Season,N. Hayes-Davis - I. Livers - J. Goodwin - R. Fleming - K. Maluach,PHX,3,14,38.9,0.259,26.5,27.8,57.7,0.308,14.7,15.4,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - B. Brown - C. Johnson - S. Jones,DEN,4,14,57.1,0.179,13.3,28.6,69.6,0.391,13.3,20.0,0,0
2025-26,Regular+Season,N. Jokić - J. Pickett - C. Johnson - C. Braun - P. Watson,DEN,1,14,51.9,0.148,16.1,30.8,65.4,0.462,3.3,18.2,0,0
2025-26,Regular+Season,N. Marshall - B. Williams - M. Cisse - M. Christie - C. Flagg,DAL,6,14,64.0,0.360,15.6,30.8,60.0,0.280,16.7,25.0,0,0
2025-26,Regular+Season,N. Powell - D. Mitchell - N. Jović - J. Jaquez Jr. - P. Larsson,MIA,6,14,72.4,0.207,9.7,30.0,28.0,0.400,32.3,52.6,0,0
2025-26,Regular+Season,O. Anunoby - M. Bridges - J. Brunson - M. McBride - A. Hukporti,NYK,2,14,40.6,0.344,12.1,40.9,70.5,0.682,15.6,16.7,0,0
2025-26,Regular+Season,O. Okongwu - V. Krejčí - D. Daniels - K. Wallace - M. Gueye,ATL,3,14,36.4,0.136,24.1,21.4,59.3,0.037,17.2,46.7,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - J. Huff - B. Sheppard - J. Furphy,IND,3,14,56.8,0.364,10.3,18.2,62.5,0.083,24.1,33.3,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - J. Huff - Q. Jackson - J. Walker,IND,4,14,71.2,0.269,11.4,9.1,44.8,0.069,15.6,23.5,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - A. Nembhard - J. Robinson-Earl - J. Walker,IND,2,14,78.3,0.304,12.9,0.0,76.0,0.280,18.8,33.3,0,0
2025-26,Regular+Season,R. Barrett - I. Quickley - S. Mamukelashvili - J. Walter - C. Murray-Boyles,TOR,4,14,65.5,0.069,3.7,21.4,78.0,0.280,3.4,11.1,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - M. Monk - K. Murray - M. Raynaud,SAC,5,14,50.0,0.200,3.6,21.4,53.7,0.222,3.6,40.0,0,0
2025-26,Regular+Season,S. Adams - J. Smith Jr. - T. Eason - A. Thompson - R. Sheppard,HOU,6,14,64.3,0.107,12.9,35.7,60.5,0.368,16.7,0.0,0,0
2025-26,Regular+Season,S. Bey - H. Jones - J. Alvarado - J. Hawkins - D. Queen,NOP,4,14,64.6,0.125,15.4,36.4,61.4,0.273,18.5,33.3,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - B. Brown - J. Pickett - C. Johnson,DEN,5,14,48.0,0.280,15.6,25.0,54.0,0.480,14.7,47.1,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - B. Brown - P. Watson - S. Jones,DEN,4,14,44.2,0.462,16.1,52.9,53.8,0.038,31.0,50.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - J. Murray - B. Brown - C. Johnson,DEN,5,14,73.8,0.524,16.1,33.3,67.9,0.214,3.2,33.3,0,0
2025-26,Regular+Season,T. Hendricks - B. Sensabaugh - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,3,14,53.8,0.154,22.6,40.0,64.0,0.240,16.7,27.3,0,0
2025-26,Regular+Season,T. Mann - N. Claxton - Z. Williams - T. Martin - N. Clowney,BKN,5,14,47.6,0.476,16.7,16.7,65.4,0.385,22.6,46.2,0,0
