SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2022-23,Pre+Season,WAS,Washington Wizards,4,1,3,.250,192,45.0,0.284,13.9,23.9,48.2,0.304,18.0,31.6
2022-23,Pre+Season,POR,Portland Trail Blazers,5,1,4,.200,240,51.6,0.470,19.1,27.7,53.5,0.358,17.7,34.4
2022-23,Pre+Season,SAS,San Antonio Spurs,5,1,4,.200,240,48.1,0.301,17.6,25.3,52.9,0.280,16.3,27.9
2022-23,Pre+Season,LAL,Los Angeles Lakers,6,1,5,.167,288,46.3,0.376,18.1,21.0,50.1,0.294,12.6,28.6
2022-23,Pre+Season,CHA,Charlotte Hornets,5,0,5,.000,240,43.7,0.281,15.9,29.2,55.1,0.234,16.8,26.9
2022-23,Pre+Season,DET,Detroit Pistons,4,0,4,.000,192,47.0,0.272,18.7,27.1,54.1,0.296,13.9,27.1
2022-23,Pre+Season,Maccabi Ra'anana,Maccabi Ra'anana,3,0,3,.000,144,41.3,0.324,15.7,26.3,68.2,0.498,21.0,43.5
2022-23,Pre+Season,MIL,Milwaukee Bucks,5,0,5,.000,240,50.5,0.276,19.1,31.6,57.7,0.280,14.1,23.6
2022-23,All+Star,Team Giannis,Team Giannis,1,1,0,1.000,44,73.6,0.033,9.4,21.3,66.3,0.000,7.8,28.3
2022-23,All+Star,Team LeBron,Team LeBron,1,0,1,.000,44,66.3,0.000,7.8,28.3,73.6,0.033,9.4,21.3
2022-23,PlayIn,ATL,Atlanta Hawks,1,1,0,1.000,48,52.1,0.281,12.2,39.0,48.9,0.220,8.1,22.2
2022-23,PlayIn,LAL,Los Angeles Lakers,1,1,0,1.000,53,46.7,0.261,19.6,33.9,53.0,0.181,22.6,23.4
2022-23,PlayIn,CHI,Chicago Bulls,2,1,1,.500,96,50.9,0.220,11.7,18.5,48.8,0.412,15.2,37.1
2022-23,PlayIn,MIA,Miami Heat,2,1,1,.500,96,48.2,0.308,10.9,25.2,50.6,0.236,12.1,27.4
2022-23,PlayIn,MIN,Minnesota Timberwolves,2,1,1,.500,101,56.3,0.247,19.7,23.6,45.0,0.243,18.6,31.6
2022-23,PlayIn,OKC,Oklahoma City Thunder,2,1,1,.500,96,47.5,0.287,12.6,31.2,56.5,0.329,14.1,31.5
2022-23,PlayIn,NOP,New Orleans Pelicans,1,0,1,.000,48,53.4,0.345,11.5,38.3,51.6,0.348,7.3,33.3
2022-23,PlayIn,TOR,Toronto Raptors,1,0,1,.000,48,50.0,0.414,16.5,44.6,52.9,0.256,11.5,24.4
2023-24,Pre+Season,MIN,Minnesota Timberwolves,5,5,0,1.000,240,58.0,0.222,17.9,32.1,48.6,0.295,16.2,28.9
2023-24,Pre+Season,Real Madrid,Real Madrid,1,1,0,1.000,48,57.4,0.309,14.4,40.0,55.1,0.235,10.7,28.6
2023-24,Pre+Season,TOR,Toronto Raptors,4,4,0,1.000,192,56.7,0.370,19.6,34.7,45.2,0.192,17.7,27.7
2023-24,Pre+Season,BOS,Boston Celtics,5,4,1,.800,240,54.4,0.248,15.8,32.3,50.2,0.262,15.9,26.8
2023-24,Pre+Season,GSW,Golden State Warriors,5,4,1,.800,238,56.0,0.293,17.2,30.0,53.3,0.256,13.7,24.7
2023-24,Pre+Season,HOU,Houston Rockets,5,4,1,.800,240,49.1,0.341,15.5,29.6,48.3,0.310,20.3,24.7
2023-24,Pre+Season,PHX,Phoenix Suns,5,4,1,.800,245,54.1,0.350,17.7,31.2,54.1,0.273,17.4,27.0
2023-24,Pre+Season,ORL,Orlando Magic,4,3,1,.750,192,52.2,0.287,15.5,28.6,50.1,0.216,21.2,30.5
2023-24,Pre+Season,WAS,Washington Wizards,4,3,1,.750,192,52.2,0.289,12.9,23.0,47.2,0.251,18.5,29.9
2023-24,Pre+Season,ATL,Atlanta Hawks,5,3,2,.600,240,52.8,0.260,20.0,27.8,56.3,0.249,19.0,21.2
2023-24,Pre+Season,DEN,Denver Nuggets,5,3,2,.600,250,55.3,0.258,16.6,28.9,52.6,0.254,16.2,34.2
2023-24,Pre+Season,MIL,Milwaukee Bucks,5,3,2,.600,240,49.9,0.231,16.6,29.2,51.9,0.224,16.2,24.9
2023-24,Pre+Season,SAS,San Antonio Spurs,5,3,2,.600,240,53.2,0.296,15.6,28.3,47.3,0.297,16.6,34.4
2023-24,Pre+Season,UTA,Utah Jazz,5,3,2,.600,240,53.8,0.306,17.7,31.8,49.5,0.237,14.8,28.3
2023-24,Pre+Season,BKN,Brooklyn Nets,4,2,2,.500,192,56.7,0.315,17.9,28.5,51.7,0.131,13.4,30.4
2023-24,Pre+Season,DET,Detroit Pistons,4,2,2,.500,197,54.4,0.305,16.6,26.6,51.9,0.360,12.9,23.2
2023-24,Pre+Season,IND,Indiana Pacers,4,2,2,.500,197,50.4,0.257,17.4,29.4,51.3,0.287,14.6,26.5
2023-24,Pre+Season,LAC,LA Clippers,4,2,2,.500,192,47.7,0.252,15.3,30.0,48.6,0.254,17.1,29.3
2023-24,Pre+Season,PHI,Philadelphia 76ers,4,2,2,.500,192,53.1,0.206,14.1,26.7,55.0,0.350,20.6,30.1
2023-24,Pre+Season,MEM,Memphis Grizzlies,5,2,3,.400,245,52.4,0.244,15.4,25.8,51.7,0.212,16.0,31.2
2023-24,Pre+Season,MIA,Miami Heat,5,2,3,.400,240,52.2,0.225,18.2,31.9,52.2,0.320,13.9,24.4
2023-24,Pre+Season,OKC,Oklahoma City Thunder,5,2,3,.400,240,54.3,0.321,13.5,27.4,55.7,0.275,16.4,25.0
2023-24,Pre+Season,LAL,Los Angeles Lakers,6,2,4,.333,281,53.0,0.286,16.6,22.1,54.3,0.281,17.2,28.2
2023-24,Pre+Season,CHA,Charlotte Hornets,4,1,3,.250,192,46.8,0.289,17.7,27.0,49.1,0.248,14.8,27.3
2023-24,Pre+Season,CLE,Cleveland Cavaliers,4,1,3,.250,192,54.2,0.236,19.5,21.5,48.6,0.270,17.8,24.0
2023-24,Pre+Season,DAL,Dallas Mavericks,4,1,3,.250,192,49.2,0.248,14.5,27.5,51.2,0.218,16.1,34.9
2023-24,Pre+Season,NOP,New Orleans Pelicans,4,1,3,.250,192,50.1,0.231,20.9,26.9,53.3,0.228,18.5,32.4
2023-24,Pre+Season,NYK,New York Knicks,4,1,3,.250,192,53.3,0.302,15.2,27.5,57.9,0.213,15.7,32.1
2023-24,Pre+Season,POR,Portland Trail Blazers,4,1,3,.250,192,54.8,0.252,18.9,33.2,52.1,0.352,20.1,28.9
2023-24,Pre+Season,CHI,Chicago Bulls,5,1,4,.200,250,49.6,0.187,16.5,33.7,57.5,0.306,19.5,27.8
2023-24,Pre+Season,SAC,Sacramento Kings,5,1,4,.200,245,50.6,0.215,14.6,24.1,54.9,0.316,18.6,28.8
2023-24,Pre+Season,Breakers,Breakers,2,0,2,.000,96,39.5,0.280,20.6,18.7,55.9,0.302,20.6,31.4
2023-24,Pre+Season,Flamengo,Flamengo,1,0,1,.000,48,47.9,0.139,29.0,29.5,58.2,0.411,17.0,29.3
2023-24,Pre+Season,Maccabi Ra'anana,Maccabi Ra'anana,3,0,3,.000,144,46.8,0.167,14.4,27.3,62.1,0.254,15.8,35.5
2023-24,Pre+Season,Taipans,Taipans,2,0,2,.000,96,40.8,0.190,22.3,28.6,62.7,0.354,15.9,35.6
2023-24,Regular+Season,BOS,Boston Celtics,82,64,18,.780,3966,57.8,0.224,12.1,28.7,52.3,0.189,12.2,27.4
2023-24,Regular+Season,DEN,Denver Nuggets,82,57,25,.695,3941,56.2,0.224,13.0,30.0,52.6,0.252,12.7,28.2
2023-24,Regular+Season,OKC,Oklahoma City Thunder,82,57,25,.695,3961,57.3,0.240,12.5,25.0,53.0,0.256,15.5,30.2
2023-24,Regular+Season,MIN,Minnesota Timberwolves,82,56,26,.683,3961,55.9,0.270,14.4,27.5,51.5,0.252,14.5,27.5
2023-24,Regular+Season,LAC,LA Clippers,82,51,31,.622,3941,56.1,0.256,13.4,28.3,54.1,0.236,13.3,29.5
2023-24,Regular+Season,DAL,Dallas Mavericks,82,50,32,.610,3941,56.2,0.251,12.4,25.7,54.8,0.239,13.7,28.9
2023-24,Regular+Season,NYK,New York Knicks,82,50,32,.610,3946,54.0,0.246,13.8,33.3,54.3,0.231,13.7,27.1
2023-24,Regular+Season,MIL,Milwaukee Bucks,82,49,33,.598,3961,56.8,0.270,12.8,25.5,53.9,0.234,11.9,26.9
2023-24,Regular+Season,NOP,New Orleans Pelicans,82,49,33,.598,3941,55.8,0.261,13.2,27.8,54.1,0.237,14.4,27.5
2023-24,Regular+Season,PHX,Phoenix Suns,82,49,33,.598,3956,56.5,0.271,15.0,29.2,53.6,0.230,12.8,28.6
2023-24,Regular+Season,CLE,Cleveland Cavaliers,82,48,34,.585,3961,55.7,0.234,13.8,27.4,53.5,0.240,13.8,27.9
2023-24,Regular+Season,IND,Indiana Pacers,82,47,35,.573,3941,57.8,0.222,12.6,28.4,55.6,0.289,13.6,30.0
2023-24,Regular+Season,LAL,Los Angeles Lakers,82,47,35,.573,3971,56.6,0.276,13.7,24.4,55.0,0.192,13.1,27.5
2023-24,Regular+Season,ORL,Orlando Magic,82,47,35,.573,3956,54.1,0.287,15.0,29.7,54.3,0.264,15.4,26.3
2023-24,Regular+Season,PHI,Philadelphia 76ers,82,47,35,.573,3956,53.2,0.264,12.2,29.2,53.7,0.271,14.8,29.9
2023-24,Regular+Season,GSW,Golden State Warriors,82,46,36,.561,3966,55.7,0.219,14.2,31.5,53.9,0.248,12.9,27.5
2023-24,Regular+Season,MIA,Miami Heat,82,46,36,.561,3951,53.8,0.257,13.0,26.1,54.3,0.223,14.1,26.6
2023-24,Regular+Season,SAC,Sacramento Kings,82,46,36,.561,3971,55.6,0.229,13.1,28.5,55.5,0.266,13.8,25.6
2023-24,Regular+Season,HOU,Houston Rockets,82,41,41,.500,3971,52.9,0.257,12.7,29.4,53.3,0.286,13.8,27.8
2023-24,Regular+Season,CHI,Chicago Bulls,82,39,43,.476,3996,53.4,0.236,12.4,29.1,55.6,0.251,14.2,28.3
2023-24,Regular+Season,ATL,Atlanta Hawks,82,36,46,.439,3971,53.9,0.251,13.3,30.8,57.2,0.242,13.9,28.3
2023-24,Regular+Season,BKN,Brooklyn Nets,82,32,50,.390,3961,53.1,0.234,13.4,28.9,54.3,0.239,12.9,28.5
2023-24,Regular+Season,UTA,Utah Jazz,82,31,51,.378,3961,53.9,0.251,15.5,32.5,56.7,0.235,12.2,28.3
2023-24,Regular+Season,MEM,Memphis Grizzlies,82,27,55,.329,3956,50.9,0.238,15.2,28.7,55.1,0.250,15.2,29.4
2023-24,Regular+Season,TOR,Toronto Raptors,82,25,57,.305,3961,53.5,0.241,13.9,28.1,56.6,0.218,13.8,30.6
2023-24,Regular+Season,SAS,San Antonio Spurs,82,22,60,.268,3966,53.2,0.220,14.8,26.9,55.5,0.222,13.1,27.9
2023-24,Regular+Season,CHA,Charlotte Hornets,82,21,61,.256,3946,52.9,0.212,14.0,25.3,57.2,0.236,13.9,29.1
2023-24,Regular+Season,POR,Portland Trail Blazers,82,21,61,.256,3976,50.3,0.228,15.4,32.0,55.8,0.273,14.5,30.3
2023-24,Regular+Season,WAS,Washington Wizards,82,15,67,.183,3946,53.8,0.221,13.6,24.0,56.2,0.258,13.6,31.7
2023-24,Regular+Season,DET,Detroit Pistons,82,14,68,.171,3951,52.6,0.246,15.1,27.7,55.8,0.276,12.3,27.0
2023-24,Playoffs,BOS,Boston Celtics,19,16,3,.842,917,55.5,0.230,12.3,27.6,52.8,0.166,12.5,23.8
2023-24,Playoffs,OKC,Oklahoma City Thunder,10,6,4,.600,480,53.0,0.216,11.8,25.3,50.1,0.233,16.6,31.7
2023-24,Playoffs,DAL,Dallas Mavericks,22,13,9,.591,1056,54.0,0.273,13.4,29.8,51.5,0.238,12.5,27.8
2023-24,Playoffs,DEN,Denver Nuggets,12,7,5,.583,576,51.9,0.196,12.9,25.3,54.1,0.249,12.1,24.3
2023-24,Playoffs,MIN,Minnesota Timberwolves,16,9,7,.563,768,53.8,0.285,13.0,30.2,53.8,0.273,14.0,23.8
2023-24,Playoffs,NYK,New York Knicks,13,7,6,.538,629,52.1,0.278,12.1,36.8,56.7,0.237,12.7,30.6
2023-24,Playoffs,IND,Indiana Pacers,17,8,9,.471,826,57.6,0.184,12.6,30.4,54.2,0.263,12.0,31.8
2023-24,Playoffs,ORL,Orlando Magic,7,3,4,.429,336,48.1,0.299,15.1,30.4,49.3,0.257,15.4,24.3
2023-24,Playoffs,CLE,Cleveland Cavaliers,12,5,7,.417,576,51.0,0.204,13.0,23.3,51.8,0.265,14.1,30.1
2023-24,Playoffs,LAC,LA Clippers,6,2,4,.333,288,50.6,0.264,14.7,31.1,53.5,0.318,12.5,31.7
2023-24,Playoffs,MIL,Milwaukee Bucks,6,2,4,.333,293,53.8,0.245,11.3,26.2,55.6,0.198,10.4,30.3
2023-24,Playoffs,PHI,Philadelphia 76ers,6,2,4,.333,293,52.5,0.296,12.8,31.6,50.7,0.268,11.7,37.0
2023-24,Playoffs,LAL,Los Angeles Lakers,5,1,4,.200,240,54.4,0.222,11.3,21.2,52.1,0.173,11.7,28.0
2023-24,Playoffs,MIA,Miami Heat,5,1,4,.200,240,50.7,0.148,12.7,16.8,56.6,0.253,12.2,27.3
2023-24,Playoffs,NOP,New Orleans Pelicans,4,0,4,.000,192,44.8,0.189,18.8,29.5,56.3,0.213,13.5,20.3
2023-24,Playoffs,PHX,Phoenix Suns,4,0,4,.000,192,52.8,0.370,15.1,21.4,54.8,0.333,14.3,39.2
2023-24,All+Star,East NBA All Stars East,East NBA All Stars East,1,1,0,1.000,48,71.2,0.027,10.2,39.1,64.7,0.007,7.9,30.2
2023-24,All+Star,West NBA All Stars West,West NBA All Stars West,1,0,1,.000,48,64.7,0.007,7.9,30.2,71.2,0.027,10.2,39.1
2023-24,PlayIn,LAL,Los Angeles Lakers,1,1,0,1.000,48,50.0,0.345,8.0,16.3,51.1,0.161,13.0,27.5
2023-24,PlayIn,PHI,Philadelphia 76ers,1,1,0,1.000,48,48.8,0.267,17.0,40.4,50.0,0.211,14.0,34.5
2023-24,PlayIn,CHI,Chicago Bulls,2,1,1,.500,96,54.0,0.134,11.2,28.6,52.9,0.301,13.2,28.6
2023-24,PlayIn,MIA,Miami Heat,2,1,1,.500,96,52.3,0.250,14.8,32.0,46.9,0.185,14.7,33.0
2023-24,PlayIn,NOP,New Orleans Pelicans,2,1,1,.500,96,53.4,0.157,14.8,29.0,48.5,0.297,11.8,26.0
2023-24,PlayIn,SAC,Sacramento Kings,2,1,1,.500,96,50.3,0.199,12.0,34.2,51.8,0.218,16.5,27.8
2023-24,PlayIn,ATL,Atlanta Hawks,1,0,1,.000,48,51.1,0.308,10.9,28.3,62.6,0.158,10.0,31.7
2023-24,PlayIn,GSW,Golden State Warriors,1,0,1,.000,48,47.5,0.288,16.3,25.0,53.1,0.153,8.3,33.9
2023-24,IST,LAL,Los Angeles Lakers,7,7,0,1.000,336,58.0,0.322,15.3,34.2,46.5,0.225,13.9,29.5
2023-24,IST,IND,Indiana Pacers,7,6,1,.857,336,56.8,0.282,10.7,28.5,55.7,0.294,14.7,32.1
2023-24,IST,MIL,Milwaukee Bucks,6,5,1,.833,288,60.7,0.275,11.2,24.1,51.5,0.258,10.6,27.7
2023-24,IST,SAC,Sacramento Kings,5,4,1,.800,240,55.4,0.290,13.5,28.6,55.1,0.281,16.2,24.8
2023-24,IST,BKN,Brooklyn Nets,4,3,1,.750,192,56.5,0.194,14.0,31.0,51.5,0.224,10.6,29.0
2023-24,IST,CLE,Cleveland Cavaliers,4,3,1,.750,197,57.1,0.249,14.1,25.4,48.9,0.259,14.8,31.7
2023-24,IST,MIN,Minnesota Timberwolves,4,3,1,.750,192,52.7,0.332,18.7,29.6,52.0,0.186,14.1,27.7
2023-24,IST,ORL,Orlando Magic,4,3,1,.750,192,55.5,0.249,16.8,31.4,55.6,0.321,18.0,24.7
2023-24,IST,NOP,New Orleans Pelicans,6,4,2,.667,288,54.2,0.287,13.7,25.8,53.3,0.270,13.5,28.7
2023-24,IST,BOS,Boston Celtics,5,3,2,.600,240,54.5,0.218,13.8,28.7,54.0,0.211,11.5,21.9
2023-24,IST,NYK,New York Knicks,5,3,2,.600,240,53.0,0.262,15.1,33.3,54.8,0.211,13.9,24.1
2023-24,IST,PHX,Phoenix Suns,5,3,2,.600,240,58.4,0.319,15.0,32.4,52.1,0.274,11.9,30.4
2023-24,IST,DAL,Dallas Mavericks,4,2,2,.500,192,55.9,0.270,12.7,32.1,56.8,0.306,14.9,38.1
2023-24,IST,DEN,Denver Nuggets,4,2,2,.500,192,52.2,0.236,16.0,31.9,55.8,0.225,12.9,23.4
2023-24,IST,GSW,Golden State Warriors,4,2,2,.500,192,58.0,0.291,18.9,29.4,56.3,0.296,16.5,28.6
2023-24,IST,HOU,Houston Rockets,4,2,2,.500,192,51.3,0.268,13.2,25.8,48.1,0.334,13.8,26.7
2023-24,IST,MIA,Miami Heat,4,2,2,.500,192,56.0,0.244,11.6,21.5,58.5,0.254,16.7,23.3
2023-24,IST,PHI,Philadelphia 76ers,4,2,2,.500,197,51.1,0.391,13.5,29.7,53.9,0.304,13.8,30.7
2023-24,IST,UTA,Utah Jazz,4,2,2,.500,192,55.1,0.257,13.9,29.2,57.2,0.238,12.9,30.0
2023-24,IST,ATL,Atlanta Hawks,4,1,3,.250,192,54.6,0.290,12.8,33.0,61.9,0.263,15.7,34.1
2023-24,IST,CHA,Charlotte Hornets,4,1,3,.250,192,48.5,0.213,14.4,33.5,58.2,0.233,13.1,24.6
2023-24,IST,LAC,LA Clippers,4,1,3,.250,192,51.7,0.307,12.7,30.2,56.1,0.303,14.0,30.3
2023-24,IST,OKC,Oklahoma City Thunder,4,1,3,.250,192,56.2,0.255,14.9,23.0,51.7,0.260,18.9,35.6
2023-24,IST,POR,Portland Trail Blazers,4,1,3,.250,197,47.8,0.261,15.9,33.0,56.0,0.224,15.9,33.1
2023-24,IST,TOR,Toronto Raptors,4,1,3,.250,192,54.6,0.237,14.8,26.2,55.2,0.204,13.3,30.8
2023-24,IST,CHI,Chicago Bulls,4,0,4,.000,192,52.9,0.215,12.3,24.7,58.8,0.193,15.9,31.2
2023-24,IST,DET,Detroit Pistons,4,0,4,.000,192,52.1,0.235,16.3,33.8,54.8,0.316,11.1,30.1
2023-24,IST,MEM,Memphis Grizzlies,4,0,4,.000,197,51.7,0.125,13.0,28.8,59.6,0.356,16.8,31.4
2023-24,IST,SAS,San Antonio Spurs,4,0,4,.000,192,50.7,0.167,17.4,28.4,60.2,0.278,17.0,21.8
2023-24,IST,WAS,Washington Wizards,4,0,4,.000,192,57.0,0.211,14.5,21.4,57.1,0.255,12.6,36.6
2024-25,Pre+Season,GSW,Golden State Warriors,6,6,0,1.000,288,56.5,0.224,17.8,31.4,45.6,0.235,17.3,28.2
2024-25,Pre+Season,BOS,Boston Celtics,5,4,1,.800,240,55.3,0.219,12.1,32.6,50.2,0.263,17.7,31.0
2024-25,Pre+Season,LAC,LA Clippers,5,4,1,.800,240,53.1,0.315,18.6,25.1,45.5,0.271,21.4,34.3
2024-25,Pre+Season,MIA,Miami Heat,5,4,1,.800,240,52.9,0.262,15.4,27.2,53.0,0.331,21.7,30.8
2024-25,Pre+Season,NYK,New York Knicks,5,4,1,.800,240,50.0,0.301,12.0,26.0,52.6,0.194,17.4,24.0
2024-25,Pre+Season,OKC,Oklahoma City Thunder,5,4,1,.800,245,55.8,0.187,13.1,26.5,48.9,0.220,19.1,31.3
2024-25,Pre+Season,HOU,Houston Rockets,4,3,1,.750,197,53.9,0.307,16.6,35.9,47.6,0.280,13.8,27.0
2024-25,Pre+Season,POR,Portland Trail Blazers,4,3,1,.750,192,50.6,0.280,17.4,36.1,46.0,0.243,20.0,26.5
2024-25,Pre+Season,UTA,Utah Jazz,6,4,2,.667,288,54.3,0.373,21.7,31.8,50.3,0.202,15.0,32.0
2024-25,Pre+Season,CHI,Chicago Bulls,5,3,2,.600,245,51.4,0.229,14.2,25.8,49.5,0.283,14.4,29.5
2024-25,Pre+Season,DET,Detroit Pistons,5,3,2,.600,240,51.6,0.209,16.6,28.0,49.9,0.227,19.1,26.7
2024-25,Pre+Season,MEM,Memphis Grizzlies,5,3,2,.600,240,53.2,0.320,19.9,33.7,56.2,0.273,17.5,27.6
2024-25,Pre+Season,PHX,Phoenix Suns,5,3,2,.600,245,52.7,0.186,14.8,21.9,51.3,0.236,13.7,25.5
2024-25,Pre+Season,TOR,Toronto Raptors,5,3,2,.600,240,53.5,0.222,17.8,34.9,51.3,0.349,14.8,27.8
2024-25,Pre+Season,IND,Indiana Pacers,4,2,2,.500,197,58.1,0.277,15.8,27.6,57.6,0.273,18.6,30.5
2024-25,Pre+Season,PHI,Philadelphia 76ers,6,3,3,.500,288,51.7,0.274,15.6,30.4,52.8,0.236,17.5,27.1
2024-25,Pre+Season,CHA,Charlotte Hornets,5,2,3,.400,245,53.8,0.226,21.2,33.2,50.1,0.218,15.2,27.5
2024-25,Pre+Season,MIN,Minnesota Timberwolves,5,2,3,.400,240,54.5,0.253,14.5,27.6,55.6,0.374,15.2,21.4
2024-25,Pre+Season,SAS,San Antonio Spurs,5,2,3,.400,240,54.9,0.277,15.8,26.0,55.9,0.257,16.2,27.6
2024-25,Pre+Season,WAS,Washington Wizards,5,2,3,.400,240,51.9,0.303,20.2,27.7,52.2,0.303,14.1,32.1
2024-25,Pre+Season,LAL,Los Angeles Lakers,6,2,4,.333,293,47.8,0.219,16.6,27.9,55.8,0.198,15.2,26.9
2024-25,Pre+Season,NOP,New Orleans Pelicans,3,1,2,.333,144,48.1,0.252,17.1,24.1,50.0,0.317,16.7,33.3
2024-25,Pre+Season,ORL,Orlando Magic,3,1,2,.333,144,51.4,0.319,19.5,26.1,48.4,0.329,16.5,29.4
2024-25,Pre+Season,ATL,Atlanta Hawks,4,1,3,.250,192,50.8,0.197,19.0,28.8,56.0,0.261,17.9,26.8
2024-25,Pre+Season,BKN,Brooklyn Nets,4,1,3,.250,192,52.0,0.304,15.3,30.7,53.6,0.286,18.2,33.9
2024-25,Pre+Season,DAL,Dallas Mavericks,4,1,3,.250,192,51.9,0.276,18.4,24.7,50.6,0.242,18.3,30.3
2024-25,Pre+Season,MIL,Milwaukee Bucks,4,1,3,.250,192,47.9,0.176,17.6,24.5,50.5,0.235,15.3,30.0
2024-25,Pre+Season,DEN,Denver Nuggets,5,1,4,.200,240,52.4,0.376,19.2,28.9,56.3,0.216,14.3,29.4
2024-25,Pre+Season,CLE,Cleveland Cavaliers,4,0,4,.000,197,49.9,0.297,14.6,24.7,53.7,0.189,14.9,28.8
2024-25,Pre+Season,New Zealand Breakers,New Zealand Breakers,3,0,3,.000,144,43.1,0.234,18.2,28.0,65.3,0.261,16.0,36.7
2024-25,Pre+Season,Ratiopharm Ulm,Ratiopharm Ulm,1,0,1,.000,48,53.0,0.157,17.7,24.5,55.4,0.298,19.8,44.2
2024-25,Pre+Season,SAC,Sacramento Kings,5,0,5,.000,240,47.2,0.230,17.3,31.9,60.8,0.361,20.4,20.0
2024-25,Regular+Season,OKC,Oklahoma City Thunder,82,68,14,.829,3941,56.0,0.220,11.6,28.1,51.3,0.272,16.9,29.6
2024-25,Regular+Season,CLE,Cleveland Cavaliers,82,64,18,.780,3951,57.8,0.241,13.1,29.6,52.8,0.232,14.4,30.0
2024-25,Regular+Season,BOS,Boston Celtics,82,61,21,.744,3966,56.1,0.212,12.2,29.1,52.2,0.198,13.1,28.3
2024-25,Regular+Season,HOU,Houston Rockets,82,52,30,.634,3956,52.3,0.242,14.0,36.3,52.8,0.245,14.4,28.5
2024-25,Regular+Season,NYK,New York Knicks,82,51,31,.622,3976,55.6,0.232,13.4,30.5,54.9,0.223,14.7,29.0
2024-25,Regular+Season,DEN,Denver Nuggets,82,50,32,.610,3971,57.3,0.259,14.0,31.1,54.2,0.222,12.8,29.1
2024-25,Regular+Season,IND,Indiana Pacers,82,50,32,.610,3971,56.2,0.241,13.0,25.4,54.6,0.245,14.8,29.5
2024-25,Regular+Season,LAC,LA Clippers,82,50,32,.610,3961,55.4,0.251,15.1,28.2,53.6,0.245,15.2,26.6
2024-25,Regular+Season,LAL,Los Angeles Lakers,82,50,32,.610,3946,55.7,0.271,14.2,27.3,53.9,0.230,13.9,29.8
2024-25,Regular+Season,MIN,Minnesota Timberwolves,82,49,33,.598,3966,55.4,0.249,14.6,30.0,53.2,0.232,14.9,29.1
2024-25,Regular+Season,GSW,Golden State Warriors,82,48,34,.585,3946,53.6,0.244,14.1,31.4,54.1,0.246,15.8,28.4
2024-25,Regular+Season,MEM,Memphis Grizzlies,82,48,34,.585,3941,55.4,0.249,15.1,33.0,53.3,0.267,14.6,29.8
2024-25,Regular+Season,MIL,Milwaukee Bucks,82,48,34,.585,3951,56.8,0.268,13.3,23.5,53.3,0.222,12.8,27.5
2024-25,Regular+Season,DET,Detroit Pistons,82,44,38,.537,3961,54.7,0.248,14.7,30.5,53.9,0.276,14.9,28.6
2024-25,Regular+Season,ORL,Orlando Magic,82,41,41,.500,3946,51.0,0.269,14.7,30.2,53.8,0.287,16.8,28.0
2024-25,Regular+Season,ATL,Atlanta Hawks,82,40,42,.488,3956,54.6,0.252,14.9,30.0,56.0,0.251,15.4,28.5
2024-25,Regular+Season,SAC,Sacramento Kings,82,40,42,.488,3976,54.8,0.235,13.3,29.4,55.7,0.255,13.9,27.2
2024-25,Regular+Season,CHI,Chicago Bulls,82,39,43,.476,3951,55.3,0.214,14.1,26.0,53.9,0.226,12.1,27.8
2024-25,Regular+Season,DAL,Dallas Mavericks,82,39,43,.476,3946,54.9,0.263,14.0,27.1,54.0,0.230,13.2,30.6
2024-25,Regular+Season,MIA,Miami Heat,82,37,45,.451,3986,54.4,0.232,13.8,26.3,54.3,0.202,14.1,27.6
2024-25,Regular+Season,PHX,Phoenix Suns,82,36,46,.439,3966,56.1,0.241,14.2,26.4,55.2,0.242,12.3,29.1
2024-25,Regular+Season,POR,Portland Trail Blazers,82,36,46,.439,3956,52.1,0.246,16.0,33.2,54.3,0.255,15.5,31.8
2024-25,Regular+Season,SAS,San Antonio Spurs,82,34,48,.415,3946,54.4,0.234,13.8,27.8,55.1,0.200,13.6,31.0
2024-25,Regular+Season,TOR,Toronto Raptors,82,30,52,.366,3961,52.2,0.232,15.2,31.1,54.1,0.286,14.9,30.4
2024-25,Regular+Season,BKN,Brooklyn Nets,82,26,56,.317,3956,51.6,0.240,15.6,29.4,55.7,0.280,15.4,30.1
2024-25,Regular+Season,PHI,Philadelphia 76ers,82,24,58,.293,3961,52.7,0.257,13.8,27.9,57.0,0.245,16.2,32.2
2024-25,Regular+Season,NOP,New Orleans Pelicans,82,21,61,.256,3951,51.9,0.244,14.6,30.3,56.4,0.242,14.0,31.8
2024-25,Regular+Season,CHA,Charlotte Hornets,82,19,63,.232,3951,50.3,0.222,15.7,30.8,54.7,0.240,13.5,29.5
2024-25,Regular+Season,WAS,Washington Wizards,82,18,64,.220,3946,51.2,0.229,15.2,27.2,54.8,0.255,13.1,31.5
2024-25,Regular+Season,UTA,Utah Jazz,82,17,65,.207,3961,53.3,0.252,17.0,31.1,55.9,0.243,11.6,29.5
2024-25,Playoffs,OKC,Oklahoma City Thunder,23,16,7,.696,1109,52.2,0.290,12.3,29.2,50.7,0.288,17.9,32.4
2024-25,Playoffs,IND,Indiana Pacers,23,15,8,.652,1114,56.2,0.292,14.4,26.3,51.5,0.337,14.1,31.4
