SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2020-21,PlayIn,WAS,,2,1,1,4.2,0.5,0.5,0.5,100,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,32.0,12.5,5.0,8.5,58.8,1.0,1.0,100,11.0,88.0,3.0,24.0,0.0,0.0,0.5,4.0,0.5,4.0,0,0
2020-21,PlayIn,CHA,,1,0,1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,6.5,1.0,0.5,0.5,100,0.0,0.0,0.0,1.0,100,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,3.6,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,60.0,1.0,40.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,15.1,1.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,28.2,1.0,1.0,1.0,100,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,10.7,2.0,1.0,1.0,100,0.0,0.0,0.0,2.0,100,0.5,25.0,0.0,0.0,0.5,25.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,37.9,20.0,3.0,10.0,30.0,5.0,6.0,83.3,11.0,55.0,6.0,30.0,2.0,10.0,1.0,5.0,3.0,15.0,0,0
2020-21,PlayIn,SAS,,1,0,1,38.9,18.0,1.0,8.0,12.5,0.0,0.0,0.0,2.0,11.1,8.0,44.4,4.0,22.2,1.0,5.6,0.0,0.0,0,0
2020-21,PlayIn,LAL,,1,1,0,30.5,21.0,2.0,5.0,40.0,2.0,2.0,100,6.0,28.6,14.0,66.7,2.0,9.5,1.0,4.8,1.0,4.8,0,0
2020-21,PlayIn,MEM,,2,2,0,27.1,3.0,1.0,2.0,50.0,1.0,1.0,100,3.0,100,0.5,16.7,0.0,0.0,0.0,0.0,0.5,16.7,0,0
2020-21,PlayIn,SAS,,1,0,1,9.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,20.2,3.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,1.0,33.3,0,0
2020-21,PlayIn,MEM,,2,2,0,42.4,9.5,3.5,7.5,46.7,0.0,0.0,0.0,7.0,73.7,1.5,15.8,0.0,0.0,0.5,5.3,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,32.4,7.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,28.6,2.0,28.6,1.0,14.3,2.0,28.6,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,25.0,4.5,1.0,1.5,66.7,0.0,0.0,0.0,2.0,44.4,2.0,44.4,1.5,33.3,1.0,22.2,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,43.2,6.0,1.0,3.5,28.6,1.0,1.0,100,3.0,50.0,2.0,33.3,1.0,16.7,0.0,0.0,0.5,8.3,0,0
2020-21,PlayIn,SAS,,1,0,1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,10.2,3.0,0.5,1.0,50.0,1.0,1.0,100,2.5,83.3,1.0,33.3,0.0,0.0,0.5,16.7,0.5,16.7,0,0
2020-21,PlayIn,BOS,,1,1,0,36.0,11.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,18.2,7.0,63.6,3.0,27.3,2.0,18.2,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,10.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,17.8,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,4.3,1.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0,0
2020-21,PlayIn,BOS,,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,15.1,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,37.5,0.5,12.5,0.5,12.5,0.0,0.0,0,0
2020-21,PlayIn,WAS,,1,1,0,5.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,24.2,9.5,2.5,3.0,83.3,0.0,1.0,0.0,5.0,52.6,4.5,47.4,2.0,21.1,1.5,15.8,0.5,5.3,0,0
2020-21,PlayIn,MEM,,2,2,0,43.2,26.0,6.0,14.5,41.4,0.0,1.0,0.0,12.0,46.2,8.0,30.8,2.5,9.6,2.0,7.7,0.5,1.9,0,0
2020-21,PlayIn,IND,,1,1,0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,15.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,22.9,1.5,0.0,0.0,0.0,2.0,2.0,100,2.0,133.3,0.5,33.3,0.0,0.0,0.0,0.0,1.0,66.7,0,0
2020-21,PlayIn,BOS,,1,1,0,40.6,23.0,5.0,10.0,50.0,8.0,8.0,100,20.0,87.0,8.0,34.8,2.0,8.7,1.0,4.3,4.0,17.4,0,0
2020-21,PlayIn,MEM,,2,2,0,31.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,32.2,4.0,2.0,3.0,66.7,0.0,0.0,0.0,4.5,112.5,1.0,25.0,0.5,12.5,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,28.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.5,50.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,25.6,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,21.5,4.0,1.5,4.0,37.5,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,30.7,8.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,25.0,5.0,62.5,1.0,12.5,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,OKC,,1,1,0,33.9,10.0,2.0,6.0,33.3,2.0,2.0,100,6.0,60.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,10.0,0,0
2020-21,PlayIn,GSW,,2,0,2,25.0,3.0,0.0,1.0,0.0,0.5,2.0,25.0,0.5,16.7,1.0,33.3,0.0,0.0,0.0,0.0,1.0,33.3,0,0
2020-21,PlayIn,LAL,,1,1,0,32.5,3.0,1.0,1.0,100,0.0,0.0,0.0,2.0,66.7,1.0,33.3,0.0,0.0,1.0,33.3,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,35.6,8.5,0.5,4.0,12.5,1.0,1.0,100,2.5,29.4,3.5,41.2,1.5,17.6,0.0,0.0,0.5,5.9,0,0
2020-21,PlayIn,LAL,,1,1,0,22.9,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,1.0,25.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,27.0,13.0,1.0,4.0,25.0,4.0,6.0,66.7,6.0,46.2,6.0,46.2,0.0,0.0,0.0,0.0,3.0,23.1,0,0
2020-21,PlayIn,LAL,,1,1,0,34.9,11.0,1.0,3.0,33.3,2.0,2.0,100,4.0,36.4,7.0,63.6,2.0,18.2,0.0,0.0,1.0,9.1,0,0
2020-21,PlayIn,SAS,,1,0,1,17.3,10.0,2.0,4.0,50.0,0.0,0.0,0.0,4.0,40.0,6.0,60.0,1.0,10.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,25.1,12.0,2.0,6.0,33.3,1.0,1.0,100,5.0,41.7,5.0,41.7,1.0,8.3,0.5,4.2,0.5,4.2,0,0
2020-21,PlayIn,CHA,,1,0,1,19.1,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,34.9,5.0,2.0,3.0,66.7,0.0,0.0,0.0,4.0,80.0,2.0,40.0,1.0,20.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,36.6,10.0,4.0,5.0,80.0,0.0,0.0,0.0,9.0,90.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,0,0
2020-21,PlayIn,LAL,,1,1,0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,IND,,2,1,1,31.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,30.5,3.0,1.0,1.0,100,0.0,0.0,0.0,2.0,66.7,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,30.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,21.5,3.0,1.0,2.0,50.0,1.0,1.0,100,3.0,100,0.5,16.7,0.0,0.0,0.0,0.0,0.5,16.7,0,0
2020-21,PlayIn,BOS,,1,1,0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,WAS,,2,1,1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,14.2,1.0,1.0,1.0,100,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,SAS,,1,0,1,27.1,7.0,3.0,6.0,50.0,1.0,2.0,50.0,7.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,0,0
2020-21,PlayIn,WAS,,2,1,1,21.0,1.5,1.0,1.0,100,1.0,1.0,100,3.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.3,0,0
2020-21,PlayIn,WAS,,2,1,1,35.0,18.5,3.0,6.5,46.2,3.0,3.0,100,9.0,48.6,8.5,45.9,5.0,27.0,1.5,8.1,1.5,8.1,0,0
2020-21,PlayIn,BOS,,1,1,0,8.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,GSW,,2,0,2,44.0,15.0,3.0,7.0,42.9,2.5,3.0,83.3,9.0,60.0,4.0,26.7,0.5,3.3,1.0,6.7,1.5,10.0,0,0
2020-21,PlayIn,IND,,2,1,1,23.6,7.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,28.6,3.5,50.0,0.5,7.1,1.0,14.3,0.0,0.0,0,0
2020-21,PlayIn,LAL,,1,1,0,5.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,0
2020-21,PlayIn,CHA,,1,0,1,34.8,17.0,4.0,8.0,50.0,2.0,2.0,100,10.0,58.8,7.0,41.2,2.0,11.8,1.0,5.9,1.0,5.9,0,0
2020-21,PlayIn,BOS,,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,BOS,,1,1,0,29.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,7.3,1.0,0.0,0.0,0.0,1.0,1.0,100,1.0,100,0.5,50.0,0.0,0.0,0.0,0.0,0.5,50.0,0,0
2020-21,PlayIn,CHA,,1,0,1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,LAL,,1,1,0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020-21,PlayIn,MEM,,2,2,0,16.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,DEN,,75,46,29,31.7,3.5,0.8,1.6,53.0,0.4,0.5,80.0,2.2,64.1,1.1,32.8,0.2,6.9,0.3,8.9,0.3,7.7,0,0
2021-22,Regular+Season,PHI,,6,6,0,2.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,PHX,,63,34,29,16.2,6.4,1.2,2.7,46.1,0.4,0.5,90.0,2.9,46.1,2.8,44.6,0.8,13.0,0.5,7.5,0.2,3.7,0,0
2021-22,Regular+Season,BOS,,52,32,20,11.0,1.3,0.3,0.6,55.2,0.1,0.1,100,0.8,60.0,0.5,34.3,0.0,1.4,0.2,12.9,0.1,4.3,0,0
2021-22,Regular+Season,OKC,,50,13,37,24.2,4.1,0.8,1.7,46.0,0.5,0.8,66.7,2.2,55.2,1.6,38.4,0.3,7.9,0.3,7.4,0.4,9.4,0,0
2021-22,Regular+Season,PHX,,14,11,3,10.4,2.1,0.2,1.0,21.4,0.1,0.1,50.0,0.5,24.1,0.6,31.0,0.1,6.9,0.2,10.3,0.1,3.4,0,0
2021-22,Regular+Season,SAC,,1,0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,ORL,,38,10,28,12.3,1.2,0.4,0.6,60.9,0.2,0.3,90.0,1.0,84.1,0.3,29.5,0.1,9.1,0.1,4.5,0.1,11.4,0,0
2021-22,Regular+Season,IND,,1,0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,BOS,,68,46,22,29.0,1.2,0.3,0.5,62.5,0.3,0.3,89.5,0.9,69.9,0.5,44.6,0.1,9.6,0.0,3.6,0.1,10.8,0,0
2021-22,Regular+Season,NYK,,80,36,44,28.5,6.2,0.9,2.6,34.6,1.1,1.4,76.1,3.0,48.3,2.3,37.3,0.6,8.8,0.3,4.8,0.7,11.2,0,0
2021-22,Regular+Season,ORL,,5,2,3,14.7,1.2,0.4,0.6,66.7,0.0,0.0,0.0,0.8,66.7,0.2,16.7,0.2,16.7,0.4,33.3,0.0,0.0,0,0
2021-22,Regular+Season,OKC,,61,19,42,20.2,3.9,0.5,1.2,38.7,0.2,0.3,83.3,1.2,30.8,2.0,51.3,0.4,10.8,0.4,10.0,0.1,3.8,0,0
2021-22,Regular+Season,CHI,,41,24,17,28.0,4.0,0.6,1.4,41.4,0.4,0.4,83.3,1.6,39.0,2.0,51.2,0.4,11.0,0.2,5.5,0.2,5.5,0,0
2021-22,Regular+Season,SAC,,39,17,22,15.9,0.3,0.2,0.3,72.7,0.0,0.0,0.0,0.5,138.5,0.0,0.0,0.0,0.0,0.1,15.4,0.0,0.0,0,0
2021-22,Regular+Season,CHI,,17,8,9,12.1,0.9,0.2,0.5,33.3,0.1,0.1,50.0,0.4,43.8,0.1,12.5,0.0,0.0,0.2,25.0,0.1,6.3,0,0
2021-22,Regular+Season,NOP,,23,14,9,7.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0,0
2021-22,Regular+Season,HOU,,72,18,54,20.7,3.4,0.7,1.6,41.6,0.6,0.8,75.9,2.0,58.4,0.9,27.2,0.2,4.5,0.3,8.6,0.4,11.9,0,0
2021-22,Regular+Season,LAC,,68,33,35,22.7,3.1,0.8,1.5,53.3,0.5,0.6,92.3,2.3,73.7,1.0,33.0,0.2,5.3,0.2,5.7,0.3,9.6,0,0
2021-22,Regular+Season,BKN,,73,42,31,19.7,1.0,0.2,0.5,41.0,0.1,0.2,71.4,0.6,61.4,0.2,21.4,0.0,1.4,0.1,11.4,0.1,10.0,0,0
2021-22,Regular+Season,GSW,,30,20,10,19.4,0.8,0.1,0.2,66.7,0.1,0.1,100,0.3,43.5,0.5,65.2,0.1,13.0,0.0,4.3,0.0,4.3,0,0
2021-22,Regular+Season,GSW,,72,47,25,31.9,6.9,1.4,3.0,48.8,0.8,1.3,64.8,3.8,55.1,2.7,38.9,0.4,6.1,0.4,5.9,0.6,9.1,0,0
2021-22,Regular+Season,POR,,57,25,32,29.5,7.6,1.8,3.6,50.5,0.7,0.8,87.2,4.4,58.1,2.7,36.1,0.7,8.8,0.6,8.3,0.4,5.3,0,0
2021-22,Regular+Season,LAL,,40,17,23,35.1,2.7,0.9,1.4,61.4,0.4,0.5,70.0,2.3,84.1,0.6,21.5,0.2,6.5,0.4,13.1,0.3,9.3,0,0
2021-22,Regular+Season,MIN,,72,39,33,34.3,10.8,2.5,5.0,50.0,1.4,1.8,81.3,6.7,61.7,3.7,34.4,0.7,6.4,0.9,8.2,0.9,8.2,0,0
2021-22,Regular+Season,WAS,,44,15,29,10.5,1.2,0.3,0.7,46.7,0.2,0.3,90.9,0.9,76.5,0.3,27.5,0.1,5.9,0.0,2.0,0.1,11.8,0,0
2021-22,Regular+Season,HOU,,2,0,2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,TOR,,54,20,34,15.6,1.3,0.2,0.4,54.2,0.1,0.1,87.5,0.6,48.6,0.7,52.9,0.2,15.7,0.1,5.7,0.1,5.7,0,0
2021-22,Regular+Season,CHA,,2,2,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,LAL,,61,28,33,23.2,2.8,0.6,1.0,59.4,0.5,0.7,82.5,1.9,67.9,1.2,42.9,0.3,9.5,0.1,3.6,0.3,11.9,0,0
2021-22,Regular+Season,DEN,,67,41,26,22.1,3.2,0.7,1.3,52.4,0.3,0.4,73.3,1.7,52.4,1.3,40.6,0.3,9.4,0.3,8.5,0.2,7.1,0,0
2021-22,Regular+Season,LAL,,62,27,35,22.7,1.0,0.1,0.5,25.8,0.0,0.0,100,0.3,30.2,0.4,42.9,0.1,9.5,0.0,3.2,0.0,1.6,0,0
2021-22,Regular+Season,CHI,,77,42,35,27.4,4.2,0.9,1.7,53.4,0.1,0.1,72.7,2.0,46.5,2.1,49.8,0.6,13.8,0.3,7.1,0.1,1.8,0,0
2021-22,Regular+Season,ORL,,4,2,2,16.1,1.3,0.5,1.0,50.0,0.0,0.0,0.0,1.0,80.0,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,MIA,,56,36,20,32.6,3.6,1.1,1.9,58.7,0.8,0.9,87.5,3.1,86.1,0.8,22.4,0.1,2.0,0.2,5.0,0.4,11.4,0,0
2021-22,Regular+Season,POR,,64,20,44,20.1,1.0,0.2,0.3,45.5,0.1,0.2,90.0,0.5,46.3,0.5,47.8,0.1,9.0,0.1,9.0,0.1,7.5,0,0
2021-22,Regular+Season,PHX,,35,29,6,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,BKN,,56,29,27,17.1,0.7,0.2,0.3,47.4,0.1,0.1,66.7,0.4,55.0,0.3,40.0,0.1,10.0,0.0,5.0,0.1,7.5,0,0
2021-22,Regular+Season,DAL,,23,15,8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,MIL,,72,46,26,28.2,1.5,0.5,0.9,48.5,0.1,0.1,80.0,1.0,70.1,0.3,23.4,0.0,2.8,0.1,5.6,0.1,4.7,0,0
2021-22,Regular+Season,ATL,,63,33,30,29.3,6.5,1.5,2.8,51.7,0.7,0.8,92.0,3.7,56.9,2.8,42.6,0.9,13.2,0.3,4.7,0.4,6.1,0,0
2021-22,Regular+Season,UTA,,69,45,24,30.9,6.2,1.6,3.2,50.0,1.1,1.2,93.8,4.4,70.4,1.7,26.8,0.4,6.1,0.6,9.8,0.6,9.6,0,0
2021-22,Regular+Season,ORL,,14,5,9,5.8,0.8,0.2,0.4,50.0,0.0,0.0,0.0,0.5,63.6,0.4,45.5,0.1,18.2,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,DEN,,69,41,28,19.0,4.0,0.6,1.5,37.5,0.4,0.4,89.3,1.5,37.7,1.8,43.8,0.6,14.1,0.4,9.8,0.2,5.1,0,0
2021-22,Regular+Season,WAS,,23,10,13,13.9,4.0,0.6,1.3,41.9,0.2,0.3,66.7,1.4,35.9,2.1,53.3,0.4,10.9,0.3,8.7,0.1,3.3,0,0
2021-22,Regular+Season,WAS,,40,17,23,36.0,17.4,3.9,8.3,47.3,2.0,2.3,88.0,10.0,57.3,6.4,36.8,1.7,9.5,1.1,6.0,1.2,6.6,0,0
2021-22,Regular+Season,LAC,,50,26,24,14.8,2.4,0.5,1.4,33.3,0.2,0.3,75.0,1.2,50.8,0.6,24.6,0.1,5.7,0.1,4.9,0.2,6.6,0,0
2021-22,Regular+Season,MEM,,63,43,20,19.4,1.7,0.7,1.1,56.9,0.1,0.2,75.0,1.5,83.6,0.4,23.6,0.1,4.5,0.1,4.5,0.1,5.5,0,0
2021-22,Regular+Season,CLE,,36,19,17,13.9,4.9,0.9,1.8,51.6,0.1,0.3,50.0,2.1,42.7,2.7,54.5,0.7,14.6,0.2,4.5,0.1,2.8,0,0
2021-22,Regular+Season,NOP,,54,28,26,34.0,11.9,2.6,5.1,51.6,1.8,2.2,81.5,7.3,61.4,4.5,37.7,1.2,10.5,0.8,6.4,1.1,9.4,0,0
2021-22,Regular+Season,DAL,,5,2,3,12.9,5.0,0.8,1.0,80.0,0.0,0.0,0.0,1.6,32.0,3.4,68.0,0.2,4.0,0.2,4.0,0.0,0.0,0,0
2021-22,Regular+Season,POR,,24,2,22,26.7,10.5,1.8,4.7,37.5,1.1,1.8,59.1,4.8,45.6,4.0,38.1,1.1,10.3,0.6,6.0,0.9,8.7,0,0
2021-22,Regular+Season,DET,,11,5,6,17.9,1.7,0.6,1.2,53.8,0.0,0.0,0.0,1.4,78.9,0.5,26.3,0.0,0.0,0.1,5.3,0.0,0.0,0,0
2021-22,Regular+Season,BOS,,12,8,4,5.0,0.8,0.1,0.2,50.0,0.0,0.0,0.0,0.2,22.2,0.6,77.8,0.2,22.2,0.0,0.0,0.0,0.0,0,0
2021-22,Regular+Season,MIL,,13,10,3,23.0,0.9,0.3,0.6,50.0,0.2,0.2,100,0.8,83.3,0.1,8.3,0.1,8.3,0.2,16.7,0.1,8.3,0,0
