SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS
2019-20,regular-season,-,08/11/2020,L,48,106,42,82,51.2,7,24,29.2,15,19,78.9,5,29,34,25,19,8,6,18,-6,0
2019-20,regular-season,-,08/11/2020,L,48,96,32,83,38.6,7,23,30.4,25,29,86.2,12,37,49,13,17,9,3,24,-12,0
2019-20,regular-season,-,08/11/2020,L,48,117,46,93,49.5,15,33,45.5,10,14,71.4,11,23,34,28,9,5,4,20,-13,0
2019-20,regular-season,-,08/11/2020,L,48,113,39,95,41.1,12,35,34.3,23,30,76.7,11,33,44,22,11,2,3,23,-13,0
2019-20,regular-season,-,08/11/2020,L,48,107,35,89,39.3,7,29,24.1,30,38,78.9,14,30,44,26,8,8,4,15,-15,0
2019-20,regular-season,-,08/11/2020,L,48,105,36,89,40.4,14,48,29.2,19,21,90.5,4,33,37,18,18,14,3,19,-18,0
2019-20,regular-season,-,08/10/2020,W,48,128,42,89,47.2,17,34,50.0,27,29,93.1,12,41,53,29,20,11,7,23,27,0
2019-20,regular-season,-,08/10/2020,W,48,114,44,98,44.9,13,40,32.5,13,19,68.4,13,46,59,29,14,11,9,20,22,0
2019-20,regular-season,-,08/10/2020,W,48,122,48,85,56.5,12,24,50.0,14,16,87.5,4,30,34,29,8,6,3,23,8,0
2019-20,regular-season,-,08/10/2020,W,48,114,42,97,43.3,12,40,30.0,18,26,69.2,16,39,55,24,14,11,6,27,8,0
2019-20,regular-season,-,08/10/2020,W,48,124,44,81,54.3,14,29,48.3,22,32,68.8,14,18,32,28,10,8,4,18,3,0
2019-20,regular-season,-,08/10/2020,L,48,121,45,77,58.4,13,23,56.5,18,23,78.3,10,25,35,27,14,6,2,20,-3,0
2019-20,playoffs,-,10/11/2020,W,48,106,43,89,48.3,11,35,31.4,9,14,64.3,12,34,46,23,14,5,4,22,13,0
2019-20,playoffs,-,10/11/2020,L,48,93,35,79,44.3,10,28,35.7,13,22,59.1,9,32,41,25,15,4,4,18,-13,0
2019-20,playoffs,-,10/09/2020,W,48,111,38,83,45.8,14,33,42.4,21,22,95.5,9,26,35,26,13,7,3,19,3,0
2019-20,playoffs,-,10/09/2020,L,48,108,38,82,46.3,14,38,36.8,18,21,85.7,12,29,41,21,15,10,5,21,-3,0
2019-20,playoffs,-,10/06/2020,W,48,102,35,79,44.3,14,39,35.9,18,21,85.7,10,32,42,25,15,5,4,14,6,0
2019-20,playoffs,-,10/06/2020,L,48,96,32,75,42.7,11,32,34.4,21,26,80.8,7,32,39,18,15,8,3,21,-6,0
2019-20,playoffs,-,10/04/2020,W,48,115,41,80,51.3,12,34,35.3,21,23,91.3,3,34,37,25,13,8,3,23,11,0
2019-20,playoffs,-,10/04/2020,L,48,104,34,79,43.0,14,42,33.3,22,29,75.9,11,32,43,23,20,8,2,22,-11,0
2019-20,playoffs,-,10/02/2020,W,48,124,49,97,50.5,16,47,34.0,10,17,58.8,16,28,44,32,9,6,3,26,10,0
2019-20,playoffs,-,10/02/2020,L,48,114,36,71,50.7,11,27,40.7,31,34,91.2,6,31,37,29,10,2,1,23,-10,0
2019-20,playoffs,-,09/30/2020,W,48,116,38,84,45.2,15,38,39.5,25,27,92.6,9,45,54,26,12,7,8,19,18,0
2019-20,playoffs,-,09/30/2020,L,48,98,38,89,42.7,11,35,31.4,11,14,78.6,5,31,36,23,8,4,5,15,-18,0
2019-20,playoffs,-,09/27/2020,W,48,125,45,80,56.3,13,27,48.1,22,26,84.6,2,38,40,30,12,6,2,13,12,0
2019-20,playoffs,-,09/27/2020,L,48,113,43,99,43.4,15,46,32.6,12,15,80.0,13,29,42,26,10,7,2,21,-12,0
2019-20,playoffs,-,09/26/2020,W,48,117,42,77,54.5,9,24,37.5,24,29,82.8,5,38,43,24,14,6,8,26,10,0
2019-20,playoffs,-,09/26/2020,L,48,107,38,90,42.2,8,30,26.7,23,26,88.5,9,27,36,23,11,5,2,25,-10,0
2019-20,playoffs,-,09/25/2020,W,48,121,42,93,45.2,12,38,31.6,25,29,86.2,13,37,50,29,11,7,4,23,13,0
2019-20,playoffs,-,09/25/2020,L,48,108,39,86,45.3,7,36,19.4,23,29,79.3,6,32,38,27,13,3,5,29,-13,0
2019-20,playoffs,-,09/24/2020,W,48,114,38,80,47.5,10,30,33.3,28,35,80.0,12,29,41,23,11,9,2,25,6,0
2019-20,playoffs,-,09/24/2020,L,48,108,39,77,50.6,10,28,35.7,20,23,87.0,6,27,33,22,11,4,3,28,-6,0
2019-20,playoffs,-,09/23/2020,W,48,112,39,91,42.9,10,37,27.0,24,27,88.9,10,30,40,20,8,9,2,20,3,0
2019-20,playoffs,-,09/23/2020,L,48,109,39,82,47.6,14,40,35.0,17,21,81.0,12,34,46,28,19,3,5,24,-3,0
2019-20,playoffs,-,09/22/2020,W,48,114,40,73,54.8,11,29,37.9,23,29,79.3,9,35,44,26,20,8,2,21,8,0
2019-20,playoffs,-,09/22/2020,L,48,106,43,83,51.8,6,26,23.1,14,22,63.6,4,21,25,27,16,11,3,26,-8,0
2019-20,playoffs,-,09/20/2020,W,48,105,37,83,44.6,13,36,36.1,18,19,94.7,13,31,44,23,24,9,7,30,2,0
2019-20,playoffs,-,09/20/2020,L,48,103,35,74,47.3,8,24,33.3,25,33,75.8,7,24,31,22,21,12,4,22,-2,0
2019-20,playoffs,-,09/19/2020,W,48,117,41,85,48.2,9,26,34.6,26,30,86.7,10,40,50,27,14,8,3,29,11,0
2019-20,playoffs,-,09/19/2020,L,48,106,33,85,38.8,12,44,27.3,28,34,82.4,12,30,42,21,13,5,8,24,-11,0
2019-20,playoffs,-,09/18/2020,W,48,126,44,83,53.0,11,26,42.3,27,37,73.0,10,24,34,33,12,10,6,28,12,0
2019-20,playoffs,-,09/18/2020,L,48,114,41,83,49.4,9,26,34.6,23,28,82.1,9,28,37,23,16,3,2,26,-12,0
2019-20,playoffs,-,09/17/2020,W,48,106,40,90,44.4,14,43,32.6,12,14,85.7,11,27,38,27,11,11,2,19,5,0
2019-20,playoffs,-,09/17/2020,L,48,101,36,72,50.0,10,28,35.7,19,24,79.2,6,35,41,19,20,5,3,22,-5,0
2019-20,playoffs,-,09/15/2020,W,48,104,38,77,49.4,13,37,35.1,15,16,93.8,11,42,53,22,20,4,5,20,15,0
2019-20,playoffs,-,09/15/2020,W,53,117,40,85,47.1,16,36,44.4,21,28,75.0,7,34,41,32,13,6,6,23,3,0
2019-20,playoffs,-,09/15/2020,L,53,114,39,88,44.3,15,42,35.7,21,23,91.3,6,31,37,24,11,9,6,25,-3,0
2019-20,playoffs,-,09/15/2020,L,48,89,34,90,37.8,9,35,25.7,12,16,75.0,12,25,37,21,10,8,3,20,-15,0
2019-20,playoffs,-,09/13/2020,W,48,111,40,74,54.1,12,25,48.0,19,27,70.4,6,35,41,26,15,8,3,18,13,0
2019-20,playoffs,-,09/13/2020,L,48,98,32,78,41.0,10,27,37.0,24,27,88.9,9,28,37,20,16,10,4,22,-13,0
2019-20,playoffs,-,09/12/2020,W,48,119,39,74,52.7,19,37,51.4,22,29,75.9,6,44,50,25,20,5,7,24,23,0
2019-20,playoffs,-,09/12/2020,L,48,96,33,89,37.1,13,49,26.5,17,24,70.8,9,22,31,18,12,6,3,26,-23,0
2019-20,playoffs,-,09/11/2020,W,48,111,39,81,48.1,12,27,44.4,21,25,84.0,6,38,44,20,11,7,5,22,6,0
2019-20,playoffs,-,09/11/2020,W,48,92,35,86,40.7,9,38,23.7,13,23,56.5,10,34,44,19,12,12,5,16,5,0
2019-20,playoffs,-,09/11/2020,L,48,87,31,75,41.3,8,28,28.6,17,19,89.5,7,37,44,17,18,1,6,23,-5,0
2019-20,playoffs,-,09/11/2020,L,48,105,37,88,42.0,16,42,38.1,15,17,88.2,10,31,41,22,11,6,5,22,-6,0
2019-20,playoffs,-,09/10/2020,W,48,110,43,88,48.9,9,30,30.0,15,16,93.8,12,40,52,30,18,9,4,27,10,0
2019-20,playoffs,-,09/10/2020,L,48,100,28,65,43.1,14,33,42.4,30,39,76.9,1,25,26,24,17,10,6,21,-10,0
2019-20,playoffs,-,09/09/2020,W,48,96,33,79,41.8,8,28,28.6,22,30,73.3,9,32,41,19,11,7,5,26,11,0
2019-20,playoffs,-,09/09/2020,W,58,125,44,101,43.6,19,47,40.4,18,25,72.0,8,38,46,22,13,10,8,26,3,0
2019-20,playoffs,-,09/09/2020,L,58,122,44,100,44.0,19,46,41.3,15,18,83.3,14,44,58,32,16,5,4,25,-3,0
2019-20,playoffs,-,09/09/2020,L,48,85,27,68,39.7,9,27,33.3,22,26,84.6,5,33,38,19,17,4,5,25,-11,0
2019-20,all-star,-,02/16/2020,W,48,157,61,122,50.0,24,70,34.3,11,20,55.0,13,36,49,39,18,14,9,17,2,0
2019-20,all-star,-,02/16/2020,L,48,155,66,123,53.7,11,40,27.5,12,19,63.2,15,46,61,38,21,11,5,18,-2,0
2019-20,all-star,-,02/14/2020,W,40,151,64,102,62.7,17,39,43.6,6,9,66.7,7,36,43,32,14,9,0,9,20,0
2019-20,all-star,-,02/14/2020,L,40,131,55,109,50.5,12,49,24.5,9,12,75.0,14,30,44,32,12,9,3,8,-20,0
2019-20,play-in,-,08/15/2020,W,48,126,38,84,45.2,15,40,37.5,35,41,85.4,9,30,39,20,13,12,7,19,4,0
2019-20,play-in,-,08/15/2020,L,48,122,45,92,48.9,14,25,56.0,18,22,81.8,12,37,49,30,18,5,6,25,-4,0
2019-20,ist,-,10/22/2019,W,53,130,42,103,40.8,14,40,35.0,32,38,84.2,16,41,57,23,17,7,3,24,8,0
2019-20,ist,-,10/22/2019,L,53,122,43,102,42.2,19,45,42.2,17,20,85.0,16,37,53,30,19,4,9,34,-8,0
2020-21,pre-season,-,12/19/2020,W,48,120,42,97,43.3,17,40,42.5,19,24,79.2,13,37,50,23,15,7,3,14,3,0
2020-21,pre-season,-,12/19/2020,W,48,99,38,89,42.7,13,44,29.5,10,16,62.5,4,41,45,24,18,14,3,14,3,0
2020-21,pre-season,-,12/19/2020,W,48,117,35,83,42.2,11,37,29.7,36,43,83.7,8,39,47,24,18,8,1,28,1,0
2020-21,pre-season,-,12/19/2020,L,48,116,34,85,40.0,19,48,39.6,29,39,74.4,10,33,43,21,21,11,8,31,-1,0
2020-21,pre-season,-,12/19/2020,L,48,117,40,90,44.4,18,41,43.9,19,22,86.4,11,41,52,21,20,7,6,23,-3,0
2020-21,pre-season,-,12/19/2020,L,48,96,35,87,40.2,15,46,32.6,11,17,64.7,8,43,51,18,21,12,2,19,-3,0
2020-21,pre-season,-,12/18/2020,W,48,119,39,76,51.3,15,29,51.7,26,33,78.8,7,34,41,27,13,15,8,20,36,0
2020-21,pre-season,-,12/18/2020,W,48,129,45,95,47.4,18,44,40.9,21,27,77.8,17,36,53,30,12,11,8,23,33,0
2020-21,pre-season,-,12/18/2020,W,48,113,38,88,43.2,16,35,45.7,21,27,77.8,8,45,53,26,20,13,10,19,24,0
2020-21,pre-season,-,12/18/2020,W,48,127,44,86,51.2,12,33,36.4,27,44,61.4,15,36,51,25,14,6,6,25,14,0
2020-21,pre-season,-,12/18/2020,W,48,117,39,73,53.4,19,37,51.4,20,27,74.1,4,47,51,30,26,7,2,26,12,0
2020-21,pre-season,-,12/18/2020,W,48,113,40,75,53.3,11,31,35.5,22,35,62.9,9,39,48,23,27,4,7,31,6,0
2020-21,pre-season,-,12/18/2020,W,48,105,42,99,42.4,11,41,26.8,10,17,58.8,12,44,56,27,14,10,4,14,2,0
2020-21,pre-season,-,12/18/2020,W,48,114,41,81,50.6,16,30,53.3,16,27,59.3,3,30,33,25,17,8,4,17,1,0
2020-21,pre-season,-,12/18/2020,L,48,113,42,88,47.7,18,44,40.9,11,13,84.6,9,37,46,26,24,12,3,29,-1,0
2020-21,pre-season,-,12/18/2020,L,48,103,37,90,41.1,15,38,39.5,14,19,73.7,9,42,51,21,14,7,7,16,-2,0
2020-21,pre-season,-,12/18/2020,L,48,107,39,105,37.1,11,42,26.2,18,26,69.2,20,25,45,19,14,10,1,29,-6,0
2020-21,pre-season,-,12/18/2020,L,48,105,35,92,38.0,21,59,35.6,14,19,73.7,8,29,37,27,16,13,2,27,-12,0
2020-21,pre-season,-,12/18/2020,L,48,113,38,90,42.2,10,40,25.0,27,30,90.0,12,32,44,21,17,4,4,32,-14,0
2020-21,pre-season,-,12/18/2020,L,48,89,32,92,34.8,8,45,17.8,17,21,81.0,11,37,48,18,22,13,5,23,-24,0
2020-21,pre-season,-,12/18/2020,L,48,96,33,89,37.1,10,33,30.3,20,23,87.0,11,31,42,17,16,3,1,24,-33,0
2020-21,pre-season,-,12/18/2020,L,48,83,30,76,39.5,12,31,38.7,11,18,61.1,6,29,35,20,21,5,5,31,-36,0
2020-21,pre-season,-,12/17/2020,W,48,128,46,97,47.4,19,50,38.0,17,22,77.3,11,47,58,33,16,7,4,22,22,0
2020-21,pre-season,-,12/17/2020,W,48,128,49,93,52.7,17,43,39.5,13,14,92.9,5,37,42,26,11,9,3,22,22,0
2020-21,pre-season,-,12/17/2020,W,48,125,45,91,49.5,24,52,46.2,11,15,73.3,7,33,40,38,11,6,3,21,20,0
2020-21,pre-season,-,12/17/2020,W,48,97,39,79,49.4,12,30,40.0,7,12,58.3,4,38,42,20,24,13,2,21,11,0
2020-21,pre-season,-,12/17/2020,W,48,123,48,101,47.5,18,41,43.9,9,10,90.0,10,33,43,32,11,9,2,19,8,0
2020-21,pre-season,-,12/17/2020,W,48,113,39,92,42.4,20,43,46.5,15,18,83.3,9,45,54,20,18,10,8,29,8,0
2020-21,pre-season,-,12/17/2020,W,53,129,46,98,46.9,14,36,38.9,23,29,79.3,12,43,55,27,15,7,10,30,2,0
2020-21,pre-season,-,12/17/2020,L,53,127,42,99,42.4,20,44,45.5,23,25,92.0,8,37,45,28,15,1,8,25,-2,0
2020-21,pre-season,-,12/17/2020,L,48,115,46,97,47.4,12,37,32.4,11,12,91.7,13,40,53,26,19,8,6,16,-8,0
2020-21,pre-season,-,12/17/2020,L,48,105,35,94,37.2,7,30,23.3,28,37,75.7,9,42,51,22,16,9,7,19,-8,0
2020-21,pre-season,-,12/17/2020,L,48,86,31,78,39.7,9,34,26.5,15,22,68.2,8,34,42,18,24,14,5,15,-11,0
2020-21,pre-season,-,12/17/2020,L,48,105,35,76,46.1,15,30,50.0,20,23,87.0,5,32,37,23,18,5,2,23,-20,0
2020-21,pre-season,-,12/17/2020,L,48,106,36,88,40.9,7,33,21.2,27,32,84.4,9,32,41,17,13,8,4,16,-22,0
2020-21,pre-season,-,12/17/2020,L,48,106,37,97,38.1,13,45,28.9,19,22,86.4,8,38,46,25,12,9,7,18,-22,0
2020-21,pre-season,-,12/16/2020,W,48,126,45,86,52.3,19,46,41.3,17,23,73.9,11,44,55,39,23,6,9,22,31,0
2020-21,pre-season,-,12/16/2020,W,48,124,52,96,54.2,11,33,33.3,9,14,64.3,9,52,61,26,21,5,7,24,21,0
2020-21,pre-season,-,12/16/2020,W,48,100,38,83,45.8,8,34,23.5,16,21,76.2,6,32,38,28,15,9,8,16,7,0
2020-21,pre-season,-,12/16/2020,W,48,112,39,82,47.6,10,25,40.0,24,32,75.0,8,39,47,20,15,6,3,24,5,0
2020-21,pre-season,-,12/16/2020,L,48,107,35,86,40.7,13,42,31.0,24,30,80.0,11,34,45,26,17,9,2,30,-5,0
2020-21,pre-season,-,12/16/2020,L,48,93,33,82,40.2,13,26,50.0,14,18,77.8,12,32,44,23,24,7,6,22,-7,0
2020-21,pre-season,-,12/16/2020,L,48,103,37,97,38.1,12,37,32.4,17,25,68.0,11,35,46,22,17,11,2,16,-21,0
2020-21,pre-season,-,12/16/2020,L,48,95,37,98,37.8,9,34,26.5,12,16,75.0,10,23,33,20,16,13,5,22,-31,0
2020-21,pre-season,-,12/15/2020,W,48,112,40,91,44.0,15,45,33.3,17,26,65.4,11,40,51,23,17,12,8,24,14,0
2020-21,pre-season,-,12/15/2020,W,48,108,40,85,47.1,7,29,24.1,21,28,75.0,10,32,42,23,16,11,3,24,9,0
2020-21,pre-season,-,12/15/2020,W,48,114,42,90,46.7,15,42,35.7,15,26,57.7,8,41,49,23,23,9,11,21,1,0
2020-21,pre-season,-,12/15/2020,L,48,113,41,96,42.7,13,43,30.2,18,29,62.1,10,43,53,28,16,13,8,21,-1,0
2020-21,pre-season,-,12/15/2020,L,48,99,36,83,43.4,11,39,28.2,16,22,72.7,12,30,42,19,20,7,7,26,-9,0
2020-21,pre-season,-,12/15/2020,L,48,98,36,84,42.9,10,31,32.3,16,27,59.3,11,32,43,23,20,12,3,22,-14,0
2020-21,regular-season,-,05/16/2021,W,48,124,49,90,54.4,7,21,33.3,19,26,73.1,11,45,56,32,13,10,8,16,29,0
2020-21,regular-season,-,05/16/2021,W,48,121,41,86,47.7,18,39,46.2,21,25,84.0,9,41,50,28,16,9,3,14,22,0
2020-21,regular-season,-,05/16/2021,W,48,132,46,87,52.9,18,43,41.9,22,26,84.6,11,40,51,24,14,3,6,16,16,0
2020-21,regular-season,-,05/16/2021,W,48,136,49,90,54.4,17,40,42.5,21,25,84.0,11,27,38,35,10,11,4,22,15,0
2020-21,regular-season,-,05/16/2021,W,48,123,47,83,56.6,16,30,53.3,13,17,76.5,4,33,37,35,12,9,9,20,14,0
2020-21,regular-season,-,05/16/2021,W,48,120,47,84,56.0,13,34,38.2,13,20,65.0,6,33,39,32,12,11,5,19,13,0
2020-21,regular-season,-,05/16/2021,W,48,125,48,95,50.5,15,37,40.5,14,18,77.8,10,37,47,34,13,8,3,19,12,0
2020-21,regular-season,-,05/16/2021,W,48,113,41,83,49.4,15,39,38.5,16,18,88.9,12,34,46,26,20,9,4,19,12,0
2020-21,regular-season,-,05/16/2021,W,48,110,45,96,46.9,11,35,31.4,9,15,60.0,8,34,42,30,10,14,5,16,12,0
2020-21,regular-season,-,05/16/2021,W,48,128,46,94,48.9,19,40,47.5,17,23,73.9,9,32,41,35,12,8,5,27,11,0
2020-21,regular-season,-,05/16/2021,W,48,118,45,87,51.7,14,32,43.8,14,19,73.7,8,37,45,23,16,8,8,20,6,0
2020-21,regular-season,-,05/16/2021,W,48,117,50,94,53.2,8,26,30.8,9,16,56.3,14,40,54,20,15,1,12,11,5,0
2020-21,regular-season,-,05/16/2021,W,48,115,44,91,48.4,10,31,32.3,17,21,81.0,10,43,53,22,14,4,3,20,5,0
2020-21,regular-season,-,05/16/2021,W,48,96,34,79,43.0,13,27,48.1,15,19,78.9,4,37,41,16,11,7,6,17,4,0
2020-21,regular-season,-,05/16/2021,W,48,123,53,104,51.0,13,35,37.1,4,4,100,10,38,48,36,8,7,5,13,2,0
2020-21,regular-season,-,05/16/2021,L,48,121,50,98,51.0,7,24,29.2,14,19,73.7,11,35,46,30,10,5,5,8,-2,0
2020-21,regular-season,-,05/16/2021,L,48,92,35,86,40.7,11,41,26.8,11,15,73.3,9,37,46,19,12,4,6,19,-4,0
2020-21,regular-season,-,05/16/2021,L,48,112,45,106,42.5,10,43,23.3,12,15,80.0,16,28,44,17,3,8,3,14,-5,0
2020-21,regular-season,-,05/16/2021,L,48,110,37,94,39.4,14,45,31.1,22,24,91.7,10,32,42,25,13,8,5,15,-5,0
2020-21,regular-season,-,05/16/2021,L,48,112,38,90,42.2,12,37,32.4,24,32,75.0,10,31,41,14,12,13,5,16,-6,0
2020-21,regular-season,-,05/16/2021,L,48,117,36,76,47.4,10,28,35.7,35,41,85.4,9,38,47,23,17,4,3,25,-11,0
2020-21,regular-season,-,05/16/2021,L,48,113,39,97,40.2,12,38,31.6,23,29,79.3,16,32,48,21,12,8,3,12,-12,0
2020-21,regular-season,-,05/16/2021,L,48,101,40,92,43.5,6,25,24.0,15,19,78.9,12,27,39,25,13,12,5,21,-12,0
2020-21,regular-season,-,05/16/2021,L,48,98,37,78,47.4,9,25,36.0,15,21,71.4,8,39,47,26,21,4,5,18,-12,0
2020-21,regular-season,-,05/16/2021,L,48,107,40,86,46.5,11,35,31.4,16,22,72.7,7,26,33,26,16,4,4,21,-13,0
2020-21,regular-season,-,05/16/2021,L,48,109,38,85,44.7,12,39,30.8,21,31,67.7,11,34,45,16,16,8,5,14,-14,0
2020-21,regular-season,-,05/16/2021,L,48,121,44,91,48.4,16,38,42.1,17,20,85.0,11,27,38,32,16,5,5,19,-15,0
2020-21,regular-season,-,05/16/2021,L,48,116,44,98,44.9,14,37,37.8,14,15,93.3,10,26,36,20,6,8,2,20,-16,0
2020-21,regular-season,-,05/16/2021,L,48,99,42,90,46.7,9,30,30.0,6,10,60.0,5,34,39,24,13,10,5,22,-22,0
2020-21,regular-season,-,05/16/2021,L,48,95,31,92,33.7,18,63,28.6,15,20,75.0,11,32,43,25,16,8,5,18,-29,0
2020-21,regular-season,-,05/15/2021,W,48,140,52,94,55.3,15,33,45.5,21,22,95.5,7,40,47,32,10,10,1,15,37,0
2020-21,regular-season,-,05/15/2021,W,48,124,46,95,48.4,18,42,42.9,14,18,77.8,9,35,44,27,15,8,6,24,16,0
2020-21,regular-season,-,05/15/2021,W,48,122,46,86,53.5,13,35,37.1,17,24,70.8,5,43,48,29,11,4,3,15,14,0
2020-21,regular-season,-,05/15/2021,W,48,105,41,87,47.1,14,34,41.2,9,15,60.0,8,44,52,26,10,6,8,16,14,0
2020-21,regular-season,-,05/15/2021,W,53,118,45,88,51.1,16,37,43.2,12,15,80.0,7,43,50,29,10,3,7,20,9,0
2020-21,regular-season,-,05/15/2021,W,48,122,41,86,47.7,11,29,37.9,29,36,80.6,11,34,45,25,13,5,3,15,7,0
2020-21,regular-season,-,05/15/2021,L,48,115,46,89,51.7,9,33,27.3,14,19,73.7,8,29,37,28,13,10,8,23,-7,0
2020-21,regular-season,-,05/15/2021,L,53,109,39,102,38.2,13,49,26.5,18,24,75.0,15,36,51,28,8,5,2,18,-9,0
2020-21,regular-season,-,05/15/2021,L,48,108,40,96,41.7,22,49,44.9,6,8,75.0,9,29,38,25,11,8,3,18,-14,0
2020-21,regular-season,-,05/15/2021,L,48,91,34,98,34.7,11,41,26.8,12,17,70.6,19,33,52,24,9,7,4,13,-14,0
2020-21,regular-season,-,05/15/2021,L,48,108,39,95,41.1,5,37,13.5,25,34,73.5,20,31,51,22,13,8,7,19,-16,0
2020-21,regular-season,-,05/15/2021,L,48,103,39,88,44.3,4,26,15.4,21,24,87.5,7,34,41,23,16,5,2,17,-37,0
2020-21,regular-season,-,05/14/2021,W,48,122,44,93,47.3,16,34,47.1,18,19,94.7,10,36,46,35,9,9,8,25,25,0
2020-21,regular-season,-,05/14/2021,W,48,109,40,93,43.0,13,39,33.3,16,21,76.2,17,36,53,23,11,9,3,17,16,0
2020-21,regular-season,-,05/14/2021,W,48,120,41,89,46.1,7,25,28.0,31,37,83.8,12,35,47,23,11,9,6,19,15,0
2020-21,regular-season,-,05/14/2021,W,48,104,42,86,48.8,9,32,28.1,11,14,78.6,9,40,49,29,12,6,3,17,13,0
2020-21,regular-season,-,05/14/2021,W,48,122,46,86,53.5,14,37,37.8,16,22,72.7,8,33,41,30,16,4,4,20,7,0
2020-21,regular-season,-,05/14/2021,W,48,114,39,90,43.3,17,42,40.5,19,21,90.5,11,31,42,27,10,4,3,18,4,0
2020-21,regular-season,-,05/14/2021,W,48,125,42,87,48.3,17,39,43.6,24,30,80.0,8,38,46,29,12,4,4,21,3,0
2020-21,regular-season,-,05/14/2021,W,48,107,37,84,44.0,11,33,33.3,22,35,62.9,9,40,49,23,13,8,5,20,1,0
2020-21,playoffs,-,07/20/2021,W,48,105,37,82,45.1,6,27,22.2,25,29,86.2,11,42,53,20,19,10,6,17,7,0
2020-21,playoffs,-,07/20/2021,L,48,98,38,86,44.2,6,25,24.0,16,19,84.2,6,31,37,14,15,11,4,21,-7,0
2020-21,playoffs,-,07/17/2021,W,48,123,50,87,57.5,14,28,50.0,9,17,52.9,11,26,37,26,12,7,1,17,4,0
2020-21,playoffs,-,07/17/2021,L,48,119,48,87,55.2,13,19,68.4,10,11,90.9,8,27,35,23,9,9,5,20,-4,0
2020-21,playoffs,-,07/14/2021,W,48,109,39,97,40.2,7,29,24.1,24,29,82.8,17,31,48,22,5,11,3,18,6,0
2020-21,playoffs,-,07/14/2021,L,48,103,40,78,51.3,7,23,30.4,16,19,84.2,5,35,40,18,17,3,9,24,-6,0
2020-21,playoffs,-,07/11/2021,W,48,120,43,90,47.8,14,36,38.9,20,26,76.9,13,34,47,28,9,8,2,18,20,0
2020-21,playoffs,-,07/11/2021,L,48,100,40,83,48.2,9,31,29.0,11,16,68.8,6,30,36,21,15,3,3,24,-20,0
2020-21,playoffs,-,07/08/2021,W,48,118,43,88,48.9,20,40,50.0,12,14,85.7,11,32,43,26,13,7,2,19,10,0
2020-21,playoffs,-,07/08/2021,L,48,108,42,93,45.2,9,31,29.0,15,23,65.2,18,28,46,21,9,8,7,17,-10,0
2020-21,playoffs,-,07/06/2021,W,48,118,41,88,46.6,11,34,32.4,25,26,96.2,6,37,43,18,9,9,1,14,13,0
2020-21,playoffs,-,07/06/2021,L,48,105,40,88,45.5,16,36,44.4,9,16,56.3,9,38,47,21,14,4,2,18,-13,0
2020-21,playoffs,-,07/03/2021,W,48,118,41,89,46.1,17,45,37.8,19,21,90.5,12,34,46,24,15,11,5,23,11,0
2020-21,playoffs,-,07/03/2021,L,48,107,38,92,41.3,12,32,37.5,19,23,82.6,13,30,43,22,16,11,2,16,-11,0
2020-21,playoffs,-,07/01/2021,W,48,123,48,95,50.5,9,29,31.0,18,25,72.0,14,33,47,28,9,11,5,17,11,0
2020-21,playoffs,-,07/01/2021,L,48,112,41,90,45.6,15,38,39.5,15,19,78.9,13,27,40,24,14,6,5,22,-11,0
2020-21,playoffs,-,06/30/2021,W,48,130,53,94,56.4,17,31,54.8,7,11,63.6,10,37,47,27,10,5,4,21,27,0
2020-21,playoffs,-,06/30/2021,L,48,103,33,79,41.8,12,39,30.8,25,32,78.1,7,25,32,18,10,5,3,11,-27,0
2020-21,playoffs,-,06/29/2021,W,48,110,43,85,50.6,13,38,34.2,11,13,84.6,8,35,43,26,12,11,4,22,22,0
2020-21,playoffs,-,06/29/2021,L,48,88,33,84,39.3,8,39,20.5,14,19,73.7,12,31,43,19,15,6,3,18,-22,0
2020-21,playoffs,-,06/28/2021,W,48,116,46,84,54.8,10,30,33.3,14,15,93.3,2,38,40,20,10,8,2,16,14,0
2020-21,playoffs,-,06/28/2021,L,48,102,38,84,45.2,9,26,34.6,17,20,85.0,7,34,41,22,14,6,1,19,-14,0
2020-21,playoffs,-,06/27/2021,W,48,113,45,88,51.1,11,29,37.9,12,21,57.1,15,35,50,27,12,8,5,18,11,0
2020-21,playoffs,-,06/27/2021,L,48,102,39,84,46.4,15,37,40.5,9,16,56.3,9,26,35,20,12,8,7,22,-11,0
2020-21,playoffs,-,06/26/2021,W,48,84,31,86,36.0,4,20,20.0,18,21,85.7,17,42,59,16,14,4,8,27,4,0
2020-21,playoffs,-,06/26/2021,L,48,80,27,83,32.5,5,31,16.1,21,32,65.6,15,36,51,13,12,4,2,19,-4,0
2020-21,playoffs,-,06/25/2021,W,48,125,50,96,52.1,15,41,36.6,10,16,62.5,16,31,47,29,16,14,3,20,34,0
2020-21,playoffs,-,06/25/2021,L,48,91,34,82,41.5,9,36,25.0,14,17,82.4,7,27,34,13,20,8,4,22,-34,0
2020-21,playoffs,-,06/24/2021,W,48,106,37,82,45.1,12,34,35.3,20,24,83.3,10,41,51,20,12,8,5,15,14,0
