SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2024-25,playoffs,-,14.0,13.4,0.88,12.3,4.1,11.9,34.4,37.8,13.6,3.9,11.7,2.6,40.3,40.0,0
2024-25,playoffs,-,8.4,7.5,0.93,7.8,2.9,6.2,46.0,51.1,11.1,16.2,10.3,1.7,43.6,73.3,0
2024-25,playoffs,-,8.9,8.3,0.91,8.1,2.8,7.2,38.4,43.0,13.1,7.5,13.1,0.9,43.0,53.3,0
2024-25,playoffs,-,6.9,6.2,1.31,9.0,3.0,5.4,55.1,67.3,16.1,8.1,16.1,3.2,56.5,100,0
2024-25,playoffs,-,12.7,12.2,0.82,10.4,3.6,10.6,33.8,37.8,12.4,6.7,12.4,2.2,37.1,6.7,0
2024-25,playoffs,-,13.6,13.4,1.00,13.6,4.4,10.4,42.3,50.0,13.2,10.3,13.2,0.0,45.6,86.7,0
2024-25,playoffs,-,10.6,9.8,0.88,9.3,3.6,8.6,41.7,44.2,12.2,9.5,9.5,2.7,43.2,46.7,0
2024-25,playoffs,-,11.0,10.5,0.85,9.4,3.8,9.4,40.4,42.6,7.3,7.3,7.3,0.0,41.8,20.0,0
2024-25,playoffs,-,12.3,11.9,0.92,11.3,5.0,9.5,52.6,53.9,12.2,14.3,12.2,4.1,46.9,60.0,0
2024-25,playoffs,-,7.0,6.4,0.97,6.8,2.8,6.0,46.7,48.3,14.3,5.7,11.4,5.7,48.6,80.0,0
2024-25,playoffs,-,5.3,4.8,0.88,4.7,2.0,4.7,42.9,44.6,6.3,6.3,6.3,0.0,43.8,33.3,0
2024-25,playoffs,-,7.3,6.3,0.86,6.3,2.8,5.8,47.8,50.0,3.4,17.2,3.4,0.0,41.4,26.7,0
2025-26,regular-season,-,14.0,13.0,1.01,14.1,4.2,10.8,39.0,43.0,19.6,6.2,18.6,2.9,46.5,82.8,0
2025-26,regular-season,-,12.4,10.5,0.97,12.1,4.7,9.9,47.7,49.5,13.7,10.5,12.1,4.3,47.3,69.0,0
2025-26,regular-season,-,11.1,10.0,1.02,11.3,4.3,8.9,48.0,52.5,11.6,9.9,11.0,1.7,48.1,86.2,0
2025-26,regular-season,-,10.6,9.3,1.14,12.1,4.2,8.5,49.6,54.5,15.4,5.9,15.0,1.6,53.3,100,0
2025-26,regular-season,-,12.8,11.0,0.90,11.5,4.6,10.0,45.6,47.2,10.9,13.2,10.1,2.8,43.4,37.9,0
2025-26,regular-season,-,10.5,9.2,0.96,10.1,3.4,8.0,42.5,46.0,16.9,11.0,16.3,3.7,44.8,58.6,0
2025-26,regular-season,-,10.3,8.8,0.94,9.6,3.4,7.8,44.0,46.6,15.8,11.9,13.7,3.6,45.3,51.7,0
2025-26,regular-season,-,11.0,9.4,0.93,10.2,3.8,9.1,42.0,44.7,14.1,9.1,12.2,6.0,42.9,48.3,0
2025-26,regular-season,-,9.6,8.7,1.03,9.9,3.3,7.6,42.9,48.5,16.5,9.2,15.4,4.6,45.4,89.7,0
2025-26,regular-season,-,10.1,8.9,0.86,8.6,3.1,8.2,38.2,41.1,13.5,8.0,13.5,2.9,40.7,17.2,0
2025-26,regular-season,-,8.9,7.5,0.84,7.5,2.5,6.7,36.5,41.8,13.0,13.7,11.6,1.8,38.6,13.8,0
