SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS
2023-24,Regular+Season,Landry Shamet,1629013,WAS,27,46,6,40,15.8,119.2,1.0,6.5,9.7,0.5,22.9,0.2,17.2,5.2,4.7,4.6,19.4,0.020
2023-24,Regular+Season,Braxton Key,1630296,DEN,27,20,14,6,3.0,103.8,0.8,24.2,36.6,0.1,22.2,0.1,14.3,1.0,0.7,0.7,2.9,0.019
2023-24,Regular+Season,Bruce Brown,1628971,TOR,27,67,26,41,27.8,121.4,3.4,12.6,19.3,0.9,20.0,0.3,8.1,10.7,9.6,8.3,34.9,0.019
2023-24,Regular+Season,Cole Swider,1631306,MIA,25,18,8,10,4.8,110.0,0.3,7.5,10.5,0.1,11.1,0.1,20.0,1.8,1.6,1.1,4.6,0.019
2023-24,Regular+Season,Malcolm Cazalon,1630608,DET,22,1,0,1,2.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.019
2023-24,Regular+Season,Thaddeus Young,201152,PHX,36,33,12,21,13.3,118.7,1.7,13.2,21.0,0.7,31.9,0.2,13.2,3.8,4.3,3.6,15.3,0.019
2023-24,Regular+Season,Bojan Bogdanovic,202711,NYK,35,57,20,37,25.9,121.3,2.3,9.2,13.6,0.5,17.4,0.1,4.2,10.4,7.4,6.9,29.9,0.018
2023-24,Regular+Season,Brandon Boston,1630527,LAC,22,32,17,15,10.8,118.0,1.0,9.3,14.9,0.3,20.8,0.3,19.0,4.2,4.0,3.9,13.6,0.018
2023-24,Regular+Season,Drew Peterson,1641809,BOS,24,3,3,0,7.6,116.0,0.3,4.2,6.7,0.7,40.0,0.0,0.0,0.7,3.3,2.0,10.7,0.018
2023-24,Regular+Season,Jalen Hood-Schifino,1641720,LAL,21,21,10,11,5.2,111.9,0.5,9.6,13.6,0.1,27.3,0.1,18.2,2.0,1.6,2.1,4.7,0.018
2023-24,Regular+Season,Pete Nance,1631250,CLE,24,8,3,5,3.4,103.8,0.4,13.6,16.7,0.1,100,0.0,0.0,1.6,0.6,1.0,2.8,0.018
2023-24,Regular+Season,Justin Jackson,1628382,MIN,29,2,2,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
2023-24,Regular+Season,Wendell Moore Jr.,1631111,MIN,22,25,18,7,3.0,106.2,0.5,16.0,23.1,0.2,26.3,0.0,14.3,1.2,0.8,1.1,3.4,0.017
2023-24,Regular+Season,Jalen Crutcher,1630622,NOP,24,1,1,0,2.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.016
2023-24,Regular+Season,Javon Freeman-Liberty,1631241,TOR,24,22,3,19,18.3,120.7,2.5,14.1,23.2,0.5,13.3,0.2,11.1,9.6,7.2,6.7,20.7,0.016
2023-24,Regular+Season,John Collins,1628381,UTA,26,68,27,41,28.0,121.7,6.1,22.2,32.5,0.6,16.1,0.9,30.3,10.6,7.8,11.3,31.0,0.016
2023-24,Regular+Season,Maxwell Lewis,1641721,LAL,21,34,18,16,3.0,105.8,0.1,1.9,3.0,0.1,14.3,0.0,11.1,1.5,1.2,1.2,3.4,0.016
2023-24,Regular+Season,Pat Spencer,1630311,GSW,27,6,4,2,4.3,111.1,0.3,7.7,15.4,0.0,0.0,0.0,0.0,1.3,1.7,1.7,4.7,0.015
2023-24,Regular+Season,Seth Lundy,1641754,ATL,24,9,2,7,5.8,114.4,0.7,11.8,18.8,0.0,0.0,0.0,0.0,3.6,1.9,1.8,8.0,0.015
2023-24,Regular+Season,Thanasis Antetokounmpo,203648,MIL,31,34,21,13,4.6,112.2,0.2,4.0,5.9,0.2,22.6,0.1,28.6,2.4,1.5,1.5,3.5,0.015
2023-24,Regular+Season,James Bouknight,1630547,CHA,23,14,0,14,5.8,115.2,0.6,11.8,18.6,0.1,10.0,0.1,16.7,2.1,1.9,1.3,5.7,0.014
2023-24,Regular+Season,Boban Marjanovic,1626246,HOU,35,14,9,5,5.1,115.3,1.8,30.9,43.9,0.1,9.1,0.1,28.6,2.1,1.1,2.1,4.4,0.013
2023-24,Regular+Season,D.J. Wilson,1628391,ORL,28,2,1,1,7.7,117.2,0.5,7.1,11.1,0.0,0.0,1.0,100,1.0,2.0,1.0,10.0,0.013
2023-24,Regular+Season,Jermaine Samuels Jr.,1631257,HOU,25,14,8,6,4.3,114.0,0.7,16.7,22.7,0.1,12.5,0.1,28.6,1.1,1.1,1.2,4.7,0.013
2023-24,Regular+Season,Joe Harris,203925,DET,32,16,4,12,10.6,119.4,0.6,5.7,9.6,0.2,13.6,0.1,8.7,4.7,4.1,2.6,12.3,0.013
2023-24,Regular+Season,Moses Brown,1629650,POR,24,22,4,18,9.1,118.9,2.2,25.4,36.6,0.2,19.2,0.3,41.2,4.2,1.5,3.0,9.0,0.013
2023-24,Regular+Season,Andre Jackson Jr.,1641748,MIL,22,57,33,24,10.0,119.6,1.2,12.7,18.8,0.3,20.8,0.1,10.9,3.4,3.1,2.8,11.2,0.012
2023-24,Regular+Season,E.J. Liddell,1630604,NOP,23,8,3,5,2.9,109.8,0.6,21.7,35.7,0.3,33.3,0.3,66.7,1.4,1.4,0.8,3.3,0.012
2023-24,Regular+Season,Doug McDermott,203926,IND,32,64,22,42,14.1,120.9,0.8,5.4,8.2,0.3,12.9,0.0,1.9,4.7,4.7,4.2,15.6,0.011
2023-24,Regular+Season,Alondes Williams,1631214,MIA,25,7,5,2,2.2,110.5,0.1,6.7,10.0,0.0,0.0,0.1,100,2.0,0.7,2.1,2.6,0.010
2023-24,Regular+Season,Tyus Jones,1626145,WAS,28,66,11,55,29.3,122.5,2.4,8.1,12.9,1.1,23.4,0.3,7.9,10.1,10.8,10.1,38.6,0.010
2023-24,Regular+Season,AJ Griffin,1631100,ATL,20,20,8,12,8.5,120.1,0.8,10.8,15.1,0.1,3.6,0.1,13.3,3.3,1.9,2.6,10.1,0.009
2023-24,Regular+Season,Chris Livingston,1641753,MIL,20,21,13,8,4.3,116.8,0.9,22.2,29.5,0.1,14.3,0.0,0.0,2.5,1.2,1.2,3.8,0.009
2023-24,Regular+Season,Danny Green,201980,PHI,37,2,1,1,9.2,120.5,1.0,11.1,15.4,0.5,50.0,0.0,0.0,4.0,2.5,2.5,9.0,0.009
2023-24,Regular+Season,Robin Lopez,201577,MIL,36,16,10,6,4.0,115.9,0.1,3.0,5.0,0.1,10.0,0.2,75.0,1.6,1.9,1.3,3.6,0.009
2023-24,Regular+Season,Terquavion Smith,1631173,PHI,21,16,8,8,5.3,118.4,0.3,4.9,7.8,0.5,34.8,0.0,0.0,2.5,2.1,1.9,6.1,0.009
2023-24,Regular+Season,Theo Maledon,1630177,PHX,23,17,5,12,12.5,121.6,1.2,9.3,14.1,0.4,23.3,0.0,0.0,6.4,3.0,4.2,12.0,0.008
2023-24,Regular+Season,Frank Ntilikina,1628373,CHA,25,5,0,5,8.6,121.1,1.0,11.1,15.6,0.0,0.0,0.0,0.0,2.6,2.6,1.6,10.4,0.007
2023-24,Regular+Season,Jalen Slawson,1641771,SAC,24,12,8,4,3.1,114.9,0.5,16.2,28.6,0.1,33.3,0.1,25.0,2.1,1.1,0.8,3.5,0.007
2023-24,Regular+Season,Colin Castleton,1630658,LAL,24,16,9,7,3.7,117.6,0.4,11.8,20.0,0.1,18.2,0.0,0.0,1.3,1.4,1.0,4.3,0.006
2023-24,Regular+Season,Jacob Toppin,1631210,NYK,24,9,2,7,4.2,118.4,0.4,14.8,20.0,0.0,0.0,0.1,50.0,2.3,0.6,1.6,3.3,0.006
2023-24,Regular+Season,Taze Moore,1631386,POR,26,4,1,3,10.1,122.2,1.0,10.8,18.2,0.5,18.2,0.0,0.0,3.8,4.3,4.3,10.5,0.005
2023-24,Regular+Season,Jordan Miller,1641757,LAC,24,8,5,3,3.5,119.7,0.3,5.7,11.8,0.0,0.0,0.0,0.0,2.0,2.1,1.8,5.3,0.004
2023-24,Regular+Season,Moussa Diabaté,1631217,LAC,22,11,7,4,5.8,121.1,0.8,12.9,25.0,0.5,50.0,0.1,25.0,3.4,2.3,1.3,5.5,0.004
2023-24,Regular+Season,D.J. Carton,1630618,TOR,23,4,2,2,8.9,122.8,0.5,4.3,9.5,0.3,20.0,0.0,0.0,3.5,7.5,0.5,10.5,0.002
2023-24,Regular+Season,Isaiah Wong,1631209,IND,23,1,1,0,4.3,122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.002
2023-24,Regular+Season,Usman Garuba,1630586,GSW,22,6,5,1,3.0,121.1,0.7,21.1,36.4,0.2,50.0,0.5,75.0,1.8,1.0,2.0,3.0,0.002
2023-24,Regular+Season,Brice Sensabaugh,1641729,UTA,20,32,8,24,18.3,123.5,2.7,15.1,22.5,0.4,18.1,0.2,10.5,8.1,5.3,7.7,20.0,0.001
2023-24,Regular+Season,Harry Giles III,1628385,LAL,26,23,11,12,4.3,123.3,0.8,17.8,30.5,0.1,16.7,0.1,37.5,1.4,1.6,1.7,4.6,0.001
2023-24,Regular+Season,Shaquille Harrison,1627885,MEM,30,3,1,2,2.0,121.4,0.7,40.0,50.0,0.0,0.0,0.3,100,0.0,0.3,1.0,2.7,0.001
2023-24,Regular+Season,Emoni Bates,1641734,CLE,20,15,8,7,8.9,124.0,0.9,11.0,18.1,0.1,5.9,0.1,22.2,4.3,2.7,3.4,7.6,-0.001
2023-24,Regular+Season,Lindell Wigginton,1629623,MIL,26,3,3,0,2.5,131.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,3.3,4.0,-0.005
2023-24,Regular+Season,Udoka Azubuike,1628962,PHX,24,16,12,4,7.1,126.5,1.3,16.9,27.3,0.1,8.3,0.4,30.0,3.9,2.9,1.9,6.8,-0.006
2023-24,Regular+Season,Darius Bazley,1629647,UTA,24,9,2,7,16.9,125.2,2.2,13.2,23.3,0.7,28.6,0.8,46.7,4.8,6.3,6.1,21.3,-0.007
2023-24,Regular+Season,Javonte Smart,1630606,PHI,25,1,1,0,0.7,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.007
2023-24,Regular+Season,Isaiah Thomas,202738,PHX,35,6,4,2,3.2,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.3,0.7,4.3,-0.009
2023-24,Regular+Season,Alex Fudge,1641788,DAL,21,6,1,5,6.7,129.1,0.2,2.9,4.5,0.5,42.9,0.0,0.0,4.7,2.2,2.2,7.0,-0.010
2023-24,Regular+Season,Isaiah Livers,1630587,DET,25,23,1,22,20.4,125.4,1.4,7.3,11.5,0.6,19.1,0.2,13.5,8.1,6.8,5.8,24.5,-0.010
2023-24,Regular+Season,Kevon Harris,1630284,ORL,27,2,1,1,3.0,133.3,1.0,28.6,40.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,-0.010
2023-24,Regular+Season,D'Moi Hodge,1641793,LAL,25,7,1,6,5.9,130.6,0.0,0.0,0.0,0.1,14.3,0.1,25.0,4.0,3.1,0.9,7.1,-0.011
2023-24,Regular+Season,Keon Johnson,1630553,BKN,22,5,0,5,12.3,134.4,0.8,7.8,14.3,0.6,30.0,0.2,50.0,2.2,5.0,4.8,14.8,-0.038
2023-24,Regular+Season,Ty Jerome,1629660,CLE,26,2,1,1,7.4,143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,5.5,12.0,-0.045
2023-24,Regular+Season,Ron Harper Jr.,1631199,TOR,24,1,1,0,3.7,188.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,10.0,-0.080
2023-24,Regular+Season,Dariq Whitehead,1641727,BKN,19,2,1,1,12.0,153.7,2.0,19.0,28.6,0.0,0.0,0.5,50.0,1.5,7.0,3.5,14.0,-0.113
2023-24,Playoffs,E.J. Liddell,1630604,NOP,23,1,0,1,2.5,28.6,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.068
2023-24,Playoffs,Matt Ryan,1630346,NOP,27,1,0,1,2.5,28.6,1.0,50.0,50.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,2.0,0.068
2023-24,Playoffs,James Johnson,201949,IND,37,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036
2023-24,Playoffs,David Roddy,1631223,PHX,23,2,0,2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035
2023-24,Playoffs,Neemias Queta,1629674,BOS,24,3,1,2,4.5,55.6,0.7,11.1,16.7,0.0,0.0,0.3,50.0,0.7,1.0,2.0,2.7,0.021
2023-24,Playoffs,Mamadi Diakite,1629603,NYK,27,4,1,3,3.7,54.8,0.8,25.0,25.0,0.3,20.0,0.3,100,1.0,0.0,1.0,2.0,0.020
2023-24,Playoffs,Orlando Robinson,1631115,MIA,23,1,0,1,2.5,50.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016
2023-24,Playoffs,DaQuan Jeffries,1629610,NYK,26,4,1,3,5.0,61.9,0.8,17.6,20.0,0.3,20.0,0.0,0.0,1.0,0.0,1.5,3.0,0.005
2023-24,Playoffs,Jordan Walsh,1641775,BOS,20,3,1,2,3.8,62.5,0.7,13.3,22.2,0.0,0.0,0.0,0.0,0.7,1.0,2.0,2.7,0.003
2023-24,Playoffs,Luka Garza,1630568,MIN,25,7,5,2,3.7,68.6,0.6,12.5,17.4,0.0,0.0,0.0,0.0,0.6,0.7,0.9,2.9,-0.010
2023-24,Playoffs,Josh Minott,1631169,MIN,21,5,3,2,3.6,70.3,0.8,18.2,26.7,0.0,0.0,0.0,0.0,0.0,1.0,0.8,3.2,-0.014
2023-24,Playoffs,Wendell Moore Jr.,1631111,MIN,22,6,5,1,3.1,73.0,0.3,9.1,11.8,0.2,50.0,0.0,0.0,0.7,0.0,0.7,2.7,-0.016
2023-24,Playoffs,Shake Milton,1629003,NYK,27,4,1,3,5.5,68.9,0.3,5.6,6.3,0.3,20.0,0.0,0.0,1.0,0.0,1.5,4.0,-0.017
2023-24,Playoffs,Ousmane Dieng,1631172,OKC,21,4,2,2,1.8,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.5,1.0,-0.021
2023-24,Playoffs,MarJon Beauchamp,1630699,MIL,23,4,1,3,2.4,80.0,0.3,11.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.023
2023-24,Playoffs,Leonard Miller,1631159,MIN,20,3,2,1,2.3,84.6,1.0,42.9,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.026
2023-24,Playoffs,Jalen Pickett,1629618,DEN,24,3,1,2,3.6,77.3,0.3,7.7,11.1,0.0,0.0,0.3,33.3,0.0,0.0,1.3,2.0,-0.028
2023-24,Playoffs,Jordan Hawkins,1641722,NOP,22,3,0,3,3.8,76.0,0.7,25.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,-0.028
2023-24,Playoffs,T.J. Warren,203933,MIN,30,3,2,1,3.8,77.3,0.3,7.1,11.1,0.0,0.0,0.0,0.0,1.3,1.7,1.3,2.7,-0.028
2023-24,Playoffs,Chris Livingston,1641753,MIL,20,2,0,2,3.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.043
2023-24,Playoffs,Olivier-Maxence Prosper,1641765,DAL,21,3,1,2,3.0,88.9,1.0,27.3,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,2.0,-0.043
2023-24,Playoffs,Thanasis Antetokounmpo,203648,MIL,31,2,0,2,2.4,90.9,0.0,0.0,0.0,0.5,100,0.5,50.0,0.0,0.0,0.0,2.0,-0.043
2023-24,Playoffs,Lindy Waters III,1630322,OKC,26,3,3,0,2.8,94.1,0.3,12.5,14.3,0.0,0.0,0.0,0.0,2.3,0.0,1.3,2.7,-0.048
2023-24,Playoffs,Jordan McLaughlin,1629162,MIN,28,6,4,2,5.0,81.4,0.7,11.8,15.4,0.0,0.0,0.0,0.0,0.7,0.8,1.0,3.7,-0.049
2023-24,Playoffs,Jericho Sims,1630579,NYK,25,5,1,4,5.5,78.9,1.0,21.7,22.7,0.4,28.6,0.2,50.0,1.2,0.0,1.2,4.8,-0.050
2023-24,Playoffs,Bol Bol,1629626,PHX,24,3,0,3,4.3,88.0,1.3,44.4,100,0.3,25.0,0.0,0.0,0.7,1.3,0.0,4.0,-0.056
2023-24,Playoffs,Dwight Powell,203939,DAL,32,13,8,5,3.4,95.6,0.7,19.6,26.5,0.1,20.0,0.0,0.0,0.8,0.5,0.3,2.5,-0.063
2023-24,Playoffs,Zeke Nnaji,1630192,DEN,23,3,1,2,4.7,89.3,0.0,0.0,0.0,0.0,0.0,0.3,33.3,0.7,0.7,1.3,3.3,-0.068
2023-24,Playoffs,Jaden Springer,1630531,BOS,21,4,2,2,5.5,86.0,0.8,13.6,18.8,0.0,0.0,0.3,33.3,1.8,0.8,1.5,4.5,-0.069
2023-24,Playoffs,Jeremiah Robinson-Earl,1630526,NOP,23,1,0,1,5.3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.073
2023-24,Playoffs,Svi Mykhailiuk,1629004,BOS,27,8,6,2,4.0,98.4,0.5,12.9,18.2,0.1,33.3,0.0,0.0,1.9,0.5,0.3,2.8,-0.078
2023-24,Playoffs,Nassir Little,1629642,PHX,24,4,0,4,3.4,107.7,0.3,7.7,14.3,0.0,0.0,0.0,0.0,2.0,1.3,0.0,4.5,-0.079
2023-24,Playoffs,A.J. Lawson,1630639,DAL,23,10,7,3,3.0,109.8,0.2,6.7,10.5,0.0,0.0,0.1,100,0.8,0.3,0.6,2.2,-0.080
2023-24,Playoffs,Gordon Hayward,202330,OKC,34,7,5,2,6.6,85.1,1.7,25.0,30.0,0.1,20.0,0.1,20.0,0.0,0.9,0.4,4.9,-0.080
2023-24,Playoffs,Hunter Tyson,1641816,DEN,24,3,1,2,4.6,96.4,0.7,11.8,18.2,0.0,0.0,0.0,0.0,1.0,0.7,1.3,2.7,-0.086
2023-24,Playoffs,Kendall Brown,1631112,IND,21,7,5,2,3.5,110.2,0.4,12.5,20.0,0.0,0.0,0.1,20.0,1.6,1.6,0.7,2.0,-0.092
2023-24,Playoffs,Jarace Walker,1641716,IND,20,9,6,3,3.4,113.3,0.3,11.1,16.7,0.2,33.3,0.1,25.0,2.0,1.1,0.9,2.4,-0.093
2023-24,Playoffs,Kenrich Williams,1629026,OKC,29,7,6,1,4.5,101.6,1.0,22.6,28.0,0.1,20.0,0.0,0.0,1.0,0.9,0.7,4.0,-0.095
2023-24,Playoffs,Oshae Brissett,1629052,BOS,26,10,8,2,5.5,93.7,1.1,19.0,28.9,0.3,50.0,0.2,22.2,1.6,1.2,1.4,5.0,-0.095
2023-24,Playoffs,Brandon Boston,1630527,LAC,22,3,0,3,3.2,114.3,0.3,10.0,16.7,0.0,0.0,0.0,0.0,0.7,1.7,0.7,2.7,-0.102
2023-24,Playoffs,Kobe Brown,1641738,LAC,24,3,0,3,3.2,114.3,0.3,10.0,16.7,0.0,0.0,0.0,0.0,0.7,1.7,0.7,2.7,-0.102
2023-24,Playoffs,Isaiah Thomas,202738,PHX,35,1,0,1,3.6,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-0.109
2023-24,Playoffs,Julian Strawther,1631124,DEN,22,3,1,2,5.3,100.0,0.7,10.5,15.4,0.3,100,0.0,0.0,1.0,0.7,2.3,2.7,-0.109
2023-24,Playoffs,Thaddeus Young,201152,PHX,36,1,0,1,3.6,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-0.109
2023-24,Playoffs,Dyson Daniels,1630700,NOP,21,3,0,3,5.7,97.3,0.7,13.3,22.2,0.7,66.7,0.0,0.0,1.0,0.7,3.3,4.0,-0.114
2023-24,Playoffs,Jaxson Hayes,1629637,LAL,24,4,1,3,6.0,100.0,2.3,34.6,52.9,0.0,0.0,0.0,0.0,1.0,0.5,2.0,5.0,-0.115
2023-24,Playoffs,Monte Morris,1628420,MIN,29,9,6,3,7.4,89.4,0.6,7.1,9.3,0.2,14.3,0.1,16.7,2.9,1.4,2.3,7.8,-0.115
2023-24,Playoffs,Bones Hyland,1630538,LAC,23,3,0,3,4.0,116.0,0.7,16.7,28.6,0.0,0.0,0.0,0.0,0.7,1.7,0.7,4.0,-0.125
2023-24,Playoffs,Damian Jones,1627745,CLE,29,2,1,1,4.6,110.0,0.5,12.5,25.0,0.0,0.0,0.5,100,3.5,1.0,1.0,4.0,-0.131
2023-24,Playoffs,Xavier Tillman,1630214,BOS,25,8,6,2,8.6,95.5,1.3,13.7,20.8,0.4,20.0,0.4,37.5,2.6,2.3,2.1,9.3,-0.152
2023-24,All+Star,Anthony Davis,203076,LAL,31,1,0,1,22.4,147.8,7.0,18.9,33.3,0.0,0.0,1.0,50.0,14.0,8.0,26.0,36.0,0.000
2023-24,All+Star,Anthony Edwards,1630162,MIN,22,1,0,1,12.6,140.5,1.0,5.9,8.3,0.0,0.0,0.0,0.0,2.0,2.0,13.0,18.0,0.000
2023-24,All+Star,Bam Adebayo,1628389,MIA,26,1,1,0,16.8,142.2,1.0,4.3,7.7,0.0,0.0,0.0,0.0,9.0,10.0,14.0,28.0,0.000
2023-24,All+Star,Damian Lillard,203081,MIL,33,1,1,0,27.5,147.4,2.0,5.9,11.1,1.0,50.0,0.0,0.0,13.0,16.0,24.0,62.0,0.000
2023-24,All+Star,Devin Booker,1626164,PHX,27,1,0,1,19.1,135.6,4.0,15.4,21.1,2.0,40.0,0.0,0.0,6.0,4.0,25.0,34.0,0.000
2023-24,All+Star,Donovan Mitchell,1628378,CLE,27,1,1,0,16.1,108.0,5.0,20.8,27.8,1.0,33.3,0.0,0.0,9.0,2.0,11.0,30.0,0.000
2023-24,All+Star,Giannis Antetokounmpo,203507,MIL,29,1,1,0,23.4,143.8,3.0,10.3,18.8,0.0,0.0,0.0,0.0,8.0,12.0,18.0,54.0,0.000
2023-24,All+Star,Jalen Brunson,1628973,NYK,27,1,1,0,17.3,121.2,2.0,8.3,10.5,1.0,33.3,0.0,0.0,13.0,2.0,15.0,32.0,0.000
2023-24,All+Star,Jaylen Brown,1627759,BOS,27,1,1,0,22.2,137.1,3.0,11.1,17.6,1.0,25.0,0.0,0.0,16.0,10.0,23.0,46.0,0.000
2023-24,All+Star,Jayson Tatum,1628369,BOS,26,1,1,0,21.6,143.1,2.0,7.1,14.3,1.0,50.0,1.0,100,12.0,14.0,21.0,46.0,0.000
2023-24,All+Star,Karl-Anthony Towns,1626157,MIN,28,1,0,1,27.7,143.4,5.0,13.2,21.7,0.0,0.0,0.0,0.0,11.0,8.0,28.0,54.0,0.000
2023-24,All+Star,Kawhi Leonard,202695,LAC,33,1,0,1,10.2,133.3,2.0,12.5,20.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,0.000
2023-24,All+Star,Kevin Durant,201142,PHX,35,1,0,1,24.9,157.4,3.0,10.3,18.8,2.0,50.0,0.0,0.0,10.0,15.0,20.0,36.0,0.000
2023-24,All+Star,LeBron James,2544,LAL,39,1,0,1,13.8,164.1,4.0,25.0,44.4,0.0,0.0,0.0,0.0,7.0,7.0,18.0,20.0,0.000
2023-24,All+Star,Luka Dončić,1629029,DAL,25,1,0,1,22.8,173.8,5.0,16.7,38.5,0.0,0.0,0.0,0.0,11.0,15.0,23.0,28.0,0.000
2023-24,All+Star,Nikola Jokić,203999,DEN,29,1,0,1,23.3,165.1,1.0,3.3,7.1,2.0,50.0,0.0,0.0,6.0,13.0,20.0,32.0,0.000
2023-24,All+Star,Paolo Banchero,1631094,ORL,21,1,1,0,18.9,120.7,6.0,24.0,31.6,0.0,0.0,0.0,0.0,11.0,2.0,14.0,36.0,0.000
2023-24,All+Star,Paul George,202331,LAC,34,1,0,1,10.0,153.1,0.0,0.0,0.0,1.0,33.3,0.0,0.0,6.0,4.0,17.0,20.0,0.000
2023-24,All+Star,Scottie Barnes,1630567,TOR,22,1,1,0,17.7,123.6,8.0,30.8,40.0,1.0,50.0,0.0,0.0,17.0,6.0,19.0,36.0,0.000
2023-24,All+Star,Shai Gilgeous-Alexander,1628983,OKC,25,1,0,1,27.6,158.4,2.0,5.6,10.5,1.0,20.0,0.0,0.0,10.0,14.0,18.0,46.0,0.000
2023-24,All+Star,Stephen Curry,201939,GSW,36,1,0,1,25.8,156.9,3.0,9.1,14.3,0.0,0.0,1.0,50.0,12.0,12.0,28.0,34.0,0.000
2023-24,All+Star,Trae Young,1629027,ATL,25,1,1,0,14.5,144.4,2.0,13.3,18.2,0.0,0.0,0.0,0.0,8.0,4.0,15.0,40.0,0.000
2023-24,All+Star,Tyrese Haliburton,1630169,IND,24,1,1,0,27.0,143.2,5.0,14.3,29.4,0.0,0.0,0.0,0.0,12.0,18.0,25.0,60.0,0.000
2023-24,All+Star,Tyrese Maxey,1630178,PHI,23,1,1,0,17.0,111.8,1.0,4.0,5.6,0.0,0.0,0.0,0.0,12.0,4.0,16.0,30.0,0.000
2023-24,PlayIn,Gui Santos,1630611,GSW,22,1,0,1,2.2,50.0,1.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.040
2023-24,PlayIn,Lester Quinones,1631311,GSW,23,1,0,1,2.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.040
2023-24,PlayIn,Usman Garuba,1630586,GSW,22,1,0,1,2.2,50.0,1.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.040
2023-24,PlayIn,Colby Jones,1641732,SAC,22,1,1,0,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-0.152
2023-24,PlayIn,JaVale McGee,201580,SAC,36,1,1,0,2.2,100.0,0.0,0.0,0.0,0.0,0.0,1.0,100,0.0,2.0,0.0,2.0,-0.152
2023-24,PlayIn,Kessler Edwards,1630556,SAC,23,1,1,0,2.2,100.0,1.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-0.152
2023-24,PlayIn,Sasha Vezenkov,1628426,SAC,28,2,1,1,6.4,74.1,0.5,7.1,11.1,0.5,50.0,0.0,0.0,1.0,1.0,1.0,6.0,-0.317
2023-24,PlayIn,Cameron Payne,1626166,PHI,29,1,1,0,3.5,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,-0.348
2023-24,PlayIn,Alex Len,203458,SAC,31,2,1,1,6.6,80.8,1.0,12.5,18.2,0.5,100,0.0,0.0,2.0,1.5,1.0,7.0,-0.354
2023-24,PlayIn,Jevon Carter,1628975,CHI,28,2,1,1,2.9,138.5,0.5,50.0,100,0.0,0.0,0.0,0.0,3.0,1.0,1.5,2.0,-0.376
2023-24,PlayIn,Jaxson Hayes,1629637,LAL,24,1,1,0,7.8,72.2,1.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,-0.390
