SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2021-22,Pre+Season,MIN,Minnesota Timberwolves,4,5.0,4.0,1.21,5.8,2.0,4.0,44.0,58.0,5.0,0.0,5.3,0.0,47.0,92.6
2021-22,Pre+Season,PHI,Philadelphia 76ers,4,5.0,4.6,1.09,5.8,1.8,4.0,39.0,53.0,10.0,9.5,4.8,4.8,38.0,73.1
2021-22,Pre+Season,CLE,Cleveland Cavaliers,5,4.0,3.7,1.09,4.6,1.8,4.0,50.0,58.0,5.0,9.5,4.8,0.0,48.0,73.1
2021-22,Pre+Season,LAL,Los Angeles Lakers,6,6.0,4.6,0.67,3.7,1.3,4.0,31.0,37.0,3.0,18.2,3.0,0.0,27.0,19.2
2021-22,Pre+Season,BKN,Brooklyn Nets,4,4.0,3.8,1.24,5.3,1.8,4.0,50.0,68.0,6.0,11.8,5.9,0.0,47.0,96.3
2021-22,Pre+Season,ATL,Atlanta Hawks,4,4.0,3.9,1.11,5.0,1.8,4.0,47.0,60.0,6.0,11.1,5.6,0.0,44.0,81.5
2021-22,Pre+Season,BOS,Boston Celtics,4,5.0,4.7,0.86,4.5,1.8,5.0,37.0,47.0,0.0,9.5,0.0,0.0,33.0,48.0
2021-22,Pre+Season,POR,Portland Trail Blazers,4,6.0,5.0,0.78,4.5,1.8,5.0,37.0,45.0,4.0,17.4,4.3,4.3,30.0,37.0
2021-22,Pre+Season,MEM,Memphis Grizzlies,6,4.0,3.6,0.72,3.0,1.2,3.0,39.0,44.0,4.0,24.0,4.0,0.0,32.0,25.9
2021-22,Pre+Season,TOR,Toronto Raptors,5,4.0,3.5,0.81,3.4,1.2,3.0,38.0,47.0,5.0,19.0,4.8,0.0,33.0,40.7
2021-22,Pre+Season,IND,Indiana Pacers,4,5.0,4.6,0.76,4.0,1.5,5.0,32.0,34.0,10.0,4.8,9.5,4.8,33.0,33.3
