SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,26,0.5,4.4,1.42,0.7,0.3,0.5,58.3,70.8,0.0,0.0,0.0,0.0,58.3,91.3
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,35,0.5,4.4,1.06,0.5,0.2,0.4,40.0,53.3,6.3,0.0,6.3,0.0,43.8,64.6
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,33,0.5,2.8,1.06,0.5,0.2,0.4,58.3,66.7,6.3,18.8,6.3,0.0,50.0,64.6
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,30,0.6,10.2,1.00,0.6,0.2,0.5,43.8,53.1,5.9,5.9,5.9,5.9,41.2,52.1
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,23,0.7,3.9,1.00,0.7,0.3,0.7,40.0,46.7,11.8,0.0,11.8,0.0,47.1,52.1
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,21,0.8,3.9,1.00,0.8,0.2,0.7,35.7,46.4,17.6,0.0,17.6,0.0,47.1,52.1
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,38,0.6,3.9,0.74,0.4,0.2,0.4,37.5,46.9,4.3,26.1,4.3,0.0,30.4,12.5
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,34,0.7,5.4,0.68,0.5,0.1,0.6,22.7,34.1,4.0,8.0,0.0,0.0,24.0,10.2
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,35,0.3,2.6,1.60,0.5,0.1,0.2,62.5,81.3,10.0,10.0,10.0,0.0,60.0,96.1
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Corey Kispert,1630557,17,0.6,8.7,1.46,0.9,0.4,0.6,60.0,75.0,9.1,9.1,9.1,9.1,54.5,93.0
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,30,0.6,4.1,0.84,0.5,0.2,0.5,40.0,43.3,10.5,10.5,10.5,0.0,42.1,26.6
2015-16,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,29,0.7,5.7,0.80,0.6,0.2,0.5,33.3,43.3,10.0,15.0,10.0,0.0,35.0,18.9
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,38,0.3,3.4,1.50,0.4,0.1,0.3,50.0,75.0,0.0,0.0,0.0,0.0,50.0,95.3
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,23,0.5,4.6,1.25,0.7,0.2,0.5,41.7,62.5,0.0,0.0,0.0,0.0,41.7,82.7
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,36,0.4,1.8,1.00,0.4,0.1,0.3,41.7,50.0,13.3,13.3,13.3,6.7,40.0,52.1
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,34,0.5,4.0,0.94,0.4,0.2,0.4,40.0,50.0,0.0,6.3,0.0,0.0,37.5,43.3
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Dillon Brooks,1628415,30,0.5,2.5,0.94,0.5,0.2,0.5,40.0,50.0,0.0,6.3,0.0,0.0,37.5,43.3
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,27,0.6,3.9,0.88,0.6,0.2,0.4,41.7,50.0,5.9,23.5,5.9,0.0,35.3,32.0
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Bones Hyland,1630538,31,0.4,5.1,1.27,0.5,0.2,0.4,45.5,63.6,0.0,0.0,0.0,0.0,45.5,84.4
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,15,0.9,16.1,1.00,0.9,0.3,0.9,35.7,50.0,0.0,0.0,0.0,0.0,35.7,52.1
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Jay Huff,1630643,37,0.4,4.7,1.00,0.4,0.1,0.4,35.7,50.0,0.0,0.0,0.0,0.0,35.7,52.1
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,29,0.6,6.7,0.88,0.5,0.2,0.6,31.3,43.8,0.0,0.0,0.0,0.0,31.3,31.3
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,35,0.6,6.8,0.64,0.4,0.2,0.5,38.9,38.9,4.5,13.6,4.5,0.0,31.8,7.1
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Paolo Banchero,1631094,28,0.8,3.6,0.64,0.5,0.2,0.7,26.3,28.9,13.6,9.1,13.6,9.1,27.3,7.1
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,27,0.4,1.7,1.30,0.5,0.1,0.3,50.0,75.0,10.0,20.0,10.0,10.0,40.0,85.2
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,36,0.3,2.6,1.18,0.4,0.1,0.2,62.5,68.8,18.2,9.1,18.2,0.0,63.6,75.8
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,23,0.5,2.8,1.08,0.6,0.2,0.5,45.5,59.1,0.0,8.3,0.0,0.0,41.7,66.9
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Brandon Miller,1641706,21,0.6,2.8,1.08,0.6,0.2,0.5,36.4,45.5,8.3,0.0,8.3,0.0,41.7,66.9
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,RJ Barrett,1629628,22,0.6,3.5,0.93,0.6,0.2,0.5,36.4,45.5,28.6,7.1,28.6,14.3,35.7,39.8
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,38,0.4,3.7,0.81,0.3,0.1,0.4,35.7,46.4,0.0,12.5,0.0,0.0,31.3,20.3
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,35,0.5,2.1,0.77,0.4,0.2,0.5,35.3,35.3,5.9,0.0,5.9,5.9,35.3,14.1
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Cameron Johnson,1629661,26,0.5,4.9,0.92,0.5,0.2,0.5,33.3,41.7,7.7,0.0,7.7,0.0,38.5,37.8
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,36,0.4,3.6,0.92,0.3,0.1,0.3,33.3,50.0,7.7,7.7,7.7,7.7,30.8,37.8
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,29,0.6,9.8,0.75,0.4,0.1,0.5,26.7,33.3,6.3,0.0,6.3,0.0,31.3,13.3
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,23,1.0,6.0,0.55,0.5,0.1,0.9,15.0,22.5,9.1,4.5,9.1,4.5,18.2,4.7
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,37,0.4,3.4,0.85,0.3,0.1,0.3,40.0,50.0,7.7,23.1,7.7,7.7,30.8,27.3
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,36,0.3,2.4,0.91,0.3,0.1,0.3,40.0,50.0,0.0,9.1,0.0,0.0,36.4,35.4
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,28,0.4,2.0,0.91,0.4,0.1,0.3,44.4,55.6,0.0,18.2,0.0,0.0,36.4,35.4
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Fears,1642847,39,0.3,1.9,0.83,0.3,0.1,0.3,40.0,45.0,8.3,8.3,8.3,0.0,41.7,24.2
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,30,0.4,4.6,0.77,0.3,0.1,0.4,33.3,41.7,0.0,7.7,0.0,0.0,30.8,15.7
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,33,0.4,2.5,0.77,0.3,0.1,0.3,36.4,45.5,0.0,15.4,0.0,0.0,30.8,15.7
2015-16,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,31,0.5,2.2,0.71,0.3,0.1,0.4,16.7,25.0,14.3,0.0,14.3,0.0,28.6,10.9
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,36,0.5,5.0,0.59,0.3,0.1,0.4,26.7,30.0,5.9,5.9,0.0,0.0,29.4,6.3
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Al Horford,201143,20,0.5,6.6,0.90,0.5,0.2,0.5,30.0,45.0,0.0,0.0,0.0,0.0,30.0,33.6
2015-16,Regular+Season,TOR,1610612761,Toronto Raptors,Scottie Barnes,1630567,37,0.3,1.6,0.73,0.2,0.1,0.3,36.4,36.4,0.0,0.0,0.0,0.0,36.4,11.7
