SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,G,MIN,BOX_OUTS,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,65,19.0,0.9,0.3,0.6,0.8,0.5,28.6,71.4,96.4,60.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,54,25.3,0.6,0.2,0.4,0.6,0.3,35.3,64.7,100,55.9
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,47,13.2,1.5,0.6,0.9,1.4,1.0,38.6,61.4,97.1,67.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jesse Edwards,1642399,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,49,13.0,0.1,0.0,0.1,0.1,0.0,25.0,75.0,100,50.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,26,10.9,0.1,0.0,0.1,0.1,0.0,0.0,100,100,33.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,54,32.2,0.8,0.3,0.5,0.8,0.4,32.6,67.4,100,55.8
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jock Landale,1629111,40,12.4,1.3,0.4,0.8,1.3,0.7,34.0,66.0,100,54.0
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,13,8.3,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,19,30.2,2.0,0.4,1.7,2.0,1.2,17.9,82.1,100,56.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,John Collins,1628381,40,30.5,0.9,0.3,0.7,0.9,0.5,26.3,73.7,97.4,55.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,35,15.0,0.3,0.0,0.3,0.3,0.1,10.0,90.0,100,30.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Johnny Davis,1631098,20,9.2,0.1,0.1,0.1,0.1,0.1,33.3,66.7,100,66.7
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,36,9.8,0.1,0.0,0.1,0.1,0.1,0.0,100,100,60.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,64,19.8,0.3,0.0,0.3,0.3,0.1,0.0,100,100,33.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,81,18.8,2.0,0.8,1.2,2.0,1.3,41.5,58.5,100,65.9
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,70,15.4,0.9,0.6,0.3,0.9,0.6,61.9,38.1,100,68.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,47,24.3,0.6,0.1,0.5,0.6,0.4,21.4,78.6,100,60.7
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,62,20.7,0.7,0.1,0.7,0.7,0.3,7.0,93.0,100,46.5
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,37,26.0,0.3,0.0,0.3,0.3,0.1,0.0,100,100,40.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,29,18.7,0.6,0.1,0.5,0.6,0.2,17.6,82.4,100,35.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,55,23.8,0.1,0.0,0.1,0.1,0.1,0.0,100,100,62.5
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,34,8.2,0.1,0.0,0.1,0.1,0.0,0.0,100,100,33.3
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,25,14.8,0.2,0.0,0.2,0.2,0.0,0.0,100,100,0.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,66,29.8,0.1,0.0,0.1,0.1,0.1,22.2,77.8,100,55.6
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,38,9.5,0.3,0.0,0.3,0.3,0.1,7.7,92.3,92.3,38.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,55,24.3,0.3,0.0,0.3,0.3,0.0,0.0,100,100,6.7
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Christopher,1630528,3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,69,30.3,0.2,0.0,0.2,0.2,0.1,21.4,78.6,100,64.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,68,27.8,0.2,0.0,0.2,0.2,0.0,0.0,100,100,25.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,77,37.6,0.6,0.1,0.5,0.6,0.4,13.3,86.7,100,66.7
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,35,7.4,0.1,0.0,0.1,0.1,0.1,0.0,100,100,66.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Okogie,1629006,37,16.3,0.5,0.1,0.3,0.4,0.3,29.4,70.6,94.1,58.8
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,8,18.7,0.3,0.0,0.3,0.3,0.1,0.0,100,100,50.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,62,30.6,0.7,0.1,0.6,0.7,0.2,11.4,88.6,97.7,27.3
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,82,23.6,0.4,0.0,0.4,0.4,0.2,2.9,97.1,97.1,37.1
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,73,14.8,0.3,0.0,0.3,0.3,0.1,4.3,95.7,100,43.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,65,21.3,0.4,0.0,0.4,0.4,0.1,0.0,100,100,16.7
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,68,32.6,1.3,0.3,0.9,1.3,0.9,25.6,74.4,98.8,68.6
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,57,23.2,0.3,0.1,0.2,0.3,0.3,27.8,72.2,100,88.9
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,43,26.8,0.4,0.1,0.3,0.4,0.3,18.8,81.3,100,75.0
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Justin Minaya,1631303,8,9.6,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jusuf Nurkić,203994,51,20.8,1.8,0.5,1.3,1.8,1.3,26.9,73.1,96.8,73.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,KJ Martin,1630231,41,22.1,0.5,0.0,0.5,0.5,0.2,0.0,100,100,36.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,36,23.4,0.2,0.0,0.2,0.2,0.1,0.0,100,100,33.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kai Jones,1630539,35,13.1,0.3,0.1,0.2,0.3,0.1,30.0,70.0,100,50.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,72,35.0,2.8,0.6,2.2,2.7,1.9,20.2,79.8,98.0,70.6
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,42,18.8,1.5,0.2,1.3,1.5,0.9,15.9,84.1,100,57.1
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,37,31.9,0.5,0.0,0.5,0.5,0.3,0.0,100,100,58.8
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,27,18.2,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,76,34.3,1.0,0.3,0.8,1.0,0.5,25.6,74.4,97.4,51.9
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Keion Brooks Jr.,1631232,12,26.8,0.3,0.0,0.3,0.3,0.3,0.0,100,100,75.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,62,22.9,0.9,0.1,0.8,0.9,0.6,12.1,87.9,96.6,67.2
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,77,23.9,0.5,0.1,0.3,0.5,0.3,27.8,72.2,100,63.9
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Kelly Olynyk,203482,44,20.3,0.9,0.3,0.7,0.9,0.4,26.2,73.8,97.6,40.5
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,60,34.6,0.2,0.0,0.1,0.2,0.1,10.0,90.0,100,50.0
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,68,16.4,0.6,0.1,0.5,0.6,0.3,22.0,78.0,100,43.9
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,76,29.7,0.2,0.0,0.2,0.2,0.1,6.7,93.3,93.3,46.7
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,78,24.9,0.2,0.0,0.2,0.2,0.1,10.5,89.5,100,31.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Keon Johnson,1630553,79,24.4,0.2,0.0,0.2,0.2,0.1,5.9,94.1,88.2,35.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,11,7.7,0.6,0.1,0.5,0.6,0.3,16.7,83.3,100,50.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kessler Edwards,1630556,30,19.9,0.7,0.1,0.6,0.7,0.4,9.5,90.5,100,52.4
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Kevin Durant,201142,62,36.5,0.6,0.0,0.6,0.6,0.3,2.6,97.4,100,55.3
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,69,24.3,0.3,0.0,0.2,0.3,0.1,17.6,82.4,100,41.2
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevin Knox II,1628995,9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kevin Love,201567,21,11.3,0.8,0.3,0.5,0.8,0.4,35.3,64.7,100,50.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Kevin McCullar Jr.,1641755,3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,74,19.6,0.4,0.1,0.3,0.4,0.2,14.8,85.2,100,59.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,76,15.0,1.3,0.5,0.8,1.3,0.9,40.0,60.0,99.0,69.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,67,31.5,0.2,0.0,0.2,0.2,0.1,15.4,84.6,100,38.5
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,37,22.8,0.8,0.0,0.8,0.7,0.3,0.0,100,93.1,41.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Killian Hayes,1630165,6,27.1,0.3,0.0,0.3,0.3,0.2,0.0,100,100,50.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,72,27.3,0.2,0.0,0.2,0.2,0.0,7.7,92.3,100,23.1
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,27,9.1,0.6,0.1,0.5,0.6,0.3,13.3,86.7,100,60.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Kobe Bufkin,1641723,10,12.4,0.1,0.0,0.1,0.1,0.1,0.0,100,100,100
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,74,24.1,0.2,0.0,0.2,0.2,0.1,0.0,100,100,62.5
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,61,16.5,0.5,0.2,0.3,0.4,0.3,34.5,65.5,93.1,51.7
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Kristaps Porziņģis,204001,42,28.8,1.4,0.1,1.2,1.3,0.5,10.3,89.7,94.8,36.2
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Kyle Anderson,203937,56,17.3,0.6,0.1,0.6,0.6,0.3,13.9,86.1,100,45.7
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,71,21.4,0.8,0.1,0.6,0.8,0.6,20.8,79.2,100,73.6
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,64,30.1,0.5,0.1,0.4,0.5,0.3,10.0,90.0,100,63.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,34,19.1,0.6,0.0,0.5,0.6,0.2,5.3,94.7,100,36.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kylor Kelley,1630283,10,12.5,0.6,0.2,0.4,0.6,0.5,33.3,66.7,100,83.3
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,50,36.1,0.3,0.0,0.3,0.3,0.1,0.0,100,100,31.3
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,68,26.5,0.5,0.0,0.5,0.5,0.3,2.7,97.3,100,45.9
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,47,32.0,0.3,0.0,0.3,0.3,0.2,7.1,92.9,100,64.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Lamar Stevens,1630205,12,11.4,0.3,0.0,0.3,0.3,0.3,0.0,100,100,100
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,47,16.0,0.5,0.0,0.5,0.5,0.1,0.0,100,100,31.8
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,23,19.8,1.5,0.2,1.3,1.5,0.7,14.7,85.3,100,47.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Lauri Markkanen,1628374,47,31.4,1.0,0.1,1.0,1.0,0.5,6.1,93.9,98.0,46.9
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,70,34.9,0.6,0.1,0.5,0.6,0.4,18.2,81.8,100,61.4
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Leonard Miller,1631159,6,2.9,0.3,0.0,0.3,0.3,0.0,0.0,100,100,0.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Lester Quinones,1631311,9,18.1,0.3,0.0,0.3,0.3,0.1,0.0,100,100,33.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Liam Robbins,1641857,11,4.6,0.5,0.0,0.5,0.5,0.1,0.0,100,100,20.0
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Lindy Waters III,1630322,46,16.4,0.3,0.0,0.3,0.3,0.1,6.3,93.8,100,31.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Lonnie Walker IV,1629022,18,26.2,0.1,0.0,0.1,0.1,0.1,0.0,100,100,100
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Lonzo Ball,1628366,35,22.2,0.3,0.1,0.3,0.3,0.2,16.7,83.3,91.7,50.0
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,71,29.2,0.7,0.2,0.5,0.7,0.2,31.3,68.8,97.9,29.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Luka Dončić,1629029,50,35.4,0.4,0.0,0.4,0.4,0.2,4.5,95.5,100,45.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Luka Garza,1630568,33,6.3,0.6,0.2,0.3,0.6,0.3,44.4,55.6,100,50.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,63,23.0,0.3,0.0,0.3,0.3,0.1,0.0,100,100,23.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,72,18.9,1.7,0.8,0.9,1.7,1.1,45.5,54.5,100,67.5
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Luke Travers,1631247,8,10.1,0.5,0.1,0.4,0.5,0.3,25.0,75.0,100,50.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Mac McClung,1630644,1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Malachi Flynn,1630201,3,13.9,1.0,0.0,1.0,1.0,0.3,0.0,100,100,33.3
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Malaki Branham,1631103,30,12.1,0.2,0.0,0.2,0.1,0.0,0.0,100,80.0,0.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Malcolm Brogdon,1627763,24,23.5,0.4,0.1,0.3,0.4,0.2,33.3,66.7,100,44.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Malevy Leons,1642502,2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Malik Beasley,1627736,80,27.9,0.2,0.1,0.2,0.2,0.1,22.2,77.8,94.4,44.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,65,31.6,0.3,0.0,0.3,0.3,0.1,0.0,100,100,15.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,MarJon Beauchamp,1630699,22,5.9,0.2,0.0,0.2,0.1,0.1,0.0,100,75.0,50.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Marcus Bagley,1630542,10,25.3,0.3,0.1,0.2,0.3,0.1,33.3,66.7,100,33.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Marcus Garrett,1630585,4,19.8,0.5,0.0,0.5,0.5,0.0,0.0,100,100,0.0
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Marcus Sasser,1631204,51,15.1,0.1,0.0,0.1,0.1,0.0,0.0,100,100,16.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Marcus Smart,203935,34,20.0,0.4,0.0,0.4,0.4,0.1,0.0,100,100,33.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Mark Williams,1631109,44,26.6,1.7,0.4,1.2,1.7,1.1,26.0,74.0,100,65.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Markelle Fultz,1628365,19,9.3,0.1,0.0,0.1,0.1,0.0,0.0,100,100,0.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Markieff Morris,202693,11,13.1,0.7,0.0,0.7,0.7,0.5,0.0,100,100,62.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Marvin Bagley III,1628963,24,10.0,0.6,0.2,0.4,0.6,0.3,35.7,64.3,100,50.0
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Mason Jones,1630222,3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Mason Plumlee,203486,74,17.6,1.1,0.3,0.8,1.1,0.8,25.0,75.0,100,71.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,74,20.1,0.4,0.0,0.4,0.4,0.2,3.4,96.6,100,48.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,15,20.8,0.1,0.0,0.1,0.1,0.1,0.0,100,100,50.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Matt Ryan,1630346,7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,75,28.1,0.3,0.0,0.3,0.3,0.1,0.0,100,92.3,26.9
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Max Strus,1629622,50,25.5,0.5,0.0,0.4,0.4,0.3,4.3,95.7,95.7,56.5
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Maxi Kleber,1628467,34,18.7,0.8,0.1,0.7,0.8,0.3,17.2,82.8,96.6,34.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Maxwell Lewis,1641721,22,14.4,0.1,0.1,0.1,0.1,0.1,33.3,66.7,100,100
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Micah Potter,1630695,37,18.9,1.0,0.1,0.9,0.9,0.2,8.3,91.7,94.4,25.0
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,77,33.7,0.6,0.3,0.3,0.6,0.5,58.7,41.3,100,82.6
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mikal Bridges,1628969,80,37.5,0.3,0.0,0.3,0.3,0.1,3.6,96.4,100,29.6
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,71,24.7,0.3,0.0,0.3,0.3,0.1,0.0,100,100,34.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,64,31.7,0.8,0.1,0.8,0.8,0.6,11.1,88.9,100,64.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,64,24.9,0.5,0.0,0.5,0.5,0.1,0.0,100,100,22.6
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Miles Norris,1641936,3,11.6,0.7,0.0,0.7,0.7,0.3,0.0,100,100,50.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,17,17.1,1.6,0.9,0.8,1.6,1.3,53.6,46.4,96.4,78.6
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Mo Bamba,1628964,32,12.9,0.9,0.3,0.6,0.9,0.6,34.5,65.5,96.6,69.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Monte Morris,1628420,39,13.3,0.2,0.0,0.2,0.2,0.1,0.0,100,88.9,22.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,29,19.4,1.1,0.2,1.0,1.1,0.7,15.2,84.8,97.0,60.6
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Moses Brown,1629650,11,10.4,0.5,0.1,0.4,0.5,0.3,20.0,80.0,100,60.0
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,71,22.9,0.4,0.0,0.4,0.4,0.1,6.9,93.1,96.6,31.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Mouhamed Gueye,1631243,32,16.2,0.7,0.2,0.5,0.7,0.3,28.6,71.4,100,47.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,70,17.7,1.5,0.8,0.7,1.5,1.0,53.7,46.3,97.2,66.7
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,72,30.2,1.7,0.3,1.4,1.6,0.8,14.8,85.2,97.5,46.7
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,N'Faly Dante,1642368,4,12.7,0.5,0.0,0.5,0.5,0.5,0.0,100,100,100
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Nae'Qwan Tomlin,1641772,4,14.0,1.0,0.3,0.8,1.0,0.8,25.0,75.0,100,75.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,68,28.0,0.6,0.0,0.6,0.6,0.3,5.0,95.0,100,55.0
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Nate Williams,1631466,12,10.3,0.3,0.0,0.3,0.3,0.0,0.0,100,100,0.0
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,80,27.5,1.0,0.1,0.9,1.0,0.5,9.8,90.2,98.8,45.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,56,15.2,1.1,0.3,0.7,1.0,0.5,32.2,67.8,98.3,43.1
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,70,26.9,1.2,0.2,0.9,1.2,0.7,20.7,79.3,100,61.0
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,57,22.0,1.7,0.8,0.9,1.7,1.4,48.0,52.0,99.0,82.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Nick Smith Jr.,1641733,49,24.9,0.2,0.0,0.2,0.2,0.0,0.0,100,100,11.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nickeil Alexander-Walker,1629638,81,25.4,0.6,0.0,0.5,0.5,0.1,2.2,97.8,95.6,24.4
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,77,17.7,0.4,0.0,0.4,0.4,0.2,0.0,100,100,37.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,70,36.7,2.5,0.6,1.9,2.5,1.8,25.6,74.4,97.7,71.0
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,46,25.1,0.6,0.0,0.5,0.5,0.3,3.8,96.2,95.8,58.3
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,73,31.2,2.1,0.5,1.7,2.1,1.3,21.2,78.8,97.4,62.2
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,46,22.7,0.8,0.1,0.7,0.7,0.3,11.1,88.9,94.4,41.7
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Norman Powell,1626181,60,32.6,0.5,0.0,0.5,0.5,0.3,3.4,96.6,100,65.5
2024-25,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,74,36.6,0.9,0.1,0.8,0.9,0.5,9.2,90.8,98.5,56.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,79,19.6,0.7,0.1,0.5,0.7,0.4,17.6,82.4,100,62.7
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,64,27.2,0.4,0.0,0.4,0.4,0.1,0.0,100,100,34.8
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Olivier-Maxence Prosper,1641765,43,12.8,0.6,0.1,0.5,0.5,0.2,11.5,88.5,88.5,34.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,74,27.9,1.6,0.6,1.0,1.5,1.1,36.5,63.5,99.1,72.2
