SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2019-20,regular-season,PHX,73,34,39,48.2,63.9,36.1,52.4,10.4,30.1,12.9,17.5,16.2,42.0,57.4,42.6,88.9,11.1,66.1,33.9
2019-20,regular-season,ORL,73,33,40,48.1,63.6,36.4,52.7,10.4,30.9,11.1,16.4,15.9,42.3,51.1,48.9,85.9,14.1,60.8,39.2
2019-20,regular-season,SAS,71,32,39,48.5,68.2,31.8,55.2,17.0,28.2,11.7,16.6,13.8,38.2,48.1,51.9,88.8,11.2,58.5,41.5
2019-20,regular-season,SAC,72,31,41,48.5,60.5,39.5,51.2,8.5,34.6,11.6,14.2,15.8,42.7,47.1,52.9,82.8,17.2,58.2,41.8
2019-20,regular-season,NOP,72,30,42,48.4,59.7,40.3,49.9,6.9,35.3,14.3,14.7,14.4,43.0,51.6,48.4,87.4,12.6,63.0,37.0
2019-20,regular-season,WAS,72,25,47,48.2,64.2,35.8,51.6,11.7,31.5,11.7,16.9,16.2,39.9,50.9,49.1,83.2,16.8,60.2,39.8
2019-20,regular-season,CHA,65,23,42,48.5,60.1,39.9,49.1,3.9,35.2,11.3,15.7,15.7,45.2,56.0,44.0,80.3,19.7,63.9,36.1
2019-20,regular-season,CHI,65,22,43,48.2,60.4,39.6,51.3,5.0,34.3,13.9,14.5,19.8,46.3,48.7,51.3,81.2,18.8,58.7,41.3
2019-20,regular-season,NYK,66,21,45,48.4,68.2,31.8,57.5,11.5,27.1,8.9,15.4,14.9,45.9,45.1,54.9,87.2,12.8,55.2,44.8
2019-20,regular-season,ATL,67,20,47,48.6,60.2,39.8,51.2,6.1,32.3,11.5,16.5,15.0,45.1,52.5,47.5,74.3,25.7,58.9,41.1
2019-20,regular-season,DET,66,20,46,48.4,61.9,38.1,51.0,6.0,33.5,10.2,15.5,14.8,45.0,49.9,50.1,87.1,12.9,61.2,38.8
2019-20,regular-season,CLE,65,19,46,48.4,63.8,36.2,54.5,8.4,31.4,9.9,14.1,13.4,46.1,47.2,52.8,83.5,16.5,57.3,42.7
2019-20,regular-season,MIN,64,19,45,48.6,56.7,43.3,47.8,4.4,35.3,9.9,16.9,14.7,43.4,49.0,51.0,79.1,20.9,59.0,41.0
2019-20,regular-season,GSW,65,15,50,48.4,64.5,35.5,53.0,11.8,29.4,12.9,17.6,16.0,41.2,59.7,40.3,84.1,15.9,66.3,33.7
2019-20,playoffs,LAL,21,16,5,48.0,59.3,40.7,51.3,9.1,32.2,13.4,16.5,15.6,42.2,53.3,46.7,84.3,15.7,62.4,37.6
2019-20,playoffs,MIA,21,14,7,48.5,56.7,43.3,45.4,8.6,34.8,8.2,19.8,14.6,36.8,53.6,46.4,90.3,9.7,66.0,34.0
2019-20,playoffs,BOS,17,10,7,48.9,57.1,42.9,47.9,9.1,34.1,11.7,18.1,13.9,38.7,50.1,49.9,76.8,23.2,58.7,41.3
2019-20,playoffs,DEN,19,9,10,48.3,60.8,39.2,49.5,12.9,34.2,8.6,16.3,14.3,36.6,48.9,51.1,77.7,22.3,58.0,42.0
2019-20,playoffs,LAC,13,7,6,48.4,62.0,38.0,50.6,10.5,31.8,11.5,17.6,13.0,40.1,37.3,62.7,86.0,14.0,51.7,48.3
2019-20,playoffs,TOR,11,7,4,48.9,54.5,45.5,44.7,8.0,40.1,12.8,15.1,14.3,36.7,52.0,48.0,82.6,17.4,63.5,36.5
2019-20,playoffs,HOU,12,5,7,48.4,45.5,54.5,38.1,3.4,47.1,7.8,14.8,18.0,34.7,38.2,61.8,79.8,20.2,57.0,43.0
2019-20,playoffs,MIL,10,5,5,48.5,57.4,42.6,48.2,10.3,35.9,9.3,15.8,14.9,38.0,49.6,50.4,82.7,17.3,60.6,39.4
2019-20,playoffs,OKC,7,3,4,48.7,57.2,42.8,47.5,12.9,34.6,5.8,17.9,11.1,34.6,35.8,64.2,75.0,25.0,48.6,51.4
2019-20,playoffs,UTA,7,3,4,48.7,54.5,45.5,42.6,3.3,41.6,7.4,15.9,13.2,39.3,44.4,55.6,68.2,31.8,53.8,46.2
2019-20,playoffs,DAL,6,2,4,48.8,57.9,42.1,49.0,10.8,34.6,6.4,16.4,11.0,38.2,39.0,61.0,76.5,23.5,51.0,49.0
2019-20,playoffs,ORL,5,1,4,48.0,55.1,44.9,41.5,15.7,42.1,9.0,16.4,16.6,25.8,51.4,48.6,82.7,17.3,64.0,36.0
2019-20,playoffs,POR,5,1,4,48.0,65.3,34.7,48.8,12.8,32.6,10.9,18.6,15.6,36.0,38.5,61.5,67.2,32.8,47.3,52.7
2019-20,playoffs,BKN,4,0,4,48.0,49.6,50.4,39.2,9.0,44.0,14.9,16.8,11.8,30.3,61.4,38.6,83.9,16.1,71.0,29.0
2019-20,playoffs,IND,4,0,4,48.0,60.1,39.9,48.6,10.9,35.7,12.9,15.6,16.4,37.7,54.1,45.9,77.1,22.9,61.6,38.4
2019-20,playoffs,PHI,4,0,4,48.0,64.0,36.0,50.2,12.9,23.9,4.7,25.9,12.7,37.3,42.6,57.4,84.4,15.6,52.6,47.4
2019-20,all-star,-,1,1,0,48.0,42.6,57.4,47.1,5.1,45.9,13.4,7.0,11.5,42.0,67.6,32.4,58.3,41.7,63.9,36.1
2019-20,all-star,-,1,0,1,48.0,67.5,32.5,71.0,1.3,21.3,18.7,7.7,15.5,69.7,60.0,40.0,45.5,54.5,57.6,42.4
2019-20,play-in,POR,1,1,0,48.0,52.4,47.6,36.5,14.3,35.7,4.8,27.8,19.0,22.2,56.5,43.5,46.7,53.3,52.6,47.4
2019-20,play-in,MEM,1,0,1,48.0,72.8,27.2,50.8,4.9,34.4,7.4,14.8,12.3,45.9,64.5,35.5,71.4,28.6,66.7,33.3
2019-20,ist,TOR,1,1,0,53.0,61.2,38.8,43.1,0.0,32.3,15.4,24.6,16.9,43.1,35.7,64.3,92.9,7.1,54.8,45.2
2019-20,ist,NOP,1,0,1,53.0,55.9,44.1,39.3,8.2,46.7,10.7,13.9,16.4,31.1,58.3,41.7,84.2,15.8,69.8,30.2
2020-21,pre-season,LAL,4,4,0,48.0,68.9,31.1,47.3,10.8,34.5,9.2,18.2,20.0,36.5,47.6,52.4,74.5,25.5,56.4,43.6
2020-21,pre-season,CHI,4,3,1,48.0,59.9,40.1,53.5,11.4,32.3,9.2,14.2,15.1,42.1,49.6,50.4,87.2,12.8,60.4,39.6
2020-21,pre-season,HOU,4,3,1,48.0,49.5,50.5,41.2,5.3,44.7,8.8,14.0,19.1,36.0,37.2,62.8,79.4,20.6,54.9,45.1
2020-21,pre-season,MEM,4,3,1,48.0,53.5,46.5,44.7,3.8,38.0,15.8,17.3,18.4,40.9,56.6,43.4,88.3,11.7,68.1,31.9
2020-21,pre-season,NYK,4,3,1,48.0,63.5,36.5,56.0,8.0,27.0,12.3,17.0,24.3,48.0,58.0,42.0,88.9,11.1,65.5,34.5
2020-21,pre-season,UTA,3,3,0,48.0,46.8,53.2,36.6,4.5,44.8,10.1,18.6,16.1,32.1,44.6,55.4,90.6,9.4,65.3,34.7
2020-21,pre-season,ATL,4,2,2,48.0,56.5,43.5,41.2,7.1,33.9,11.5,24.8,16.6,34.1,59.1,40.9,80.4,19.6,66.7,33.3
2020-21,pre-season,BKN,2,2,0,48.0,59.9,40.1,39.7,10.3,38.8,20.3,21.6,20.7,29.3,54.3,45.7,80.0,20.0,64.5,35.5
2020-21,pre-season,CLE,4,2,2,48.0,61.8,38.2,46.6,6.0,34.6,9.3,18.8,19.5,40.6,52.7,47.3,82.6,17.4,62.6,37.4
2020-21,pre-season,DAL,3,2,1,49.7,54.6,45.4,37.1,4.9,48.2,7.4,14.7,15.8,32.2,44.1,55.9,79.7,20.3,60.6,39.4
2020-21,pre-season,DEN,3,2,1,48.0,58.0,42.0,47.8,6.7,36.7,9.2,15.6,15.8,41.1,57.0,43.0,90.9,9.1,68.5,31.5
2020-21,pre-season,DET,4,2,2,48.0,53.4,46.6,44.1,8.0,39.1,7.7,16.8,20.7,36.2,45.8,54.2,81.6,18.4,59.1,40.9
2020-21,pre-season,GSW,3,2,1,48.0,53.0,47.0,42.6,8.4,39.6,14.1,17.7,19.5,34.2,52.1,47.9,81.8,18.2,63.5,36.5
2020-21,pre-season,NOP,2,2,0,48.0,58.5,41.5,48.1,9.1,29.9,10.4,22.0,17.0,39.0,43.1,56.9,83.3,16.7,54.9,45.1
2020-21,pre-season,ORL,4,2,2,48.0,60.1,39.9,52.0,12.7,34.1,14.0,14.0,19.2,39.3,43.7,56.3,88.5,11.5,57.3,42.7
2020-21,pre-season,PHI,2,2,0,48.0,62.5,37.5,56.1,15.4,24.4,11.3,19.5,15.8,40.7,48.4,51.6,88.9,11.1,57.5,42.5
2020-21,pre-season,SAC,4,2,2,48.0,53.4,46.6,44.3,4.5,35.3,12.0,20.4,16.7,39.8,52.0,48.0,86.5,13.5,64.0,36.0
2020-21,pre-season,TOR,3,2,1,48.0,41.7,58.3,34.8,3.7,50.3,14.9,14.9,29.9,31.1,57.9,42.1,80.0,20.0,68.8,31.3
2020-21,pre-season,CHA,4,1,3,48.0,58.4,41.6,44.1,5.3,38.8,12.5,17.1,20.3,38.8,60.6,39.4,86.2,13.8,70.1,29.9
2020-21,pre-season,MIA,2,1,1,48.0,46.5,53.5,40.2,4.8,45.9,6.7,13.9,14.8,35.4,57.1,42.9,100,0.0,75.7,24.3
2020-21,pre-season,MIN,3,1,2,49.7,59.0,41.0,45.6,7.1,33.7,11.8,20.7,13.0,38.5,49.4,50.6,68.4,31.6,55.7,44.3
2020-21,pre-season,OKC,3,1,2,48.0,61.5,38.5,44.6,7.3,40.4,7.3,15.0,14.4,37.3,37.0,63.0,84.1,15.9,54.7,45.3
2020-21,pre-season,POR,4,1,3,48.0,64.5,35.5,49.5,12.7,34.0,11.1,16.5,18.9,36.8,43.8,56.2,66.7,33.3,51.0,49.0
2020-21,pre-season,WAS,3,1,2,48.0,56.4,43.6,50.2,12.0,36.1,8.0,13.7,20.7,38.1,48.0,52.0,88.9,11.1,61.3,38.7
2020-21,pre-season,BOS,2,0,2,48.0,52.0,48.0,52.1,12.8,30.3,9.6,17.6,22.9,39.4,46.9,53.1,73.7,26.3,54.4,45.6
2020-21,pre-season,IND,3,0,3,48.0,54.3,45.7,44.8,1.3,40.7,12.6,14.5,28.4,43.5,53.5,46.5,76.7,23.3,62.3,37.7
2020-21,pre-season,LAC,3,0,3,48.0,58.6,41.4,46.6,12.3,37.0,11.6,16.4,11.6,34.2,45.6,54.4,94.4,5.6,62.5,37.5
2020-21,pre-season,MIL,3,0,3,48.0,58.9,41.1,53.8,8.6,28.4,15.3,17.7,9.2,45.3,56.8,43.2,77.4,22.6,62.2,37.8
2020-21,pre-season,PHX,4,0,4,48.0,59.4,40.6,49.9,14.9,35.3,13.4,14.9,18.7,35.0,44.2,55.8,89.8,10.2,58.8,41.2
2020-21,pre-season,SAS,3,0,3,48.0,62.6,37.4,50.0,13.5,30.8,8.7,19.2,17.9,36.5,43.6,56.4,90.6,9.4,57.3,42.7
2020-21,regular-season,UTA,72,52,20,48.2,51.2,48.8,42.1,4.2,43.1,10.2,14.7,12.1,38.0,44.4,55.6,76.3,23.7,57.3,42.7
2020-21,regular-season,PHX,72,51,21,48.6,60.8,39.2,52.5,13.2,34.0,11.3,13.5,13.9,39.3,52.4,47.6,84.9,15.1,62.2,37.8
2020-21,regular-season,PHI,72,49,23,48.4,65.3,34.7,53.0,11.4,29.7,13.4,17.2,15.9,41.6,45.2,54.8,89.4,10.6,57.2,42.8
2020-21,regular-season,BKN,72,48,24,48.3,58.7,41.3,48.9,7.4,35.8,12.1,15.3,13.3,41.5,53.6,46.4,79.5,20.5,62.1,37.9
2020-21,regular-season,DEN,72,47,25,48.6,61.7,38.3,52.8,9.6,33.6,10.8,13.6,15.6,43.2,52.3,47.7,85.1,14.9,62.1,37.9
2020-21,regular-season,LAC,72,47,25,48.0,60.0,40.0,48.3,11.3,37.5,9.1,14.2,14.0,37.0,45.4,54.6,83.4,16.6,58.4,41.6
2020-21,regular-season,MIL,72,46,26,48.1,59.6,40.4,50.5,9.9,36.0,12.1,13.5,13.6,40.6,46.8,53.2,78.2,21.8,56.9,43.1
2020-21,regular-season,DAL,72,42,30,48.1,56.4,43.6,48.5,9.2,36.8,10.1,14.6,12.9,39.3,44.5,55.5,77.8,22.2,55.7,44.3
2020-21,regular-season,LAL,72,42,30,48.5,63.7,36.3,54.0,8.4,30.3,12.1,15.7,15.9,45.6,50.6,49.4,87.7,12.3,60.7,39.3
2020-21,regular-season,POR,72,42,30,48.1,55.2,44.8,44.0,10.2,40.6,10.0,15.3,12.9,33.9,40.5,59.5,69.3,30.7,51.5,48.5
2020-21,regular-season,ATL,72,41,31,48.3,61.8,38.2,49.9,7.8,32.8,8.8,17.3,12.9,42.0,50.4,49.6,79.1,20.9,59.1,40.9
2020-21,regular-season,NYK,72,41,31,48.4,65.3,34.7,51.7,10.6,33.0,8.3,15.3,14.1,41.1,41.6,58.4,84.2,15.8,54.3,45.7
2020-21,regular-season,MIA,72,40,32,48.3,56.8,43.2,48.6,7.6,35.9,11.0,15.4,16.4,41.1,56.2,43.8,89.3,10.7,67.1,32.9
2020-21,regular-season,GSW,72,39,33,48.1,56.1,43.9,47.0,7.1,38.4,12.7,14.6,15.3,39.9,59.5,40.5,80.6,19.4,67.0,33.0
2020-21,regular-season,MEM,72,38,34,48.3,65.8,34.2,56.0,6.7,29.5,15.3,14.5,16.3,49.3,54.3,45.7,87.2,12.8,62.8,37.2
2020-21,regular-season,BOS,72,36,36,48.3,59.1,40.9,49.5,8.4,36.2,10.5,14.3,15.8,41.1,47.8,52.2,74.6,25.4,56.6,43.4
2020-21,regular-season,IND,72,34,38,48.5,62.8,37.2,53.6,6.8,32.1,14.4,14.2,15.6,46.8,53.5,46.5,88.0,12.0,63.3,36.7
2020-21,regular-season,WAS,72,34,38,48.3,68.1,31.9,56.6,11.3,26.2,9.6,17.3,15.4,45.2,50.1,49.9,88.0,12.0,59.0,41.0
2020-21,regular-season,CHA,72,33,39,48.2,57.8,42.2,48.0,6.0,37.5,12.4,14.5,16.2,42.0,58.9,41.1,83.1,16.9,67.2,32.8
2020-21,regular-season,SAS,72,33,39,48.6,68.6,31.4,57.5,14.4,26.9,10.6,15.7,14.2,43.0,49.2,50.8,87.7,12.3,58.4,41.6
2020-21,regular-season,CHI,72,31,41,48.3,61.7,38.3,53.5,8.9,34.0,10.4,12.5,13.1,44.6,54.9,45.1,83.8,16.2,63.5,36.5
2020-21,regular-season,NOP,72,31,41,48.4,65.8,34.2,55.7,8.2,27.7,12.3,16.6,13.3,47.5,52.6,47.4,87.1,12.9,61.2,38.8
2020-21,regular-season,SAC,72,31,41,48.1,62.4,37.6,53.6,6.7,32.0,12.4,14.4,14.4,46.9,51.6,48.4,80.5,19.5,59.9,40.1
2020-21,regular-season,TOR,72,27,45,48.1,55.6,44.4,45.4,6.2,39.0,12.3,15.6,16.7,39.2,48.3,51.7,82.2,17.8,60.7,39.3
2020-21,regular-season,MIN,72,23,49,48.3,58.7,41.3,49.3,5.3,35.1,10.8,15.7,16.5,44.0,53.2,46.8,83.5,16.5,63.0,37.0
2020-21,regular-season,CLE,72,22,50,48.4,65.3,34.7,55.1,5.9,28.9,10.9,16.1,15.7,49.1,54.0,46.0,84.0,16.0,61.8,38.2
2020-21,regular-season,OKC,72,22,50,48.2,60.1,39.9,51.3,5.8,34.0,8.8,14.7,13.6,45.4,45.5,54.5,82.4,17.6,56.8,43.2
2020-21,regular-season,ORL,72,21,51,48.1,64.4,35.6,52.6,12.6,31.4,9.9,16.0,12.9,40.0,46.9,53.1,82.7,17.3,57.0,43.0
2020-21,regular-season,DET,72,20,52,48.4,61.5,38.5,50.8,6.4,32.5,10.0,16.6,15.5,44.5,50.9,49.1,90.1,9.9,62.6,37.4
2020-21,regular-season,HOU,72,17,55,48.1,54.1,45.9,46.8,3.9,38.0,10.2,15.2,16.6,42.9,48.6,51.4,81.4,18.6,60.1,39.9
2020-21,playoffs,MIL,23,16,7,48.4,61.6,38.4,56.0,10.2,30.5,12.9,13.5,12.8,45.7,46.1,53.9,76.7,23.3,54.2,45.8
2020-21,playoffs,PHX,22,14,8,48.0,65.0,35.0,54.5,14.6,30.8,9.6,14.7,14.0,39.9,47.9,52.1,80.5,19.5,56.8,43.2
2020-21,playoffs,ATL,18,10,8,48.0,60.6,39.4,51.2,12.8,33.1,9.0,15.7,13.7,38.5,43.9,56.1,70.6,29.4,51.9,48.1
2020-21,playoffs,LAC,19,10,9,48.0,55.6,44.4,45.3,10.4,37.2,9.0,17.5,13.1,34.9,37.9,62.1,81.0,19.0,53.2,46.8
2020-21,playoffs,BKN,12,7,5,48.4,58.7,41.3,48.1,12.4,36.2,7.9,15.6,14.7,35.7,48.0,52.0,70.6,29.4,55.5,44.5
2020-21,playoffs,PHI,12,7,5,48.0,66.9,33.1,53.9,11.5,28.8,12.3,17.3,12.5,42.4,48.1,51.9,88.1,11.9,58.6,41.4
2020-21,playoffs,UTA,11,6,5,48.0,48.2,51.8,37.2,3.4,46.2,7.2,16.6,11.3,33.7,38.9,61.1,62.1,37.9,49.4,50.6
2020-21,playoffs,DEN,10,4,6,49.0,58.2,41.8,47.7,8.5,38.4,9.5,13.9,10.1,39.2,45.3,54.7,85.0,15.0,59.1,40.9
2020-21,playoffs,DAL,7,3,4,48.0,59.3,40.7,48.2,9.2,38.4,5.1,13.3,10.6,39.1,46.9,53.1,64.2,35.8,52.9,47.1
2020-21,playoffs,LAL,6,2,4,48.0,60.4,39.6,50.3,4.4,30.3,12.5,19.5,14.0,45.8,48.3,51.7,76.3,23.7,56.3,43.7
2020-21,playoffs,POR,6,2,4,49.7,55.7,44.3,43.2,8.4,40.6,9.1,16.2,12.1,34.9,48.4,51.6,63.9,36.1,54.4,45.6
2020-21,playoffs,BOS,5,1,4,48.0,58.5,41.5,45.6,10.0,34.2,10.2,20.1,12.8,35.7,46.9,53.1,70.3,29.7,54.7,45.3
2020-21,playoffs,MEM,5,1,4,48.0,66.5,33.5,58.8,7.7,27.1,13.0,14.1,15.1,51.1,39.1,60.9,84.6,15.4,49.8,50.2
2020-21,playoffs,NYK,5,1,4,48.0,64.8,35.2,49.5,9.5,32.2,6.2,18.4,10.3,40.0,46.7,53.3,71.2,28.8,54.1,45.9
2020-21,playoffs,WAS,5,1,4,48.0,72.7,27.3,61.1,14.9,19.1,12.9,19.8,10.9,46.2,48.2,51.8,88.6,11.4,55.2,44.8
2020-21,playoffs,MIA,4,0,4,49.3,59.9,40.1,47.4,9.7,36.7,8.9,15.8,16.1,37.8,50.5,49.5,81.3,18.8,61.0,39.0
2020-21,all-star,-,1,1,0,48.0,43.0,57.0,43.5,1.2,54.7,8.2,1.8,12.9,42.4,75.7,24.3,58.1,41.9,67.6,32.4
2020-21,all-star,-,1,0,1,48.0,36.8,63.2,44.0,1.3,54.0,12.7,2.0,16.7,42.7,78.8,21.2,77.8,22.2,78.3,21.7
2020-21,play-in,MEM,2,2,0,50.5,69.7,30.3,53.5,9.2,30.4,14.7,16.1,15.7,44.2,34.5,65.5,90.9,9.1,50.0,50.0
2020-21,play-in,BOS,1,1,0,48.0,53.1,46.9,39.0,6.8,38.1,9.3,22.9,16.9,32.2,43.5,56.5,66.7,33.3,52.6,47.4
2020-21,play-in,IND,2,1,1,48.0,62.9,37.1,52.5,8.5,35.9,11.6,11.6,12.4,44.0,54.4,45.6,90.3,9.7,65.7,34.3
2020-21,play-in,LAL,1,1,0,48.0,65.9,34.1,52.4,5.8,29.1,13.6,18.4,28.2,46.6,66.7,33.3,90.0,10.0,73.0,27.0
2020-21,play-in,WAS,2,1,1,48.0,73.5,26.5,63.6,10.7,21.1,12.4,15.3,11.6,52.9,48.1,51.9,82.4,17.6,54.3,45.7
2020-21,play-in,CHA,1,0,1,48.0,57.4,42.6,53.0,5.1,30.8,27.4,16.2,22.2,47.9,58.1,41.9,66.7,33.3,60.5,39.5
2020-21,play-in,GSW,2,0,2,50.5,61.6,38.4,49.1,7.5,38.2,11.8,12.7,14.2,41.5,53.8,46.2,77.8,22.2,62.0,38.0
2020-21,play-in,SAS,1,0,1,48.0,77.3,22.7,54.2,14.6,25.0,2.1,20.8,8.3,39.6,46.2,53.8,100,0.0,58.8,41.2
2021-22,pre-season,GSW,5,5,0,48.0,44.5,55.5,40.7,6.8,46.8,14.4,12.5,18.8,33.9,56.7,43.3,88.0,12.0,70.3,29.7
2021-22,pre-season,MIA,6,5,1,48.0,58.1,41.9,47.9,8.7,37.5,8.1,14.6,16.9,39.2,44.7,55.3,84.3,15.7,58.3,41.7
2021-22,pre-season,CHI,4,4,0,48.0,67.4,32.6,56.4,14.8,29.2,12.9,14.4,21.0,41.5,54.1,45.9,87.0,13.0,62.6,37.4
2021-22,pre-season,DAL,4,4,0,48.0,60.7,39.3,54.4,7.2,31.6,17.3,13.9,19.4,47.3,60.5,39.5,82.0,18.0,66.5,33.5
2021-22,pre-season,NYK,4,4,0,48.0,56.4,43.6,44.7,11.6,40.6,9.7,14.6,9.9,33.1,51.9,48.1,81.0,19.0,62.9,37.1
2021-22,pre-season,SAC,4,4,0,48.0,51.9,48.1,45.0,3.5,42.4,18.5,12.6,19.6,41.5,48.0,52.0,68.8,31.3,56.0,44.0
2021-22,pre-season,BKN,4,3,1,48.0,59.5,40.5,47.7,10.2,36.4,12.4,15.9,17.7,37.5,40.7,59.3,81.8,18.2,54.6,45.4
2021-22,pre-season,MEM,6,3,3,48.0,57.1,42.9,52.1,4.7,36.0,19.5,11.9,17.2,47.4,46.1,53.9,84.4,15.6,58.2,41.8
2021-22,pre-season,MIN,4,3,1,49.3,57.1,42.9,53.5,4.8,32.0,19.3,14.6,26.5,48.7,56.1,43.9,79.6,20.4,62.8,37.2
2021-22,pre-season,PHX,4,3,1,48.0,64.1,35.9,56.3,9.5,30.3,11.6,13.3,22.6,46.9,55.0,45.0,83.0,17.0,62.4,37.6
2021-22,pre-season,SAS,5,3,2,48.0,61.8,38.2,54.0,11.3,34.5,11.7,11.5,15.7,42.7,49.3,50.7,87.3,12.7,60.7,39.3
2021-22,pre-season,TOR,5,3,2,48.0,58.8,41.2,49.4,8.1,38.1,16.8,12.5,24.5,41.3,51.4,48.6,76.4,23.6,59.9,40.1
2021-22,pre-season,ATL,4,2,2,48.0,61.0,39.0,48.9,13.1,37.0,10.7,14.0,17.2,35.8,57.4,42.6,84.3,15.7,66.4,33.6
2021-22,pre-season,BOS,4,2,2,48.0,53.5,46.5,42.1,10.7,42.1,13.3,15.7,17.4,31.5,43.7,56.3,91.4,8.6,62.8,37.2
2021-22,pre-season,CLE,5,2,3,48.0,63.0,37.0,51.9,8.3,31.5,11.3,16.6,17.0,43.6,55.0,45.0,90.6,9.4,65.2,34.8
2021-22,pre-season,DET,4,2,2,48.0,62.5,37.5,54.4,6.2,27.9,8.8,17.7,12.4,48.2,48.2,51.8,89.7,10.3,58.8,41.2
2021-22,pre-season,IND,4,2,2,48.0,57.7,42.3,54.3,10.1,33.2,12.0,12.5,14.9,44.2,52.2,47.8,89.1,10.9,62.9,37.1
2021-22,pre-season,PHI,4,2,2,48.0,62.3,37.7,52.3,5.3,33.6,14.1,14.1,22.6,47.0,42.0,58.0,82.4,17.6,54.1,45.9
2021-22,pre-season,UTA,4,2,2,48.0,51.8,48.2,46.2,5.0,42.6,11.9,11.2,14.6,41.2,46.5,53.5,75.8,24.2,57.7,42.3
2021-22,pre-season,CHA,4,1,3,48.0,63.7,36.3,58.4,6.4,27.3,12.3,14.2,19.0,52.0,49.5,50.5,91.2,8.8,59.4,40.6
2021-22,pre-season,DEN,5,1,4,50.0,49.3,50.7,42.4,5.9,43.2,14.9,14.4,14.0,36.5,46.1,53.9,91.0,9.0,64.2,35.8
2021-22,pre-season,HOU,4,1,3,48.0,60.5,39.5,50.4,4.3,29.2,11.4,20.4,14.7,46.1,50.9,49.1,73.2,26.8,57.1,42.9
2021-22,pre-season,LAC,4,1,3,48.0,64.2,35.8,53.5,8.7,28.9,10.1,17.6,13.0,44.8,63.1,36.9,80.0,20.0,67.5,32.5
2021-22,pre-season,MIL,5,1,4,48.0,59.2,40.8,50.6,12.1,39.1,11.2,10.3,14.1,38.5,46.4,53.6,67.6,32.4,53.6,46.4
2021-22,pre-season,NOP,4,1,3,48.0,62.7,37.3,49.6,8.0,36.1,11.5,14.3,17.8,41.6,47.5,52.5,85.4,14.6,59.9,40.1
2021-22,pre-season,OKC,4,1,3,49.3,49.4,50.6,43.6,5.2,44.1,6.6,12.3,16.8,38.4,42.4,57.6,88.7,11.3,61.0,39.0
2021-22,pre-season,ORL,4,1,3,48.0,60.7,39.3,49.2,8.8,38.1,14.8,12.7,17.9,40.4,45.3,54.7,85.7,14.3,59.0,41.0
2021-22,pre-season,LAL,6,0,6,48.0,60.9,39.1,49.0,8.1,33.8,13.4,17.2,16.6,40.9,51.3,48.7,78.6,21.4,59.9,40.1
2021-22,pre-season,POR,4,0,4,48.0,55.8,44.2,51.2,7.5,30.7,9.2,18.1,16.2,43.7,45.3,54.7,73.7,26.3,53.4,46.6
2021-22,pre-season,WAS,4,0,4,48.0,56.5,43.5,46.5,8.2,33.5,10.3,20.0,10.5,38.3,46.1,53.9,83.7,16.3,58.3,41.7
2021-22,regular-season,PHX,82,64,18,48.1,64.6,35.4,55.9,12.5,30.3,10.9,13.8,15.7,43.3,55.2,44.8,83.2,16.8,62.7,37.3
2021-22,regular-season,MEM,82,56,26,48.2,65.4,34.6,55.4,5.6,29.9,15.3,14.7,15.8,49.8,50.4,49.6,85.4,14.6,59.7,40.3
2021-22,regular-season,GSW,82,53,29,48.1,54.4,45.6,47.2,6.9,38.8,12.4,14.1,15.9,40.2,59.5,40.5,80.4,19.6,66.9,33.1
2021-22,regular-season,MIA,82,53,29,48.4,57.8,42.2,47.3,8.2,37.0,9.9,15.7,15.7,39.1,53.7,46.3,84.9,15.1,64.4,35.6
2021-22,regular-season,DAL,82,52,30,48.2,56.1,43.9,48.5,8.8,36.3,9.3,15.1,13.8,39.7,50.2,49.8,78.3,21.7,59.5,40.5
2021-22,regular-season,BOS,82,51,31,48.5,57.5,42.5,49.2,7.6,35.5,9.9,15.2,14.6,41.6,51.2,48.8,81.3,18.7,60.9,39.1
2021-22,regular-season,MIL,82,51,31,48.2,57.0,43.0,48.1,9.1,36.5,11.4,15.4,13.0,38.9,46.1,53.9,78.9,21.1,57.2,42.8
2021-22,regular-season,PHI,82,51,31,48.3,62.4,37.6,50.6,9.7,31.6,11.1,17.8,14.3,40.9,50.5,49.5,83.5,16.5,60.2,39.8
2021-22,regular-season,UTA,82,49,33,48.1,53.2,46.8,45.8,3.7,38.4,8.9,15.8,13.0,42.1,45.4,54.6,72.7,27.3,55.2,44.8
2021-22,regular-season,DEN,82,48,34,48.3,58.4,41.6,51.4,7.7,33.7,12.0,14.8,13.8,43.7,58.4,41.6,85.7,14.3,66.7,33.3
2021-22,regular-season,TOR,82,48,34,48.4,62.5,37.5,52.5,9.4,32.7,14.5,14.8,17.3,43.1,43.4,56.6,80.4,19.6,54.3,45.7
2021-22,regular-season,CHI,82,46,36,48.1,66.8,33.2,55.7,14.7,28.6,11.4,15.7,14.7,41.0,47.6,52.4,85.2,14.8,57.2,42.8
