SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,REB,REB_CONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Scotty Pippen Jr.,1630590,73,44,29,21.9,3.5,0.6,16.5,6.5,53.8,0.5,58.5,9.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Seth Curry,203552,51,11,40,17.4,2.2,0.4,18.6,3.7,59.8,0.4,66.9,11.2
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,72,32,40,31.3,4.5,1.0,21.9,7.7,58.3,0.6,62.8,7.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,74,61,13,34.3,5.1,1.5,29.3,9.1,56.1,0.6,60.4,9.3
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Shake Milton,1629003,44,23,21,16.9,2.4,0.8,35.6,3.9,60.1,0.3,64.2,9.9
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Sidy Cissoko,1631321,10,2,8,8.1,2.1,0.8,38.1,2.7,77.8,0.1,80.8,10.4
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Simone Fontecchio,1631323,70,37,33,16.6,3.1,0.8,27.0,5.5,56.0,0.6,63.0,7.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Skal Labissiere,1627746,2,1,1,5.0,1.5,0.5,33.3,3.0,50.0,0.5,60.0,10.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Spencer Dinwiddie,203915,71,33,38,27.9,2.9,0.6,20.6,4.7,62.4,0.4,67.6,10.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,11,6,5,9.8,1.5,0.9,58.8,2.7,56.7,0.2,60.7,9.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Stanley Umude,1630649,10,6,4,4.8,1.7,0.4,23.5,2.1,81.0,0.0,81.0,6.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,70,41,29,32.2,4.4,0.9,20.6,7.5,58.8,0.5,62.8,8.9
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,76,31,45,27.0,3.9,1.1,27.9,7.3,53.5,0.5,57.3,8.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,54,34,20,14.5,6.1,3.4,56.9,11.1,54.3,0.8,58.4,4.5
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,33,5,28,21.0,2.7,0.7,24.4,4.6,58.8,0.4,63.8,9.2
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,70,45,25,18.5,2.8,0.4,14.5,4.8,57.3,0.3,61.3,10.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Taj Gibson,201959,31,9,22,12.3,3.9,1.8,47.5,7.3,52.9,0.6,58.0,5.6
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Talen Horton-Tucker,1629659,42,20,22,14.7,2.4,0.7,28.0,4.1,58.1,0.2,61.7,7.6
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,57,36,21,24.9,6.4,2.5,38.7,11.2,56.9,0.6,60.3,6.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,79,46,33,27.0,3.6,0.8,21.6,6.3,57.4,0.6,63.1,7.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,3,0,3,24.8,5.0,2.7,53.3,5.3,93.8,0.0,93.8,8.4
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Taze Moore,1631386,2,0,2,9.9,4.0,1.0,25.0,5.5,72.7,0.5,80.0,7.5
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Terance Mann,1629611,60,35,25,21.9,3.3,1.1,31.7,6.7,49.9,0.6,54.4,6.7
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Terence Davis,1629056,1,1,0,7.9,1.0,0.0,0.0,1.0,100,0.0,100,3.0
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Terrence Shannon Jr.,1630545,14,7,7,17.4,3.4,1.1,34.0,5.5,61.0,0.4,66.2,7.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Terry Rozier,1626179,63,27,36,26.2,3.8,1.0,26.1,7.0,54.3,0.6,59.8,8.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Terry Taylor,1630678,1,1,0,1.9,1.0,1.0,100,1.0,100,0.0,100,8.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Thomas Bryant,1628418,63,42,21,15.1,4.0,2.1,53.0,7.6,52.6,0.6,57.3,4.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,60,12,48,20.7,4.7,1.3,28.2,8.1,57.6,0.5,61.5,6.1
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tim Hardaway Jr.,203501,68,36,32,27.9,2.7,0.6,20.8,5.2,52.0,0.4,56.7,8.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,73,40,33,31.6,5.9,1.8,30.3,10.3,57.4,1.1,64.5,6.7
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,1,0,1,22.4,8.0,4.0,50.0,17.0,47.1,2.0,53.3,8.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tony Bradley,1628396,9,6,3,11.3,4.7,2.3,50.0,8.0,58.3,0.9,65.6,4.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Torrey Craig,1628470,20,14,6,14.3,3.7,1.1,30.1,5.9,62.4,0.3,65.2,8.0
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tosan Evbuomwan,1641787,28,8,20,23.7,4.3,1.5,34.2,7.2,59.4,0.6,65.2,7.0
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,77,33,44,33.0,5.8,1.9,31.8,11.5,51.0,1.0,55.8,7.6
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Trae Young,1629027,72,35,37,36.2,3.3,0.3,10.6,6.1,54.0,0.4,57.6,11.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,54,27,27,17.2,5.8,2.5,44.1,10.0,57.6,0.8,62.8,5.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,42,19,23,19.8,2.8,0.5,17.2,4.7,58.3,0.3,62.4,11.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,12,6,6,25.3,3.2,0.8,23.7,7.1,44.7,0.4,47.5,8.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Trendon Watford,1630570,41,16,25,21.5,3.9,1.1,28.1,7.5,51.9,0.6,56.5,7.2
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Trentyn Flowers,1642280,1,0,1,14.4,4.0,2.0,50.0,6.0,66.7,1.0,80.0,3.8
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Trevelin Queen,1630243,21,10,11,18.9,2.6,1.0,38.9,4.5,57.4,0.1,59.3,8.6
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Trey Alexander,1641725,8,5,3,6.4,1.5,0.1,8.3,2.1,70.6,0.4,85.7,6.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Trey Jemison III,1641998,33,15,18,11.4,3.2,1.5,46.7,6.2,51.0,0.5,55.6,6.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,65,33,32,20.0,4.9,1.7,35.4,8.5,56.9,0.6,61.2,5.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,52,14,38,35.6,5.2,0.8,15.7,8.4,61.0,0.6,66.0,8.6
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Tristan Thompson,202684,31,25,6,9.6,4.3,1.6,37.3,7.1,61.2,0.4,64.4,4.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,29,7,22,17.1,4.5,1.7,38.5,7.9,56.5,0.7,61.9,4.9
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,68,32,36,23.3,3.6,1.0,28.6,6.6,54.7,0.5,59.3,8.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Tristen Newton,1641803,2,1,1,3.0,2.0,1.5,75.0,2.0,100,0.0,100,5.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ty Jerome,1629660,60,47,13,20.8,2.9,0.6,20.2,5.4,53.7,0.4,58.4,10.3
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,TyTy Washington Jr.,1631102,5,0,5,17.8,2.6,2.0,76.9,4.0,65.0,0.4,72.2,9.3
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,77,37,40,35.4,5.2,0.8,15.5,9.6,53.9,0.9,59.2,8.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,15,12,3,11.9,1.8,0.4,22.2,2.9,61.4,0.3,67.5,12.1
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Tyler Smith,1641890,12,7,5,8.0,2.1,0.8,40.0,3.0,69.4,0.2,73.5,5.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tyrese Haliburton,1630169,72,46,26,33.6,3.6,0.7,18.6,5.8,62.3,0.3,66.0,10.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,55,14,41,22.8,4.0,1.0,26.0,6.1,65.4,0.3,68.9,7.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,48,19,29,38.0,3.6,0.7,19.5,6.5,55.8,0.5,60.0,10.0
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,5,1,4,24.8,1.8,0.6,33.3,3.6,50.0,0.2,52.9,7.3
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Tyus Jones,1626145,74,34,40,26.9,2.6,0.3,9.7,4.3,61.4,0.3,65.8,11.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ulrich Chomche,1642279,5,2,3,5.4,1.6,1.0,62.5,2.6,61.5,0.2,66.7,5.6
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Vasilije Micic,203995,29,7,22,22.7,3.0,0.5,15.9,5.1,59.1,0.3,62.4,8.6
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,46,21,25,33.2,11.0,4.2,38.3,17.3,63.7,1.5,69.7,4.9
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,22,9,13,19.1,4.1,0.8,18.7,6.4,65.0,0.5,70.0,7.4
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Vlatko Čančar,1628427,9,2,7,13.7,3.6,1.6,43.8,5.3,66.7,0.1,68.1,6.3
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,49,26,23,22.0,3.2,0.7,20.5,5.7,56.3,0.6,62.4,8.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,58,14,44,30.0,12.2,6.3,51.8,21.1,57.7,1.8,62.9,4.3
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,68,31,37,25.9,7.2,3.4,46.7,13.3,54.4,1.2,59.6,5.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Wendell Moore Jr.,1631111,27,6,21,16.9,3.5,1.1,31.6,5.4,65.5,0.2,67.9,7.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,20,16,4,8.7,2.2,0.5,23.3,3.8,56.6,0.3,61.4,6.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Yuki Kawamura,1642530,5,4,1,9.6,2.4,0.2,8.3,2.6,92.3,0.0,92.3,10.4
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Yuri Collins,1641879,2,2,0,8.2,1.5,0.0,0.0,2.0,75.0,0.0,75.0,21.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,73,19,54,26.8,8.2,3.8,45.9,16.4,50.3,1.2,54.2,4.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,71,36,35,24.8,3.8,1.1,28.4,7.1,53.3,0.6,58.6,6.7
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,59,32,27,16.2,4.9,2.4,49.7,9.3,52.5,0.6,56.1,5.3
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,65,35,30,21.4,8.3,3.8,45.6,15.1,54.6,1.2,59.3,4.9
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,71,30,41,35.3,4.4,0.6,13.3,7.7,57.3,0.6,62.4,7.9
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,36,24,12,14.2,2.5,1.0,38.9,4.8,52.6,0.4,57.7,6.7
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,61,22,39,24.9,4.7,1.3,26.8,7.5,62.8,0.6,68.2,6.7
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,30,10,20,28.6,7.2,3.3,46.3,11.7,61.4,0.5,64.1,6.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,A.J. Lawson,1630639,5,1,4,10.6,2.0,0.4,20.0,3.6,55.6,0.0,55.6,10.3
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,32,14,18,29.7,2.9,0.6,20.7,5.8,49.5,0.4,53.5,9.2
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,AJ Johnson,1642358,11,1,10,8.2,2.1,0.7,34.8,3.1,67.6,0.4,76.7,7.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,18,13,5,27.7,6.2,2.3,36.9,9.0,68.5,0.3,71.2,5.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,16,11,5,18.6,1.6,0.4,24.0,2.9,54.3,0.1,56.8,11.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,20,4,16,30.0,5.1,1.4,26.7,8.7,58.4,0.6,62.7,9.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,26,21,5,23.4,3.3,0.9,26.4,6.4,52.4,0.6,57.6,7.9
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Ace Bailey,1642846,31,12,19,23.3,3.3,1.3,39.2,5.8,56.7,0.5,61.8,8.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,27,16,11,17.6,4.1,2.1,51.8,10.6,39.0,0.8,42.3,4.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Adou Thiero,1642876,10,4,6,7.4,1.8,0.7,38.9,3.1,58.1,0.0,58.1,5.6
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,36,31,5,27.1,3.8,1.1,29.6,6.6,57.0,0.5,61.4,9.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Al Horford,201143,22,12,10,19.2,4.8,2.2,45.3,7.2,66.7,0.5,71.1,6.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,27,22,5,19.1,3.0,0.6,20.7,5.5,55.4,0.4,60.3,9.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Alex Sarr,1642259,29,8,21,28.2,7.8,3.7,47.8,16.1,48.4,1.4,53.1,4.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Alijah Martin,1642918,3,1,2,19.2,3.7,0.7,18.2,7.7,47.8,0.0,47.8,7.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,30,19,11,34.4,8.9,3.9,43.8,15.8,56.3,1.3,61.5,5.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Amari Williams,1642873,4,2,2,7.1,1.8,0.3,14.3,3.5,50.0,0.0,50.0,6.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,37,23,14,37.0,7.6,3.1,40.6,13.6,56.0,0.7,59.0,7.4
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Amir Coffey,1629599,11,4,7,11.1,1.5,0.4,23.5,2.8,54.8,0.1,56.7,9.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Andre Drummond,203083,33,19,14,20.2,8.8,4.3,49.3,13.8,63.6,0.8,67.8,4.2
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Andre Jackson Jr.,1641748,7,1,6,11.6,1.9,0.4,23.1,2.9,65.0,0.0,65.0,5.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,30,6,24,31.7,2.7,0.5,18.3,6.1,44.8,0.6,49.4,10.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,34,17,17,31.5,4.9,2.4,48.2,10.1,48.4,1.1,54.1,6.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Anfernee Simons,1629014,33,20,13,24.2,2.8,0.6,20.9,5.1,54.2,0.4,58.3,9.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Anthony Black,1641710,39,21,18,30.6,4.2,0.9,22.0,7.6,55.4,0.5,59.4,8.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Anthony Davis,203076,19,10,9,31.1,11.1,5.3,48.1,17.8,61.9,1.3,66.7,4.7
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,32,21,11,34.8,4.9,1.1,22.3,7.9,61.8,0.6,67.1,7.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Anthony Gill,1630264,8,0,8,6.9,1.9,1.0,53.3,3.3,57.7,0.4,65.2,7.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Antonio Reeves,1641810,3,1,2,12.1,1.7,0.7,40.0,2.0,83.3,0.0,83.3,4.7
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Ariel Hukporti,1630574,18,12,6,11.4,3.9,1.9,49.3,8.3,47.3,1.2,55.5,5.9
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Asa Newell,1642854,21,10,11,12.5,2.9,1.5,52.5,5.5,53.0,0.2,55.5,6.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,33,23,10,26.3,5.7,2.4,41.3,9.7,58.9,0.5,61.8,6.5
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Austin Reaves,1630559,23,15,8,35.3,5.2,1.3,25.8,9.1,57.1,0.6,60.9,8.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,31,14,17,26.6,2.9,0.5,17.6,5.9,49.5,0.5,53.5,11.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,30,14,16,30.8,9.6,3.5,36.0,14.2,67.8,0.9,72.3,6.2
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Baylor Scheierman,1631248,25,17,8,13.5,2.2,0.7,32.7,4.8,46.2,0.5,51.9,7.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ben Saraf,1642879,9,2,7,15.6,2.1,0.8,36.8,4.0,52.8,0.2,55.9,7.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,29,7,22,24.1,3.7,0.8,21.3,5.9,63.5,0.6,70.6,9.8
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,24,5,19,32.1,5.5,1.4,25.0,9.4,58.7,0.6,62.9,7.0
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,24,7,17,27.3,4.8,1.4,28.7,9.0,53.2,0.7,57.5,7.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Bismack Biyombo,202687,7,6,1,7.0,1.0,0.3,28.6,3.9,25.9,0.6,30.4,4.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Blake Wesley,1631104,5,3,2,17.7,2.8,0.0,0.0,4.8,58.3,0.0,58.3,9.6
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,39,17,22,23.4,6.6,2.1,32.0,11.1,59.3,0.6,62.6,5.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Bobi Klintman,1641752,4,3,1,10.6,4.0,1.5,37.5,6.3,64.0,0.5,69.6,6.9
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,14,4,10,24.2,3.3,0.6,17.4,7.1,46.5,1.2,56.1,10.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Bones Hyland,1630538,23,15,8,15.5,1.9,0.7,38.6,3.1,62.0,0.3,68.8,9.1
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bradley Beal,203078,5,2,3,20.3,1.0,0.2,20.0,2.6,38.5,0.0,38.5,10.4
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Branden Carlson,1642382,22,19,3,13.4,3.4,1.0,29.3,6.8,50.3,0.7,56.4,5.0
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,40,22,18,26.6,4.5,1.1,23.9,7.8,58.1,0.7,63.8,7.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,2,1,1,10.2,3.0,2.5,83.3,6.0,50.0,0.5,54.5,2.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Brandon Ingram,1627742,37,21,16,34.4,6.4,2.2,34.0,9.8,65.1,0.5,68.3,6.9
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Brandon Miller,1641706,21,10,11,30.8,4.7,1.1,24.2,9.7,48.5,1.1,55.0,8.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,29,12,17,23.8,3.1,0.8,24.2,6.3,49.5,0.5,53.8,9.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Brice Sensabaugh,1641729,32,11,21,21.2,3.2,1.0,30.4,5.5,57.6,0.5,63.0,8.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Bronny James,1642355,7,3,4,12.9,1.4,0.4,30.0,3.6,40.0,0.3,43.5,8.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Brook Lopez,201572,26,15,11,18.1,3.3,1.4,43.5,5.8,55.9,0.4,60.3,6.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Brooks Barnhizer,1642964,17,17,0,8.9,2.2,0.3,13.2,3.5,64.4,0.2,69.1,6.2
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Bruce Brown,1628971,39,26,13,24.8,4.3,0.7,17.3,7.3,58.9,0.6,64.6,8.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bryce McGowens,1631121,19,4,15,23.7,2.8,0.8,27.8,6.2,45.8,0.5,50.0,8.7
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,36,9,27,27.8,4.1,0.7,16.4,6.6,61.6,0.5,66.4,8.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,30,17,13,17.3,2.8,0.7,25.9,5.5,51.5,0.4,55.6,7.9
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,CJ McCollum,203468,35,10,25,30.7,3.6,0.7,20.0,6.4,56.1,0.3,59.0,10.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Cade Cunningham,1630595,32,23,9,35.6,6.3,1.7,27.0,10.2,61.3,0.4,64.1,8.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Caleb Houstan,1631216,4,3,1,8.8,1.3,1.0,80.0,2.3,55.6,0.0,55.6,11.8
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Caleb Love,1631126,27,13,14,23.2,3.3,0.7,20.0,4.9,67.7,0.1,68.7,10.3
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Caleb Martin,1628997,25,9,16,10.9,2.0,0.3,14.3,3.7,52.7,0.5,60.5,9.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Cam Christie,1642353,15,4,11,11.7,2.5,0.6,23.7,4.8,52.8,0.3,55.9,7.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cam Spencer,1642285,35,14,21,24.4,2.9,0.5,17.0,4.7,61.3,0.4,67.1,9.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,13,2,11,27.3,2.1,0.5,25.9,5.5,37.5,0.5,41.5,8.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Cam Whitmore,1641715,16,2,14,18.8,3.6,1.0,27.6,6.2,58.6,0.2,60.4,6.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Cameron Johnson,1629661,28,20,8,30.6,3.6,1.1,30.0,6.6,53.8,0.7,60.2,8.6
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Caris LeVert,1627747,26,18,8,20.2,1.9,0.5,26.5,4.2,45.0,0.5,51.6,9.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Carter Bryant,1642868,24,16,8,7.4,1.9,0.7,37.0,3.1,62.2,0.2,66.7,5.5
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Cason Wallace,1641717,36,30,6,27.2,3.3,0.8,24.6,6.4,51.3,0.5,55.9,9.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cedric Coward,1642907,36,15,21,26.7,6.7,1.9,28.8,11.6,57.4,1.3,64.7,5.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Charles Bassey,1629646,2,0,2,15.3,7.5,2.5,33.3,13.5,55.6,1.5,62.5,5.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Chaz Lanier,1642404,8,7,1,15.0,1.9,0.3,13.3,4.1,45.5,0.6,53.6,14.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,35,29,6,28.9,8.4,3.4,40.8,15.1,55.8,1.5,61.8,4.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Chris Boucher,1628449,6,2,4,12.5,3.0,1.2,38.9,6.3,47.4,0.2,48.6,5.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Chris Livingston,1641753,1,0,1,14.1,3.0,1.0,33.3,5.0,60.0,2.0,100,7.8
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Chris Mañon,1643024,3,1,2,4.3,1.0,0.7,66.7,1.7,60.0,0.0,60.0,11.3
