SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2024-25,pre-season,-,10/18/2024,W,48,55.0,0.278,16.8,25.5,48.9,0.297,13.9,24.6,0
2024-25,pre-season,-,10/18/2024,L,48,48.9,0.297,13.9,24.6,55.0,0.278,16.8,25.5,0
2024-25,pre-season,-,10/18/2024,W,48,55.1,0.258,18.6,32.1,56.3,0.291,22.5,29.5,0
2024-25,pre-season,-,10/18/2024,L,48,38.4,0.183,28.3,34.5,64.6,0.225,13.0,30.0,0
2024-25,pre-season,-,10/18/2024,W,48,49.1,0.185,14.4,43.5,40.1,0.370,24.0,31.6,0
2024-25,pre-season,-,10/18/2024,L,48,56.3,0.291,22.5,29.5,55.1,0.258,18.6,32.1,0
2024-25,pre-season,-,10/18/2024,W,48,64.6,0.225,13.0,30.0,38.4,0.183,28.3,34.5,0
2024-25,pre-season,-,10/18/2024,W,48,55.8,0.256,16.5,22.2,41.9,0.395,17.5,35.1,0
2024-25,pre-season,-,10/18/2024,L,48,40.1,0.370,24.0,31.6,49.1,0.185,14.4,43.5,0
2024-25,pre-season,-,10/17/2024,W,53,51.5,0.301,8.2,28.6,53.0,0.210,13.6,23.2,0
2024-25,pre-season,-,10/17/2024,L,53,56.7,0.258,28.0,33.3,51.5,0.204,14.5,25.0,0
2024-25,pre-season,-,10/17/2024,L,53,53.0,0.210,13.6,23.2,51.5,0.301,8.2,28.6,0
2024-25,pre-season,-,10/17/2024,W,53,51.5,0.204,14.5,25.0,56.7,0.258,28.0,33.3,0
2024-25,pre-season,-,10/17/2024,L,48,41.9,0.279,22.5,31.7,61.5,0.419,20.6,17.9,0
2024-25,pre-season,-,10/17/2024,L,48,56.3,0.316,18.2,33.3,65.1,0.671,17.3,17.9,0
2024-25,pre-season,-,10/17/2024,L,48,46.5,0.050,18.0,32.3,52.4,0.305,15.7,22.9,0
2024-25,pre-season,-,10/17/2024,W,48,55.0,0.313,16.7,26.2,43.1,0.053,13.4,24.6,0
2024-25,pre-season,-,10/17/2024,L,48,43.1,0.053,13.4,24.6,55.0,0.313,16.7,26.2,0
2024-25,pre-season,-,10/17/2024,W,48,60.3,0.293,17.5,45.8,47.9,0.221,12.7,27.6,0
2024-25,pre-season,-,10/17/2024,W,48,61.5,0.419,20.6,17.9,41.9,0.279,22.5,31.7,0
2024-25,pre-season,-,10/17/2024,W,48,52.4,0.305,15.7,22.9,46.5,0.050,18.0,32.3,0
2024-25,pre-season,-,10/17/2024,W,48,65.1,0.671,17.3,17.9,56.3,0.316,18.2,33.3,0
2024-25,pre-season,-,10/17/2024,L,48,47.9,0.221,12.7,27.6,60.3,0.293,17.5,45.8,0
2024-25,pre-season,-,10/16/2024,L,48,51.9,0.165,13.0,28.8,58.2,0.264,13.0,18.4,0
2024-25,pre-season,-,10/16/2024,W,48,58.5,0.195,21.4,22.7,47.9,0.529,20.6,19.1,0
2024-25,pre-season,-,10/16/2024,L,48,47.9,0.529,20.6,19.1,58.5,0.195,21.4,22.7,0
2024-25,pre-season,-,10/16/2024,W,48,55.4,0.298,19.8,44.2,53.0,0.157,17.7,24.5,0
2024-25,pre-season,-,10/16/2024,W,48,58.3,0.200,18.7,30.4,52.3,0.299,20.8,24.5,0
2024-25,pre-season,-,10/16/2024,W,48,54.7,0.291,16.0,33.3,48.2,0.250,20.2,28.3,0
2024-25,pre-season,-,10/16/2024,W,48,58.2,0.264,13.0,18.4,51.9,0.165,13.0,28.8,0
2024-25,pre-season,-,10/16/2024,L,48,52.3,0.299,20.8,24.5,58.3,0.200,18.7,30.4,0
2024-25,pre-season,-,10/16/2024,L,48,48.2,0.250,20.2,28.3,54.7,0.291,16.0,33.3,0
2024-25,pre-season,-,10/16/2024,L,48,53.0,0.157,17.7,24.5,55.4,0.298,19.8,44.2,0
2024-25,pre-season,-,10/15/2024,L,48,61.4,0.367,19.8,26.8,54.7,0.395,8.6,14.0,0
2024-25,pre-season,-,10/15/2024,W,48,58.2,0.141,20.0,34.8,51.1,0.304,6.7,16.1,0
2024-25,pre-season,-,10/15/2024,W,48,53.6,0.278,11.4,34.5,42.2,0.208,10.6,21.3,0
2024-25,pre-season,-,10/15/2024,L,48,47.6,0.181,10.6,39.3,63.4,0.423,24.3,23.5,0
2024-25,pre-season,-,10/15/2024,W,48,54.7,0.395,8.6,14.0,61.4,0.367,19.8,26.8,0
2024-25,pre-season,-,10/15/2024,L,48,47.6,0.298,23.5,33.3,59.0,0.213,11.7,27.5,0
2024-25,pre-season,-,10/15/2024,W,48,53.1,0.115,14.0,32.1,41.6,0.221,12.0,28.6,0
2024-25,pre-season,-,10/15/2024,W,48,51.5,0.155,15.0,36.8,47.4,0.155,13.0,30.6,0
2024-25,pre-season,-,10/15/2024,L,48,41.6,0.221,12.0,28.6,53.1,0.115,14.0,32.1,0
2024-25,pre-season,-,10/15/2024,W,48,59.0,0.213,11.7,27.5,47.6,0.298,23.5,33.3,0
2024-25,pre-season,-,10/15/2024,L,48,42.2,0.208,10.6,21.3,53.6,0.278,11.4,34.5,0
2024-25,pre-season,-,10/15/2024,L,48,51.1,0.304,6.7,16.1,58.2,0.141,20.0,34.8,0
2024-25,regular-season,-,04/13/2025,L,58,46.1,0.191,17.7,31.6,44.5,0.185,10.2,26.4,0
2024-25,regular-season,-,04/13/2025,W,58,44.5,0.185,10.2,26.4,46.1,0.191,17.7,31.6,0
2024-25,regular-season,-,04/13/2025,W,53,64.0,0.209,16.2,33.3,63.9,0.291,16.0,17.5,0
2024-25,regular-season,-,04/13/2025,L,53,57.9,0.131,11.9,32.2,71.5,0.256,19.3,18.4,0
2024-25,regular-season,-,04/13/2025,W,53,71.5,0.256,19.3,18.4,57.9,0.131,11.9,32.2,0
2024-25,regular-season,-,04/13/2025,L,53,63.9,0.291,16.0,17.5,64.0,0.209,16.2,33.3,0
2024-25,regular-season,-,04/13/2025,L,48,55.1,0.122,7.8,22.4,60.0,0.189,10.8,17.4,0
2024-25,regular-season,-,04/13/2025,W,48,52.3,0.302,12.2,27.5,59.5,0.338,19.6,20.0,0
2024-25,regular-season,-,04/13/2025,W,48,60.0,0.189,10.8,17.4,55.1,0.122,7.8,22.4,0
2024-25,regular-season,-,04/13/2025,W,48,51.9,0.194,12.1,33.9,44.7,0.223,14.0,23.3,0
2024-25,regular-season,-,04/13/2025,W,48,53.6,0.163,13.4,37.0,53.9,0.124,14.3,23.5,0
2024-25,regular-season,-,04/13/2025,L,48,54.6,0.165,12.6,25.5,57.7,0.381,11.4,23.8,0
2024-25,regular-season,-,04/13/2025,W,48,60.2,0.034,14.4,31.0,56.5,0.071,14.4,23.9,0
2024-25,regular-season,-,04/13/2025,W,48,57.7,0.381,11.4,23.8,54.6,0.165,12.6,25.5,0
2024-25,regular-season,-,04/13/2025,L,48,54.0,0.170,15.2,26.5,63.1,0.114,16.2,26.2,0
2024-25,regular-season,-,04/13/2025,W,48,63.1,0.114,16.2,26.2,54.0,0.170,15.2,26.5,0
2024-25,regular-season,-,04/13/2025,W,48,57.2,0.144,11.8,42.3,46.6,0.253,17.6,27.5,0
2024-25,regular-season,-,04/13/2025,L,48,59.5,0.338,19.6,20.0,52.3,0.302,12.2,27.5,0
2024-25,regular-season,-,04/13/2025,W,48,46.4,0.276,10.0,35.6,42.3,0.330,12.9,29.8,0
2024-25,regular-season,-,04/13/2025,L,48,56.5,0.071,14.4,23.9,60.2,0.034,14.4,31.0,0
2024-25,regular-season,-,04/13/2025,L,48,51.0,0.140,10.2,32.8,56.8,0.352,9.1,31.8,0
2024-25,regular-season,-,04/13/2025,W,48,56.8,0.352,9.1,31.8,51.0,0.140,10.2,32.8,0
2024-25,regular-season,-,04/13/2025,L,48,44.7,0.223,14.0,23.3,51.9,0.194,12.1,33.9,0
2024-25,regular-season,-,04/13/2025,W,48,46.7,0.144,14.4,37.5,44.1,0.212,18.9,34.5,0
2024-25,regular-season,-,04/13/2025,L,48,42.3,0.330,12.9,29.8,46.4,0.276,10.0,35.6,0
2024-25,regular-season,-,04/13/2025,L,48,53.9,0.124,14.3,23.5,53.6,0.163,13.4,37.0,0
2024-25,regular-season,-,04/13/2025,W,48,51.6,0.219,17.6,49.2,44.4,0.175,23.1,37.3,0
2024-25,regular-season,-,04/13/2025,L,48,44.1,0.212,18.9,34.5,46.7,0.144,14.4,37.5,0
2024-25,regular-season,-,04/13/2025,L,48,46.6,0.253,17.6,27.5,57.2,0.144,11.8,42.3,0
2024-25,regular-season,-,04/13/2025,L,48,44.4,0.175,23.1,37.3,51.6,0.219,17.6,49.2,0
2024-25,regular-season,-,04/11/2025,L,48,46.1,0.194,14.8,33.3,68.0,0.130,9.3,15.2,0
2024-25,regular-season,-,04/11/2025,L,48,55.6,0.133,18.1,22.4,71.8,0.287,12.4,18.9,0
2024-25,regular-season,-,04/11/2025,L,48,49.4,0.200,11.8,30.6,55.8,0.231,13.2,19.5,0
2024-25,regular-season,-,04/11/2025,W,48,56.3,0.116,11.2,28.8,50.6,0.111,15.3,21.2,0
2024-25,regular-season,-,04/11/2025,L,48,41.2,0.259,21.6,30.4,48.2,0.337,14.7,21.2,0
2024-25,regular-season,-,04/11/2025,W,48,51.1,0.341,12.7,31.4,52.7,0.209,12.6,22.2,0
2024-25,regular-season,-,04/11/2025,W,48,71.8,0.287,12.4,18.9,55.6,0.133,18.1,22.4,0
2024-25,regular-season,-,04/11/2025,W,48,65.4,0.212,8.4,36.7,47.4,0.211,14.2,23.7,0
2024-25,regular-season,-,04/11/2025,W,48,53.2,0.237,12.7,29.4,44.0,0.132,17.5,25.0,0
2024-25,regular-season,-,04/11/2025,L,48,46.8,0.108,17.0,27.1,63.7,0.126,10.0,25.0,0
2024-25,regular-season,-,04/11/2025,W,48,54.8,0.287,7.0,30.2,59.1,0.194,11.0,26.9,0
2024-25,regular-season,-,04/11/2025,W,48,63.7,0.126,10.0,25.0,46.8,0.108,17.0,27.1,0
2024-25,regular-season,-,04/11/2025,W,48,63.5,0.191,19.2,34.9,45.5,0.180,10.6,28.1,0
2024-25,regular-season,-,04/11/2025,L,48,51.7,0.393,18.9,40.4,65.3,0.247,19.0,28.2,0
2024-25,regular-season,-,04/11/2025,W,48,61.7,0.377,13.0,28.9,43.3,0.189,10.9,28.3,0
2024-25,regular-season,-,04/11/2025,L,48,50.6,0.111,15.3,21.2,56.3,0.116,11.2,28.8,0
2024-25,regular-season,-,04/11/2025,L,48,43.3,0.189,10.9,28.3,61.7,0.377,13.0,28.9,0
2024-25,regular-season,-,04/11/2025,L,48,44.0,0.132,17.5,25.0,53.2,0.237,12.7,29.4,0
2024-25,regular-season,-,04/11/2025,W,48,56.5,0.390,16.0,33.3,50.0,0.227,11.8,29.6,0
2024-25,regular-season,-,04/11/2025,L,48,59.1,0.194,11.0,26.9,54.8,0.287,7.0,30.2,0
2024-25,playoffs,-,06/22/2025,L,48,49.3,0.414,25.0,35.6,46.6,0.356,8.6,35.1,0
2024-25,playoffs,-,06/22/2025,W,48,46.6,0.356,8.6,35.1,49.3,0.414,25.0,35.6,0
2024-25,playoffs,-,06/19/2025,W,48,49.5,0.272,10.9,24.6,47.3,0.351,20.8,15.2,0
2024-25,playoffs,-,06/19/2025,L,48,47.3,0.351,20.8,15.2,49.5,0.272,10.9,24.6,0
2024-25,playoffs,-,06/16/2025,L,48,51.8,0.366,23.5,42.9,50.0,0.340,11.1,41.1,0
2024-25,playoffs,-,06/16/2025,W,48,50.0,0.340,11.1,41.1,51.8,0.366,23.5,42.9,0
2024-25,playoffs,-,06/13/2025,W,48,49.4,0.487,16.3,33.3,49.4,0.413,16.2,32.7,0
2024-25,playoffs,-,06/13/2025,L,48,49.4,0.413,16.2,32.7,49.4,0.487,16.3,33.3,0
2024-25,playoffs,-,06/11/2025,L,48,53.2,0.380,18.8,31.1,57.1,0.259,14.0,22.7,0
2024-25,playoffs,-,06/11/2025,W,48,57.1,0.259,14.0,22.7,53.2,0.380,18.8,31.1,0
2024-25,playoffs,-,06/08/2025,W,48,57.3,0.402,14.4,33.3,53.7,0.317,15.3,29.2,0
2024-25,playoffs,-,06/08/2025,L,48,53.7,0.317,15.3,29.2,57.3,0.402,14.4,33.3,0
2024-25,playoffs,-,06/05/2025,W,48,58.5,0.256,24.5,34.8,45.4,0.245,6.8,26.2,0
2024-25,playoffs,-,06/05/2025,L,48,45.4,0.245,6.8,26.2,58.5,0.256,24.5,34.8,0
2024-25,playoffs,-,05/31/2025,L,48,52.9,0.302,18.4,38.5,64.1,0.224,13.3,25.0,0
2024-25,playoffs,-,05/31/2025,W,48,64.1,0.224,13.3,25.0,52.9,0.302,18.4,38.5,0
2024-25,playoffs,-,05/29/2025,W,48,53.9,0.247,15.3,32.0,47.3,0.392,20.6,23.4,0
2024-25,playoffs,-,05/29/2025,L,48,47.3,0.392,20.6,23.4,53.9,0.247,15.3,32.0,0
2024-25,playoffs,-,05/28/2025,W,48,60.2,0.239,15.2,22.7,48.2,0.176,20.0,19.2,0
2024-25,playoffs,-,05/28/2025,L,48,48.2,0.176,20.0,19.2,60.2,0.239,15.2,22.7,0
2024-25,playoffs,-,05/27/2025,L,48,53.7,0.476,16.3,29.8,58.5,0.364,10.6,26.1,0
2024-25,playoffs,-,05/27/2025,W,48,58.5,0.364,10.6,26.1,53.7,0.476,16.3,29.8,0
2024-25,playoffs,-,05/26/2025,L,48,61.9,0.333,23.7,56.8,58.9,0.221,14.4,47.1,0
2024-25,playoffs,-,05/26/2025,W,48,58.9,0.221,14.4,47.1,61.9,0.333,23.7,56.8,0
2024-25,playoffs,-,05/25/2025,L,48,47.4,0.429,14.7,31.1,50.6,0.385,15.8,30.4,0
2024-25,playoffs,-,05/25/2025,W,48,50.6,0.385,15.8,30.4,47.4,0.429,14.7,31.1,0
2024-25,playoffs,-,05/24/2025,W,48,67.7,0.177,9.9,29.5,48.8,0.221,14.7,18.9,0
2024-25,playoffs,-,05/24/2025,L,48,48.8,0.221,14.7,18.9,67.7,0.177,9.9,29.5,0
2024-25,playoffs,-,05/23/2025,L,48,54.2,0.250,14.4,35.6,59.6,0.253,10.9,30.2,0
2024-25,playoffs,-,05/23/2025,W,48,59.6,0.253,10.9,30.2,54.2,0.250,14.4,35.6,0
2024-25,playoffs,-,05/22/2025,L,48,47.7,0.299,14.6,35.8,55.0,0.267,8.3,30.4,0
2024-25,playoffs,-,05/22/2025,W,48,55.0,0.267,8.3,30.4,47.7,0.299,14.6,35.8,0
2024-25,playoffs,-,05/21/2025,L,53,56.9,0.426,14.0,42.3,58.5,0.280,6.5,28.8,0
2024-25,playoffs,-,05/21/2025,W,53,58.5,0.280,6.5,28.8,56.9,0.426,14.0,42.3,0
2024-25,playoffs,-,05/20/2025,L,48,44.0,0.253,19.6,29.3,56.7,0.317,15.5,27.9,0
2024-25,playoffs,-,05/20/2025,W,48,56.7,0.317,15.5,27.9,44.0,0.253,19.6,29.3,0
2024-25,playoffs,-,05/18/2025,L,48,45.2,0.262,22.8,37.7,55.2,0.250,10.1,34.0,0
2024-25,playoffs,-,05/18/2025,W,48,55.2,0.250,10.1,34.0,45.2,0.262,22.8,37.7,0
2024-25,playoffs,-,05/16/2025,W,48,54.9,0.231,14.7,42.0,43.0,0.116,17.0,20.7,0
2024-25,playoffs,-,05/16/2025,L,48,43.0,0.116,17.0,20.7,54.9,0.231,14.7,42.0,0
2024-25,playoffs,-,05/15/2025,W,48,53.5,0.372,15.5,32.7,52.7,0.174,10.7,15.7,0
2024-25,playoffs,-,05/15/2025,L,48,52.7,0.174,10.7,15.7,53.5,0.372,15.5,32.7,0
2024-25,playoffs,-,05/14/2025,L,48,49.4,0.333,17.0,37.9,71.2,0.192,21.0,29.0,0
2024-25,playoffs,-,05/14/2025,L,48,43.2,0.494,12.1,38.6,65.5,0.310,9.9,35.6,0
2024-25,playoffs,-,05/14/2025,W,48,71.2,0.192,21.0,29.0,49.4,0.333,17.0,37.9,0
2024-25,playoffs,-,05/14/2025,W,48,65.5,0.310,9.9,35.6,43.2,0.494,12.1,38.6,0
2024-25,playoffs,-,05/13/2025,L,48,43.9,0.411,12.0,28.6,59.1,0.268,14.0,14.0,0
2024-25,playoffs,-,05/13/2025,L,48,47.9,0.134,16.5,37.9,57.3,0.280,14.3,22.2,0
2024-25,playoffs,-,05/13/2025,W,48,59.1,0.268,14.0,14.0,43.9,0.411,12.0,28.6,0
2024-25,playoffs,-,05/13/2025,W,48,57.3,0.280,14.3,22.2,47.9,0.134,16.5,37.9,0
2024-25,all-star,-,02/16/2025,W,13,58.3,0.000,11.8,33.3,51.5,0.030,14.7,22.2,0
2024-25,all-star,-,02/16/2025,L,13,51.5,0.030,14.7,22.2,58.3,0.000,11.8,33.3,0
2024-25,all-star,-,02/16/2025,L,11,38.7,0.129,16.7,36.4,73.2,0.000,16.1,16.7,0
2024-25,all-star,-,02/16/2025,W,11,73.2,0.000,16.1,16.7,38.7,0.129,16.7,36.4,0
2024-25,all-star,-,02/16/2025,W,10,89.1,0.000,30.0,40.0,57.1,0.000,13.3,13.3,0
2024-25,all-star,-,02/16/2025,L,10,57.1,0.000,13.3,13.3,89.1,0.000,30.0,40.0,0
2024-25,all-star,-,02/14/2025,W,40,42.3,0.141,21.5,50.0,37.1,0.306,26.2,43.2,0
2024-25,all-star,-,02/14/2025,L,40,37.1,0.306,26.2,43.2,42.3,0.141,21.5,50.0,0
2024-25,all-star,-,02/14/2025,W,15,50.0,0.000,5.9,36.4,67.3,0.346,12.1,7.7,0
2024-25,all-star,-,02/14/2025,L,15,67.3,0.346,12.1,7.7,50.0,0.000,5.9,36.4,0
2024-25,all-star,-,02/14/2025,W,15,70.4,0.074,7.4,30.0,63.5,0.077,3.8,16.7,0
2024-25,all-star,-,02/14/2025,L,15,63.5,0.077,3.8,16.7,70.4,0.074,7.4,30.0,0
2024-25,all-star,-,02/14/2025,W,8,54.8,0.095,5.9,54.5,36.8,0.000,12.5,38.5,0
2024-25,all-star,-,02/14/2025,L,8,36.8,0.000,12.5,38.5,54.8,0.095,5.9,54.5,0
2024-25,play-in,-,04/18/2025,W,53,58.3,0.188,14.2,34.0,51.0,0.118,9.6,23.7,0
2024-25,play-in,-,04/18/2025,L,53,51.0,0.118,9.6,23.7,58.3,0.188,14.2,34.0,0
2024-25,play-in,-,04/18/2025,W,48,53.5,0.150,12.0,37.0,54.0,0.184,16.0,21.3,0
2024-25,play-in,-,04/18/2025,L,48,54.0,0.184,16.0,21.3,53.5,0.150,12.0,37.0,0
2024-25,play-in,-,04/16/2025,W,48,57.2,0.265,15.2,26.7,45.8,0.205,18.4,21.6,0
2024-25,play-in,-,04/16/2025,L,48,45.8,0.205,18.4,21.6,57.2,0.265,15.2,26.7,0
2024-25,play-in,-,04/16/2025,L,48,53.4,0.169,18.9,38.0,57.8,0.313,10.4,29.5,0
2024-25,play-in,-,04/16/2025,W,48,57.8,0.313,10.4,29.5,53.4,0.169,18.9,38.0,0
2024-25,play-in,-,04/15/2025,W,48,54.4,0.297,10.6,32.0,40.5,0.405,8.3,25.9,0
2024-25,play-in,-,04/15/2025,L,48,55.8,0.267,20.4,43.5,54.7,0.400,10.3,28.0,0
2024-25,play-in,-,04/15/2025,L,48,40.5,0.405,8.3,25.9,54.4,0.297,10.6,32.0,0
2024-25,play-in,-,04/15/2025,W,48,54.7,0.400,10.3,28.0,55.8,0.267,20.4,43.5,0
2024-25,ist,-,12/17/2024,W,48,52.5,0.222,19.8,24.5,36.6,0.256,10.3,20.3,0
2024-25,ist,-,12/17/2024,L,48,36.6,0.256,10.3,20.3,52.5,0.222,19.8,24.5,0
2024-25,ist,-,12/14/2024,W,48,53.5,0.314,12.4,20.0,48.8,0.415,12.5,15.4,0
2024-25,ist,-,12/14/2024,L,48,48.8,0.415,12.5,15.4,53.5,0.314,12.4,20.0,0
2024-25,ist,-,12/14/2024,L,48,42.2,0.260,16.2,38.2,51.9,0.400,12.1,20.5,0
2024-25,ist,-,12/14/2024,W,48,51.9,0.400,12.1,20.5,42.2,0.260,16.2,38.2,0
2024-25,ist,-,12/11/2024,W,48,45.7,0.192,11.0,41.5,48.9,0.161,15.2,28.1,0
2024-25,ist,-,12/11/2024,L,48,51.2,0.107,23.7,38.0,49.4,0.120,18.5,28.9,0
2024-25,ist,-,12/11/2024,W,48,49.4,0.120,18.5,28.9,51.2,0.107,23.7,38.0,0
2024-25,ist,-,12/11/2024,L,48,48.9,0.161,15.2,28.1,45.7,0.192,11.0,41.5,0
2024-25,ist,-,12/10/2024,L,48,47.3,0.290,14.1,39.3,61.7,0.325,16.3,15.8,0
2024-25,ist,-,12/10/2024,W,48,55.4,0.069,14.0,33.9,56.9,0.238,19.0,20.5,0
2024-25,ist,-,12/10/2024,L,48,56.9,0.238,19.0,20.5,55.4,0.069,14.0,33.9,0
2024-25,ist,-,12/10/2024,W,48,61.7,0.325,16.3,15.8,47.3,0.290,14.1,39.3,0
2024-25,ist,-,12/03/2024,L,48,52.6,0.221,14.0,30.2,57.6,0.443,14.2,9.3,0
2024-25,ist,-,12/03/2024,L,48,39.0,0.200,14.1,32.8,55.8,0.269,14.1,11.9,0
2024-25,ist,-,12/03/2024,L,48,52.3,0.253,17.6,31.4,70.6,0.263,17.8,16.2,0
2024-25,ist,-,12/03/2024,L,48,41.0,0.301,20.2,26.4,57.3,0.281,10.7,17.6,0
2024-25,ist,-,12/03/2024,W,48,62.3,0.358,19.4,25.6,52.4,0.333,19.6,22.0,0
2024-25,ist,-,12/03/2024,L,48,52.4,0.333,19.6,22.0,62.3,0.358,19.4,25.6,0
2024-25,ist,-,12/03/2024,L,48,48.9,0.287,15.8,26.9,59.4,0.235,18.6,26.2,0
2024-25,ist,-,12/03/2024,W,48,57.3,0.281,10.7,17.6,41.0,0.301,20.2,26.4,0
2024-25,ist,-,12/03/2024,L,48,52.6,0.364,20.4,41.3,56.1,0.244,12.9,26.7,0
2024-25,ist,-,12/03/2024,W,48,59.4,0.235,18.6,26.2,48.9,0.287,15.8,26.9,0
2024-25,ist,-,12/03/2024,L,48,51.6,0.226,16.8,47.3,59.3,0.220,10.6,28.0,0
2024-25,ist,-,12/03/2024,W,48,57.6,0.443,14.2,9.3,52.6,0.221,14.0,30.2,0
2024-25,ist,-,12/03/2024,W,48,56.2,0.543,23.1,40.0,53.1,0.144,17.9,30.8,0
2024-25,ist,-,12/03/2024,W,48,70.6,0.263,17.8,16.2,52.3,0.253,17.6,31.4,0
2024-25,ist,-,12/03/2024,W,48,55.8,0.269,14.1,11.9,39.0,0.200,14.1,32.8,0
2024-25,ist,-,12/03/2024,W,48,66.5,0.200,15.2,41.0,57.5,0.200,19.6,34.1,0
2024-25,ist,-,12/03/2024,L,48,53.1,0.144,17.9,30.8,56.2,0.543,23.1,40.0,0
2024-25,ist,-,12/03/2024,L,48,57.5,0.200,19.6,34.1,66.5,0.200,15.2,41.0,0
2024-25,ist,-,12/03/2024,W,48,60.3,0.108,8.2,42.9,63.6,0.314,30.2,41.2,0
2024-25,ist,-,12/03/2024,W,48,56.1,0.244,12.9,26.7,52.6,0.364,20.4,41.3,0
2024-25,ist,-,12/03/2024,L,48,63.6,0.314,30.2,41.2,60.3,0.108,8.2,42.9,0
2024-25,ist,-,12/03/2024,W,48,59.3,0.220,10.6,28.0,51.6,0.226,16.8,47.3,0
2024-25,ist,-,11/29/2024,W,48,61.7,0.235,8.6,26.4,62.4,0.172,7.7,10.9,0
2024-25,ist,-,11/29/2024,W,48,63.9,0.265,17.3,31.8,58.4,0.182,20.4,15.0,0
2024-25,ist,-,11/29/2024,W,48,68.7,0.241,17.6,25.0,55.3,0.153,15.7,15.6,0
2024-25,ist,-,11/29/2024,W,48,47.8,0.172,10.9,31.6,52.7,0.288,18.1,20.9,0
2024-25,ist,-,11/29/2024,W,48,51.3,0.267,23.2,30.4,48.8,0.155,16.0,22.4,0
2024-25,ist,-,11/29/2024,W,48,60.0,0.212,20.4,30.2,46.8,0.183,12.6,22.8,0
2024-25,ist,-,11/29/2024,L,48,55.3,0.153,15.7,15.6,68.7,0.241,17.6,25.0,0
2024-25,ist,-,11/29/2024,L,48,62.4,0.172,7.7,10.9,61.7,0.235,8.6,26.4,0
2024-25,ist,-,11/29/2024,W,48,57.2,0.167,12.1,28.3,54.5,0.359,20.6,26.7,0
2024-25,ist,-,11/29/2024,L,48,54.5,0.359,20.6,26.7,57.2,0.167,12.1,28.3,0
2024-25,ist,-,11/29/2024,L,48,60.6,0.213,19.8,34.2,56.9,0.181,10.4,28.3,0
2024-25,ist,-,11/29/2024,L,48,46.8,0.183,12.6,22.8,60.0,0.212,20.4,30.2,0
2024-25,ist,-,11/29/2024,W,48,55.2,0.177,15.4,33.3,46.7,0.330,14.6,30.4,0
2024-25,ist,-,11/29/2024,L,48,48.8,0.155,16.0,22.4,51.3,0.267,23.2,30.4,0
2025-26,pre-season,-,10/17/2025,L,48,55.2,0.337,10.1,27.5,63.3,0.373,17.3,23.1,0
2025-26,pre-season,-,10/17/2025,W,48,49.4,0.155,18.9,27.5,47.1,0.198,13.7,23.2,0
2025-26,pre-season,-,10/17/2025,W,48,54.1,0.237,15.6,34.6,52.5,0.400,21.3,24.4,0
2025-26,pre-season,-,10/17/2025,W,48,64.4,0.448,13.3,31.9,57.7,0.275,13.3,25.0,0
2025-26,pre-season,-,10/17/2025,W,48,52.3,0.239,20.4,36.0,55.2,0.128,22.3,26.5,0
2025-26,pre-season,-,10/17/2025,L,48,47.1,0.198,13.7,23.2,49.4,0.155,18.9,27.5,0
2025-26,pre-season,-,10/17/2025,W,48,63.3,0.373,17.3,23.1,55.2,0.337,10.1,27.5,0
2025-26,pre-season,-,10/17/2025,W,48,54.3,0.196,15.8,30.2,55.4,0.265,21.0,30.0,0
2025-26,pre-season,-,10/17/2025,L,48,55.4,0.265,21.0,30.0,54.3,0.196,15.8,30.2,0
2025-26,pre-season,-,10/17/2025,L,48,57.7,0.275,13.3,25.0,64.4,0.448,13.3,31.9,0
2025-26,pre-season,-,10/17/2025,L,48,52.5,0.400,21.3,24.4,54.1,0.237,15.6,34.6,0
2025-26,pre-season,-,10/17/2025,L,48,55.5,0.354,22.8,42.2,53.8,0.297,13.9,34.6,0
2025-26,pre-season,-,10/17/2025,L,48,55.2,0.128,22.3,26.5,52.3,0.239,20.4,36.0,0
2025-26,pre-season,-,10/17/2025,W,48,62.1,0.345,14.9,38.1,47.9,0.160,18.6,36.4,0
2025-26,pre-season,-,10/17/2025,L,48,47.9,0.160,18.6,36.4,62.1,0.345,14.9,38.1,0
2025-26,pre-season,-,10/17/2025,W,48,53.8,0.297,13.9,34.6,55.5,0.354,22.8,42.2,0
2025-26,pre-season,-,10/16/2025,L,48,51.6,0.247,18.9,31.5,58.0,0.287,11.8,19.6,0
2025-26,pre-season,-,10/16/2025,L,48,41.4,0.356,19.8,36.2,62.5,0.202,14.9,20.9,0
2025-26,pre-season,-,10/16/2025,W,48,58.0,0.287,11.8,19.6,51.6,0.247,18.9,31.5,0
2025-26,pre-season,-,10/16/2025,W,48,52.0,0.303,14.5,32.1,55.5,0.180,18.2,31.6,0
2025-26,pre-season,-,10/16/2025,L,48,56.3,0.211,14.7,40.4,64.2,0.432,15.7,31.7,0
2025-26,pre-season,-,10/16/2025,L,48,55.5,0.180,18.2,31.6,52.0,0.303,14.5,32.1,0
2025-26,pre-season,-,10/16/2025,L,48,56.1,0.378,17.9,37.0,55.8,0.500,14.2,34.0,0
2025-26,pre-season,-,10/16/2025,W,48,62.5,0.202,14.9,20.9,41.4,0.356,19.8,36.2,0
