SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,W_PCT,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2019-20,regular-season,DET,30,10,20,33.3,4.0,7.2,2.6,7.0,37.3,0.7,2.3,28.6,1.4,1.8,74.5,0.9,2.7,3.6,1.3,1.0,0.3,0.4,0.4,2.3,1.5,-2.4
2019-20,regular-season,MIN,33,11,22,33.3,3.4,7.3,2.2,5.7,38.8,0.5,2.3,23.7,2.4,3.1,77.2,1.1,2.5,3.6,1.0,0.7,0.5,0.3,0.5,2.1,1.9,-1.2
2019-20,regular-season,NOP,41,13,28,31.7,3.5,6.7,2.2,6.0,36.6,0.7,2.4,28.0,1.6,2.6,63.2,0.8,2.4,3.2,1.1,0.6,0.4,0.4,0.3,2.2,1.9,-2.5
2019-20,regular-season,GSW,27,8,19,29.6,3.7,8.3,2.6,6.4,41.0,1.0,3.0,31.7,2.1,2.5,83.6,1.0,2.3,3.3,1.5,1.0,0.4,0.5,0.5,2.8,1.6,-2.0
2019-20,playoffs,MIA,14,11,3,78.6,3.6,9.3,2.8,5.4,52.0,1.0,2.7,36.8,2.7,3.1,88.4,0.6,2.0,2.6,1.7,0.9,0.5,0.4,0.0,1.4,2.4,3.4
2019-20,playoffs,OKC,4,3,1,75.0,5.5,12.0,3.5,10.0,35.0,1.5,4.3,35.3,3.5,4.3,82.4,1.8,5.0,6.8,1.5,2.3,1.3,0.5,1.3,2.5,3.5,3.0
2019-20,playoffs,TOR,6,4,2,66.7,4.8,9.2,2.7,8.2,32.7,0.8,4.0,20.8,3.0,3.2,94.7,0.8,2.8,3.7,1.3,1.3,0.7,0.5,0.5,2.5,2.7,0.8
2019-20,playoffs,LAL,10,6,4,60.0,2.6,5.2,1.6,5.0,32.0,0.5,2.5,20.0,1.5,2.1,71.4,1.0,2.0,3.0,1.0,0.7,0.3,0.3,0.6,1.6,1.4,0.3
2019-20,playoffs,DEN,11,6,5,54.5,3.5,8.8,2.9,6.1,47.8,1.5,2.7,53.3,1.5,1.8,85.0,0.7,2.2,2.9,1.3,0.6,0.5,0.5,0.5,2.4,1.7,0.9
2019-20,playoffs,DAL,2,1,1,50.0,6.4,13.5,5.0,11.5,43.5,2.5,6.0,41.7,1.0,1.5,66.7,1.0,4.5,5.5,2.0,2.0,0.5,0.0,0.5,2.5,2.0,-4.0
2019-20,playoffs,POR,2,1,1,50.0,2.7,7.0,2.5,4.5,55.6,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.5,3.5,2.0,1.5,0.0,1.0,0.0,2.0,1.0,3.0
2019-20,playoffs,BOS,13,6,7,46.2,4.0,7.7,2.5,6.2,40.0,0.4,2.2,17.2,2.4,2.8,86.1,0.8,2.6,3.4,1.3,1.2,0.5,0.5,0.5,2.5,2.3,-1.0
2019-20,playoffs,LAC,5,2,3,40.0,4.0,10.6,3.0,6.4,46.9,1.2,3.2,37.5,3.4,3.8,89.5,0.6,2.6,3.2,1.2,0.2,0.8,0.2,0.2,2.2,2.4,1.4
2019-20,playoffs,UTA,4,1,3,25.0,5.1,11.5,3.3,6.3,52.0,0.5,1.8,28.6,4.5,5.3,85.7,0.5,2.8,3.3,0.8,2.3,0.3,0.8,0.5,1.3,3.3,-4.0
2019-20,playoffs,HOU,5,1,4,20.0,4.5,7.2,2.8,8.0,35.0,0.8,3.8,21.1,0.8,1.2,66.7,0.4,3.0,3.4,1.6,2.4,0.6,1.0,0.4,2.8,2.0,-3.0
2019-20,playoffs,MIL,5,1,4,20.0,3.7,6.0,1.8,5.0,36.0,0.4,1.6,25.0,2.0,2.6,76.9,1.0,1.6,2.6,0.2,0.2,1.0,0.0,0.0,1.8,1.4,-3.4
2019-20,playoffs,BKN,1,0,1,0.0,2.4,2.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-4.0
2019-20,playoffs,IND,1,0,1,0.0,4.2,6.0,2.0,5.0,40.0,1.0,3.0,33.3,1.0,1.0,100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,-1.0
2019-20,playoffs,PHI,3,0,3,0.0,2.2,2.3,0.3,2.7,12.5,0.0,1.0,0.0,1.7,2.0,83.3,0.7,1.3,2.0,0.0,0.7,0.3,0.0,1.0,3.0,1.3,-5.3
2019-20,all-star,-,1,1,0,100,0.0,17.0,5.0,15.0,33.3,1.0,10.0,10.0,6.0,10.0,60.0,0.0,10.0,10.0,3.0,4.0,3.0,3.0,1.0,12.0,8.0,1.0
2019-20,all-star,-,1,0,1,0.0,0.0,16.0,2.0,14.0,14.3,1.0,6.0,16.7,11.0,14.0,78.6,2.0,10.0,12.0,1.0,6.0,2.0,1.0,3.0,8.0,12.0,-1.0
2019-20,play-in,POR,1,1,0,100,4.8,22.0,6.0,10.0,60.0,4.0,7.0,57.1,6.0,9.0,66.7,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,5.0,17.0
2019-20,play-in,MEM,1,0,1,0.0,4.8,5.0,2.0,7.0,28.6,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,2.0,3.0,0.0,1.0,1.0,5.0,1.0,-17.0
2019-20,ist,TOR,1,1,0,100,8.4,26.0,7.0,14.0,50.0,3.0,8.0,37.5,9.0,10.0,90.0,2.0,7.0,9.0,6.0,2.0,1.0,0.0,2.0,4.0,6.0,10.0
2019-20,ist,NOP,1,0,1,0.0,8.4,16.0,6.0,14.0,42.9,3.0,6.0,50.0,1.0,2.0,50.0,1.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,6.0,4.0,-10.0
2020-21,pre-season,BKN,1,1,0,100,5.0,9.0,2.0,7.0,28.6,1.0,3.0,33.3,4.0,8.0,50.0,2.0,4.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,6.0
2020-21,pre-season,CHI,1,1,0,100,4.4,11.0,4.0,11.0,36.4,1.0,5.0,20.0,2.0,3.0,66.7,2.0,5.0,7.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,6.0
2020-21,pre-season,HOU,1,1,0,100,0.2,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-21,pre-season,LAL,3,3,0,100,4.6,14.3,4.7,8.0,58.3,1.3,3.3,40.0,3.7,4.0,91.7,0.3,3.0,3.3,2.3,0.3,0.7,0.0,1.0,1.7,2.3,6.3
2020-21,pre-season,PHI,1,1,0,100,1.8,7.0,2.0,3.0,66.7,0.0,1.0,0.0,3.0,6.0,50.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0
2020-21,pre-season,SAC,1,1,0,100,5.0,10.0,4.0,9.0,44.4,1.0,3.0,33.3,1.0,1.0,100,0.0,4.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,-1.0
2020-21,pre-season,TOR,1,1,0,100,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-21,pre-season,ATL,3,2,1,66.7,3.4,10.0,3.0,5.3,56.3,0.3,0.7,50.0,3.7,4.3,84.6,0.3,3.3,3.7,1.7,2.0,0.3,0.0,0.0,2.7,2.7,1.3
2020-21,pre-season,CLE,3,2,1,66.7,4.5,12.3,4.7,7.7,60.9,0.7,1.0,66.7,2.3,3.0,77.8,1.0,3.0,4.0,4.0,1.7,0.7,0.3,0.3,1.7,1.7,1.3
2020-21,pre-season,DET,2,1,1,50.0,2.6,2.5,0.5,4.5,11.1,0.0,2.5,0.0,1.5,2.5,60.0,0.0,4.0,4.0,0.0,1.0,0.5,0.5,0.0,1.5,2.0,1.0
2020-21,pre-season,GSW,2,1,1,50.0,5.1,10.5,3.5,9.5,36.8,0.5,4.0,12.5,3.0,4.5,66.7,2.0,4.0,6.0,2.5,1.5,1.5,0.0,1.0,1.5,3.0,1.5
2020-21,pre-season,MEM,2,1,1,50.0,3.2,8.0,2.5,6.5,38.5,1.0,3.5,28.6,2.0,4.0,50.0,1.5,1.5,3.0,0.5,2.5,1.0,0.0,0.0,1.5,2.0,-3.0
2020-21,pre-season,MIN,2,1,1,50.0,4.8,13.5,5.0,11.0,45.5,1.0,2.5,40.0,2.5,3.0,83.3,2.0,5.5,7.5,3.0,0.5,0.0,2.0,0.0,3.5,2.0,6.0
2020-21,pre-season,NYK,2,1,1,50.0,2.7,7.0,2.0,3.5,57.1,0.5,1.0,50.0,2.5,3.0,83.3,0.0,2.5,2.5,2.0,0.5,0.5,0.0,0.0,1.0,1.5,4.5
2020-21,pre-season,OKC,2,1,1,50.0,3.3,3.5,1.0,6.5,15.4,0.5,4.0,12.5,1.0,1.0,100,1.0,4.5,5.5,0.5,3.0,0.5,0.5,0.5,1.0,1.0,-2.0
2020-21,pre-season,ORL,4,2,2,50.0,2.9,9.0,2.8,5.8,47.8,1.0,3.0,33.3,2.5,3.5,71.4,0.8,3.3,4.0,1.3,0.8,0.5,0.3,0.3,1.8,2.0,0.8
2020-21,pre-season,WAS,2,1,1,50.0,4.6,3.0,1.0,9.5,10.5,0.0,2.0,0.0,1.0,2.0,50.0,2.0,5.0,7.0,0.5,3.0,0.0,0.5,0.5,3.0,2.0,-2.5
2020-21,pre-season,CHA,3,1,2,33.3,2.5,7.3,2.7,6.3,42.1,1.0,2.3,42.9,1.0,1.3,75.0,1.0,2.0,3.0,1.3,0.3,0.7,0.3,0.3,1.3,0.7,-0.3
2020-21,pre-season,DAL,1,0,1,0.0,8.1,10.0,2.0,15.0,13.3,0.0,2.0,0.0,6.0,6.0,100,0.0,7.0,7.0,2.0,1.0,1.0,0.0,4.0,4.0,5.0,-12.0
2020-21,pre-season,DEN,1,0,1,0.0,5.1,8.0,2.0,7.0,28.6,0.0,2.0,0.0,4.0,6.0,66.7,2.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,5.0,3.0,-2.0
2020-21,pre-season,IND,3,0,3,0.0,3.6,6.7,2.7,7.7,34.8,0.7,3.7,18.2,0.7,1.7,40.0,0.7,1.7,2.3,2.0,0.7,0.7,0.3,0.3,3.0,1.7,-7.3
2020-21,pre-season,LAC,1,0,1,0.0,4.3,6.0,2.0,4.0,50.0,1.0,2.0,50.0,1.0,1.0,100,1.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,-9.0
2020-21,pre-season,PHX,2,0,2,0.0,4.8,9.0,3.0,10.5,28.6,1.0,5.5,18.2,2.0,2.5,80.0,2.5,3.5,6.0,1.5,1.0,0.0,1.0,0.0,2.0,2.5,-5.0
2020-21,pre-season,SAS,2,0,2,0.0,1.2,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,-2.5
2020-21,regular-season,PHI,34,25,9,73.5,4.0,9.4,2.8,6.2,44.3,0.8,2.3,33.8,3.1,3.9,79.5,1.1,2.8,3.9,1.4,1.5,0.7,0.8,0.3,2.0,2.8,1.3
2020-21,regular-season,PHX,37,25,12,67.6,4.3,10.3,3.3,7.9,42.0,1.0,3.2,31.7,2.6,3.3,79.3,1.3,2.6,3.9,1.5,0.8,0.6,0.4,0.2,2.4,2.4,0.8
2020-21,regular-season,BKN,40,27,13,67.5,3.6,9.5,2.9,6.1,46.9,0.9,2.4,35.8,3.0,3.5,85.5,0.7,2.6,3.3,1.4,1.0,0.5,0.2,0.2,2.1,2.4,1.1
2020-21,regular-season,POR,37,24,13,64.9,3.7,10.8,3.6,7.6,47.2,1.3,3.6,35.8,2.3,2.7,84.2,1.1,2.6,3.6,1.8,0.6,0.5,0.4,0.4,1.9,1.9,3.0
2020-21,regular-season,LAL,35,21,14,60.0,4.0,9.3,3.3,7.5,44.4,1.1,2.9,39.0,1.5,2.0,76.1,1.1,2.6,3.7,1.8,0.9,0.5,0.5,0.3,1.6,2.0,1.6
2020-21,regular-season,CHA,31,18,13,58.1,3.4,8.8,2.8,6.0,47.1,1.2,3.1,37.5,2.0,2.5,78.5,0.8,2.2,3.1,1.6,0.8,0.5,0.3,0.2,2.1,2.1,1.8
2020-21,regular-season,DEN,31,18,13,58.1,4.7,11.4,3.9,7.8,50.2,1.0,2.5,39.7,2.5,3.0,83.9,1.0,2.9,3.9,2.0,1.1,0.7,0.5,0.5,2.2,2.6,0.9
2020-21,regular-season,UTA,30,17,13,56.7,3.0,7.9,2.5,5.7,44.4,1.0,3.0,33.3,1.9,2.3,82.4,0.7,2.0,2.8,1.3,0.7,0.5,0.2,0.2,1.6,1.8,1.2
2020-21,regular-season,NYK,36,20,16,55.6,4.5,10.2,3.2,7.6,42.3,1.1,2.6,42.1,2.6,3.3,78.3,0.8,3.4,4.2,1.6,1.0,0.8,0.4,0.5,2.3,2.5,1.3
2020-21,regular-season,DAL,33,18,15,54.5,3.1,7.5,2.4,5.3,45.1,0.8,2.3,36.4,1.8,2.2,82.2,0.6,1.9,2.5,1.2,0.6,0.2,0.2,0.2,1.6,1.8,-0.5
2020-21,regular-season,OKC,30,16,14,53.3,3.5,7.8,2.4,5.8,40.6,0.8,2.6,32.1,2.2,2.7,82.5,0.7,2.7,3.4,1.0,1.2,0.5,0.3,0.4,1.7,2.1,0.0
2020-21,regular-season,MIA,34,18,16,52.9,3.6,7.1,2.2,5.9,37.5,0.6,2.4,22.9,2.2,2.6,83.1,0.8,2.7,3.4,1.4,1.0,0.5,0.4,0.4,1.6,2.0,-0.3
2020-21,regular-season,SAC,42,22,20,52.4,3.5,8.7,2.9,6.4,45.0,0.8,2.7,30.1,2.1,2.8,75.9,0.8,2.1,2.9,1.2,1.0,0.5,0.4,0.3,2.4,1.9,-0.4
2020-21,regular-season,ATL,36,18,18,50.0,3.6,8.5,2.8,5.8,47.1,1.0,2.4,41.2,2.0,2.5,80.9,0.5,2.3,2.8,1.5,0.8,0.3,0.3,0.4,1.8,1.7,-0.6
2020-21,regular-season,GSW,32,16,16,50.0,3.5,8.6,3.0,6.8,43.8,1.1,3.1,35.7,1.6,1.9,83.3,1.2,2.2,3.4,1.7,0.9,0.6,0.4,0.3,2.0,1.3,-0.7
2020-21,regular-season,IND,40,20,20,50.0,4.2,8.9,3.2,7.1,44.7,0.9,2.8,32.1,1.7,2.2,79.3,0.5,2.9,3.4,1.8,1.3,0.8,0.5,0.5,2.2,1.8,-0.4
2020-21,regular-season,MEM,38,19,19,50.0,3.7,8.5,2.8,6.5,42.7,0.6,2.0,31.2,2.4,3.2,73.2,1.0,2.4,3.4,1.5,1.0,0.8,0.4,0.6,1.6,2.0,-0.5
2020-21,regular-season,WAS,39,19,20,48.7,4.3,11.2,3.6,8.0,45.5,0.9,2.8,32.1,3.0,3.6,83.7,0.9,3.5,4.4,1.7,1.1,0.5,0.5,0.5,2.3,2.3,0.3
2020-21,regular-season,LAC,34,16,18,47.1,2.5,6.2,1.8,4.3,42.5,0.7,2.1,34.7,1.8,2.1,87.1,0.6,1.8,2.4,0.9,0.6,0.3,0.2,0.1,2.1,1.3,-0.6
2020-21,regular-season,MIL,28,13,15,46.4,3.5,8.2,2.7,6.0,45.5,0.9,2.5,36.2,1.9,2.4,79.1,0.6,2.9,3.5,1.3,1.1,0.5,0.5,0.4,1.4,1.8,-0.1
2020-21,regular-season,MIN,39,18,21,46.2,3.6,8.2,2.6,6.1,42.9,0.8,2.4,33.0,2.2,2.6,82.4,0.7,2.3,2.9,1.7,1.1,0.4,0.3,0.3,2.2,1.8,-1.6
2020-21,regular-season,NOP,39,17,22,43.6,4.1,9.9,3.0,7.2,42.0,0.8,2.6,30.7,3.0,3.9,76.6,1.1,3.3,4.3,1.6,1.2,0.6,0.4,0.8,2.1,2.6,0.7
2020-21,regular-season,ORL,30,13,17,43.3,3.2,7.4,2.4,5.5,44.0,0.7,2.2,33.8,1.8,2.2,81.5,0.7,2.7,3.4,1.4,1.0,0.5,0.3,0.2,2.1,1.7,-0.4
2020-21,regular-season,CLE,26,11,15,42.3,4.1,8.5,2.7,6.2,43.8,0.7,2.0,36.5,2.4,3.3,72.4,0.7,2.5,3.2,1.3,1.5,0.7,0.2,0.7,2.2,2.5,-1.0
2020-21,regular-season,SAS,38,16,22,42.1,4.4,9.7,3.3,7.3,45.1,0.4,1.9,23.6,2.7,3.2,85.0,0.7,2.8,3.6,1.4,0.9,0.6,0.3,0.5,2.1,2.3,-0.6
2020-21,regular-season,CHI,35,14,21,40.0,3.6,8.8,2.8,6.3,44.8,0.8,2.7,29.8,2.3,2.9,82.0,0.8,2.7,3.5,1.4,1.2,0.5,0.3,0.2,2.1,2.2,-0.6
2020-21,regular-season,BOS,43,17,26,39.5,3.5,7.8,2.5,5.9,41.6,0.7,2.4,27.2,2.3,3.1,72.9,0.7,2.5,3.2,1.1,0.9,0.6,0.4,0.3,2.3,2.2,-1.3
2020-21,regular-season,HOU,24,7,17,29.2,3.3,7.3,1.9,5.5,35.1,0.7,2.5,28.8,2.7,3.3,83.3,0.9,2.5,3.4,0.8,1.0,0.3,0.5,0.5,2.1,2.2,-1.7
2020-21,regular-season,TOR,39,11,28,28.2,3.0,6.5,2.1,5.2,39.2,0.8,2.5,32.0,1.6,2.2,73.6,0.5,1.7,2.2,1.3,0.7,0.4,0.4,0.4,2.4,1.5,-1.4
2020-21,regular-season,DET,32,7,25,21.9,3.8,8.6,2.7,6.5,41.8,0.7,2.5,27.5,2.5,3.6,68.1,1.2,2.5,3.7,1.4,1.1,0.4,0.2,0.6,2.7,2.3,-1.6
2020-21,playoffs,BOS,1,1,0,100,0.4,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2020-21,playoffs,LAL,1,1,0,100,2.8,10.0,3.0,3.0,100,1.0,1.0,100,3.0,3.0,100,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0
2020-21,playoffs,MIL,9,7,2,77.8,4.9,11.8,4.1,9.2,44.6,0.7,2.6,26.1,2.9,4.8,60.5,1.7,4.0,5.7,1.7,0.6,0.8,0.4,0.4,1.7,3.3,3.4
2020-21,playoffs,DAL,4,3,1,75.0,3.0,7.5,2.0,5.3,38.1,1.3,2.5,50.0,2.3,2.3,100,1.0,2.3,3.3,1.8,0.8,0.8,0.0,0.3,1.0,2.3,4.3
2020-21,playoffs,DEN,4,3,1,75.0,3.8,11.5,3.3,6.3,52.0,2.0,3.0,66.7,3.0,4.3,70.6,1.0,2.8,3.8,2.3,0.5,0.0,0.3,0.0,1.0,3.8,4.0
2020-21,playoffs,ATL,9,6,3,66.7,3.5,9.9,2.8,5.7,49.0,0.9,2.4,36.4,3.4,3.6,96.9,0.7,2.9,3.6,1.2,1.0,0.2,0.2,0.1,1.9,2.1,1.1
2020-21,playoffs,UTA,7,4,3,57.1,1.5,4.7,1.4,2.4,58.8,0.4,1.1,37.5,1.4,1.6,90.9,0.1,1.0,1.1,0.7,0.0,0.1,0.4,0.1,0.7,1.0,1.7
2020-21,playoffs,NYK,2,1,1,50.0,4.2,11.5,4.5,8.0,56.3,2.0,4.5,44.4,0.5,1.0,50.0,0.5,3.0,3.5,3.0,0.0,0.0,0.5,0.0,2.0,0.5,1.5
2020-21,playoffs,PHX,8,4,4,50.0,2.7,4.6,1.4,3.8,36.7,0.1,0.8,16.7,1.8,1.9,93.3,0.3,2.0,2.3,0.8,1.0,0.0,0.5,0.5,2.4,1.1,-2.4
2020-21,playoffs,WAS,2,1,1,50.0,2.8,6.0,2.5,5.5,45.5,0.5,2.0,25.0,0.5,1.0,50.0,0.5,1.5,2.0,2.0,1.0,0.0,0.0,0.5,3.5,2.0,0.0
2020-21,playoffs,MEM,3,1,2,33.3,1.9,4.0,1.7,4.7,35.7,0.0,1.0,0.0,0.7,0.7,100,1.3,1.0,2.3,0.3,0.3,0.0,0.0,0.7,1.7,0.7,-2.7
2020-21,playoffs,PHI,7,2,5,28.6,3.2,6.7,1.7,5.0,34.3,0.1,1.6,9.1,3.1,5.1,61.1,1.0,2.0,3.0,0.4,0.9,0.6,0.1,0.3,2.1,2.9,-2.3
2020-21,playoffs,LAC,11,3,8,27.3,2.6,3.9,1.4,3.7,36.6,0.3,2.0,13.6,0.9,1.8,50.0,0.6,1.7,2.4,0.5,0.6,0.2,0.3,0.3,1.5,1.5,-2.4
2020-21,playoffs,BKN,4,1,3,25.0,5.2,8.3,2.8,9.0,30.6,1.0,3.8,26.7,1.8,2.0,87.5,1.0,3.5,4.5,1.3,0.8,0.5,0.3,0.5,3.0,1.5,-3.0
2020-21,playoffs,MIA,1,0,1,0.0,10.1,17.0,5.0,15.0,33.3,3.0,9.0,33.3,4.0,5.0,80.0,1.0,8.0,9.0,4.0,3.0,1.0,1.0,0.0,8.0,4.0,-2.0
2020-21,playoffs,POR,3,0,3,0.0,5.1,9.3,3.3,9.0,37.0,2.0,5.3,37.5,0.7,0.7,100,0.7,2.7,3.3,0.7,1.0,0.7,0.0,0.3,5.0,0.7,-6.0
2020-21,play-in,LAL,1,1,0,100,5.1,10.0,3.0,9.0,33.3,1.0,3.0,33.3,3.0,4.0,75.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0
2020-21,play-in,MEM,2,2,0,100,5.0,15.5,5.5,9.5,57.9,2.0,3.0,66.7,2.5,4.5,55.6,1.5,2.0,3.5,2.5,1.0,0.5,0.0,1.0,3.0,4.0,4.5
2020-21,play-in,GSW,2,0,2,0.0,6.1,13.5,4.0,7.5,53.3,2.0,3.5,57.1,3.5,3.5,100,0.5,4.0,4.5,3.0,3.0,0.5,1.0,0.0,3.5,2.5,-1.5
2020-21,play-in,SAS,1,0,1,0.0,2.8,2.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,-9.0
2021-22,pre-season,BKN,2,2,0,100,4.5,11.5,3.0,8.5,35.3,0.5,3.0,16.7,5.0,5.0,100,1.5,5.5,7.0,0.5,1.5,0.0,0.5,0.5,2.5,4.0,6.0
2021-22,pre-season,CHI,2,2,0,100,3.8,12.0,4.0,7.0,57.1,1.0,2.5,40.0,3.0,3.5,85.7,1.5,3.5,5.0,1.5,1.0,1.5,0.0,0.5,2.0,2.0,6.5
2021-22,pre-season,DAL,1,1,0,100,0.7,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2021-22,pre-season,GSW,3,3,0,100,3.2,9.3,3.0,6.7,45.0,2.0,5.0,40.0,1.3,1.3,100,0.3,3.0,3.3,2.7,1.3,1.3,1.0,0.3,0.7,0.7,3.0
2021-22,pre-season,IND,1,1,0,100,5.0,14.0,6.0,8.0,75.0,0.0,1.0,0.0,2.0,2.0,100,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0
2021-22,pre-season,MIA,3,3,0,100,2.5,9.0,3.0,6.3,47.4,0.7,2.0,33.3,2.3,2.7,87.5,3.0,2.0,5.0,1.7,0.7,1.0,0.3,0.3,0.3,2.0,4.0
2021-22,pre-season,NYK,2,2,0,100,1.2,7.5,2.0,2.0,100,1.5,1.5,100,2.0,3.0,66.7,0.0,2.5,2.5,1.0,0.0,0.0,1.5,0.0,0.0,1.5,5.0
2021-22,pre-season,SAC,1,1,0,100,1.3,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-22,pre-season,UTA,1,1,0,100,4.7,10.0,3.0,10.0,30.0,1.0,4.0,25.0,3.0,5.0,60.0,2.0,8.0,10.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,10.0
2021-22,pre-season,BOS,3,2,1,66.7,4.3,12.3,4.0,8.0,50.0,1.7,3.7,45.5,2.7,3.0,88.9,2.0,2.3,4.3,2.3,1.7,0.3,0.7,0.0,1.7,2.0,3.7
2021-22,pre-season,MIN,3,2,1,66.7,4.9,8.0,3.0,9.0,33.3,0.3,3.0,11.1,1.7,3.0,55.6,0.7,4.3,5.0,1.3,0.7,1.3,1.3,1.3,2.3,2.7,-2.0
2021-22,pre-season,ATL,2,1,1,50.0,4.2,10.5,4.5,9.0,50.0,1.5,3.5,42.9,0.0,0.0,0.0,0.5,3.5,4.0,2.0,1.5,1.5,0.5,0.0,2.5,0.5,4.5
2021-22,pre-season,CLE,2,1,1,50.0,4.2,9.5,2.0,6.0,33.3,0.5,2.0,25.0,5.0,8.5,58.8,2.0,1.5,3.5,1.0,1.0,0.0,0.5,0.0,1.0,4.5,-0.5
2021-22,pre-season,DET,2,1,1,50.0,2.1,4.5,1.0,4.5,22.2,0.5,2.5,20.0,2.0,2.0,100,1.0,1.0,2.0,0.5,0.0,0.5,0.0,0.5,1.0,2.0,0.5
2021-22,pre-season,HOU,2,1,1,50.0,2.8,8.5,2.5,4.5,55.6,1.0,1.5,66.7,2.5,5.0,50.0,1.5,2.5,4.0,2.0,1.0,1.0,0.0,0.5,2.0,3.0,2.5
2021-22,pre-season,LAC,2,1,1,50.0,2.6,6.5,2.0,3.5,57.1,0.0,0.0,0.0,2.5,3.5,71.4,0.5,2.0,2.5,1.5,0.0,0.0,1.0,0.5,1.5,1.5,-1.0
2021-22,pre-season,OKC,2,1,1,50.0,5.0,7.0,3.0,10.5,28.6,1.0,6.0,16.7,0.0,0.0,0.0,1.5,4.0,5.5,1.5,1.5,0.5,1.0,0.0,1.5,0.5,-2.5
2021-22,pre-season,SAS,2,1,1,50.0,4.3,10.0,4.0,9.0,44.4,2.0,4.5,44.4,0.0,0.0,0.0,1.0,1.0,2.0,3.5,2.0,0.5,0.5,2.0,3.0,0.5,-3.5
2021-22,pre-season,TOR,2,1,1,50.0,4.2,8.5,3.0,7.5,40.0,1.0,2.5,40.0,1.5,3.0,50.0,2.0,3.5,5.5,1.5,0.5,0.5,0.5,0.5,1.5,2.0,0.5
2021-22,pre-season,ORL,3,1,2,33.3,4.4,8.7,3.3,8.0,41.7,1.0,3.0,33.3,1.0,1.7,60.0,1.0,3.0,4.0,2.0,1.0,1.0,1.3,0.7,1.0,2.3,-0.7
2021-22,pre-season,DEN,5,1,4,20.0,5.8,12.0,4.2,10.6,39.6,2.4,5.6,42.9,1.2,1.4,85.7,1.2,5.2,6.4,3.0,2.2,0.2,1.0,1.4,1.8,1.8,0.2
2021-22,pre-season,CHA,1,0,1,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.0
2021-22,pre-season,LAL,3,0,3,0.0,2.0,2.0,0.7,3.3,20.0,0.0,1.7,0.0,0.7,1.0,66.7,0.3,1.7,2.0,0.0,0.7,0.7,0.3,0.7,0.3,0.7,-3.7
2021-22,pre-season,MEM,3,0,3,0.0,4.2,5.0,2.0,5.7,35.3,0.3,2.3,14.3,0.7,0.7,100,0.3,2.3,2.7,1.3,3.3,1.0,0.3,0.3,1.7,0.7,-8.0
2021-22,pre-season,MIL,2,0,2,0.0,4.8,3.5,1.0,9.5,10.5,0.0,3.5,0.0,1.5,3.5,42.9,1.5,4.5,6.0,0.0,1.0,0.5,1.5,2.0,3.0,3.5,-9.0
