SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2020-21,playoffs,-,06/17/2021,W,48,111.8,95.7,16.1,37.8,0.93,11.5,33.3,77.1,55.2,16.1,49.4,55.1,93.00,60.6,0
2020-21,playoffs,-,06/17/2021,L,48,95.7,111.8,-16.1,38.9,0.88,11.9,22.9,66.7,44.8,17.2,50.0,51.1,93.00,39.4,0
2020-21,playoffs,-,06/16/2021,W,48,125.3,115.6,9.6,41.5,1.21,14.0,25.6,72.3,51.2,14.7,61.3,65.4,95.50,56.9,0
2020-21,playoffs,-,06/16/2021,L,48,107.1,111.2,-4.2,57.1,1.25,15.3,27.7,78.0,53.6,16.2,55.3,57.8,98.50,51.7,0
2020-21,playoffs,-,06/16/2021,W,48,111.2,107.1,4.2,35.9,1.27,11.4,22.0,72.3,46.4,11.2,51.2,56.0,98.50,48.3,0
2020-21,playoffs,-,06/16/2021,L,48,115.6,125.3,-9.6,41.7,1.07,12.1,27.7,74.4,48.8,14.6,57.5,60.4,95.50,43.1,0
2020-21,all-star,-,03/07/2021,W,48,160.4,144.2,16.1,67.6,2.56,28.9,22.5,75.9,53.2,17.0,78.0,77.8,105.00,54.5,0
2020-21,all-star,-,03/07/2021,L,48,144.2,160.4,-16.1,78.3,3.36,29.0,24.1,77.5,46.8,13.5,64.5,64.5,105.00,45.5,0
2020-21,play-in,-,05/21/2021,L,53,106.7,110.4,-3.7,71.4,1.43,19.5,35.8,63.9,50.9,20.0,51.1,54.5,95.55,50.0,0
2020-21,play-in,-,05/21/2021,W,53,110.4,106.7,3.7,55.0,1.47,14.7,36.1,64.2,49.1,14.2,48.5,53.5,95.55,50.0,0
2020-21,play-in,-,05/20/2021,W,48,126.8,102.7,24.1,63.0,2.27,21.9,22.0,77.0,54.9,13.4,65.6,68.0,112.00,62.0,0
2020-21,play-in,-,05/20/2021,L,48,102.7,126.8,-24.1,73.2,2.00,19.2,23.0,78.0,45.1,13.4,48.5,52.6,112.00,38.0,0
2020-21,play-in,-,05/19/2021,W,48,104.0,102.0,2.0,73.0,2.08,18.6,32.2,76.0,52.3,13.1,46.2,50.5,98.50,55.1,0
2020-21,play-in,-,05/19/2021,W,48,101.0,98.0,3.1,45.0,2.00,14.0,25.0,70.8,49.6,9.1,48.3,49.7,98.50,54.3,0
2020-21,play-in,-,05/19/2021,L,48,98.0,101.0,-3.1,58.8,2.50,14.6,29.2,75.0,50.4,8.2,39.2,44.6,98.50,45.7,0
2020-21,play-in,-,05/19/2021,L,48,102.0,104.0,-2.0,51.4,0.95,14.7,24.0,67.8,47.7,20.4,53.6,55.8,98.50,44.9,0
2020-21,play-in,-,05/18/2021,W,48,115.7,98.0,17.6,52.6,1.82,14.0,35.0,68.5,50.9,10.8,47.4,53.6,102.00,59.8,0
2020-21,play-in,-,05/18/2021,W,48,129.7,106.4,23.4,60.3,2.19,21.3,38.3,83.0,62.0,14.4,62.9,64.5,110.50,59.6,0
2020-21,play-in,-,05/18/2021,L,48,106.4,129.7,-23.4,60.5,1.86,17.9,17.0,61.7,38.0,12.7,52.1,55.7,110.50,40.4,0
2020-21,play-in,-,05/18/2021,L,48,98.0,115.7,-17.6,42.5,1.06,12.5,31.5,65.0,49.1,15.7,45.1,49.6,102.00,40.2,0
2021-22,pre-season,-,10/15/2021,W,48,115.6,89.9,25.7,66.7,3.33,20.0,20.0,70.0,48.0,8.3,54.7,57.9,109.00,67.1,0
2021-22,pre-season,-,10/15/2021,W,48,112.2,95.9,16.3,57.1,1.26,18.0,27.9,77.4,55.2,19.4,60.6,61.0,98.00,60.0,0
2021-22,pre-season,-,10/15/2021,W,48,109.2,89.0,20.2,68.9,1.41,19.1,37.9,80.0,58.4,20.2,52.5,54.6,109.00,58.6,0
2021-22,pre-season,-,10/15/2021,W,48,112.4,100.0,12.4,60.5,2.00,17.8,28.8,68.6,48.5,12.4,52.2,57.0,105.00,58.1,0
2021-22,pre-season,-,10/15/2021,W,48,118.6,97.1,21.5,46.3,1.00,13.8,34.7,84.8,58.9,18.6,52.8,59.5,102.50,57.1,0
2021-22,pre-season,-,10/15/2021,W,48,114.0,104.0,10.0,68.2,2.31,20.0,36.4,76.5,55.7,13.0,52.0,54.7,99.50,56.1,0
2021-22,pre-season,-,10/15/2021,W,48,110.9,105.9,5.0,64.9,1.33,17.8,24.4,81.6,55.6,17.8,54.6,61.3,101.50,55.3,0
2021-22,pre-season,-,10/15/2021,L,48,106.6,108.5,-1.9,62.5,1.47,18.0,17.4,69.4,47.2,16.0,58.0,60.3,106.00,53.0,0
2021-22,pre-season,-,10/15/2021,W,48,108.5,106.6,1.9,57.1,1.85,16.1,30.6,82.6,52.8,12.3,48.5,52.1,106.00,47.0,0
2021-22,pre-season,-,10/15/2021,L,48,105.9,110.9,-5.0,51.3,1.67,15.4,18.4,75.6,44.4,11.8,52.3,55.9,101.50,44.7,0
2021-22,pre-season,-,10/15/2021,L,48,104.0,114.0,-10.0,53.8,1.40,16.0,23.5,63.6,44.3,15.2,51.1,54.3,99.50,43.9,0
2021-22,pre-season,-,10/15/2021,L,48,97.1,118.6,-21.5,55.6,1.11,15.4,15.2,65.3,41.1,17.5,51.9,55.7,102.50,42.9,0
2021-22,pre-season,-,10/15/2021,L,48,100.0,112.4,-12.4,62.5,1.09,17.2,31.4,71.2,51.5,21.9,53.4,55.1,105.00,41.9,0
2021-22,pre-season,-,10/15/2021,L,48,89.0,109.2,-20.2,56.8,1.05,14.9,20.0,62.1,41.6,18.3,45.7,49.2,109.00,41.4,0
2021-22,pre-season,-,10/15/2021,L,48,95.9,112.2,-16.3,76.5,1.53,19.1,22.6,72.1,44.8,17.3,49.4,51.4,98.00,40.0,0
2021-22,pre-season,-,10/15/2021,L,48,89.9,115.6,-25.7,45.5,1.07,10.4,30.0,80.0,52.0,12.8,37.1,43.1,109.00,32.9,0
2021-22,pre-season,-,10/14/2021,W,48,124.5,90.2,34.3,67.3,3.00,22.0,29.1,73.2,51.4,10.8,57.9,59.5,102.00,66.1,0
2021-22,pre-season,-,10/14/2021,W,48,104.9,99.0,5.9,63.2,1.20,17.5,24.4,68.5,48.5,19.6,55.5,59.2,102.00,53.0,0
2021-22,pre-season,-,10/14/2021,L,48,103.7,106.4,-2.7,56.8,1.56,17.1,25.0,77.4,52.5,14.8,51.6,53.6,108.50,51.6,0
2021-22,pre-season,-,10/14/2021,W,53,108.7,104.9,3.8,47.4,1.20,13.6,19.2,66.7,44.0,14.4,55.7,59.2,93.28,50.4,0
2021-22,pre-season,-,10/14/2021,L,53,104.9,108.7,-3.8,70.7,1.71,19.3,33.3,80.8,56.0,16.7,50.5,52.1,93.28,49.6,0
2021-22,pre-season,-,10/14/2021,W,48,106.4,103.7,2.7,56.4,2.00,15.2,22.6,75.0,47.5,10.1,48.5,53.0,108.50,48.4,0
2021-22,pre-season,-,10/14/2021,L,48,99.0,104.9,-5.9,60.5,1.21,16.2,31.5,75.6,51.5,18.6,47.3,51.4,102.00,47.0,0
2021-22,pre-season,-,10/14/2021,L,48,90.2,124.5,-34.3,65.7,1.28,16.7,26.8,70.9,48.6,17.6,45.6,47.8,102.00,33.9,0
2021-22,pre-season,-,10/13/2021,W,48,129.6,60.8,68.8,61.7,2.64,20.3,35.4,67.2,53.9,11.2,60.9,63.0,97.50,99.6,0
2021-22,pre-season,-,10/13/2021,W,48,111.2,69.2,42.1,66.7,1.88,20.7,17.0,80.3,52.8,15.0,58.2,61.0,107.00,83.0,0
2021-22,pre-season,-,10/13/2021,W,48,106.9,98.0,8.9,48.7,1.27,15.0,19.0,77.2,52.5,14.9,56.9,59.3,101.00,57.1,0
2021-22,pre-season,-,10/13/2021,W,48,114.9,105.3,9.6,68.3,2.80,20.3,31.4,65.5,49.5,10.6,52.2,55.1,94.50,55.1,0
2021-22,pre-season,-,10/13/2021,W,48,111.7,109.1,2.6,55.8,1.26,16.8,18.8,84.2,54.3,17.1,60.2,63.2,110.50,53.3,0
2021-22,pre-season,-,10/13/2021,W,48,103.0,102.0,1.0,46.2,1.13,14.1,21.7,77.8,52.0,16.0,51.8,56.0,100.00,52.9,0
2021-22,pre-season,-,10/13/2021,W,48,107.9,105.9,2.0,54.8,2.09,16.3,31.6,72.5,50.9,10.9,46.8,51.0,101.00,52.4,0
2021-22,pre-season,-,10/13/2021,L,48,105.9,107.9,-2.0,53.8,1.24,15.4,27.5,68.4,49.1,16.8,52.2,55.9,101.00,47.6,0
2021-22,pre-season,-,10/13/2021,L,48,102.0,103.0,-1.0,59.0,1.77,17.0,22.2,78.3,48.0,13.0,50.0,52.5,100.00,47.1,0
2021-22,pre-season,-,10/13/2021,L,48,109.1,111.7,-2.6,45.8,1.83,15.6,15.8,81.3,45.7,10.9,54.4,55.9,110.50,46.7,0
2021-22,pre-season,-,10/13/2021,L,48,105.3,114.9,-9.6,66.7,1.50,17.3,34.5,68.6,50.5,16.8,46.6,50.4,94.50,44.9,0
2021-22,pre-season,-,10/13/2021,L,48,98.0,106.9,-8.9,63.9,1.53,16.9,22.8,81.0,47.5,14.9,46.1,49.9,101.00,42.9,0
2021-22,pre-season,-,10/13/2021,L,48,69.2,111.2,-42.1,48.0,0.57,9.2,19.7,83.0,47.2,19.6,33.3,38.9,107.00,17.0,0
2021-22,pre-season,-,10/13/2021,L,48,60.8,129.6,-68.8,43.5,0.42,7.8,32.8,64.6,46.1,24.7,29.2,31.6,97.50,0.4,0
2021-22,pre-season,-,10/12/2021,W,48,100.0,90.0,10.0,69.0,2.23,19.0,22.0,84.9,51.8,11.7,48.0,51.1,110.50,55.3,0
2021-22,pre-season,-,10/12/2021,W,48,108.7,103.8,4.8,66.7,2.00,17.8,27.9,81.1,52.6,12.5,48.9,52.9,104.00,50.5,0
2021-22,pre-season,-,10/12/2021,L,48,103.8,108.7,-4.8,71.1,1.69,19.1,18.9,72.1,47.4,15.4,52.8,55.8,104.00,49.5,0
2021-22,pre-season,-,10/12/2021,L,48,90.0,100.0,-10.0,61.1,1.10,15.7,15.1,78.0,48.2,18.2,47.1,51.2,110.50,44.7,0
2021-22,pre-season,-,10/11/2021,W,48,119.8,86.8,33.0,57.8,1.86,17.2,36.5,86.0,60.8,13.2,54.1,58.8,106.00,69.9,0
2021-22,pre-season,-,10/11/2021,W,48,119.8,90.6,29.2,62.5,1.67,20.3,27.1,78.4,53.5,17.0,59.6,62.6,106.00,66.3,0
2021-22,pre-season,-,10/11/2021,W,48,118.5,92.6,25.9,66.7,2.00,20.3,27.7,75.5,53.0,14.8,59.1,62.1,108.00,61.9,0
2021-22,pre-season,-,10/11/2021,W,48,108.5,98.1,10.4,56.8,1.47,17.4,26.5,84.6,52.3,16.0,56.7,57.5,106.00,56.8,0
2021-22,pre-season,-,10/11/2021,L,48,104.0,106.1,-2.1,62.5,1.47,18.7,22.9,74.1,50.9,17.2,53.5,56.1,98.50,53.5,0
2021-22,pre-season,-,10/11/2021,W,48,99.1,86.8,12.3,53.7,1.05,15.4,24.5,77.1,49.5,19.4,53.9,55.1,107.00,53.3,0
2021-22,pre-season,-,10/11/2021,W,48,105.9,92.1,13.9,64.1,1.92,18.8,16.0,73.7,40.9,12.9,53.4,56.0,101.00,53.3,0
2021-22,pre-season,-,10/11/2021,L,48,92.1,105.9,-13.9,50.0,0.63,13.3,26.3,84.0,59.1,26.7,52.1,57.0,101.00,46.7,0
2021-22,regular-season,-,04/10/2022,W,48,139.4,88.9,50.5,63.0,3.78,23.0,34.1,76.2,58.9,9.1,64.9,66.9,99.00,75.1,0
2021-22,regular-season,-,04/10/2022,W,48,112.1,81.6,30.5,62.2,1.35,16.1,42.0,86.8,65.0,17.2,50.6,56.2,98.50,69.7,0
2021-22,regular-season,-,04/10/2022,W,48,135.0,107.8,27.1,63.0,2.27,21.8,42.2,67.6,57.5,14.6,63.6,66.4,102.50,62.8,0
2021-22,regular-season,-,04/10/2022,W,48,134.7,111.5,23.3,67.3,1.94,24.1,27.3,62.1,49.5,17.9,72.2,73.8,95.50,62.0,0
2021-22,regular-season,-,04/10/2022,W,48,121.6,110.4,11.2,54.3,2.27,18.5,30.2,62.7,47.9,11.3,55.1,60.1,96.50,59.1,0
2021-22,regular-season,-,04/10/2022,W,48,128.8,120.0,8.8,57.7,1.43,20.8,33.3,70.5,58.2,20.2,69.1,72.8,104.50,58.4,0
2021-22,regular-season,-,04/10/2022,W,48,125.3,108.0,17.3,70.8,1.70,22.8,37.2,66.7,54.0,20.2,64.0,65.2,99.50,57.8,0
2021-22,regular-season,-,04/10/2022,W,48,134.0,116.3,17.7,64.4,2.23,20.6,32.6,78.4,56.7,13.4,63.8,66.6,97.50,57.7,0
2021-22,regular-season,-,04/10/2022,W,48,123.8,112.1,11.6,73.3,3.30,23.2,19.1,77.2,51.0,9.9,62.1,64.3,100.00,57.6,0
2021-22,regular-season,-,04/10/2022,W,48,117.2,110.1,7.1,65.0,1.73,19.7,17.9,63.5,46.1,15.2,61.8,65.0,99.00,56.8,0
2021-22,regular-season,-,04/10/2022,W,48,127.9,109.5,18.4,76.5,3.25,25.5,22.2,76.9,51.5,11.5,64.4,65.5,104.50,56.5,0
2021-22,regular-season,-,04/10/2022,W,48,109.4,97.9,11.5,80.0,1.88,22.7,27.1,71.4,51.0,17.7,54.6,56.9,96.00,56.1,0
2021-22,regular-season,-,04/10/2022,W,53,129.2,122.6,6.6,59.1,2.00,16.7,32.7,70.4,51.9,11.5,55.3,63.7,103.25,52.1,0
2021-22,regular-season,-,04/10/2022,W,48,130.0,120.0,10.0,73.9,2.13,23.1,31.0,78.3,55.7,16.0,65.9,68.3,100.00,51.9,0
2021-22,regular-season,-,04/10/2022,W,48,120.4,116.5,3.9,50.0,0.96,15.3,45.2,73.9,60.2,22.3,59.0,63.6,103.00,50.6,0
2021-22,regular-season,-,04/10/2022,L,48,116.5,120.4,-3.9,65.2,2.31,20.8,26.1,54.8,39.8,12.6,56.6,59.6,103.00,49.4,0
2021-22,regular-season,-,04/10/2022,L,48,120.0,130.0,-10.0,60.5,3.25,19.1,21.7,69.0,44.3,8.0,54.5,60.5,100.00,48.1,0
2021-22,regular-season,-,04/10/2022,L,53,122.6,129.2,-6.6,67.3,2.36,20.1,29.6,67.3,48.1,12.2,56.5,60.9,103.25,47.9,0
2021-22,regular-season,-,04/10/2022,L,48,97.9,109.4,-11.5,75.0,1.93,19.4,28.6,72.9,49.0,14.6,45.7,48.5,96.00,43.9,0
2021-22,regular-season,-,04/10/2022,L,48,109.5,127.9,-18.4,69.2,2.25,18.9,23.1,77.8,48.5,11.4,51.1,56.3,104.50,43.5,0
2021-22,regular-season,-,04/10/2022,L,48,110.1,117.2,-7.1,64.3,2.45,18.1,36.5,82.1,53.9,11.1,47.6,49.7,99.00,43.2,0
2021-22,regular-season,-,04/10/2022,L,48,112.1,123.8,-11.6,50.0,2.00,15.3,22.8,80.9,49.0,10.1,52.7,54.9,100.00,42.4,0
2021-22,regular-season,-,04/10/2022,L,48,116.3,134.0,-17.7,58.5,3.00,18.0,21.6,67.4,43.3,8.2,55.6,58.3,97.50,42.3,0
2021-22,regular-season,-,04/10/2022,L,48,108.0,125.3,-17.3,59.5,2.27,17.4,33.3,62.8,46.0,11.0,48.9,51.2,99.50,42.2,0
2021-22,regular-season,-,04/10/2022,L,48,120.0,128.8,-8.8,68.1,4.57,20.9,29.5,66.7,41.8,6.7,54.3,56.1,104.50,41.6,0
2021-22,regular-season,-,04/10/2022,L,48,110.4,121.6,-11.2,68.4,1.30,18.6,37.3,69.8,52.1,20.8,52.4,55.3,96.50,40.9,0
2021-22,regular-season,-,04/10/2022,L,48,111.5,134.7,-23.3,57.1,2.00,17.0,37.9,72.7,50.5,12.5,49.5,51.3,95.50,38.0,0
2021-22,regular-season,-,04/10/2022,L,48,107.8,135.0,-27.1,69.2,2.70,17.9,32.4,57.8,42.5,9.8,45.6,48.3,102.50,37.2,0
2021-22,regular-season,-,04/10/2022,L,48,81.6,112.1,-30.5,67.7,1.31,16.7,13.2,58.0,35.0,16.3,42.8,45.3,98.50,30.3,0
2021-22,regular-season,-,04/10/2022,L,48,88.9,139.4,-50.5,45.9,1.70,13.0,23.8,65.9,41.1,10.1,42.3,43.2,99.00,24.9,0
2021-22,regular-season,-,04/09/2022,W,48,133.0,107.5,25.5,77.4,2.16,25.6,33.3,69.1,54.3,17.9,68.9,70.4,106.00,66.1,0
2021-22,regular-season,-,04/09/2022,W,48,129.1,116.5,12.6,74.0,2.47,23.7,38.1,75.6,56.6,14.6,62.2,65.3,103.00,56.9,0
2021-22,regular-season,-,04/09/2022,W,48,103.1,95.9,7.2,69.7,1.92,17.3,25.5,82.4,53.9,12.4,45.7,52.3,97.50,56.3,0
2021-22,regular-season,-,04/09/2022,W,48,118.2,98.0,20.2,69.0,1.71,20.9,23.9,76.9,52.0,17.2,61.0,63.2,99.50,56.0,0
2021-22,regular-season,-,04/09/2022,L,48,98.0,118.2,-20.2,63.2,1.85,17.6,23.1,76.1,48.0,13.0,48.3,50.7,99.50,44.0,0
2021-22,regular-season,-,04/09/2022,L,48,95.9,103.1,-7.2,59.4,1.58,15.2,17.6,74.5,46.1,12.2,46.3,51.2,97.50,43.7,0
2021-22,regular-season,-,04/09/2022,L,48,116.5,129.1,-12.6,68.3,1.65,19.9,24.4,61.9,43.4,16.5,59.0,63.9,103.00,43.1,0
2021-22,regular-season,-,04/09/2022,L,48,107.5,133.0,-25.5,56.1,1.44,15.9,30.9,66.7,45.7,15.1,48.4,53.6,106.00,33.9,0
2021-22,regular-season,-,04/08/2022,W,48,128.0,81.3,46.8,59.5,1.67,18.1,32.5,83.3,61.7,15.0,65.8,69.1,98.00,77.1,0
2021-22,regular-season,-,04/08/2022,W,48,126.0,96.2,29.8,58.0,3.63,19.7,26.4,78.6,53.2,7.7,55.0,58.9,104.50,61.6,0
2021-22,regular-season,-,04/08/2022,W,48,120.0,100.0,20.0,56.1,2.30,17.3,21.7,76.9,51.0,10.0,55.5,60.5,100.50,60.5,0
2021-22,regular-season,-,04/08/2022,W,48,116.3,93.9,22.4,65.9,2.70,19.9,22.9,94.3,53.0,10.2,55.7,58.9,98.00,59.2,0
2021-22,regular-season,-,04/08/2022,W,48,126.9,115.1,11.8,69.8,2.73,20.8,42.9,75.6,58.5,11.8,53.3,58.3,93.00,58.3,0
2021-22,regular-season,-,04/08/2022,W,48,140.0,124.5,15.5,65.4,3.09,24.6,26.5,76.9,53.4,11.6,71.5,73.6,94.50,56.4,0
2021-22,regular-season,-,04/08/2022,W,48,112.1,107.1,5.0,58.7,2.08,19.4,30.4,69.6,52.0,13.1,53.3,56.3,98.50,55.6,0
2021-22,regular-season,-,04/08/2022,W,48,116.5,112.4,4.1,50.0,1.18,16.3,16.7,64.6,44.0,17.5,63.2,67.0,97.00,54.3,0
2021-22,regular-season,-,04/08/2022,W,48,113.6,111.7,1.9,45.5,2.00,14.6,26.9,77.5,48.9,9.7,49.5,55.1,103.00,50.6,0
2021-22,regular-season,-,04/08/2022,L,48,111.7,113.6,-1.9,55.8,1.26,17.6,22.5,73.1,51.1,18.4,59.3,62.8,103.00,49.4,0
2021-22,regular-season,-,04/08/2022,L,48,112.4,116.5,-4.1,40.5,1.13,13.0,35.4,83.3,56.0,15.5,52.3,56.6,97.00,45.7,0
2021-22,regular-season,-,04/08/2022,L,48,107.1,112.1,-5.0,57.1,1.82,14.9,30.4,69.6,48.0,11.2,46.0,51.2,98.50,44.4,0
2021-22,playoffs,-,06/16/2022,W,48,109.6,96.8,12.8,71.1,1.59,19.1,40.7,65.2,52.0,18.1,51.6,53.9,93.50,54.0,0
2021-22,playoffs,-,06/16/2022,L,48,96.8,109.6,-12.8,79.4,1.17,19.9,34.8,59.3,48.0,24.7,49.4,52.8,93.50,46.0,0
2021-22,playoffs,-,06/13/2022,W,48,107.2,95.9,11.3,56.1,3.29,18.4,10.6,75.0,43.2,7.2,51.7,55.0,97.50,56.3,0
2021-22,playoffs,-,06/13/2022,L,48,95.9,107.2,-11.3,58.1,1.00,14.1,25.0,89.4,56.8,18.4,48.7,53.0,97.50,43.8,0
2021-22,playoffs,-,06/10/2022,W,48,111.5,101.0,10.4,50.0,1.25,14.7,38.5,73.6,56.2,16.7,52.2,54.8,96.00,55.2,0
2021-22,playoffs,-,06/10/2022,L,48,101.0,111.5,-10.4,64.7,1.38,16.7,26.4,61.5,43.8,16.7,48.8,51.9,96.00,44.8,0
2021-22,playoffs,-,06/08/2022,W,48,122.1,106.4,15.7,65.1,2.33,19.7,40.8,81.0,59.3,12.6,55.6,58.3,94.50,59.7,0
2021-22,playoffs,-,06/08/2022,L,48,106.4,122.1,-15.7,61.1,1.29,17.7,19.0,59.2,40.7,18.1,55.8,59.1,94.50,40.3,0
2021-22,playoffs,-,06/05/2022,W,48,110.3,89.8,20.5,64.1,2.08,18.8,22.4,78.0,50.5,12.4,54.1,56.4,97.50,60.2,0
2021-22,playoffs,-,06/05/2022,L,48,89.8,110.3,-20.5,80.0,1.26,18.0,22.0,77.6,49.5,19.4,46.9,50.3,97.50,39.8,0
2021-22,playoffs,-,06/02/2022,W,48,129.0,114.9,14.1,76.7,2.54,23.7,30.2,64.7,48.9,14.0,62.9,65.2,93.50,57.8,0
2021-22,playoffs,-,06/02/2022,L,48,114.9,129.0,-14.1,61.5,1.71,17.6,35.3,69.8,51.1,14.9,55.1,57.1,93.50,42.2,0
2021-22,playoffs,-,05/29/2022,W,48,103.1,99.0,4.1,62.9,1.69,16.5,25.9,78.6,52.7,13.4,47.6,52.3,97.00,52.9,0
2021-22,playoffs,-,05/29/2022,L,48,99.0,103.1,-4.1,43.2,1.60,12.8,21.4,74.1,47.3,10.3,45.5,48.7,97.00,47.1,0
2021-22,playoffs,-,05/27/2022,W,48,115.6,107.3,8.3,69.4,1.32,18.5,33.3,76.2,54.8,19.8,55.8,62.4,96.00,53.1,0
2021-22,playoffs,-,05/27/2022,L,48,107.3,115.6,-8.3,68.8,1.22,17.2,23.8,66.7,45.2,18.8,52.1,60.1,96.00,46.9,0
2021-22,playoffs,-,05/26/2022,W,48,129.0,119.6,9.5,80.0,3.27,25.0,34.9,82.0,60.2,11.8,59.1,63.1,92.50,58.7,0
2021-22,playoffs,-,05/26/2022,L,48,119.6,129.0,-9.5,59.5,2.75,17.9,18.0,65.1,39.8,8.7,55.5,59.1,92.50,41.3,0
2021-22,playoffs,-,05/25/2022,W,48,101.1,87.9,13.2,72.7,1.60,19.5,17.1,64.6,46.2,16.3,53.5,57.3,91.50,66.5,0
2021-22,playoffs,-,05/25/2022,L,48,87.9,101.1,-13.2,46.7,1.17,11.0,35.4,82.9,53.8,13.2,35.6,39.9,91.50,33.5,0
2021-22,playoffs,-,05/24/2022,W,48,122.7,111.2,11.5,73.2,3.75,22.9,9.1,83.7,48.4,8.2,62.2,64.9,97.50,55.0,0
2021-22,playoffs,-,05/24/2022,L,48,111.2,122.7,-11.5,63.4,3.25,19.8,16.3,90.9,51.6,8.2,54.8,57.1,97.50,45.0,0
2021-22,playoffs,-,05/23/2022,W,48,110.9,89.1,21.7,67.7,1.91,16.2,34.0,76.6,57.9,12.0,44.9,53.8,92.00,71.7,0
2021-22,playoffs,-,05/23/2022,L,48,89.1,110.9,-21.7,73.3,2.44,17.1,23.4,66.0,42.1,9.8,41.1,42.6,92.00,28.3,0
2021-22,playoffs,-,05/22/2022,W,48,117.2,109.9,7.3,73.7,2.15,20.4,35.6,80.9,58.7,14.0,53.7,59.2,92.00,57.8,0
2021-22,playoffs,-,05/22/2022,L,48,109.9,117.2,-7.3,60.0,2.00,15.3,19.1,64.4,41.3,9.9,48.7,55.6,92.00,42.2,0
2021-22,playoffs,-,05/21/2022,W,48,112.4,109.6,2.8,51.2,2.44,16.9,24.5,70.0,44.9,9.3,52.7,55.5,95.50,54.7,0
2021-22,playoffs,-,05/21/2022,L,48,109.6,112.4,-2.8,61.8,0.88,16.5,30.0,75.5,55.1,25.5,57.1,61.9,95.50,45.3,0
2021-22,playoffs,-,05/20/2022,W,48,128.6,118.2,10.4,71.7,2.06,23.2,28.2,86.4,59.0,16.3,64.6,67.7,98.50,55.4,0
2021-22,playoffs,-,05/20/2022,L,48,118.2,128.6,-10.4,59.5,1.83,17.3,13.6,71.8,41.0,12.1,60.9,64.5,98.50,44.6,0
2021-22,playoffs,-,05/19/2022,W,48,135.1,108.5,26.6,65.1,2.80,21.1,27.9,65.4,48.4,10.6,63.1,67.5,94.00,62.4,0
2021-22,playoffs,-,05/19/2022,L,48,108.5,135.1,-26.6,55.3,1.40,15.8,34.6,72.1,51.6,16.0,50.0,53.3,94.00,37.6,0
2021-22,playoffs,-,05/18/2022,W,48,115.5,90.6,24.8,52.2,1.60,18.5,23.1,78.9,56.3,15.5,62.2,62.9,96.50,71.2,0
2021-22,playoffs,-,05/18/2022,L,48,90.6,115.5,-24.8,45.2,1.08,11.5,21.1,76.9,43.8,13.5,42.4,45.7,96.50,28.8,0
2021-22,playoffs,-,05/17/2022,W,48,121.6,108.1,13.6,46.2,1.38,14.2,27.3,69.6,48.9,13.4,55.0,62.1,98.00,55.1,0
2021-22,playoffs,-,05/17/2022,L,48,108.1,121.6,-13.6,61.1,1.38,16.3,30.4,72.7,51.1,16.2,52.5,57.5,98.00,44.9,0
2021-22,playoffs,-,05/15/2022,W,48,132.3,97.8,34.4,30.4,1.17,12.2,22.9,70.2,52.2,12.9,68.5,71.3,92.50,66.3,0
2021-22,playoffs,-,05/15/2022,W,48,110.1,80.2,29.9,78.4,2.07,21.0,18.2,76.3,48.2,14.1,54.5,56.8,100.00,60.6,0
2021-22,playoffs,-,05/15/2022,L,48,80.2,110.1,-29.9,60.6,1.54,14.9,23.7,81.8,51.8,12.9,38.9,41.7,100.00,39.4,0
2021-22,playoffs,-,05/15/2022,L,48,97.8,132.3,-34.4,66.7,1.83,16.8,29.8,77.1,47.8,13.0,44.8,47.4,92.50,33.7,0
2021-22,playoffs,-,05/13/2022,W,48,113.7,100.0,13.7,57.9,2.75,17.3,20.4,75.5,47.7,8.4,53.4,55.6,95.00,56.8,0
2021-22,playoffs,-,05/13/2022,W,48,110.0,96.0,14.0,58.5,1.26,15.7,44.6,78.8,61.8,19.0,49.0,50.5,100.00,55.2,0
2021-22,playoffs,-,05/13/2022,L,48,96.0,110.0,-14.0,61.8,3.00,15.6,21.2,55.4,38.2,7.0,43.2,45.8,100.00,44.8,0
2021-22,playoffs,-,05/13/2022,L,48,100.0,113.7,-13.7,41.7,1.36,12.3,24.5,79.6,52.3,11.6,44.9,49.5,95.00,43.2,0
2021-22,playoffs,-,05/12/2022,W,48,120.2,91.5,28.7,51.4,2.57,14.9,20.5,65.3,44.1,7.4,55.8,60.9,94.00,68.5,0
2021-22,playoffs,-,05/12/2022,W,48,108.8,98.9,9.9,45.2,1.19,14.8,38.3,75.0,57.6,17.6,52.3,53.9,91.00,56.4,0
2021-22,playoffs,-,05/12/2022,L,48,98.9,108.8,-9.9,58.3,1.62,16.8,25.0,61.7,42.4,14.3,48.3,50.0,91.00,43.6,0
2021-22,playoffs,-,05/12/2022,L,48,91.5,120.2,-28.7,58.1,0.82,14.0,34.7,79.5,55.9,23.4,43.6,49.3,94.00,31.5,0
2021-22,playoffs,-,05/11/2022,W,48,130.1,92.2,37.9,78.7,3.70,23.0,37.5,84.4,58.4,9.7,56.6,59.7,103.00,69.1,0
2021-22,playoffs,-,05/11/2022,L,48,115.1,117.0,-2.0,59.5,2.50,20.0,17.1,58.2,40.6,10.8,57.3,60.4,93.50,51.7,0
