SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2024-25,IST,UTA,Utah Jazz,4,4,100,45.8,89.3,51.3,60.6,53.8,29.0,48.0,60.4,46.2,16.8,41.3,40.6
2024-25,IST,ATL,Atlanta Hawks,6,6,100,40.8,89.2,45.8,53.9,52.5,26.3,46.8,56.2,47.5,14.5,42.3,34.3
2024-25,IST,HOU,Houston Rockets,6,6,100,37.7,89.0,42.3,48.6,59.0,26.5,52.5,50.5,41.0,11.2,36.5,30.6
2024-25,IST,NYK,New York Knicks,5,5,100,36.8,88.6,41.5,48.9,54.4,23.8,48.2,49.4,45.6,13.0,40.4,32.2
2024-25,IST,GSW,Golden State Warriors,5,5,100,41.0,88.2,46.5,51.8,62.4,31.6,55.0,57.5,37.6,9.4,33.2,28.3
2024-25,IST,SAS,San Antonio Spurs,4,4,100,41.5,87.5,47.4,55.1,56.9,28.0,49.8,56.3,43.1,13.5,37.8,35.8
2024-25,IST,MIL,Milwaukee Bucks,6,6,100,37.3,86.0,43.4,48.9,66.7,27.8,57.3,48.5,33.3,9.5,28.7,33.1
2024-25,IST,CLE,Cleveland Cavaliers,4,4,100,41.3,85.5,48.2,57.0,58.2,26.3,49.8,52.8,41.8,15.0,35.8,42.0
2024-25,IST,IND,Indiana Pacers,4,4,100,46.3,85.3,54.3,63.5,56.3,30.5,48.0,63.5,43.7,15.8,37.3,42.3
2024-25,IST,CHA,Charlotte Hornets,4,4,100,39.8,85.3,46.6,55.3,54.0,25.0,46.0,54.3,46.0,14.8,39.3,37.6
2024-25,IST,BKN,Brooklyn Nets,4,4,100,41.8,85.0,49.1,59.0,55.0,25.0,46.8,53.5,45.0,16.8,38.3,43.8
2024-25,IST,MIA,Miami Heat,4,4,100,41.5,83.8,49.6,58.2,57.6,27.0,48.3,56.0,42.4,14.5,35.5,40.8
2024-25,IST,LAC,LA Clippers,4,4,100,37.5,83.3,45.0,52.7,55.9,24.8,46.5,53.2,44.1,12.8,36.8,34.7
2024-25,IST,POR,Portland Trail Blazers,4,4,100,40.3,82.3,48.9,58.4,53.5,24.8,44.0,56.3,46.5,15.5,38.3,40.5
2024-25,IST,PHI,Philadelphia 76ers,4,4,100,37.8,80.8,46.7,53.9,57.0,26.3,46.0,57.1,43.0,11.5,34.8,33.1
2024-25,IST,OKC,Oklahoma City Thunder,6,6,100,34.2,79.5,43.0,51.2,50.1,21.2,39.8,53.1,49.9,13.0,39.7,32.8
2024-25,IST,ORL,Orlando Magic,5,5,100,37.2,79.0,47.1,55.1,58.7,24.6,46.4,53.0,41.3,12.6,32.6,38.7
2025-26,Regular+Season,WAS,Washington Wizards,36,36,100,44.6,94.6,47.2,54.8,58.5,30.3,55.3,54.8,41.5,14.3,39.3,36.5
2025-26,Regular+Season,DAL,Dallas Mavericks,37,37,100,43.3,94.2,45.9,52.1,62.6,31.6,59.0,53.6,37.4,11.7,35.2,33.2
2025-26,Regular+Season,CHI,Chicago Bulls,37,37,100,44.5,93.8,47.4,54.8,59.5,30.5,55.8,54.7,40.5,13.9,38.0,36.7
2025-26,Regular+Season,MIA,Miami Heat,35,35,100,42.6,93.4,45.6,53.1,56.5,28.7,52.8,54.3,43.5,13.9,40.6,34.3
2025-26,Regular+Season,UTA,Utah Jazz,36,36,100,45.1,92.1,49.0,57.3,55.3,29.9,50.9,58.7,44.7,15.3,41.1,37.1
2025-26,Regular+Season,NOP,New Orleans Pelicans,39,39,100,44.6,91.7,48.6,56.8,54.4,29.6,49.9,59.3,45.6,15.0,41.9,35.9
2025-26,Regular+Season,DEN,Denver Nuggets,37,37,100,43.0,91.2,47.2,54.6,58.3,29.6,53.2,55.6,41.7,13.5,38.0,35.4
2025-26,Regular+Season,MEM,Memphis Grizzlies,37,37,100,42.3,91.1,46.5,54.4,55.9,27.9,50.9,54.8,44.1,14.4,40.2,35.9
2025-26,Regular+Season,ATL,Atlanta Hawks,39,39,100,43.3,90.8,47.7,54.9,59.0,30.1,53.6,56.2,41.0,13.2,37.2,35.4
2025-26,Regular+Season,CHA,Charlotte Hornets,37,37,100,43.6,90.2,48.3,55.7,60.9,30.2,54.9,55.1,39.1,13.3,35.3,37.8
